Values,Values_06_01_55,Values_06_11_26,Values_06_20_56,Values_06_30_24,Values_06_39_53,Values_06_50_08,Values_07_00_37,Values_07_11_06,Values_07_21_58,Values_07_32_36,Values_07_43_12,Values_07_53_24,Values_08_03_32,Values_08_13_44,Values_08_23_54,Values_08_34_03,Values_08_44_25,Values_08_54_43,Values_09_05_00,Values_09_14_34,Values_09_24_16,Values_09_34_02,Values_09_43_45,Values_09_53_32,Values_10_03_39,Values_10_13_27,Values_10_23_14,Values_10_33_27,Values_10_43_37,Values_10_53_41,Values_11_02_32
1.3094290953074763,1.2935719191365664,1.2928492003366936,1.2846298376157208,1.2927999010317532,1.3347056721106982,1.4240221447314978,1.5741441985787197,1.743061670790836,1.8766507541923163,1.973861258043876,2.0459408961939576,2.1010898933900863,2.144571663744248,2.179876850449905,2.209353376995244,2.2345758613499576,2.2565996410441023,2.276139367764715,2.2936895571850453,2.309602620542596,2.3241381312871034,2.337493669337617,2.349824191148948,2.3612543380946702,2.3718864213936386,2.381805760523897,2.391084387382426,2.399783718989026,2.4079565560381777,2.4156486214875907,2.421909801676439
1.4072496810404105,1.393963643811357,1.3931986982690858,1.3843694450990625,1.391794353279136,1.4328697335364604,1.5212949528574378,1.6706955547841775,1.839596030943334,1.973592732153484,2.0712182347018806,2.1436353118701588,2.199047139828938,2.2427281597582764,2.278179044388775,2.3077570307168864,2.3330454197866537,2.35510728564881,2.3746638197049927,2.3922148332770496,2.408116895537284,2.4226327777397243,2.4359624873158685,2.4482628096723373,2.459659759143508,2.470256676497134,2.4801396535536937,2.489381302141097,2.4980434750140064,2.5061793001430406,2.5138347457995898,2.520064887507352
1.495413904769488,1.484996417809665,1.4841686103484772,1.4746513335800648,1.4812355172885014,1.5213723396634533,1.6087901693099755,1.7573679422177717,1.9262113879945568,2.0606116096857683,2.1586498269149046,2.2314007387931034,2.287073189197025,2.330954053491861,2.366554195654928,2.3962397725571383,2.42160222228788,2.4437118319239537,2.4632958909313807,2.480859155599944,2.496762083610352,2.511270440976129,2.524586511407525,2.536868797432414,2.548244604041004,2.5588182412081166,2.56867652906332,2.577892627468915,2.58652880209494,2.594638492202783,2.602267900577723,2.608475864017306
1.571391097659834,1.5641451395196673,1.5632297753928035,1.5529427055676763,1.5585848743285426,1.597666100126102,1.6839484015078243,1.8315863532146208,2.0003134459725995,2.135092302995461,2.2335204564690363,2.306582438755836,2.3624959468162414,2.406561801944982,2.442301132271064,2.4720884446220674,2.4975225644192585,2.5196802688418707,2.5392943232539804,2.5568739216311083,2.5727830080353264,2.587290029133176,2.600599301254653,2.6128708554208107,2.62423314109306,2.6347913238277374,2.644632863404751,2.65383139826362,2.66244955237638,2.670541033232356,2.6781522441228915,2.684344682125973
1.6328980390000662,1.6291254006112756,1.6280936730673206,1.6169524196696523,1.6215465411121746,1.659446910329857,1.74445381648529,1.8910188201455784,2.059548672213321,2.194657184992859,2.2934286696882618,2.3667566928323565,2.422871480610996,2.467089406695768,2.5029418329837085,2.532810852475708,2.558301704836828,2.5804967148401805,2.600133301849836,2.617724416207265,2.63363693820312,2.6481415567715665,2.661444273491267,2.673706372850293,2.6850572305499667,2.6956026938536204,2.7054307229417507,2.7146153226775507,2.723219384480513,2.73129681005167,2.7388941425726485,2.7450748633930635
1.6780160220272506,1.6780088500485797,1.676828003014509,1.664746954084956,1.6681836983727674,1.7047709102730344,1.7883516835513824,1.933694545455153,2.101922835846731,2.237284900187491,2.336326227373092,2.4098501715999694,2.4661036580837408,2.5104202943298013,2.5463415256240367,2.5762560570822526,2.601774328765825,2.623983033273777,2.643623205443612,2.661210681262172,2.6771145655776394,2.6916072153293675,2.7048958564047147,2.7171426569925075,2.728477621691863,2.739007039345631,2.74881917556362,2.757988242369583,2.766577267711724,2.7746402391973937,2.7822237497423217,2.788393108049186
1.705307027706623,1.709337706309555,1.7079714733206357,1.694865632866993,1.6970343631643685,1.732170908239123,1.814165537965592,1.95812184878424,2.125919611541628,2.261429524668379,2.360637826170818,2.434260213839244,2.4905649516195045,2.534904604791555,2.5708304123449306,2.600736492962485,2.626237019081517,2.648421620773873,2.6680336804466003,2.6855908479976063,2.701463569468772,2.7159251509773377,2.72918346089568,2.741401080478525,2.7527082616272955,2.7632114240438663,2.772998884381851,2.7821448522823533,2.790712318491431,2.7987552115246714,2.806320052215061,2.8124744209074324
1.713877094524826,1.7221867739687364,1.720596144520124,1.7063834180968596,1.7071747632724186,1.7407204887365948,1.8209621517425043,1.9633541002544008,2.130567449452078,2.2660883362160646,2.365329782154223,2.4389244042831653,2.4951668563251133,2.539430379835017,2.575275556675676,2.605100485544648,2.6305213418199025,2.6526290055520967,2.6721677031952007,2.689655620100847,2.705463483484745,2.7198646811021683,2.733067017718556,2.745232913413306,2.756492399318067,2.766951642851325,2.776698696378664,2.7858075060259795,2.7943408076541134,2.802352287986374,2.809888241388233,2.8160196260421206
1.703537547393854,1.7163237663862054,1.7144681175407075,1.6990720466071516,1.6983810858876276,1.7301965765347305,1.8085150866509112,1.9491544177015,2.1156055003699628,2.250969005467795,2.350078510475917,2.4234903050596364,2.479530793498365,2.523595540933313,2.5592538359930512,2.588906083741195,2.61416847304176,2.6361311922023223,2.6555375754671227,2.6729048610317374,2.688602822929639,2.702903916459834,2.716015054453066,2.7280978198650407,2.7392814702503694,2.7496714667417,2.759355222510891,2.768406108632416,2.776886345457221,2.784849158366276,2.792340429018927,2.7984362907541565
1.6747528864257133,1.692157543597084,1.6899961051307748,1.6733488372174457,1.6710786766573271,1.7010292638075677,1.7772553595794782,1.9159474231679536,2.0814368063181,2.2164444184682406,2.3152270055041377,2.388273521937313,2.443947647438644,2.487668766372175,2.523014029371968,2.552384237571964,2.577393357116289,2.599128704185973,2.6183307667840663,2.635514162634594,2.6510463157050754,2.665197598482989,2.678173090247874,2.6901327669316424,2.701204481668496,2.711492470208344,2.721083076997238,2.730048740356572,2.7384508651911235,2.74634196225251,2.7537672850766506,2.759810620867788
1.63629267532862,1.6583908161698977,1.6558844521920002,1.6379299570314032,1.6339957400376612,1.6619562309521343,1.7359268311545684,1.87247587087194,2.036786557895192,2.1712128102598647,2.2694468825887526,2.3419215698780493,2.3970433213181885,2.440256587927793,2.475145306658526,2.5041085411317705,2.5287555788449483,2.5501684750569207,2.5690827286887608,2.5860084990057337,2.6013093232416096,2.615252224071879,2.628039409139173,2.6398283978799544,2.6507449424036524,2.660891479357208,2.670352809237208,2.679200041379508,2.687493432534728,2.6952844974228376,2.702617621713,2.7085873504081213
1.595845051860252,1.6226592484807527,1.619770303512506,1.6004601499215894,1.5947841463098016,1.620633636053579,1.6921866711708609,1.8263921839568225,1.9892899039660608,2.122884592422315,2.2203239711099623,2.291997680299805,2.3463604812088152,2.3888829944977457,2.423154715154408,2.451570671353445,2.475732842944654,2.496715464765014,2.515246745360121,2.53183040704446,2.546824442943001,2.5604911572766924,2.573028763291477,2.5845914041675675,2.595301975936551,2.60526049356161,2.614549697215188,2.623238936058025,2.6313869560138934,2.639043968450599,2.646253228811407,2.652123828741401
1.5529557527541902,1.584470033940638,1.581161655322069,1.5604503961936074,1.552956349490314,1.5765717337526848,1.645539153491191,1.7771898496625396,1.9384202274883264,2.0709070800396696,2.1672794505186124,2.237898511311552,2.291273093844812,2.332901082018128,2.36637622766502,2.394087104803561,2.417625606231598,2.4380554265891843,2.456095027421957,2.472239573967661,2.4868397337597234,2.5001516178576835,2.512368232964823,2.5236393513374087,2.534084195076844,2.543799681995042,2.552865930713828,2.561350060674293,2.5693089112108387,2.576791054217523,2.5838383272681926,2.5895789766699644
1.5078799491848556,1.5440318366606465,1.540269057765144,1.518116208041619,1.508731566787068,1.5299897742317736,1.5961996494684432,1.7250751228050225,1.88436400185558,2.015440157801273,2.1104466132325728,2.1797325401714205,2.231866726249004,2.27237535221886,2.3048550377639705,2.3316853624107576,2.3544452039855988,2.3741848376632424,2.391610365210764,2.407206131208151,2.421313569911164,2.43418101657282,2.4459949683962443,2.456899756192621,2.467010046938819,2.4764189326929715,2.485203304390766,2.4934275439074822,2.5011461552443217,2.5084057060280385,2.515246303164991,2.5208207895501897
1.460655111947606,1.5013293309078517,1.4970802003546095,1.473451890814354,1.462109667918783,1.4808895082250388,1.5441677444564297,1.6700398807650616,1.8270937947159844,1.9564296988212573,2.049744745362594,2.117394393197839,2.1680133007814084,2.207156865573312,2.238423082236707,2.264179873209086,2.285990028093372,2.3048873665811613,2.32156286315056,2.336487635129809,2.349991849645676,2.362314375627562,2.3736338073133454,2.384087888271478,2.393785786607755,2.4028159878005364,2.411251505004456,2.419153437307713,2.426573492519524,2.4335558413220766,2.44013852270688,2.4455052514820594
1.4114009922457833,1.4564228354413762,1.4516597957819737,1.4265307903704856,1.413171895064741,1.4293564962553291,1.4895292096895707,1.6121642809296353,1.7666716202965873,1.8939116897361417,1.9851841095361205,2.050870716861801,2.099677840422349,2.13719082154639,2.167007405461089,2.191481068405173,2.2121552971575493,2.230044268963636,2.245820914236378,2.2599405781831097,2.272720004979168,2.284386802737852,2.2951101824992666,2.305020083127824,2.3142191710087654,2.32279049522268,2.3308025000591464,2.3383124219109783,2.345368681827437,2.352012635123847,2.3582798930756077,2.3633921167044623
1.360240084922048,1.4093693418093416,1.404070791366862,1.3774266322138289,1.3620023927897114,1.3754819189925094,1.432378153958355,1.551539320057562,1.7031720840716886,1.8279361389949509,1.9167906995453696,1.9801657940265367,2.026844924637272,2.0624438120569164,2.090558158924358,2.1135240725401974,2.132862386026871,2.1495643053953577,2.164281660714144,2.1774513511956832,2.1893744288145607,2.2002653502626592,2.2102823836345005,2.219546380638098,2.2281524500787806,2.2361773313376547,2.243684172697688,2.2507257376422705,2.257346644056993,2.2635849911402626,2.269473583111966,2.2742798346367903
1.3073194898683616,1.360244994587934,1.3543970471865423,1.3262363694495138,1.3087113061457902,1.3193860409415066,1.3728409355578308,1.488291266643068,1.6367075173570984,1.758593109155211,1.8446332610602667,1.9053295676827644,1.9495476890421024,1.9829337471163564,2.00907939181687,2.030300294648624,2.0480911545035854,2.06341674868047,2.076904626106656,2.0889704519088204,2.0998972170154184,2.109884252639584,2.1190772561394824,2.127586654943452,2.135498900626408,2.14288351426431,2.149797592151773,2.1562887906873947,2.162397387921813,2.168157768748034,2.173599535755755,2.178044296033157
1.252805298743826,1.309140391520902,1.302738818982806,1.2730757941182138,1.2534305968168369,1.2612143551220647,1.3110727303406184,1.4225787405630268,1.5674257963433305,1.6860115055243494,1.7688231411002615,1.8264585594721463,1.8678697805486928,1.8987327917957515,1.9226329038223955,1.941862127384293,1.9578854248343345,1.9716375761370253,1.9837185645222533,1.9945199396284543,2.004304182586873,2.013253459581492,2.0214992175035187,2.029140081998276,2.0362527165614583,2.0428984910945,2.04912767472931,2.054982167062175,2.060497356720904,2.065703445098669,2.070626428993722,2.07465103864299
1.1968840303539192,1.2561631800449518,1.2492155223106862,1.218082399745653,1.1963170780188803,1.2011409243817148,1.2472612897412234,1.354596992072403,1.4955154054676856,1.6103651793732767,1.6895215183143124,1.7437042268631735,1.7819548029360324,1.8099778405111384,1.8313496774759408,1.8483352633826609,1.862366109735291,1.8743433417510884,1.8848360156969537,1.8942086185909048,1.9027006191875744,1.910474937310667,1.9176470588150267,1.9243024082239488,1.9305067150848128,1.936312255047545,1.941761687906655,1.946890501775841,1.951728642554811,1.9563016559635704,1.9606315262975451,1.9641753512058588
1.139761859378302,1.201438709198129,1.193966527848375,1.1614162309425788,1.1375533842209815,1.1393696103693205,1.1816285529020198,1.2845800188290764,1.421208358147167,1.5318769264570928,1.6069445552381614,1.6572792569964574,1.692013707258032,1.7168789408380574,1.7354392624518704,1.7499289641148603,1.761742291907232,1.7717429975438237,1.7804658060233458,1.7882451634717833,1.7952950026230312,1.8017569035343848,1.8077286758879267,1.8132811448184305,1.8184679648591728,1.8233313812202805,1.8279056699216591,1.8322192606782524,1.836296110666512,1.8401566443802733,1.843818432751907,1.8468202814742982
1.0816641169241497,1.1451112007778923,1.1371524443881222,1.1032611691391196,1.0773493129900658,1.0761356110141072,1.114432515546428,1.2128029057449377,1.3447833363726618,1.450822708156266,1.5213687573150445,1.5674640354669245,1.5983323180061646,1.6197278115629803,1.6351992125321526,1.6469463408174565,1.6563222764211012,1.6641496502384203,1.6709254490931833,1.6769511105071253,1.682412525987295,1.6874278660461153,1.6920755758887045,1.6964105112583607,1.7004731387743863,1.7042947639243784,1.707900529414364,1.711311182163305,1.7145441646833883,1.7176143323783837,1.7205344574823105,1.7229342368750613
1.0228344006435557,1.0873447540097414,1.078956195416443,1.0438259516657689,1.015942822411305,1.0117065699066343,1.045968595503986,1.1395836033513131,1.26656823325459,1.3675352343487448,1.4331356233949772,1.4746123160131666,1.501277961399036,1.5189053631479097,1.5310234279816244,1.5397934482106577,1.5465233683490578,1.5519909608957898,1.5566521121391157,1.5607723424635067,1.564507061365758,1.5679490250655364,1.5711556890288243,1.574164629020005,1.5770020655975343,1.5796875047886043,1.5822362506514598,1.5846607819633438,1.5869715349212885,1.5891773780027405,1.5912859257016154,1.5930265056536614
0.9635334771336972,1.0283243275850595,1.0195840247455044,0.983345052289538,0.9536008000488696,0.946383354410724,0.976570567893248,1.0652841917404492,1.186942109442323,1.28240686709349,1.3426554852207888,1.3791559227612824,1.401304960748743,1.414887920339552,1.4234090407884827,1.4289867699332577,1.4328799000908878,1.4358176615212357,1.438211575742434,1.4402884516840646,1.4421708923331251,1.4439243463673377,1.4455837576892308,1.4471682054336814,1.4486886899698086,1.4501521324380855,1.4515633581319511,1.4529260493100171,1.454243193874447,1.4555172988701284,1.4567504998963414,1.4577797402233668
0.9040379364653186,0.9682566054999544,0.9592663292203648,0.9220793151193024,0.8906194849709977,0.880500366134448,0.9066109096848556,0.990311442139624,1.106336335144123,1.1958915594595327,1.2504101836855952,1.2816080626039974,1.2989585057567694,1.3082515847037788,1.312961214594702,1.3151584055080778,1.3160487604754736,1.3163093872474383,1.3163043359651536,1.3162190846074076,1.3161412781916724,1.3161073266365009,1.3161282875216722,1.3162036576514504,1.31632835824952,1.3164960406487098,1.316700498577173,1.3169361651294662,1.3171982036583163,1.3174824424522855,1.3177852670034866,1.318058140417532
0.844638622066469,0.907370702202855,0.8982582659325097,0.860316285033721,0.827324478447858,0.8144253043636418,0.8365004521850842,0.9151165471033296,1.0252347464467253,1.1085055987244297,1.1569542841629683,1.18256488078342,1.1948764597077055,1.1996742338629305,1.2003952920851932,1.1990583315262051,1.1968117424665248,1.1942770892461254,1.1917680663161492,1.1894264410068487,1.1873029822306438,1.185403545191328,1.183714119026334,1.1822137018013894,1.1808804238275272,1.17969410893838,1.1786370762209637,1.177694151622778,1.17685237955572,1.1761006632990385,1.1754294290317775,1.1749101554080021
0.7856388459593654,0.8459186367736763,0.836840056244385,0.798370154865756,0.7640702596601562,0.7485582880638127,0.766687228585783,0.8401938808555783,0.9441726357953651,1.0208269163526194,1.062914531375085,1.082704898021222,1.089788681998481,1.0899346762689135,1.0865357532379905,1.0815531487177,1.0760740732724203,1.070661348066934,1.0655757186428556,1.0609131695739769,1.0566859709313077,1.0528681767199326,1.0494197640901977,1.0462985235152191,1.0434652614597493,1.0408855699837731,1.0385299819801692,1.036373471236388,1.034394766232266,1.0325756833835182,1.030900553909078,1.0295646451261555
