Values,Values_10_20_09,Values_10_31_10,Values_10_41_31,Values_10_51_46,Values_11_02_02,Values_11_12_16,Values_11_23_26,Values_11_34_07,Values_11_44_45,Values_11_55_23,Values_12_06_00,Values_12_16_36,Values_12_27_12,Values_12_37_04,Values_12_46_44,Values_12_56_40,Values_13_07_48,Values_13_20_05,Values_13_32_18,Values_13_44_00,Values_13_56_25,Values_14_08_55,Values_14_20_38,Values_14_33_05,Values_14_45_36,Values_14_57_50,Values_15_07_17,Values,Values_15_17_12,Values_15_27_03,Values_15_36_48,Values_15_46_33,Values_15_56_15,Values_16_05_57,Values_16_15_39,Values_16_25_19,Values_16_35_00,Values_16_44_39,Values_16_54_22,Values_17_04_02,Values_17_13_45,Values_17_23_24,Values_17_33_03,Values_17_42_41,Values_17_52_23,Values_18_02_02,Values_18_11_41,Values_18_21_21,Values_18_30_59,Values_18_40_35,Values_18_50_12,Values_18_59_52,Values_19_09_32,Values_19_19_11,Values_19_28_47,Values_19_38_25,Values_19_48_03,Values_19_57_42,Values_20_07_21,Values_20_16_59,Values_20_26_36,Values_20_36_15,Values_20_45_51,Values_20_55_27,Values_21_05_04,Values_21_14_42,Values_21_24_20,Values_21_33_57,Values_21_43_33,Values_21_53_10,Values_22_02_51,Values_22_12_30,Values_22_22_12,Values_22_31_49,Values_22_41_23,Values_22_50_59,Values_23_00_35,Values_23_10_13,Values_23_19_50,Values_23_29_25,Values_23_39_03,Values_23_48_40,Values_23_58_14,Values_00_07_49,Values_00_17_25,Values_00_27_00,Values_00_36_35,Values_00_46_10,Values_00_55_47,Values_01_05_22,Values_01_14_59,Values_01_24_35,Values_01_34_09,Values_01_43_44,Values_01_53_20,Values_02_02_56,Values_02_12_31,Values_02_21_41,Values_02_30_43,Values_02_39_31,Values_02_48_21
0.983777431,1.004765792,1.065434615,1.103426818,1.108078068,1.110800601,1.141893239,1.166432554,1.158733379,1.193828887,1.30082366,1.471847908,1.668137877,1.864256483,1.978349245,2.022665504,2.037632819,2.04298975,2.04618162,2.047955394,2.046858996,2.041526747,2.031293253,2.016125395,1.996392094,1.972660651,1.945561943,1.915714551,1.895435157,1.883687616,1.849985924,1.815046663,1.779241911,1.7428838,1.706230892,1.669495019,1.632848112,1.596428728,1.560347991,1.524694826,1.4895404,1.454941787,1.420944907,1.387586828,1.35489754,1.322901288,1.291617566,1.26106186,1.231246196,1.202179548,1.173868174,1.146315876,1.119524249,1.093492898,1.068219671,1.043700881,1.019931548,0.996905635,0.974616296,0.953056115,0.932217341,0.9120921,0.8926726,0.87395129,0.855921002,0.838575049,0.82190729,0.80591215,0.790584612,0.775920166,0.76191473,0.748564549,0.73586606,0.723815754,0.712410012,0.70164494,0.691516191,0.682018787,0.673146936,0.664893843,0.657251527,0.650210638,0.643760277,0.637887831,0.63257882,0.627816779,0.623583166,0.619857325,0.616616502,0.613835924,0.611488957,0.609547327,0.607981414,0.606760611,0.605853724,0.605229402,0.604856583,0.604704921,0.604745189,0.604949626,0.605292232,0.605748987
0.984361112,1.021065131,1.092594402,1.133662531,1.139882281,1.144987476,1.180720979,1.210070151,1.205168644,1.243738301,1.355899138,1.533405459,1.735443449,1.934205776,2.049243608,2.092654199,2.104634094,2.105500634,2.10335507,2.099468549,2.092772887,2.082157517,2.067095267,2.047594364,2.023997786,1.99681052,1.966588896,1.933879503,1.911876057,1.899189091,1.862971828,1.825625676,1.787493439,1.748866195,1.709987998,1.671061239,1.632252244,1.593696785,1.555505225,1.517767128,1.480555226,1.443928723,1.407935969,1.372616569,1.338003015,1.304121916,1.270994931,1.23863946,1.207069161,1.176294349,1.146322316,1.117157603,1.088802243,1.061256004,1.034516624,1.008580061,0.983440748,0.959091859,0.935525573,0.912733345,0.890706158,0.869434771,0.848909937,0.829122594,0.810064026,0.79172598,0.774100752,0.757181218,0.740960841,0.725433629,0.710594065,0.696437004,0.68295755,0.670150911,0.658012243,0.646536476,0.635718145,0.625551207,0.61602886,0.607143357,0.598885824,0.591246076,0.584212444,0.577771604,0.571908429,0.566605862,0.561844824,0.55760417,0.55386069,0.55058919,0.547762625,0.545352323,0.543328258,0.541659409,0.540314145,0.539260659,0.538467405,0.537903532,0.537539282,0.537346351,0.537298182,0.537370194
0.984934574,1.037357272,1.119761853,1.163942577,1.171827211,1.179459542,1.220014624,1.254372586,1.252469136,1.294638868,1.411963926,1.595798441,1.803331675,2.004447906,2.120260951,2.16276165,2.171839827,2.168346114,2.161031094,2.151698278,2.139670196,2.124091707,2.104568427,2.081141467,2.054118831,2.023935024,1.991065015,1.955977939,1.93256351,1.919113849,1.880872912,1.841611207,1.801640178,1.761228216,1.720603593,1.679958278,1.639452242,1.599217911,1.559364473,1.519981834,1.481144083,1.442912418,1.405337538,1.368461547,1.332319432,1.296940194,1.262347701,1.22856133,1.195596454,1.163464824,1.132174878,1.101732011,1.072138828,1.043395391,1.015499472,0.988446817,0.962231421,0.936845811,0.912281338,0.888528463,0.86557704,0.843416584,0.822036511,0.801426356,0.781575951,0.762475568,0.744116014,0.726488685,0.709585585,0.69339929,0.677922893,0.663149901,0.649074123,0.63568952,0.622990056,0.610969528,0.599621394,0.588938594,0.57891337,0.569537086,0.560800045,0.552691312,0.545198537,0.538307793,0.532003419,0.526267898,0.521081757,0.516423513,0.512269674,0.508594801,0.505371635,0.502571305,0.500163598,0.498117295,0.49640056,0.494981362,0.493827906,0.492909069,0.492194799,0.491656474,0.491267203,0.491002057
0.985497364,1.053617713,1.146888406,1.194213987,1.20385993,1.214161742,1.259710862,1.299267786,1.300558972,1.346443858,1.468906208,1.65887318,1.871606,2.074775464,2.191212354,2.232843936,2.239176184,2.231539035,2.21931723,2.204848282,2.187847796,2.167713716,2.144177854,2.1173057,2.087361911,2.054703281,2.019717586,1.982791911,1.958313169,1.944296013,1.904573211,1.86393544,1.822660975,1.780994066,1.739146048,1.697297555,1.65560149,1.614186383,1.573159834,1.532611787,1.492617472,1.453239937,1.414532141,1.376538643,1.33929692,1.302838389,1.267189176,1.232370712,1.198400177,1.165290865,1.133052483,1.101691418,1.071210991,1.041611715,1.012891557,0.985046215,0.958069412,0.931953197,0.906688255,0.882264216,0.858669961,0.835893907,0.813924275,0.792749327,0.772357566,0.752737897,0.733879744,0.715773118,0.698408645,0.681777553,0.665871614,0.65068306,0.636204466,0.622428615,0.609348346,0.596956389,0.585245197,0.574206769,0.563832479,0.554112889,0.545037582,0.53659498,0.528772173,0.521554759,0.514926688,0.508870132,0.503365388,0.498390815,0.493922822,0.489935925,0.486402861,0.483294781,0.480581508,0.478231863,0.476214044,0.474496036,0.473046042,0.471832908,0.470826526,0.469998191,0.469320902,0.468769603
0.986049041,1.069821039,1.173923301,1.224420761,1.235923406,1.249033332,1.299738315,1.344672906,1.349349236,1.399051349,1.526596629,1.722456149,1.940048666,2.144961295,2.261891273,2.302740558,2.306553366,2.295076655,2.278305237,2.259105359,2.237583397,2.213385402,2.186361788,2.156594109,2.12429617,2.089740979,2.053224426,2.01504795,1.989881325,1.97550821,1.934889445,1.893457624,1.851456346,1.809104475,1.766595379,1.724097512,1.681756023,1.639695007,1.59802005,1.556820812,1.516173427,1.476142622,1.436783508,1.398143036,1.360261156,1.323171712,1.286903137,1.251478981,1.216918326,1.183236122,1.150443474,1.118547905,1.087553611,1.05746172,1.028270568,0.999975989,0.972571615,0.946049201,0.920398949,0.895609838,0.871669948,0.848566767,0.826287484,0.804819238,0.784149349,0.764265491,0.745155828,0.726809103,0.709214681,0.692362541,0.676243236,0.660847815,0.646167717,0.632194637,0.618920383,0.606336713,0.594435177,0.583206939,0.57264261,0.562732073,0.553464314,0.544827247,0.536807547,0.529390489,0.522559794,0.516297503,0.510583863,0.505397268,0.500714238,0.496509457,0.492755881,0.489424915,0.486486661,0.483910225,0.481664088,0.479716505,0.478035925,0.476591417,0.475353058,0.474292301,0.473382269,0.472597994
0.986589178,1.085940949,1.200813671,1.254503928,1.267956491,1.284007779,1.340017324,1.390493982,1.398737516,1.452343751,1.584888009,1.78635421,2.008421743,2.214759778,2.332074123,2.37227345,2.373862389,2.358934883,2.338062739,2.314628512,2.289122268,2.261430566,2.231513986,2.199462222,2.165431809,2.129607221,2.092189066,2.05339066,2.027937529,2.013433657,1.972541656,1.930933331,1.888816446,1.846383455,1.803808861,1.761248168,1.718838117,1.676697818,1.634930402,1.593624889,1.552858041,1.512696058,1.473196056,1.434407286,1.396372117,1.359126814,1.322702136,1.287123808,1.252412894,1.218586105,1.185656068,1.153631584,1.122517881,1.092316873,1.063027447,1.034645753,1.00716553,0.980578431,0.95487437,0.930041866,0.906068388,0.88294068,0.860645072,0.839167754,0.818495021,0.798613471,0.779510156,0.761172691,0.743589307,0.726748862,0.710640812,0.695255145,0.680582275,0.666612928,0.653337998,0.640748393,0.62883488,0.617587916,0.606997486,0.597052933,0.587742794,0.579054629,0.570974864,0.563488622,0.556579582,0.550229838,0.544419794,0.53912809,0.534331572,0.530005325,0.526122762,0.522655788,0.519575033,0.516850146,0.51445015,0.512343831,0.510500146,0.508888641,0.507479834,0.506245578,0.505159354,0.504196514
0.987117357,1.101950299,1.227504663,1.28440165,1.299893962,1.319012723,1.380459836,1.436625745,1.448607642,1.506187581,1.643615386,1.850355344,2.076468751,2.283908647,2.401521218,2.441246094,2.440971682,2.423062026,2.398624073,2.371537025,2.342662696,2.312118002,2.279964541,2.246292792,2.211196858,2.174769429,2.137113866,2.098354108,2.073034909,2.058635876,2.018121325,1.976981046,1.935386181,1.893502002,1.851483403,1.809472242,1.767596225,1.725968926,1.684690543,1.643849056,1.603521528,1.563775373,1.524669513,1.48625535,1.448577581,1.411674834,1.375580184,1.340321552,1.305922037,1.272400188,1.239770263,1.208042467,1.177223204,1.147315338,1.118318476,1.090229273,1.063041761,1.036747687,1.011336874,0.986797579,0.963116855,0.940280891,0.918275345,0.897085638,0.876697213,0.857095759,0.838267376,0.8201987,0.802876978,0.786290089,0.77042653,0.75527536,0.740826107,0.727068659,0.713993131,0.701589719,0.689848549,0.678759517,0.668312131,0.658495354,0.649297437,0.640705762,0.632706681,0.625285359,0.618425624,0.612109834,0.606318762,0.601031518,0.59622551,0.591876463,0.587958495,0.584444268,0.581305202,0.578511757,0.576033768,0.573840819,0.571902646,0.570189534,0.568672707,0.567324666,0.566119497,0.5650331
0.987633174,1.117821139,1.253939575,1.314049359,1.33166662,1.353970036,1.420969438,1.482951622,1.498829662,1.560433529,1.702596439,1.914229867,2.143916887,2.352131348,2.469978088,2.509442837,2.507723681,2.48737233,2.459980735,2.429897927,2.398340698,2.365643665,2.331959705,2.297373427,2.261912751,2.225576948,2.188371707,2.150331661,2.125578846,2.111526736,2.072057641,2.032046696,1.991628056,1.950939314,1.910115182,1.869283271,1.828561654,1.788057806,1.747868479,1.708080162,1.668769825,1.630005769,1.591848449,1.55435121,1.517560912,1.481518437,1.446259106,1.411813007,1.37820528,1.345456356,1.313582191,1.28259449,1.252500952,1.223305524,1.195008692,1.16760778,1.141097288,1.115469243,1.090713564,1.066818437,1.043770685,1.021556135,1.000159958,0.979566982,0.959761979,0.940729893,0.922456036,0.904926226,0.888126877,0.872045039,0.856668396,0.84198522,0.827984297,0.814654821,0.801986272,0.789968282,0.778590486,0.767842377,0.757713151,0.748191554,0.73926573,0.730923064,0.723150026,0.715932019,0.70925323,0.703096496,0.697443183,0.692273106,0.687564476,0.683293908,0.679436486,0.675965893,0.672854613,0.67007419,0.667595548,0.665389353,0.663426394,0.661677974,0.660116284,0.658714742,0.657448285,0.656293605
0.98813624,1.133524769,1.280060027,1.343379948,1.363201458,1.388795973,1.461441518,1.529343951,1.549260078,1.614916849,1.761632322,1.977732172,2.21047984,2.419139917,2.537177189,2.576628531,2.573931692,2.551739688,2.522071879,2.489713437,2.456214624,2.422112675,2.387641498,2.352873983,2.317769605,2.282234292,2.246177258,2.2095453,2.185795036,2.172333812,2.134582931,2.096367166,2.057783781,2.01894251,1.979957507,1.940941643,1.902002805,1.863241802,1.824751392,1.786616057,1.748912214,1.71170864,1.675066973,1.639042203,1.603683113,1.569032648,1.535128233,1.502002027,1.469681155,1.438187913,1.407539969,1.377750576,1.348828799,1.320779771,1.293604967,1.267302518,1.241867539,1.217292493,1.193567561,1.170681026,1.148619658,1.12736909,1.106914177,1.087239328,1.068328802,1.050166964,1.032738494,1.016028542,1.00002284,0.984707752,0.970070291,0.956098088,0.942779324,0.930102643,0.918057038,0.906631721,0.895815994,0.885599103,0.875970094,0.866917671,0.858430048,0.850494797,0.843098703,0.836227609,0.829866274,0.823998231,0.818605675,0.813669358,0.809168546,0.805081002,0.801383039,0.798049637,0.795054619,0.7923709,0.789970781,0.787826294,0.785909573,0.78419322,0.782650673,0.781256535,0.779986859,0.778819377
0.988626178,1.149031799,1.305806158,1.372323993,1.394421886,1.423401421,1.501763606,1.575664423,1.599742378,1.669458109,1.820508928,2.040602993,2.275861154,2.484638318,2.602840039,2.642548649,2.639377305,2.615991992,2.584775522,2.550909145,2.516250536,2.481522136,2.447028178,2.412824837,2.378802415,2.34477532,2.310559157,2.276015799,2.253698393,2.241068552,2.205698781,2.169934338,2.133836205,2.097486427,2.060978464,2.024410083,1.987878502,1.951477309,1.915294687,1.879412547,1.843906212,1.808844444,1.77428962,1.740297987,1.706919913,1.674200129,1.64217793,1.610887367,1.580357413,1.550612134,1.521670857,1.493548362,1.466255094,1.439797407,1.414177834,1.389395392,1.365445917,1.342322422,1.320015477,1.298513596,1.277803636,1.257871179,1.238700908,1.220276954,1.202583207,1.185603593,1.169322293,1.153723926,1.138793669,1.124517332,1.110881386,1.097872946,1.085479719,1.073689931,1.062492219,1.051875519,1.041828939,1.032341628,1.023402644,1.015000811,1.007124586,0.999761912,0.992900076,0.986525564,0.980623913,0.975179577,0.970175801,0.965594524,0.961416309,0.957620329,0.954184395,0.95108506,0.948297773,0.945797107,0.943557035,0.941551254,0.939753533,0.93813807,0.936679838,0.935354906,0.934140714,0.933016298
0.989102626,1.164312212,1.331116844,1.400810028,1.425248036,1.457692262,1.541815865,1.621764779,1.650107879,1.723864301,1.8789986,2.102572156,2.339758075,2.548326189,2.666679785,2.706930044,2.70380875,2.679906683,2.647901189,2.613323826,2.578309402,2.543745928,2.50999685,2.477097464,2.444869695,2.413039985,2.381334864,2.349535647,2.329064691,2.317497206,2.285144891,2.252461798,2.219473784,2.186235781,2.152820681,2.119310973,2.085792811,2.052352042,2.019071692,1.986030489,1.953302065,1.92095459,1.889050649,1.857647259,1.826795943,1.79654283,1.766928763,1.737989403,1.709755346,1.682252241,1.655500933,1.62951763,1.604314089,1.579897853,1.556272505,1.533437971,1.511390846,1.490124753,1.469630721,1.449897583,1.43091237,1.412660715,1.395127229,1.37829587,1.362150263,1.346673995,1.331850857,1.317665034,1.304101253,1.291144869,1.278781908,1.266999073,1.255783704,1.245123713,1.235007495,1.225423825,1.216361746,1.207810443,1.19975912,1.192196875,1.185112564,1.178494671,1.172331164,1.166609359,1.161315773,1.156435991,1.151954533,1.147854753,1.144118763,1.140727399,1.137660239,1.134895684,1.132411094,1.130182994,1.128187327,1.126399755,1.124795985,1.123352109,1.122044933,1.120852281,1.119753263,1.118728488
0.989565237,1.179335439,1.355929942,1.428764862,1.455597133,1.491569839,1.581471776,1.667487753,1.700176886,1.777930331,1.936862262,2.163361783,2.401865771,2.609902892,2.728404226,2.769482532,2.766940543,2.743208088,2.71118477,2.676701884,2.64213727,2.608522833,2.576269718,2.545388975,2.515636382,2.486655634,2.458090325,2.429647013,2.411407398,2.401116987,2.372373318,2.343357012,2.314060555,2.284512784,2.254766475,2.224888876,2.194954824,2.165041983,2.13522766,2.105586779,2.076190638,2.047106179,2.018395584,1.990116069,1.962319783,1.935053777,1.90836001,1.882275378,1.856831769,1.832056138,1.807970613,1.784592632,1.761935115,1.740006672,1.718811852,1.69835143,1.678622728,1.659619965,1.641334638,1.623755915,1.606871038,1.590665727,1.575124573,1.560231408,1.545969649,1.532322603,1.519273724,1.506806824,1.494906236,1.483556919,1.472744522,1.462455398,1.452676586,1.443395759,1.43460115,1.426281462,1.418425763,1.411023379,1.404063777,1.397536449,1.391430788,1.385735962,1.380440781,1.37553356,1.371001979,1.366832946,1.363012466,1.359525531,1.356356032,1.353486715,1.350899183,1.348573956,1.346490586,1.344627837,1.342963918,1.341476755,1.340144296,1.338944831,1.337857297,1.336861568,1.335938711,1.335071187
0.990013678,1.194070443,1.380182563,1.456113933,1.485383927,1.524931533,1.620598979,1.712668275,1.749760166,1.831440877,1.993851959,2.222689872,2.461881813,2.66907178,2.78771928,2.829901437,2.828454791,2.805567127,2.774286433,2.740689437,2.707359663,2.675449405,2.645405618,2.617212437,2.590563032,2.565025088,2.540166907,2.515627435,2.499962499,2.491140389,2.466531252,2.441702384,2.416615277,2.391274165,2.365712531,2.339982683,2.314148082,2.288277882,2.262443183,2.236714511,2.211160181,2.185845242,2.160830813,2.136173668,2.111925981,2.088135162,2.06484377,2.042089468,2.019905012,1.998318289,1.977352382,1.957025675,1.937352001,1.918340833,1.899997513,1.882323525,1.8653168,1.84897207,1.833281228,1.818233727,1.803816984,1.790016784,1.77681768,1.764203372,1.752157067,1.740661791,1.729700665,1.719257136,1.709315154,1.699859294,1.690874839,1.682347816,1.674264986,1.666613817,1.659382418,1.652559466,1.646134114,1.640095896,1.63443462,1.629140264,1.624202861,1.61961238,1.6153586,1.611430978,1.607818514,1.604509609,1.601491938,1.598752325,1.596276656,1.594049815,1.592055669,1.590277108,1.588696143,1.587294052,1.586051592,1.584949245,1.583967496,1.583087123,1.582289492,1.581556817,1.580872405,1.580220846
0.990447633,1.208485802,1.40381136,1.482781702,1.514521198,1.55767145,1.6590603,1.757134924,1.798660726,1.884172583,2.049713742,2.280274146,2.519510778,2.725544556,2.844332883,2.887871226,2.888004432,2.866603869,2.836792274,2.804835002,2.773481357,2.743978982,2.716798423,2.691894815,2.668903375,2.647323847,2.626658202,2.606486137,2.593684427,2.586490864,2.566455873,2.54624908,2.525803968,2.505102176,2.484159108,2.463012755,2.441715373,2.420327463,2.398913548,2.377539242,2.356269272,2.33516614,2.314289233,2.29369422,2.273432651,2.253551681,2.23409389,2.215097165,2.196594639,2.178614677,2.161180904,2.144312286,2.128023244,2.112323825,2.09721991,2.08271347,2.068802862,2.05548316,2.042746517,2.030582554,2.018978757,2.007920888,1.997393386,1.987379754,1.977862927,1.968825597,1.960250506,1.952120691,1.944419674,1.937131614,1.930241399,1.923734699,1.917597981,1.911818495,1.906384222,1.901283821,1.896506546,1.892042168,1.887880876,1.884013189,1.880429845,1.877121692,1.874079575,1.871294199,1.868756005,1.866455025,1.864380752,1.862522013,1.860866865,1.859402526,1.858115338,1.856990787,1.856013573,1.855167742,1.854436854,1.853804212,1.853253108,1.852767087,1.852330213,1.851927317,1.851544213,1.851167882
0.990866802,1.222549804,1.426752834,1.508692088,1.542920316,1.589681191,1.696714923,1.800711592,1.846675868,1.935896549,2.104190837,2.335836073,2.574468806,2.779045611,2.897959258,2.943070267,2.94521859,2.925893294,2.898220266,2.868595523,2.839892506,2.813428035,2.789683762,2.7685842,2.749712163,2.732508598,2.716419195,2.700973779,2.691256121,2.685813035,2.670684848,2.655427575,2.639950274,2.624214485,2.60821917,2.591988969,2.575565388,2.559000358,2.54235163,2.525679526,2.50904468,2.492506465,2.476121906,2.459944926,2.444025809,2.428410827,2.413141979,2.398256804,2.383788276,2.369764736,2.356209895,2.343142874,2.330578298,2.31852644,2.306993408,2.295981382,2.285488893,2.275511138,2.266040335,2.257066094,2.24857582,2.240555112,2.232988172,2.225858192,2.219147732,2.212839054,2.206914431,2.201356406,2.196148,2.191272878,2.186715465,2.182461014,2.178495646,2.17480634,2.171380916,2.168207982,2.165276879,2.162577603,2.160100734,2.157837345,2.155778908,2.153917198,2.152244175,2.150751864,2.149432227,2.148277022,2.14727767,2.146425122,2.145709745,2.145121239,2.144648586,2.144280044,2.144003198,2.143805058,2.143672205,2.143590982,2.143547715,2.143528949,2.143521684,2.143513598,2.143493248,2.143450233
0.991270902,1.236230551,1.448943658,1.533768917,1.570491854,1.620850722,1.733419704,1.843219357,1.893599463,1.986381067,2.157027006,2.389104922,2.62648797,2.829316198,2.948323477,2.995176651,2.999710049,2.982974365,2.958030751,2.931348164,2.905881743,2.882990658,2.863155057,2.846267554,2.83186477,2.819338769,2.808089814,2.797607991,2.791115798,2.787500136,2.777485552,2.767378497,2.757067691,2.746497534,2.735652585,2.724545452,2.713207653,2.701682891,2.690022175,2.678280344,2.666513586,2.654777686,2.643126782,2.631612483,2.620283224,2.609183812,2.598355088,2.587833693,2.577651905,2.567837544,2.558413931,2.549399906,2.540809896,2.532654027,2.524938298,2.517664792,2.510831937,2.504434806,2.498465458,2.492913298,2.48776547,2.483007251,2.478622462,2.474593855,2.470903494,2.467533105,2.46446439,2.461679299,2.459160263,2.456890371,2.454853505,2.45303443,2.451418847,2.449993412,2.448745725,2.4476643,2.446738525,2.445958597,2.445315463,2.444800744,2.444406648,2.444125883,2.443951545,2.443877011,2.443895801,2.444001452,2.444187368,2.444446696,2.444772193,2.445156134,2.445590242,2.446065662,2.446572988,2.447102329,2.447643429,2.448185826,2.448719042,2.449232783,2.449717153,2.450162851,2.450561346,2.450905023
0.991659664,1.24949606,1.470321011,1.557936409,1.597146237,1.651069306,1.769030603,1.884478501,1.939224416,2.035394521,2.207970013,2.439821714,2.675320308,2.876118338,2.995166186,3.043874948,3.051084666,3.037362237,3.015641362,2.992407853,2.97065633,2.951761427,2.936189243,2.923799504,2.914089238,2.906412009,2.900133967,2.894716048,2.891501971,2.889740348,2.884905036,2.880006127,2.874916484,2.86956669,2.863929291,2.858006508,2.851820936,2.845408663,2.838814241,2.832087051,2.82527868,2.81844104,2.811625009,2.804879449,2.798250478,2.791780952,2.785510065,2.779473073,2.773701091,2.768220965,2.763055199,2.758221953,2.753735076,2.749604208,2.745834921,2.742428917,2.739384265,2.736695688,2.734354881,2.732350867,2.730670373,2.729298223,2.728217735,2.72741112,2.726859858,2.726545057,2.726447778,2.726549318,2.72683146,2.727276661,2.727868215,2.728590351,2.729428313,2.730368392,2.731397935,2.732505333,2.733679993,2.734912293,2.736193528,2.73751585,2.738872195,2.740256194,2.741662079,2.743084572,2.744518757,2.745959949,2.74740355,2.748844909,2.75027919,2.751701263,2.753105616,2.754486315,2.755836995,2.757150912,2.758421023,2.759640117,2.760800973,2.761896527,2.76292006,2.763865365,2.7647269,2.765499913
0.992032841,1.262314373,1.49082292,1.58111967,1.622794428,1.680226488,1.803404182,1.924310632,1.983345229,2.082708374,2.256775068,2.487742945,2.720741362,2.919238314,3.038248337,3.088863594,3.09895233,3.088563128,3.070445842,3.05105002,3.033368841,3.018766119,3.007681725,2.999941746,2.995010407,2.992213287,2.990893844,2.990494564,2.990516678,2.990582046,2.990840919,2.991055004,2.991086002,2.990854237,2.990322886,2.989485683,2.988357623,2.986968053,2.98535559,2.983564415,2.981641582,2.979635047,2.977592245,2.975559028,2.973578895,2.971692408,2.969936764,2.968345473,2.966948133,2.965770267,2.964833237,2.964154207,2.963746166,2.963618001,2.963774623,2.964217142,2.96494309,2.965946682,2.967219129,2.968748967,2.970522432,2.972523836,2.974735966,2.97714047,2.979718241,2.982449782,2.985315529,2.988296156,2.991372826,2.994527404,2.997742628,3.001002234,3.004291043,3.007595016,3.010901283,3.01419814,3.01747504,3.020722562,3.02393237,3.027097159,3.030210594,3.033267232,3.036262431,3.03919224,3.042053284,3.044842624,3.047557616,3.050195766,3.05275459,3.055231492,3.057623663,3.059928019,3.062141175,3.064259459,3.066278976,3.0681957,3.070005603,3.071704795,3.073289675,3.074757077,3.076104399,3.077329709
0.992390199,1.274653675,1.510388606,1.603245192,1.647348631,1.708213111,1.836399164,1.962540851,2.025760609,2.128100156,2.303208159,2.532643946,2.762553141,2.958489651,3.077355716,3.129862569,3.142938887,3.136091045,3.121835784,3.106537417,3.093149121,3.082998952,3.076489082,3.073411508,3.073204436,3.075175799,3.078657541,3.083084152,3.086204797,3.088015774,3.093130957,3.09820731,3.103100066,3.10772292,3.112032429,3.116015898,3.119682224,3.123055078,3.126167871,3.12906006,3.131774435,3.134355128,3.136846142,3.139290262,3.141728243,3.144198201,3.14673515,3.149370665,3.152132625,3.155045041,3.158127945,3.161397338,3.164865197,3.16853953,3.17242448,3.17652049,3.180824501,3.185330202,3.190028321,3.194906947,3.19995188,3.205147011,3.210474698,3.215916158,3.221451846,3.227061813,3.232726047,3.238424775,3.244138725,3.249849354,3.255539032,3.261191176,3.26679036,3.272322383,3.277774308,3.28313448,3.288392527,3.293539341,3.298567047,3.303468962,3.308239536,3.312874288,3.317369712,3.321723181,3.325932822,3.329997391,3.333916118,3.337688565,3.341314481,3.344793663,3.348125847,3.35131063,3.354347416,3.357235417,3.35997368,3.36256116,3.364996811,3.367279706,3.369409155,3.371384829,3.373206866,3.374875957
0.992731524,1.286482409,1.528958825,1.624241361,1.670722987,1.734922342,1.867877987,1.998999902,2.066276032,2.17135635,2.347049155,2.574321785,2.800586382,2.993715477,3.112303071,3.166620912,3.182698302,3.179485334,3.169223944,3.158149377,3.149139632,3.143464159,3.141477107,3.142936317,3.147260642,3.153750259,3.161736206,3.170654839,3.176644969,3.180068349,3.189656237,3.199195548,3.208539517,3.217598704,3.226325748,3.234703595,3.242736611,3.250443967,3.257854736,3.26500428,3.271931573,3.278677228,3.285282022,3.291785801,3.298226648,3.304640263,3.311059487,3.317513948,3.324029797,3.330629516,3.337331803,3.344151505,3.351099609,3.358183286,3.365405984,3.372767571,3.380264522,3.387890154,3.395634898,3.403486606,3.411430894,3.419451499,3.427530656,3.435649475,3.443788313,3.451927137,3.46004586,3.468124642,3.476144166,3.48408587,3.491932134,3.499666433,3.507273454,3.514739174,3.522050914,3.529197369,3.536168612,3.542956091,3.549552604,3.555952266,3.562150455,3.56814375,3.573929848,3.579507464,3.584876216,3.590036489,3.594989292,3.599736106,3.604278733,3.608619153,3.612759405,3.61670149,3.620447305,3.623998623,3.627357095,3.630524302,3.633501823,3.636291322,3.638894651,3.641313949,3.643551727,3.645610943
0.993056622,1.297769396,1.546476203,1.644038939,1.692834275,1.760250683,1.897708323,2.033526245,2.104706189,2.212275099,2.388094578,2.612597606,2.834702083,3.024790198,3.142937605,3.198923605,3.217924224,3.218327831,3.212067508,3.205211509,3.200531749,3.199219071,3.201570861,3.207311302,3.215846353,3.226477687,3.238545175,3.251496006,3.260045435,3.264902098,3.27845021,3.291921894,3.305172406,3.31811233,3.33069287,3.342894547,3.354718707,3.366181194,3.377307657,3.388130073,3.398684162,3.409007456,3.419137859,3.429112563,3.438967221,3.448735324,3.458447726,3.468132285,3.47781359,3.487512774,3.497247379,3.507031293,3.516874727,3.526784251,3.536762875,3.546810182,3.5569225,3.567093122,3.577312568,3.587568875,3.597847924,3.608133786,3.618409085,3.628655368,3.638853463,3.648983839,3.659026933,3.668963453,3.678774651,3.688442555,3.697950163,3.707281598,3.716422228,3.725358756,3.734079276,3.742573309,3.750831814,3.758847191,3.76661326,3.77412523,3.781379651,3.788374355,3.795108371,3.801581833,3.807795863,3.813752435,3.819454234,3.824904502,3.830106882,3.835065276,3.83978371,3.844266234,3.848516843,3.852539439,3.856337821,3.859915712,3.863276812,3.866424866,3.869363749,3.872097545,3.874630621,3.876967686
