Values,Values_06_01_55,Values_06_11_26,Values_06_20_56,Values_06_30_24,Values_06_39_53,Values_06_50_08,Values_07_00_37,Values_07_11_06,Values_07_21_58,Values_07_32_36,Values_07_43_12,Values_07_53_24,Values_08_03_32,Values_08_13_44,Values_08_23_54,Values_08_34_03,Values_08_44_25,Values_08_54_43,Values_09_05_00,Values_09_14_34,Values_09_24_16,Values_09_34_02,Values_09_43_45,Values_09_53_32,Values_10_03_39,Values_10_13_27,Values_10_23_14,Values_10_33_27,Values_10_43_37,Values_10_53_41,Values_11_02_32
-1.2392786441748076,-1.2450287313021842,-1.184210046771497,-1.0920292417852546,-1.012393928938648,-0.9592311256476534,-0.9349474562523596,-0.9376593931906358,-0.9636383547051002,-1.0007087910362316,-1.0401566362278258,-1.076463242894895,-1.1071052706139777,-1.131647369244082,-1.150598728207882,-1.1647736596606209,-1.175004598579629,-1.182041820424549,-1.1865341243291536,-1.1890342219399463,-1.1900071387689115,-1.1898373137012626,-1.1888355739098544,-1.1872472585402187,-1.1852615604600634,-1.1830213383431811,-1.180632496236996,-1.1781722762444236,-1.1756961624904687,-1.1732433788201608,-1.1708411297918104,-1.1688298161416855
-1.265210138844885,-1.265771584047097,-1.19795649072002,-1.099340250311292,-1.0135937015044,-0.9551595416166035,-0.9266448605855404,-0.925961046065844,-0.9490643372840808,-0.9840579659473256,-1.0222647995727168,-1.0579491517785669,-1.0884017361529394,-1.113053641523515,-1.1323119495856484,-1.1469110002367533,-1.1576228985903754,-1.1651556085957826,-1.1701309616555324,-1.173086549183962,-1.1744805635542117,-1.174695850675566,-1.1740445981565186,-1.1727749220586254,-1.1710792769036282,-1.169103761740705,-1.1669572618663075,-1.1647196565204945,-1.1624487163581798,-1.1601856297772144,-1.1579592845917694,-1.156089322684436
-1.279478243425249,-1.2751869588451914,-1.200955615544173,-1.096537779375163,-1.0052733045263595,-0.9420455728949436,-0.9096447102056736,-0.9058225154163286,-0.9262713575669954,-0.9593962678036044,-0.9965681354200792,-1.0318418582532545,-1.0623247550089676,-1.0873123004859218,-1.1071050252324857,-1.1223524733330237,-1.1337623972486413,-1.141997635228439,-1.147651391749624,-1.1512453948678063,-1.153230910597269,-1.1539895216218692,-1.1538353579146727,-1.1530200275006235,-1.1517400162298317,-1.1501454384794665,-1.148348911493054,-1.146433661559359,-1.1444604067810928,-1.1424729090493766,-1.1405022966109342,-1.1388378784574145
-1.2820127920041202,-1.2732577815429766,-1.193276066447396,-1.083784984648743,-0.9876864251479308,-0.9202217202928978,-0.8843437118386929,-0.8776909519145789,-0.8957459925167754,-0.927241179824488,-0.9636073286150916,-0.9986993371990904,-1.0294452792169149,-1.055004047233423,-1.0755659793217949,-1.0916916409407285,-1.10402091631998,-1.1131690856839798,-1.1196993389192895,-1.1241169810219178,-1.1268663774325425,-1.1283282526658396,-1.128819308513055,-1.128595390845875,-1.1278578077903527,-1.1267614799687078,-1.1254235202921985,-1.1239312233176175,-1.1223489256971957,-1.1207235810799918,-1.1190891238987692,-1.1176948949340335
-1.2728201828585424,-1.2600433077966195,-1.1750607033496652,-1.0613163067324578,-0.961154061379188,-0.8900832667578118,-0.851196594504306,-0.8420664485714839,-0.8580229404187717,-0.8881542334516503,-0.923963455108054,-0.9591164778440712,-0.99036777954511,-1.0167397556047972,-1.038309721885882,-1.0555457525304115,-1.0690168881774085,-1.0792888280640205,-1.0868936499089916,-1.0923198689209754,-1.0960050967461827,-1.09832967643268,-1.099613551091767,-1.100117571391363,-1.100048669046524,-1.0995673665724026,-1.0987960382618531,-1.0978267689596923,-1.096728185337866,-1.095551051339631,-1.0943326736338967,-1.0932728577979653
-1.2519822109729313,-1.235677518816447,-1.1465238910025064,-1.02943334508191,-0.9260589220888172,-0.8520813208690041,-0.810708004982429,-0.7994929936480286,-0.8136751748549558,-0.8427304464966683,-0.878246777391281,-0.913713294790326,-0.9457179207495326,-0.9731476574682548,-0.9959647885748274,-1.014542081361982,-1.029375327378647,-1.0409790549737534,-1.049853437048197,-1.0564700314269897,-1.0612599627345178,-1.0646037346281412,-1.066825231319668,-1.0681910844918574,-1.068914648415669,-1.0691628350326363,-1.0690640352529148,-1.0687158352331407,-1.068191812535804,-1.067547150125108,-1.0668230840555923,-1.066160527554313
-1.219654764523869,-1.2003672573745794,-1.1079483506303751,-0.9885001344877644,-0.8828391227739133,-0.8067151110359116,-0.7634236639569474,-0.7505487346594649,-0.7633034714736644,-0.7915871911798417,-0.8270850268175102,-0.8631226849218768,-0.8961298437053561,-0.9248601973558256,-0.9491598128857508,-0.9693040561137036,-0.9857136591993656,-0.9988508418638572,-1.00918339496821,-1.017165952838218,-1.0232235356152248,-1.027737406041893,-1.0310361074556549,-1.033392824327947,-1.0350281157530457,-1.0361160482519294,-1.0367917603991863,-1.0371590268077762,-1.0372970142790856,-1.037265912792562,-1.0371114260970868,-1.0369065784401126
-1.176066424791602,-1.1543901310383549,-1.0596816060971417,-0.9389378820095406,-0.8319812731749429,-0.7545236700573246,-0.7099209656369728,-0.6958357770341589,-0.7075255688892653,-0.7353527884282155,-0.7711115020953355,-0.8079780907256796,-0.8422334445103075,-0.8725009742419072,-0.8985101743508379,-0.92043765491458,-0.9386278937468758,-0.953490130162404,-0.9654596168738008,-0.9749742983476702,-0.9824535810097594,-0.9882801299518454,-0.9927878697749508,-0.9962572896734376,-0.9989169034135544,-1.0009486594746766,-1.002495136298977,-1.0036669465363075,-1.00454944944355,-1.0052083977628996,-1.0056944719530776,-1.0060043275642783
-1.1215169613385736,-1.0980921696623434,-1.0021320322539875,-0.8812192121347412,-0.7740130555464364,-0.6960770611240057,-0.650799219424861,-0.6359697577881039,-0.6469652412282225,-0.6746551395963126,-0.7109533259763247,-0.7489014406764644,-0.7846420478346811,-0.8166721923176548,-0.8446052670071967,-0.8685185264848108,-0.8886796287463579,-0.9054446348297128,-0.9192164248675831,-0.9304166809714663,-0.9394597840812832,-0.9467304756497028,-0.9525687718637008,-0.9572631820150876,-0.9610508752682576,-0.9641223555302586,-0.9666282792452426,-0.9686866949866528,-0.9703897095881044,-0.9718091502549075,-0.9730011431919556,-0.9738781705910625
-1.0563756696664506,-1.0318851892940597,-0.935764494264254,-0.8158619639497886,-0.7094953993647332,-0.631967309216694,-0.58666974635368,-0.571569446692617,-0.5822415685493424,-0.6101107117072504,-0.6472202028946173,-0.6864917335582792,-0.7239408633022715,-0.7579430293513416,-0.7879968144863579,-0.8140802805077171,-0.8363843370995647,-0.8552121447895661,-0.8709346937040772,-0.8839580150009027,-0.8946921360774345,-0.9035245633955292,-0.9108020859354428,-0.9168218943177638,-0.9218304474927266,-0.9260274079405668,-0.9295720788208146,-0.9325904766610776,-0.9351819499602408,-0.9374248563009984,-0.9393811860872012,-0.9408722741178079
-0.9810794606810188,-0.9562437880475164,-0.8610955561829146,-0.7434225865860539,-0.6390143684381855,-0.5627992142386378,-0.5181460531481377,-0.5032466323028622,-0.5139586900929186,-0.5423141849657788,-0.5804940068246189,-0.6213146138484114,-0.6606765876775276,-0.6968392990501766,-0.7291886199083673,-0.7576043454826594,-0.7822013460257711,-0.8032306303161915,-0.8210320882371075,-0.8359968815241815,-0.8485314233608172,-0.8590266708056555,-0.867836819585576,-0.8752683308389589,-0.8815775041642154,-0.8869736772633878,-0.8916252843116236,-0.8956667622209713,-0.8992051217117853,-0.9023256395676804,-0.9050965280742596,-0.9072419797471305
-0.8961305833342986,-0.8717018835525612,-0.778688235723293,-0.6644891874871077,-0.5631728880517491,-0.4891812318316015,-0.4458343104644136,-0.431596545677855,-0.4426963121801469,-0.471829050126281,-0.5113194996949034,-0.5538932487509709,-0.5953484716655155,-0.6338347326926788,-0.6686280807642717,-0.6995117278286082,-0.7265258440447057,-0.7498704952589275,-0.7698555534017355,-0.7868582453282202,-0.8012821583554216,-0.8135223639755169,-0.8239410329947624,-0.8328543966078266,-0.8405290458245028,-0.8471844083379111,-0.8529984351027122,-0.8581143433845497,-0.8626471415087658,-0.8666893367020924,-0.8703156506168406,-0.8731482547834227
-0.8020938461727503,-0.7788486977212721,-0.6891462898641089,-0.5796743008024594,-0.4825824509327095,-0.4117166125372308,-0.3703243573006572,-0.357189059366857,-0.3690012168941831,-0.3991794081581776,-0.4401964367096189,-0.4847007650227857,-0.5284011095887926,-0.5693441370549323,-0.6066997234604703,-0.6401569237042817,-0.6696831634499688,-0.6954292175526694,-0.7176762957874894,-0.7367887578065866,-0.7531681826769926,-0.7672143793975861,-0.7792979786330979,-0.7897453748397889,-0.798833785738692,-0.806793027863814,-0.8138108434265252,-0.8200394860325287,-0.8256022014517121,-0.8305989517048898,-0.8351111767561661,-0.8386553860533311
-0.6995932016712735,-0.6783241032251028,-0.5931080318609286,-0.4896074587818699,-0.3978549496400935,-0.3309949882899766,-0.2921814399019505,-0.2805608732428556,-0.2933799802084957,-0.3248431770210101,-0.3675732580051409,-0.4141544381084636,-0.460219136385387,-0.5037186041455447,-0.5437209235238148,-0.5798241397026987,-0.6119254845087894,-0.640128514457551,-0.6646873837504605,-0.6859547637428542,-0.7043310517346965,-0.7202213579191777,-0.7340051572218215,-0.7460192791049552,-0.756551774260507,-0.7658430188205196,-0.7740906985383449,-0.7814562456037822,-0.7880712788010829,-0.7940433446100748,-0.7994607247522341,-0.8037319651818883
-0.589307569621761,-0.5708132667275091,-0.4912397028795853,-0.3949276657153874,-0.3095947881099845,-0.2475845865676258,-0.2119388710538016,-0.202208863370595,-0.2162930612397074,-0.2492468532723855,-0.2938424999278438,-0.3426117516415821,-0.3911239342037269,-0.4372428589615107,-0.4799398815946747,-0.5187258766915319,-0.5534310002557111,-0.5841140566242443,-0.6110039761536643,-0.6344430088995019,-0.6548311854635697,-0.6725794040238487,-0.6880762527356317,-0.7016691333701764,-0.7136569955493048,-0.7242908078315211,-0.7337782209615756,-0.7422898665843378,-0.7499657610417647,-0.7569210642566613,-0.7632509323273967,-0.7682550656456629
-0.4719658018571742,-0.4570405551560966,-0.3842284490228747,-0.2962758901907509,-0.2183914258118738,-0.1620252372277774,-0.1300917659204158,-0.1225847278127503,-0.1381503712211595,-0.1727619138823913,-0.2193379887193729,-0.2703683675261789,-0.3213723663392756,-0.3701347408520851,-0.41553582917978,-0.4570038299190891,-0.4943054750984592,-0.5274576453915746,-0.5566660765097189,-0.5822639287742952,-0.6046516503594226,-0.6242463216093874,-0.64144578475847,-0.6566080064383927,-0.6700427523688004,-0.6820114713275719,-0.6927316636209437,-0.702383054638857,-0.7111139672647236,-0.7190470991934074,-0.7262844191926421,-0.7320173742332403
-0.3483407285752183,-0.3377627109257083,-0.2727749848728297,-0.1942877059141478,-0.1248125041596559,-0.074822316246537,-0.0470919758048587,-0.0420910173637958,-0.0593083757117439,-0.0957028807890715,-0.144333809880757,-0.1976579714248756,-0.2511574756395793,-0.302546728795189,-0.3506213487085502,-0.3947319654079236,-0.4345860341157626,-0.4701616685247605,-0.5016436075754825,-0.5293572949262773,-0.5537043320447756,-0.5751082697273681,-0.5939762072219227,-0.610676516613633,-0.6255295427331193,-0.6388069532532737,-0.650735842535969,-0.66150479484662,-0.6712702308989246,-0.6801622040287534,-0.6882893380890243,-0.6947369215237758
-0.2192422738897446,-0.2137613471779424,-0.1575860555404343,-0.089586222962491,-0.0293976967613428,0.0135582541792799,0.0366556959932609,0.0389214069023266,0.0199312694315005,-0.0183270120246322,-0.06904498300905,-0.1246538909593851,-0.1806110135179362,-0.2345693469322766,-0.28524661594365,-0.3319215540162906,-0.3742469394688511,-0.4121655676089319,-0.4458435181520851,-0.4755999108662929,-0.501838172232691,-0.5249884955607249,-0.5454670956443729,-0.5636524348721582,-0.5798750440518188,-0.5944163984401672,-0.6075127906672904,-0.6193613000073,-0.6301261189480261,-0.63994436830767,-0.648931074020334,-0.656068965175886
-0.0855096816244065,-0.0858348614306021,-0.0393668382068504,0.0172245408879633,0.0673465867752234,0.1026938567112758,0.1207959490265774,0.1201544903591977,0.0993215948872451,0.0591644672028502,0.0063702811598806,-0.051472328854925,-0.1098076090960071,-0.1662362289302529,-0.2194053141908239,-0.2685278853870653,-0.3132070508511838,-0.3533539906456829,-0.3891185741287897,-0.4208149898280742,-0.4488490843674055,-0.4736577424513471,-0.4956660056645022,-0.515261955640535,-0.5327857613877812,-0.5485281468658415,-0.5627340697280312,-0.5756086143118727,-0.5873233043133856,-0.5980219365074798,-0.6078255929334441,-0.6156195214493928
0.051997052114759,0.0452100881610992,0.0811865511853943,0.1255656960908526,0.1649515289574505,0.192207816647528,0.2050240992769736,0.2013627152677954,0.1786687938051857,0.1366237206650639,0.0818069057122312,0.0218229876391189,-0.0387703474735862,-0.0975305798551214,-0.1530419307121962,-0.2044583459562148,-0.251338629944143,-0.2935662675835921,-0.3312774511414063,-0.3647828131952959,-0.3944911297626348,-0.420845899354995,-0.4442805551835286,-0.4651921746861133,-0.4839298676583804,-0.5007929059765664,-0.5160342474047298,-0.5298663709176467,-0.542467581581166,-0.5539878620393502,-0.5645539158459486,-0.5729600154747663
0.1924063895170103,0.1785673591562278,0.203394262700132,0.2348887750255275,0.2629891689118152,0.2817707901755215,0.2890858710394691,0.2823515152103334,0.2578294121420116,0.2139523991368111,0.1572080444804758,0.0952149634738067,0.0325224954728159,-0.0283927549299184,-0.0860601287966911,-0.1395815306315122,-0.1884771366539529,-0.2326068366281218,-0.2720957385422576,-0.3072522627791225,-0.3384885324367028,-0.3662544562974941,-0.3909912823037702,-0.4131043150365933,-0.4329507664273105,-0.4508376223494399,-0.4670250526969835,-0.4817322082907498,-0.4951435239379339,-0.5074145863020689,-0.5186772033729953,-0.5276425303597215
0.3348449072055244,0.31344013720242,0.3265994363002425,0.3446801435193301,0.3610745294068867,0.3711008943285379,0.3727759149242168,0.3629744693429274,0.3367063904561942,0.2910966529811613,0.232559155234152,0.1687263318413396,0.1041298214224389,0.0412713288398251,-0.0183318891777702,-0.0737370615312545,-0.1244316721020041,-0.1702562596325755,-0.2113274779106151,-0.2479528365489331,-0.280548129921473,-0.3095693519472924,-0.3354648550549011,-0.3586472677206848,-0.3794809357020776,-0.3982796034638036,-0.4153097531519665,-0.4307963826799373,-0.4449293126858114,-0.4578690688317333,-0.4697519716874134,-0.47921517216128734
0.4784471624504142,0.4490495478616267,0.4501742549079782,0.4544644083764648,0.4588665591558011,0.4599625985456261,0.4559351253161644,0.4431293916543138,0.4152441071038832,0.3680412394338782,0.3078812559476196,0.2424121201631106,0.1761394334001053,0.1115812201501112,0.0502928688953824,-0.0067458081716285,-0.0589957485163151,-0.1062824939902155,-0.1487168921434562,-0.1866067936639591,-0.220371896742849,-0.2504738417639308,-0.2773672539265538,-0.3014710616054875,-0.3231556608817076,-0.3427404921333551,-0.3604973514265135,-0.3766561694553499,-0.3914113277644072,-0.4049275529602683,-0.4173450206288452,-0.4272371284737813
0.6223655085636935,0.5846428253231273,0.573525151056293,0.5638067253767532,0.5560678735240484,0.548164426188579,0.5384468537237406,0.5227534460773765,0.4934225809290841,0.4448029062464519,0.3832235662831622,0.3163516063221013,0.24865935138119,0.1826726506457289,0.1199764502280503,0.0615797652158969,0.0080418979352104,-0.0404521286611231,-0.0840100054086808,-0.1229411226320844,-0.1576692286985428,-0.1886610697838627,-0.2163766057413931,-0.2412399367923566,-0.2636263276316397,-0.283859761023351,-0.3022162655351958,-0.3189297148536225,-0.3341981582214994,-0.3481897235167604,-0.3610477282573102,-0.37129307312427756
0.7657795875685491,0.7195008045526511,0.6960970186214451,0.6723139471383025,0.6524233116800576,0.6355555444577841,0.6202321369069533,0.6018174318582279,0.5712509966012674,0.5214232311463267,0.4586557277343938,0.390639970503402,0.3218089353878561,0.2546881663594136,0.1908835616017611,0.1314253630679532,0.0768866941306456,0.0274586624626688,-0.0169659038798996,-0.0566990798261196,-0.0921687329391888,-0.1238460871853979,-0.1521954104240164,-0.1776447617548854,-0.2005730136642854,-0.2213074651563572,-0.2401272297153873,-0.2572690741695296,-0.2729337678476021,-0.2872919910152861,-0.3004894455677502,-0.3110066500967243
0.907905232375064,0.8529445275014432,0.8173763198916196,0.7796345927626527,0.7477173670897997,0.7220213523921001,0.7012440809571119,0.6803193965678046,0.6487607201723534,0.5979610936955863,0.534259786480091,0.4653798326435424,0.3957100106801931,0.3277678713724386,0.2631717054556578,0.2029649342329317,0.1477280190843272,0.0976536520414081,0.0526325643976703,0.0123489024609153,-0.0236293240642015,-0.0557771189781407,-0.084561963184822,-0.1104145979069542,-0.1337161842472814,-0.1547960583091137,-0.1739352228278816,-0.1913722442585685,-0.2073096247125361,-0.2219197118694484,-0.2353498016382679,-0.2460528475339886
1.048002529582314,0.984340791495228,0.9368930267059472,0.8854576695454409,0.8417705897216641,0.8074782086699376,0.7814615649416355,0.7582777475069247,0.7259979777422529,0.6744849546579603,0.6101221155668948,0.5406728526103117,0.4704781717550256,0.4020404591269129,0.3369819626465289,0.2763512307431173,0.2207295624130308,0.1703067393467553,0.1249688104552003,0.0843950944634517,0.0481495259854016,0.0157540696947921,-0.0132608271593616,-0.0393272700051384,-0.0628273530052388,-0.0840911378218408,-0.1034002915668451,-0.120994060180758,-0.1370756668043601,-0.1518182190284006,-0.1653697956368797,-0.17616913986565824
1.1853828261397132,1.1131065160122138,1.0542213893509431,0.9895104282816216,0.934435100326356,0.8918674724556889,0.8608824497608952,0.8357240460601258,0.8030163769313388,0.751065118973256,0.6863254490131663,0.6166115617296826,0.5462144292689992,0.477614690473075,0.412430317846998,0.3517069971725588,0.296020393655065,0.2455529139314284,0.2001833748507885,0.1595852565218767,0.1233185009031695,0.0909028185863177,0.0618677490735036,0.035781158152127,0.0122613878095585,-0.0090210263972056,-0.0283471811542706,-0.0459558724713758,-0.0620500237973789,-0.0768025863507305,-0.090361602059357,-0.10116532688884776
1.3194145059814222,1.2387118590254862,1.1689795841668795,1.091555184275877,1.025589396989503,0.9751490597028928,0.939516498276218,0.9126956830631716,0.8798694588239104,0.8277661618933073,0.7629412001113978,0.693271590706829,0.6229973575603671,0.5545714685274489,0.4895996698211411,0.4291169248300975,0.373686868535957,0.323480121093278,0.2783657579926625,0.238010438389419,0.2019702112378564,0.169763317340262,0.1409195512564483,0.1150080787856762,0.0916490379218055,0.0705148741622427,0.0513262866033579,0.0338460504968429,0.0178725563161619,0.0032339205657048,-0.0102170456274304,-0.02093202922066009
1.4495274132518672,1.3606820713816736,1.2808283456611664,1.1913853819739495,1.1151326686217913,1.0572947417048832,1.017378229642518,0.9892286448645968,0.9566034758037686,0.9046397025838774,0.8400222385957348,0.7707044594909562,0.7008758994148948,0.6329566581405912,0.5685326655259046,0.5086205008962015,0.4537654935598796,0.4041221418611019,0.3595473147158783,0.319699886843899,0.2841321127766677,0.2523615319648048,0.2239193312454635,0.1983772744707342,0.1753586232092181,0.1545390144391528,0.1356421398680389,0.1184334421688741,0.1027136182988835,0.0883127454716108,0.075085288612256,0.06455219117973235
1.5752158533477083,1.4785981327708588,1.3894687366815668,1.2888211181817952,1.20297885602289,1.13828142978467,1.0944799419719442,1.0653505874789837,1.0332505963063876,0.9817177136330292,0.9175963045386656,0.8489310973130274,0.7798629872052686,0.7127748003192432,0.6492254997988786,0.5902058858458694,0.5362368740328207,0.4874526046315356,0.4436953225381242,0.4046151635430255,0.3697606670817909,0.3386494013713457,0.3108150332063168,0.2858331681063328,0.2633314641888163,0.2429899797595734,0.2245365489135181,0.2077403361659092,0.1924053011252248,0.1783643432943052,0.1654743551924801,0.15521512768737383
1.6960401581353215,1.5920962614476322,1.494639246698244,1.3837043636281716,1.2890507158251336,1.2180846974829096,1.1708251407732977,1.1410744378192716,1.1098227386208035,1.059006555964168,0.9956602382457004,0.9279362632340734,0.8599301426358641,0.793983876280951,0.7316228281412667,0.6738049597911964,0.6210208795342138,0.5733802561115099,0.530708345163792,0.4926455889413593,0.4587368544868462,0.4285004090072534,0.4014734144022544,0.3772364843830657,0.3554228706153318,0.3357182112824954,0.3178555678961732,0.301608823718394,0.2867861067801471,0.2732239566431115,0.2607824292792712,0.2508867118094189
1.8116268540326048,1.7008664285678692,1.596112430381086,1.4758941326262431,1.3732741439498144,1.2966727876191595,1.2464026042144791,1.2163927344214729,1.1863062301902596,1.1364819240667374,1.074175202188671,1.0076640359568243,0.94100321764097,0.8764912782602599,0.8156139448483032,0.7592896855431607,0.7079731705028066,0.6617456313625756,0.6204130274005121,0.5836051450213596,0.5508631691316135,0.5217066562291197,0.4956771844586464,0.4723614439430426,0.4513993809164783,0.4324832823440689,0.415352440887928,0.3997863831534992,0.3855982478242715,0.3726289768313314,0.3607424772004899,0.351296389163788
1.921667518337972,1.8046500345317824,1.6936913047358972,1.5652618445302846,1.4555730021429223,1.3740013351015234,1.3211812988819855,1.2912729037575688,1.2626574744246213,1.2140848738888403,1.153063060428169,1.0880145332502678,1.0229594329936604,0.960151140823545,0.9010303781894474,0.8464699385852928,0.7968832350092216,0.7523192711768896,0.7125624690777567,0.677230983942224,0.6458622427744776,0.6179775838906726,0.5931238094058809,0.5708946364806453,0.5509376927098641,0.5329528763240776,0.5166866184143304,0.501924927649791,0.4884867199738332,0.4762180358060542,0.4649872630396806,0.456072235461648
2.025916448091281,1.9032369182435127,1.7872057130810242,1.6516870988273558,1.5358646639044926,1.4500090073097034,1.395106330997833,1.3656536414030274,1.3387997826294362,1.291719083508818,1.232204060886341,1.1688420035066918,1.1056258557992755,1.044763173723931,0.9876450444705138,0.9350929472939404,0.8874740810437757,0.8448016344297316,0.8068363281254334,0.7731836953855054,0.7433772528299134,0.7169405002672792,0.6934261412755148,0.6724357361650156,0.6536254503378928,0.6367036344681368,0.6214246553933791,0.607581744558704,0.5950002753111484,0.5835320068210099,0.5730503712611944,0.5647419942065015
2.12418729547976,1.9964618710656483,1.8765088395173608,1.7350540495609168,1.6140564558921435,1.524614223061846,1.4680960783670796,1.43944252991408,1.414621493732082,1.3692494637946877,1.311435934734636,1.2499544026873717,1.1887794297558407,1.130073112206568,1.0751730800718975,1.0248444665764187,0.9794037122076062,0.9388248384329554,0.9028427912174162,0.8710494764956997,0.8429742640406339,0.8181430701901755,0.7961150334933128,0.7765002248751653,0.7589640600158738,0.7432240492100528,0.7290431708017403,0.716222511234608,0.704594485518942,0.6940171075348675,0.6843693431777973,0.6767362373523728
2.2163488437619194,2.084200817249808,1.961474021272232,1.815248517332678,1.6900431201610686,1.5977130605615413,1.540040599184021,1.512514978372555,1.4899754596982278,1.4465021928794708,1.3905544848136602,1.3311145285066552,1.2721486316702448,1.215774861464071,1.1632744327467976,1.115351771911134,1.0722684803308138,1.0339563279333035,1.0001225201055388,0.9703443202109888,0.944146627306746,0.9210578966023508,0.9006440808654538,0.882524269476118,0.8663736860698703,0.8519195635141038,0.8389340364136402,0.8272265613194277,0.8166370754573129,0.8070302919986398,0.7982911196434493,0.7913938462150966
2.3023201080106257,2.166366804206816,2.041991962231114,1.8921559221476467,1.763705364618234,1.6691784069697189,1.6108013574644655,1.5847145140598298,1.5646799214089342,1.5232661955982745,1.4693156822190057,1.4120427305993877,1.355416774274676,1.301514358274223,1.251558239771,1.2061885072943843,1.1656083555169203,1.1297045210530634,1.0981546302923073,1.0705202873265656,1.0463215098864418,1.0250892776743763,1.0063965761776708,0.9898718539264212,0.9752005376649384,0.9621199940532836,0.9504119206249902,0.9398945354562408,0.930415668775254,0.9218470806919006,0.9140799463470866,0.907969975017484
2.382064946426029,2.2429059222596366,2.117968403523638,1.9656600622373688,1.8349095076833537,1.7388603407323702,1.6802122443375571,1.6558543974171978,1.6385207408668383,1.5992960293917815,1.5474392291057852,1.492421152538775,1.4382269105821268,1.386895106148488,1.3395889520802269,1.2968813506121522,1.2589140828547396,1.225526408207379,1.196364685676692,1.170973854098261,1.1488685573282396,1.1295821486157842,1.1126947014203652,1.0978441931160423,1.0847264817465463,1.0730893226546536,1.0627242403474024,1.053458477786239,1.0451480150761834,1.0376719060732391,1.0309278268899615,1.0256465886999937
2.45558636175986,2.313793247548442,2.189322260661304,2.0356427072712924,1.9035081625577808,1.806587676371184,1.7480818133720597,1.7257204708648726,1.711254894368546,1.6743160749963213,1.6246134797953735,1.5718993923278235,1.5201882222381775,1.471485263911375,1.4268940835482364,1.3869183765600794,1.3516361084672082,1.3208369905605255,1.2941346007237016,1.2710562327818595,1.251110591019532,1.2338331190224812,1.218810871756102,1.2056913540296,1.194180915377712,1.1840377968170437,1.1750634693770694,1.1670943341654625,1.1599946620019363,1.1536509443069018,1.147967501454903,1.1435455588184655
2.522920660046533,2.3790288763858984,2.2559841954302,2.1019839233212823,1.969341850865544,1.8721705441365304,1.8141965905070467,1.7940750941820782,1.7826150718081968,1.748025867768559,1.700501545882994,1.6501013970875045,1.6008836985112216,1.5548260866666246,1.5129733783649422,1.4757589058660654,1.4431950611859403,1.415020343427576,1.3908142360573066,1.3700854526549553,1.3523361314887803,1.3371033992424026,1.32398102964823,1.3126258860447373,1.302754704013181,1.2941361508205274,1.286581619905689,1.2799366740231517,1.2740738994676228,1.268887265723204,1.2642877889315092,1.260744159920805
2.584131617013581,2.438634096828352,2.3178955576813376,2.1645630051933256,2.0322413885353545,1.935403827616684,1.8783252690000016,1.8606619681398195,1.852315173961652,1.8201063484924112,1.7747483494401657,1.726633340783581,1.679878839883287,1.6364414392392266,1.5973091041767469,1.5628445377476896,1.5329934778305887,1.5074419853739132,1.4857343625952109,1.4673598724227204,1.451813415374689,1.4386332817321694,1.4274195540640835,1.4178381249538792,1.4096158505802263,1.4025316130758274,1.3964065640047565,1.3910953042026633,1.386478646158663,1.3824579761000524,1.3789509667200557,1.3762926425597926
2.639304782896004,2.492647725049175,2.375007609398789,2.223259862010092,2.092030851810922,1.996071244581578,1.9402235608257803,1.925211607908417,1.9200564568103693,1.8902267658769387,1.8469883370883555,1.801092177160836,1.7567310575696822,1.7158480330609562,1.67937710262963,1.6476109793416538,1.620428369574605,1.5974621359634409,1.578220564337572,1.562172682870192,1.5488054551249384,1.5376577179634876,1.528335317951596,1.5205126975491576,1.5139264167175317,1.5083652163318115,1.5036597076214715,1.4996732838083018,1.4962947842871035,1.4934328521592015,1.49101168937049,1.4892333824298163
2.6885420354314453,2.5411226210138684,2.427280931916296,2.2779566857759908,2.148530910414068,2.053949832695712,1.9996394511678712,1.9874472017583893,1.98553404348819,1.9580519310818685,1.9168535318185125,1.873074519524384,1.830999394516556,1.7925659858174172,1.758658170874371,1.7295002208784185,1.7049041547152144,1.6844493655608062,1.6676075629314135,1.653826864220507,1.6425855887743208,1.633422422569322,1.625948311350634,1.6198456310119929,1.6148600883844473,1.610789791904454,1.6074743880805418,1.604785701672811,1.6026202955517956,1.6008938161901314,1.5995367835135497,1.5986209370909958
2.731956469876342,2.5841223899961068,2.474684916567452,2.3285397304220563,2.201562309209669,2.108814593881254,2.056318594009102,2.0470905810290505,2.0484435130430416,2.0232495108934447,1.9839815830629064,1.9421854795584743,1.902254170339741,1.8661292758121613,1.8346493153010988,1.8079725675563325,1.785845439325887,1.7677940903619054,1.7532533902604646,1.7416499990036254,1.7324528966608073,1.7251998591074122,1.7195061634340922,1.7150613806343762,1.711619680823492,1.7089879254987117,1.7070142562971666,1.7055784622482866,1.704584429591116,1.703954467396284,1.703625123743147,1.7035422043789978
2.7696676950015515,2.621718273115687,2.517197248173414,2.3749010396530026,2.250949289046204,2.160443059378943,2.110009594989567,2.1038680351683787,2.10848728222651,2.085497052471768,2.048023481154439,2.00804710216161,1.9700861562216216,1.9360956647562635,1.9068744180628536,1.882518035227526,1.862709119668791,1.8469213539327567,1.834552818694011,1.8250083195785671,1.8177468350022588,1.8123044294603223,1.8082998589103751,1.8054290460007627,1.803453828937987,1.802189097795429,1.8014908450987448,1.8012462605963775,1.801366065875171,1.8017788121171456,1.80242671369196,1.8031357920058155
