Values,Values_03_58_22,Values_04_00_21,Values_04_15_06,Values_04_16_40,Values_04_31_13,Values_04_32_37,Values_04_47_20,Values_04_48_32,Values_05_03_37,Values_05_04_35,Values_05_19_53,Values_05_20_34,Values_05_35_37,Values_05_36_04,Values_05_51_19,Values_05_51_33,Values_06_07_01,Values_06_07_02,Values_06_22_30,Values_06_22_44,Values_06_38_04,Values_06_38_32,Values_06_53_32,Values_06_54_23,Values_07_09_00,Values_07_10_12,Values_07_24_29,Values_07_26_00,Values_07_39_59,Values_07_41_49,Values_07_54_29,Values_07_55_28,Values_08_10_40,Values_08_25_55,Values_08_41_09,Values_08_56_19,Values_09_11_27,Values_09_26_33,Values_09_41_41,Values_09_57_13,Values_10_15_02,Values_10_31_47,Values_10_47_51,Values_11_03_23,Values_11_18_40,Values_11_33_51,Values_11_49_02,Values_12_04_14,Values_12_19_25,Values_12_34_37,Values_12_49_49,Values_13_05_02,Values_13_20_15,Values_13_35_31,Values_13_51_00,Values_14_06_36,Values_14_22_12,Values_14_37_48,Values_14_53_35,Values_15_08_52,Values_15_24_04,Values_15_39_17,Values_15_54_30,Values_16_09_45,Values_16_24_58,Values_16_40_51,Values_16_58_19,Values_17_15_31,Values_17_32_47,Values_17_50_08,Values_18_07_26,Values_18_24_44,Values_18_41_59,Values_18_59_34,Values_19_19_38
-0.3870630405418225,-0.3885988088570892,-0.0414192317462606,-0.3918252218620213,-0.033910463689667,-0.3949983450002459,-0.029938302316078,-0.3979835261364797,-0.0283569473521947,-0.4007843004943697,-0.0284552578777185,-0.4034219903800697,-0.0297445517123057,-0.4059176147649349,-0.0318818613844607,-0.4082885593501895,-0.0346234125021925,-0.4105485535828935,-0.0377942387851449,-0.0412679450109757,-0.4127083034517249,-0.044952952271089,-0.4147761466587871,-0.0487829445605168,-0.4167586014164112,-0.0527100992924689,-0.4186608013953292,-0.0567002093828748,-0.420486834463709,-0.0607291218635256,-0.4222400048637401,-0.4235919251983062,-0.0647801120068794,-0.0688419336104721,-0.0729073643695482,-0.0769721174054369,-0.0810340255179121,-0.0850924296218762,-0.0891477205235335,-0.0932009960913283,-0.0972538052983004,-0.1013079576479499,-0.105365381708025,-0.1094280204849907,-0.113497754299145,-0.1175763441429249,-0.1216653901881951,-0.1257663014824213,-0.1298802738244441,-0.134008273658248,-0.1381510263711543,-0.1423090078642309,-0.1464824386330797,-0.1506712798693052,-0.1548752313208651,-0.1590937308034687,-0.1633259554112439,-0.1675708245417873,-0.1718270049419946,-0.1760929180123093,-0.1803667496108361,-0.1846464625947296,-0.1889298122987441,-0.1932143650681844,-0.1974975199314441,-0.2017765333053088,-0.206048546590183,-0.2103106163349819,-0.2145597465378275,-0.2187929225066147,-0.2230071456228585,-0.227199468226931,-0.2313670278120838,-0.235507079692235,-0.2396170273094655,-0.24369444940800494
-0.3473763344741002,-0.3485991548439249,-0.0323052277046505,-0.3514814319394744,-0.0243881148618637,-0.354303569280117,-0.0200492833086889,-0.3569401252085141,-0.0181297710037016,-0.3593969851346673,-0.017910662206057,-0.3616960187873906,-0.0188977900870275,-0.3638583805612687,-0.0207442178224574,-0.3659015183976419,-0.0232032565282466,-0.3678392265368666,-0.0260977691645935,-0.0292997213468802,-0.3696822899021684,-0.032716280404006,-0.3714391363527223,-0.0362801596272634,-0.3731163802210727,-0.0399427759516867,-0.3747192524499168,-0.043669319414685,-0.3762519354526343,-0.047435153243156,-0.3777178222960761,-0.3788443383156049,-0.0512231594644447,-0.0550217678934971,-0.0588234854801351,-0.0626237957047319,-0.0664203335995113,-0.0702122671350559,-0.0739998335973883,-0.0777839926182882,-0.0815661670427069,-0.0853480499253927,-0.0891314612156927,-0.092918241737351,-0.0967101750281985,-0.1005089299489701,-0.1043160186716052,-0.108132766043366,-0.1119602872844111,-0.1157994718298636,-0.1196509716817526,-0.1235151931210357,-0.1273922910024048,-0.1312821651286088,-0.1351844584298857,-0.1390985568282743,-0.1430235908230212,-0.1469584388996188,-0.1509017329561095,-0.1548518659714598,-0.1588070021443264,-0.1627650897264041,-0.1667238767381547,-0.1706809296728959,-0.1746336552634692,-0.1785793251977881,-0.182515103635132,-0.1864380772001858,-0.1903452870224777,-0.1942337622504402,-0.1981005543915877,-0.201942771708822,-0.2057576128773426,-0.2095423990806008,-0.2132946037338284,-0.21701187908065284
-0.3023136516762599,-0.3032272726645929,-0.018164404571623,-0.3057656855314389,-0.0098559799153648,-0.3082366634997571,-0.0051624140272205,-0.3105244519876331,-0.0029129834469672,-0.3126373810725515,-0.0023819135713063,-0.3145978784119855,-0.0030702243586977,-0.316427226591048,-0.0046275094482667,-0.3181429262016989,-0.0068045400506671,-0.3197588275548437,-0.0094222907208382,-0.0123513018876072,-0.3212857870293629,-0.0154976500968509,-0.3227323161894516,-0.0187932026749637,-0.3241051197921645,-0.0221887120003007,-0.3254095208772956,-0.0256488393415405,-0.3266497915747572,-0.0291485216575356,-0.3278294091706643,-0.3287313844317491,-0.0326702926326064,-0.0362022933408077,-0.0397367878233507,-0.0432690520679258,-0.0467965411088893,-0.05031826436587,-0.0538343173902474,-0.0573455313451154,-0.0608532111517643,-0.0643589404066498,-0.0678644364865438,-0.0713714433412006,-0.0748816524574432,-0.0783966448413921,-0.0819178485819948,-0.0854465079549806,-0.0889836609966533,-0.092530123334997,-0.0960864766253076,-0.0996530604252253,-0.1032299667181916,-0.1068170365698874,-0.1104138586317647,-0.1140197693599488,-0.1176338549745048,-0.1212549552496898,-0.1248816693166589,-0.1285123636910756,-0.1321451827414177,-0.1357780618093307,-0.1394087431582037,-0.1430347948450649,-0.1466536325794213,-0.1502625444489159,-0.1538587183582745,-0.1574392718563493,-0.1610012839203454,-0.1645418281316638,-0.1680580066028598,-0.1715469838978496,-0.1750060201647412,-0.1784325026766712,-0.1818239749876593,-0.18517816296907025
-0.2523065163697701,-0.2529138435854666,0.0006155738942312,-0.2551085110102721,0.0092986541705327,-0.2572281186674758,0.0143351259369381,-0.2591669709972733,0.0169061370502362,-0.2609359122922867,0.0177434497607957,-0.2625579330969257,0.0173502205355392,-0.2640544360887157,0.016079852424943,-0.2654429651487388,0.0141837604900319,-0.2667374184032363,0.0118425924897936,0.0091870318393628,-0.2679487167294744,0.0063119396325744,-0.2690854494978389,0.0032861774581998,-0.2701544067694579,0.000159567612165,-0.2711609991201026,-0.0030320917451857,-0.2721095842273627,-0.006263365049759,-0.2730037196960425,-0.2736818248828652,-0.0095164795095255,-0.0127793202504031,-0.0160439342490281,-0.0193054105118267,-0.0225610404866785,-0.0258096882960187,-0.0290513185747085,-0.0322866429536949,-0.0355168559112697,-0.0387434379377743,-0.0419680093129806,-0.0451922219053883,-0.0484176794096244,-0.05164587881632,-0.054878167638193,-0.0581157128202343,-0.0613594782397553,-0.0646102085637834,-0.0678684177955561,-0.0711343813317918,-0.0744081307277461,-0.0776894506437525,-0.0809778776769267,-0.0842727009356973,-0.0875729643716405,-0.0908774709479596,-0.0941847888144586,-0.0974932596896008,-0.1008010096533654,-0.1041059625498595,-0.107405856164606,-0.1106982612610846,-0.1139806035299092,-0.1172501883243267,-0.1205042280233315,-0.1237398716951716,-0.1269542366318632,-0.1301444411942933,-0.1333076383353831,-0.1364410490553789,-0.1395419950233019,-0.1426079295765057,-0.1456364663237054,-0.14862540463650392
-0.1978209640123231,-0.1981240172247169,0.023615633924296,-0.1999748243756776,0.0326571018481169,-0.2017427292442713,0.0380247701115131,-0.2033323639016821,0.0409089364004534,-0.2047571316416689,0.042046523572158,-0.2060405853473416,0.0419442620929434,-0.2072042388586887,0.0409581057210589,-0.2082656702642324,0.0393413231129988,-0.2092388177909079,0.0372759345766198,0.0348936587533775,-0.2101346604706822,0.032290151178431,-0.2109618602339899,0.0295348931061744,-0.2117272880260964,0.0266781977749717,-0.2124364381467722,0.0237562583098824,-0.2130937504516744,0.020794832946202,-0.2137028598142681,-0.2141574889706058,0.0178119622140697,0.0148199866786541,0.0118270526555527,0.0088382393176609,0.0058564038165006,0.0028828152727112,-8.23698282274384e-05,-0.0030397516406962,-0.0059904209119069,-0.0089357606990952,-0.0118772990531359,-0.014816600004065,-0.0177551832094402,-0.0206944650171047,-0.0236357154339469,-0.0265800269029314,-0.029528291774795,-0.0324811862252456,-0.0354391589365023,-0.0384024233536433,-0.0413709527023198,-0.0443444772319122,-0.047322483378356,-0.0503042146945004,-0.0532886745526291,-0.0562746306877891,-0.0592606217406644,-0.0622449659891882,-0.0652257724609384,-0.0682009546132786,-0.0711682467352605,-0.0741252231456437,-0.0770693202305135,-0.0799978611881719,-0.0829080833176222,-0.0857971675215189,-0.0886622695957702,-0.0915005527504996,-0.0943092207377224,-0.0970855508515704,-0.0998269260495202,-0.1025308654228663,-0.1051950522598355,-0.10781735900545142
-0.1393484879269619,-0.1393483807399964,0.0503943087898894,-0.1408549149226099,0.059778289751553,-0.1422705940839106,0.0654655705185082,-0.1435105456294506,0.0686543857640789,-0.1445907523231154,0.0700860355620459,-0.145535323436279,0.0702702559884473,-0.1463658742544792,0.0695651322100565,-0.147100008319998,0.0682254746691924,-0.147751696849808,0.06643444275088,0.0643246144350002,-0.1483319713798254,0.0619923064696583,-0.1488495619028129,0.0595075183650742,-0.1493114166312882,0.0569209767638752,-0.149723110637704,0.0542692102186377,-0.1500891635052953,0.0515782537226906,-0.1504132853018609,-0.1506444861739617,0.048866379983718,0.046146127581003,0.0434258144655934,0.0407106709367033,0.0380036892185634,0.0353062608540004,0.0326186547056664,0.0299403749478778,0.0272704286476918,0.0246075252093876,0.0219502245711159,0.0192970468669378,0.0166465532419093,0.0139974051000119,0.011348407320069,0.008698539557208,0.0060469787589341,0.0033931151585043,0.0007365634373059,-0.0019228297448688,-0.0045849810292179,-0.0072495679025929,-0.009916028193124,-0.0125835613556227,-0.0152511315421693,-0.0179174725163694,-0.0205810945593828,-0.0232402935459307,-0.0258931623710442,-0.028537604902879,-0.0311713526050138,-0.0337919838926435,-0.036396946256528,-0.0389835810165244,-0.0415491505362104,-0.044090867567666,-0.0466059263001964,-0.0490915345627857,-0.0515449465634311,-0.0539634954427925,-0.0563446249048121,-0.0586859191685941,-0.060985130502678,-0.06324020366459332
-0.0773972816419143,-0.0770942263293857,0.0804964088227015,-0.0782557332628732,0.0902074222670621,-0.0793184239678216,0.0962028597534047,-0.0802079914074124,0.0996877411857691,-0.08094299466839,0.1014070035975805,-0.0815480882223139,0.1018728539398741,-0.0820449783486152,0.1014451159017618,-0.0824512856571942,0.1003798505824411,-0.0827810078979353,0.0988611391402928,0.0970222556529349,-0.0830452242143268,0.0949600547700985,-0.0832527289845509,0.0927449606559715,-0.0834105449559105,0.0904280419987699,-0.0835243259713899,0.0880461081587043,-0.0835986699044927,0.0856254289163756,-0.0836373610169684,-0.0836447832488142,0.0831844767770181,0.0807359632453204,0.0782883583739007,0.075847028293037,0.0734150882439669,0.070994042612524,0.068584264954991,0.0661853575447015,0.0637964201443358,0.0614162503569589,0.0590434925026713,0.0566767477784008,0.0543146554211697,0.0519559521802824,0.0495995156527351,0.0472443956137576,0.0448898364859564,0.0425352932170546,0.0401804422694605,0.0378251889224044,0.0354696717279095,0.0331142646595605,0.030759577282649,0.0284064531180981,0.0260559662050966,0.0237094158218612,0.0213683192211016,0.0190344022152877,0.0167095874410363,0.0143959801387353,0.0120958513143096,0.0098116182284284,0.0075458221886556,0.0053011037884431,0.0030801757661264,0.0008857938166008,-0.0012792742197184,-0.0034122802454615,-0.0055105282632472,-0.0075714064898739,-0.009592418504411,-0.0115712126902937,-0.0135056092500432,-0.015393624133993568
-0.0124839774459498,-0.0118773168753392,0.1134611462306979,-0.0126926808067863,0.1234841036096474,-0.013401354113986,0.1297763713081783,-0.0139395723827793,0.133548663176545,-0.0143284451791001,0.1355488555441952,-0.0145931559617881,0.1362911247059452,-0.0147554908726937,0.1361366660398141,-0.0148330795987409,0.1353425205728482,-0.0148399406495513,0.1340934898849509,0.1325233933928299,-0.0147871966730945,0.1307295101283037,-0.0146837036236408,0.1287826030198888,-0.0145365569885756,0.1267340175480105,-0.0143514883869937,0.1246207941224389,-0.0141331736211395,0.1224693992374204,-0.0138854712859367,-0.0136683356555855,0.1202984759621496,0.1181208861981813,0.1159452346665566,0.1137770097729862,0.1116194391736105,0.1094741317462672,0.107341559106211,0.105221416300045,0.1031128914587469,0.101014866818763,0.098926068098752,0.0968451750205883,0.094770902717567,0.0927020613532147,0.0906375995180975,0.0885766355475909,0.0865184799122523,0.0844626509588192,0.0824088857113151,0.0803571469391463,0.0783076273397317,0.0762607513811955,0.0742171751405593,0.072177784317497,0.0701436904368121,0.0681162252081501,0.0660969329094194,0.0640875606392321,0.0620900462783215,0.0601065040070783,0.0581392072561918,0.0561905690453908,0.054263119693784,0.0523594820538524,0.0504823444447074,0.0486344316189877,0.0468184741848905,0.0450371770318863,0.0432931873499643,0.0415890629468929,0.0399272415783737,0.038310012008857,0.0367394875072046,0.035217582422330855
0.0548739558896198,0.0557856881561347,0.14882954769042,0.0553179380917419,0.1591497492407755,0.0549645780494025,0.1657276507971908,0.0547789408152775,0.1697786287124286,0.0547374137655387,0.1720528429498674,0.0548143054368903,0.173065970287166,0.054987761582533,0.1731802365568581,0.0552401510211479,0.1726534120113372,0.0555574395641928,0.1716708329505263,0.1703667256119741,0.0559284643567642,0.1688386894885603,0.0563443097932536,0.1671577479406421,0.0567978084821504,0.1653754639675612,0.0572831509908052,0.1635290640304112,0.0577955828474016,0.1616451770766878,0.0583311698165723,0.0587740786990418,0.1597425905825386,0.1578342968191823,0.1559290197934655,0.1540323583268481,0.1521476433043097,0.1502765809389606,0.1484197352883033,0.1465768897236799,0.144747317181581,0.1429299816404459,0.1411236878351651,0.1393271920167509,0.1375392835134379,0.1357588444274799,0.1339848930427327,0.1322166150929002,0.1304533860471071,0.1286947866963915,0.1269406137549974,0.1251908866880411,0.123445851618236,0.12170598286288,0.1199719824426847,0.1182447777495878,0.1165255173944616,0.1148155652119039,0.1131164922981306,0.1114300669371791,0.1097582422657396,0.1081031415345235,0.1064670408530225,0.10485234938198,0.1032615869660451,0.1016973593641686,0.1001623312578907,0.0986591973735172,0.097190652138148,0.09575935841314,0.0943679158874654,0.0930188298242655,0.0917144808618425,0.0904570965714678,0.0892487254591595,0.08809121403844739
0.1241650329605356,0.1253840242994375,0.1861510229535709,0.1252656801571772,0.1967541546787903,0.1252691697735507,0.2036066259359817,0.1254375875957726,0.2079275032859074,0.1257448856502736,0.2104686159988388,0.1261648899325955,0.2117467045210231,0.1266756904249411,0.2121247089566596,0.1272596616319785,0.2118608976453058,0.1279027580909796,0.2111409711740397,0.2100994360114261,0.1285937792490374,0.2088341175345183,0.1293237509051287,0.2074162285522133,0.1300854336553598,0.2058974961185204,0.130872939197793,0.2043152923656489,0.1316814325606728,0.2026963781285079,0.1325069014050622,0.1331772173809756,0.2010596621094453,0.1994182493377595,0.1977809696999634,0.1961535222048475,0.1945393331390781,0.1929402000375657,0.1913567747552207,0.1897889253748141,0.1882360068014126,0.1866970625020894,0.1851709744129337,0.1836565738284418,0.1821527230343381,0.1806583750224533,0.1791726168654974,0.1776947009047358,0.1762240669093771,0.1747603574945929,0.17330342851476,0.1718533556468675,0.1704104380208886,0.1689751994531793,0.1675483876299835,0.1661309714347329,0.1647241364473704,0.1633292786011903,0.1619479958824239,0.1605820779374105,0.1592334934477715,0.1579043751420394,0.1565970023402774,0.1553137810051852,0.1540572213009712,0.1528299128230042,0.1516344976828661,0.1504736417864197,0.1493500047233541,0.148266208806918,0.1472248078390129,0.1462282562829074,0.1452788795313641,0.1443788459573289,0.1435301414174838,0.1427345468177514
0.1948897056377596,0.1964187487461604,0.224988995452554,0.1966518621828863,0.2358611274720436,0.1970139245617546,0.2429772408108253,0.1975380612528449,0.2475591783067968,0.1981958754902849,0.2503598647857225,0.1989607403548754,0.2518966988754394,0.1998107029254044,0.2525330431809219,0.2007281501957528,0.2525274520092524,0.2016990292001514,0.25206583461547,0.2512828626626693,0.2027121034557456,0.2502765018709869,0.2037583404033247,0.2491180906096677,0.2048304276259299,0.2478594721216412,0.2059223959314249,0.2465381282722515,0.2070293269823542,0.2451809247644489,0.2081471267720517,0.2090468588129027,0.2438068711963422,0.2424291700511643,0.2410567455715656,0.2396953882742306,0.2383486133063914,0.237018304589337,0.2357051980435086,0.2344092436312422,0.2331298760655603,0.2318662166407964,0.2306172232033293,0.229381801074834,0.2281588846860993,0.2269474972584537,0.2257467941088949,0.2245560937316101,0.223374899814234,0.2222029164770578,0.2210400584529601,0.2198864574251806,0.21874246538292,0.2176086555549525,0.216485821273252,0.215374972966384,0.2142773333178236,0.2131943305826568,0.2121275899568121,0.211078922873045,0.2100503140939713,0.2090439064809349,0.2080619833447715,0.2071069483610135,0.2061813030594768,0.2052876220566729,0.204428526220088,0.2036066541035665,0.2028246320708136,0.2020850436409425,0.201390398624051,0.2007431027182031,0.2001454282423128,0.1995994866770119,0.1991072036671021,0.19867029707691836
0.2665654050154727,0.2684077571990896,0.2649255390038995,0.2689945513812111,0.2760531261853464,0.2697170160905774,0.2834220980266601,0.2705986460860533,0.2882562171696418,0.2716087996564535,0.2913089699540321,0.2727204304180665,0.2930980382117921,0.2739115559126831,0.2939869389617511,0.2751645820943019,0.2942343187546766,0.2764654517003874,0.2940261541875322,0.2934971782044991,0.2778028934238936,0.2927454200088291,0.279167815850557,0.2918422864440169,0.2805528317464439,0.2908396944312558,0.2819518881360269,0.2897752038695559,0.2833599795107772,0.2886757616850391,0.2847729256289638,0.2859043893438817,0.287560460744936,0.2864425878636688,0.2853311518896032,0.2842320276207629,0.2831488137246796,0.2820834765753991,0.2810368332710395,0.2800089135401642,0.2789992303614737,0.2780069817332825,0.2770312005949384,0.2760708657005689,0.2751249831931134,0.2741926462087293,0.2732730780818366,0.2723656633000639,0.2714699693646257,0.2705857618438,0.269713014337095,0.2688519145683245,0.2680028674699315,0.2671664958222126,0.266343638803846,0.2655353486591077,0.2647428855235266,0.2639677104090853,0.2632114762517763,0.2624760169049024,0.2617633339580802,0.2610755812709051,0.2604150471367101,0.259784134067915,0.2591853362214439,0.2586212146380657,0.2580943704890941,0.2576074166713208,0.2571629481658101,0.2567635116897857,0.2564115752025189,0.2561094979258502,0.255859501540692,0.2556636432166801,0.2555237911120094,0.25544160291715606
0.3387306592275134,0.3408898798735381,0.3055650020613135,0.3418326372998745,0.31693488757083,0.3429173359530874,0.3245460896113302,0.3441582405432454,0.3296234905664225,0.3455225838926275,0.332920642977243,0.3469829370708828,0.3349551664963391,0.3485173019216238,0.3360904873425893,0.3501081095611703,0.3365851682905362,0.3517413011652053,0.3366251256686685,0.3363450604348204,0.3534055711538655,0.3358429967035233,0.3550917681444092,0.3351903591839981,0.3567924276038808,0.33443910105067,0.3585014091390929,0.3336268325498429,0.3602136154614768,0.3327805613702609,0.3619247746634637,0.3632905000997385,0.331919448563487,0.331056854194543,0.330201863619278,0.3293604300373267,0.3285362314031418,0.3277313135276082,0.3269465725666821,0.3261821165509647,0.3254375357369757,0.3247121041823816,0.3240049295200053,0.3233150637105243,0.3226415845053323,0.3219836549378471,0.3213405664040312,0.3207117694751801,0.3200968955935737,0.3194957719364915,0.3189084311647552,0.3183351172741922,0.3177762884139469,0.317232617238197,0.3167049891516102,0.3161944986591735,0.315702443868431,0.3152303191526208,0.3147798058859367,0.314352761143283,0.3139512042539674,0.3135773011082922,0.31323334614174,0.3129217419971009,0.3126449768914613,0.3124055998673047,0.3122061941255527,0.3120493487830649,0.3119376294689238,0.3118735482841226,0.3118595336786074,0.3118979008956884,0.3119908236321762,0.3121403075566255,0.3123481663062775,0.3126160005189025
0.4109483042056389,0.4134280747551836,0.3465366358617258,0.4147290045942025,0.3581360579579763,0.4161776457071475,0.3659790323917635,0.4177794880742534,0.3712908164361252,0.4194997724296661,0.3748245711491181,0.4213107273131916,0.3770975372038549,0.4231903531627664,0.3784728267920797,0.4251211122706951,0.3792087598440671,0.42708894663023,0.3794910778998018,0.3794543667944725,0.4290825165199519,0.3791965848471687,0.4310926090059268,0.3787891301534382,0.4331116792537003,0.3782839595128943,0.435133495243385,0.3777187096049772,0.4371528626669463,0.3771204314020525,0.4391654118347498,0.4407680300372186,0.3765083414247904,0.3758958638025506,0.3752921538245019,0.3747032384467949,0.37413287168505,0.373583176600041,0.3730551269735925,0.3725489082501882,0.3720641874633659,0.3716003145015065,0.3711564716504282,0.3707317841645986,0.3703254015762343,0.3699365570444181,0.3695646102922416,0.3692090782663166,0.3688696566624662,0.3685462345994595,0.3682389041544616,0.3679479659779129,0.3676739318527183,0.3674175247666768,0.3671796768620265,0.3669615254776471,0.3667644073379624,0.3665898509041825,0.3664395668073189,0.3663154362641447,0.3662194973748731,0.3661539292113707,0.3661210336297699,0.3661232148165934,0.3661629566036619,0.3662427977364427,0.3663653052980443,0.3665330466330636,0.3667485601843655,0.3670143257629157,0.3673327347977499,0.3677060612056246,0.3681364335158448,0.3686258088779952,0.3691759495568295,0.36978840245313893
0.4828078283255672,0.4856117599495547,0.3874962741924423,0.4872728495305509,0.3993128762626796,0.4890868771614503,0.4073773549050213,0.4910510607007293,0.4129146512731471,0.4931287942891169,0.4166771136639982,0.495292006674734,0.419181314454971,0.4975187116232026,0.4207898496167457,0.4997914085212997,0.4217606533167652,0.5020960423371069,0.4222791902136449,0.4224798574712627,0.5044212390744749,0.422460494327027,0.5067577223686142,0.422292433547761,0.5090978637463699,0.4220276074262372,0.5114353349738505,0.4217036586828747,0.5137648390590608,0.4213476668663733,0.5160819019412414,0.5179240136709201,0.4209788934432029,0.4206108191632215,0.4202526640675688,0.4199105253438365,0.4195882307495205,0.4192879791470373,0.4190108211185768,0.418757019136187,0.4185263169283515,0.4183181403379704,0.41813174656271,0.4179663344946561,0.4178211258412241,0.4176954243094672,0.4175886583861121,0.4175004118367789,0.4174304450597583,0.4173787095712958,0.4173453573326221,0.4173307461350336,0.4173354419082843,0.4173602185231568,0.4174060554552639,0.4174741335302437,0.4175658288101641,0.417682704643705,0.4178265018075806,0.4179991266490235,0.4182026371372894,0.4184392267427279,0.4187112060863644,0.4190209823777965,0.4193710366849614,0.4197638992258417,0.4202021228886918,0.4206882553267184,0.4212248100391236,0.4218142369542285,0.4224588930550011,0.4231610136761938,0.4239226850958572,0.4247458190344235,0.4256321296493773,0.42658311354705647
0.553926910365429,0.557058345235856,0.4281271394612454,0.5590812011764318,0.4401489829616765,0.5612616427190684,0.4484249098480966,0.5635891580053924,0.4541789064527829,0.5660254503821512,0.458162122099733,0.5685421938818359,0.4608901978565028,0.5711174307626227,0.4627250313018118,0.5737337034309087,0.4639240432290926,0.5763769619109012,0.4646723310589364,0.4651040387601108,0.5790357977062951,0.4653168401647465,0.5817008690358678,0.4653819693866327,0.5843644603226336,0.4653513102690328,0.5870201423733489,0.4652624944495751,0.5896625096536268,0.4651426179061185,0.5922869769093965,0.5943710077484621,0.4650109785412818,0.4648811078722872,0.4647622867732015,0.4646606801444894,0.4645801879728364,0.4645230841239272,0.4644904956813462,0.464482762187489,0.4644997043355261,0.4645408243369051,0.4646054548008845,0.4646928688021545,0.4648023607866773,0.4649333055744912,0.4650852009736039,0.4652576981156238,0.4654506226386243,0.4656639889881757,0.4658980095425346,0.4661530997762527,0.4664298803273621,0.466729176540555,0.4670520158562906,0.4673996232703499,0.4677734149292321,0.4681749898906964,0.4686061199847822,0.4690687376936486,0.4695649219672337,0.4700968819029223,0.4706669382411377,0.4712775027033192,0.471931055224037,0.472630119272746,0.4733772354761441,0.474174933888828,0.4750257053230652,0.4759319722490848,0.4768960597995649,0.477920167497299,0.4790063423162204,0.4801564536745448,0.4813721709319228,0.4826549438949531
0.623952223502321,0.6274140359921953,0.4681398716441795,0.6297997210402551,0.4803554512800921,0.6323470301631866,0.4888330079820339,0.635038296570157,0.4947949851550102,0.6378336971008375,0.4989909805507268,0.6407046980993292,0.5019354659608316,0.6436293859036627,0.503989477368175,0.646590351976963,0.505409809017698,0.6495735535576648,0.5063811117632122,0.5070372203067213,0.6525675475121351,0.5074756032513225,0.6555629247537712,0.5077673677489967,0.658551879229459,0.5079643291342233,0.6615278761193132,0.5081040938550381,0.6644853955431634,0.5082137645229787,0.667419734257775,0.6697477810142383,0.5083126688063621,0.5084143845797745,0.508528250767261,0.5086604983609074,0.5088150987749277,0.5089944006450811,0.5091996077079577,0.5094311369792519,0.5096888866750668,0.5099724360208364,0.5102811937228189,0.5106145077320532,0.5109717459151512,0.5113523548643233,0.5117559023403389,0.5121821074446062,0.512630861634768,0.5131022428477677,0.5135965244314398,0.5141141800963119,0.5146558857522507,0.515222518803608,0.5158151552754169,0.5164350649993017,0.5170837049299015,0.5177627106276882,0.5184738858512347,0.5192191901856713,0.5200007246332805,0.5208207151039294,0.5216814937661808,0.5225854782941297,0.523535149069865,0.524533024542498,0.525581634959117,0.5266834948171607,0.5278410744480057,0.529056771238958,0.530332881020775,0.5316715702296055,0.5330748494410519,0.5345445488608117,0.5360822963277383,0.537689498316583
0.692559586755592,0.6963539910616997,0.507271893123785,0.699102863041682,0.5196701533046072,0.7020167641074195,0.5283397858992851,0.7050714724532341,0.5345011519910118,0.708225809385566,0.538901977212447,0.7114510821510146,0.5420553498453663,0.7147254371649633,0.5443212989496736,0.7180315211997035,0.5459558925961021,0.7213553010941676,0.5471432660554507,0.5480168965698733,0.724685299210918,0.5486740137296353,0.7280120375714871,0.5491855740616843,0.7313276165929317,0.5496033079164429,0.7346253914825941,0.5499647852184448,0.737899722523954,0.55029710756839,0.7411457819850737,0.7437194558211659,0.5506196274023434,0.5509459658454939,0.5512855181062665,0.5516445804424315,0.5520271955163818,0.5524357869877868,0.5528716357786887,0.5533352370781374,0.5538265674141691,0.5543452838495124,0.554890872008246,0.5554627555125737,0.5560603764048943,0.5566832537586717,0.5573310259494944,0.5580034806666252,0.5587005757672955,0.5594224532299192,0.5601694479017577,0.5609420922497128,0.5617411179780069,0.5625674550873762,0.5634222287507367,0.5643067542379558,0.5652225299657744,0.5661712287152112,0.5671546869671004,0.5681748922908045,0.5692339687208782,0.5703341600688228,0.5714778111396217,0.5726673468966433,0.5739052496429011,0.5751940344250618,0.5765362228799737,0.5779343158750245,0.5793907653511943,0.5809079458718504,0.5824881263979682,0.5841334428886782,0.5858458723125003,0.5876272086395238,0.5894790413544049,0.591402736960457
0.7594535500593116,0.7635819206026575,0.5452862332258239,0.7666934798585375,0.5578565845758384,0.7699728201921491,0.5667090309521546,0.7733897828503561,0.573061358375258,0.7769020095055691,0.5776591302077563,0.780480698075552,0.5810138593535191,0.7841040714419145,0.583484439387001,0.7877548382489401,0.5853261252338406,0.7914189776951556,0.58672247716565,0.5878065740843664,0.7950849782187204,0.588675378373946,0.7987432918654946,0.5893996765600933,0.8023859230096473,0.5900311008303992,0.8060061131013988,0.5906071757926799,0.8095980976669244,0.5911549963541219,0.8131569185528592,0.8159771905670105,0.591693936237586,0.5922376578861225,0.59279561193568,0.5933741597866856,0.5939774157130084,0.5946078790694803,0.5952669088151878,0.5959550792542478,0.5966724461958394,0.5974187454944307,0.5981935406044022,0.5989963316735094,0.5998266357082862,0.6006840449838088,0.6015682691453053,0.6024791650648375,0.6034167575423013,0.6043812530984758,0.6053730485496529,0.6063927355691586,0.6074411020983679,0.6085191311826118,0.6096279976091593,0.6107690625837264,0.6119438665267067,0.6131541200377718,0.6144016929869818,0.6156886016756741,0.6170169940106308,0.6183891326480246,0.6198073760856239,0.6212741577553356,0.6227919631921063,0.6243633054910431,0.6259906992769323,0.6276766335393261,0.6294235437411893,0.631233783700095,0.6331095977563022,0.6350530938167466,0.6370662178480738,0.639150730374875,0.6413081855071314,0.6435399129502373
