Values,Values_00_43_17,Values_00_53_14,Values_01_03_03,Values_01_13_14,Values_01_23_35,Values_01_33_56,Values_01_44_17,Values_01_54_38,Values_02_04_59,Values_02_15_28,Values_02_25_45,Values_02_36_33,Values_02_47_27,Values_02_58_25,Values_03_09_15,Values_03_20_13
1.4963106297603093,1.546293961813701,1.587564721823368,1.6280199365271175,1.6678616300870053,1.7068282830298067,1.744705067888168,1.7813289423695229,1.816572455534342,1.8503358722348728,1.8825442711277207,1.9131462953300773,1.9421130671262552,1.9694367704951656,1.9951288151592133,2.0192176455572963,2.0417463072721667
1.50879226802203,1.5589090562275505,1.6002297621788697,1.640846504333604,1.6809885278506689,1.7203831001328802,1.7587972834245171,1.7960494502379558,1.8319942726227003,1.866515107572552,1.8995212576313325,1.930946920135325,1.9607503173739684,1.9889124645890537,2.0154354512178068,2.040340278812736,2.0636643663940237
1.5180627317218789,1.5680283541356443,1.609169089395775,1.649725617586774,1.689948420013776,1.72955303687235,1.7682889049103532,1.8059565703057128,1.842393650513456,1.8774673894590368,1.911072034467404,1.9431279601115248,1.973581002399804,2.0024014085083,2.029582236589845,2.0551372276481508,2.07909825748686
1.524026860930651,1.573558640674506,1.6142903077018906,1.6545647062180846,1.694647362022661,1.7342415687225092,1.77307967249697,1.8109452242773405,1.847659697730252,1.8830751205074447,1.9170715179196067,1.949556183115668,1.980463199117768,2.0097525619435808,2.037408696387212,2.063438363844753,2.08786806661327
1.5265966811935536,1.5754168355502758,1.6155139093531503,1.6552869360717133,1.6950101307785148,1.7343740103961764,1.773094401079956,1.8109387445342409,1.8477133511052928,1.883256011360952,1.9174334540772604,1.950140730653924,1.9813009045590109,2.0108643353716835,2.038807304399611,2.065129957785209,2.089853667229826
1.5256927174220671,1.5735311953428197,1.612774379365434,1.651832220353561,1.6909811505491537,1.729898366163746,1.768283766381342,1.8058896082106533,1.8425080705049928,1.877963748761216,1.912111072654873,1.944833769325582,1.9760446961016909,2.00568526941467,2.033724191063836,2.060155423656965,2.084995510433474
1.5212450544635865,1.5678421831346046,1.6060208906260225,1.644157740928731,1.682524842948369,1.7207855128692486,1.75862432676611,1.7957793046101596,1.832029559356927,1.8671875771287143,1.901096537774937,1.93362981899203,1.964690945125983,1.994213141924924,2.0221581517322416,2.048514236458129,2.073293458065774
1.5131941793663544,1.5583030509175455,1.5952176454855147,1.6322380469559414,1.6696254806316837,1.7070288082223404,1.7441178870663148,1.7806174566862003,1.816294646893497,1.8509509454806297,1.88441936413279,1.916563943316788,1.947279787538567,1.9764927245341333,2.0041581956811343,2.0302592802644943,2.054803937368697
1.5014916559979326,1.5448801994238353,1.5803439423626644,1.6160648240422293,1.6522866534505318,1.688643249608662,1.7247903471099328,1.7604403576940295,1.7953495125756105,1.8293094204271567,1.862144020443704,1.893709046560149,1.923892117782636,1.95261247867298,1.9798199498113964,2.005492966097896,2.0296357802460365
1.4861006808622264,1.527553380674086,1.5613940486300857,1.595646431834395,1.6305304625362715,1.6656643174070165,1.7006901884383077,1.7353090969695837,1.7692674480820825,1.8023480829870169,1.8343669611417155,1.865172541631586,1.8946458960894792,1.922700506189584,1.9492812580491887,1.974362486673801,1.9979451409490696
1.4669965821070554,1.5063158228710534,1.5383769761879529,1.5710073237300206,1.604396574064719,1.6381466534873237,1.6718867696732975,1.7053074659311134,1.7381463694084387,1.770178643975837,1.8012133439893956,1.8310926705785555,1.8596920741891008,1.8869200842378933,1.912717330876095,1.937054587407741,1.9599298965987424
1.44416732924371,1.48117436265067,1.5113162610323416,1.5421874665832642,1.573941267749571,1.6061627277753914,1.6384686019159915,1.6705398348039813,1.7021062892619614,1.7329365083385255,1.7628336845689114,1.791634749403518,1.8192104325156384,1.845465098735024,1.8703357805672696,1.8937902104564437,1.9158239083444772
1.417614106180494,1.452149653387722,1.480249830175253,1.50924185847092,1.5392365932273662,1.5698016215839548,1.600541748831106,1.6311291610419807,1.6612869273378723,1.6907779828288536,1.7194006589888209,1.7469875654891642,1.773405574048259,1.79855563820809,1.822371820368327,1.84481930608583,1.8658914530977557
1.3873519979988975,1.4192765136150645,1.4452300320734877,1.4722402326398123,1.5003697346104967,1.529168040373548,1.5582284766661445,1.5872152674140851,1.615845609217749,1.643877790509948,1.6711062308767597,1.6973601160662417,1.7225032752628875,1.7464339601412897,1.769083850880929,1.7904160452624762,1.8104220697898856
1.3534108368089002,1.3826044712866516,1.406323895228352,1.431267020983788,1.457442665289494,1.4843816468349975,1.5116662539482897,1.5389534983262874,1.565955571182008,1.5924270178978808,1.618159236730384,1.6429788296822827,1.666747343599203,1.6893609861705214,1.710749596394968,1.7308746020111614,1.7497259938974195
1.3158362369148655,1.3421985408486607,1.3636136574302875,1.3864216247661252,1.4105721459170613,1.4355767724423871,1.461007164191635,1.4865138228065529,1.5118047443045024,1.5366315728295143,1.5607835121237843,1.58408535722334,1.606397071634566,1.6276134194999263,1.6476628872400627,1.6665056038120698,1.684130280212423
1.2746908277430788,1.2981402445621528,1.3171975792525117,1.3378190081519492,1.3598900830807252,1.3829025269284634,1.4064177529931354,1.4300804074012283,1.4535950428454063,1.4767111796888142,1.4992165868264038,1.5209349617340615,1.5417253181337471,1.5614815153482753,1.5801311193105123,1.5976332812473737,1.6139756448438836
1.230055677316427,1.2505288704114408,1.2671910333422218,1.2855906052535393,1.3055442385754246,1.3265232948749095,1.3480792980568477,1.3698516469197155,1.391542144306875,1.4128988987936888,1.4337089350657333,1.4537954926744188,1.473017200989707,1.491267488786313,1.508473374445032,1.524593299884239,1.5396140087436145
1.1820318798956853,1.1994829368908209,1.21372783669277,1.22988550489119,1.2476992506694002,1.2666195781881673,1.286188458488917,1.3060406071421635,1.325875713244197,1.3454411202250751,1.3645237296215609,1.3829468919316474,1.4005693482392592,1.417284505260055,1.4330191463259627,1.4477312186997668,1.461406686985555
1.1307422533768483,1.1451418048336814,1.156961761398241,1.170871844241066,1.186537894510684,1.2033891078990475,1.2209582234263068,1.2388757965352868,1.2568399832422898,1.2745979442804305,1.2919370101378522,1.3086811406312415,1.324689615328787,1.3398561615967597,1.3541075798189983,1.3674014836035504,1.3797231335007714
1.0763330720151618,1.0876673552358629,1.0970681374609754,1.1087383200775542,1.1222624859465269,1.1370481255513167,1.1526190567095882,1.168602160617985,1.184694588153954,1.2006438376627375,1.2162381533711395,1.2313025336947727,1.245697155449665,1.2593163448424585,1.2720871122950634,1.283966846453357,1.2949401341675981
1.0189757353420343,1.0272456269987866,1.034245436236038,1.0436957015133033,1.055096308494006,1.067832710256073,1.0814201105413843,1.0954821693457937,1.1097155109992305,1.1238684324760146,1.1377305117926615,1.1511281486084868,1.1639227101709246,1.176009337645425,1.1873153878546494,1.19779808339455,1.207441325677739
0.9588682664966988,0.964088301354754,0.9687167166244058,0.9759782224358442,0.9852849382997488,0.9960000234139434,1.0076303778373847,1.0197968654977985,1.0321960173931677,1.0445773344178029,1.056732087123449,1.068488375852884,1.0797089893791143,1.0902900414391348,1.1001593186196497,1.1092738902414072,1.117616922055721
0.8962365177766697,0.8984339054207178,0.9007308029567062,0.9058447198194488,0.9130973310339,0.921829333304991,0.931539644217116,0.9418467342734668,0.9524474335065723,0.9630928005281232,0.9735761000883356,0.9837273737820058,0.9934110053872066,1.0025241849137814,1.0109951637368717,1.0187808291926264,1.0258635272234833
0.8313349515524512,0.8305485991365084,0.8305630566786175,0.8335793785534771,0.8388265303428193,0.845622678552496,0.8534590984118494,0.8619522530440226,0.8707996280775187,0.879754146998271,0.8886113182904112,0.8972033116564518,0.9053962271065452,0.9130883862224656,0.9202084974209698,0.9267132013816094,0.9325839115323202
0.7644468869911433,0.7607264337612181,0.7585156292403477,0.7594919699657983,0.7627898851461395,0.7677050581202218,0.7737214893686667,0.7804540103949662,0.7876010887013233,0.7949177785847643,0.8022020352830852,0.8092882956348946,0.8160444509853285,0.8223699676654924,0.8281939669275229,0.833472748370582,0.838186657623968
0.6958841081338072,0.6892889767124435,0.6849170913754242,0.6839174800056821,0.6853286727021278,0.6884240458384513,0.6926807291978453,0.6977122948201999,0.7032184940179185,0.7089567425331061,0.7147276050363405,0.7203678831942922,0.7257472954117204,0.7307664307037319,0.7353547493553136,0.7394680924023483,0.7430855861896863
0.6259857534122336,0.6165842232792618,0.6101213605186951,0.6072150502456017,0.6068070520306235,0.6081487554303465,0.6107108692327798,0.6141060815232501,0.6180357113028571,0.6222597374086807,0.6265814629009508,0.6308401175788927,0.6349072504427027,0.6386845231642839,0.6421016388633898,0.6451138464207287,0.6476988917547154
0.5551164490729388,0.542984758906981,0.5345058916717914,0.5297661986239216,0.5276103160973012,0.5272681257305697,0.5282044199509454,0.5300313888690623,0.5324521915118713,0.5352295490771547,0.5381696051675662,0.5411140538698936,0.5439362535675855,0.5465388680724005,0.5488517320609891,0.5508293595378664,0.5524479516852807
0.4836636728214717,0.4688851598882113,0.4584691210948429,0.4519723106895645,0.4481424346424276,0.4461885187901925,0.4455700079150052,0.445898997736354,0.4468807547204009,0.4482809060455238,0.4499085182612034,0.4516077660913516,0.4532537788339306,0.4547501388843953,0.4560266933311523,0.457037076245457,0.45775578281895707
0.4120343803250372,0.3946986664350372,0.3824271978670162,0.3742514371666953,0.3688229238936854,0.3653306671380065,0.3632294056164353,0.3621315688236365,0.3617447997207114,0.3618377861590778,0.362222587311816,0.3627458623469148,0.3632844630955072,0.3637428011671837,0.364050615957621,0.3641605206249632,0.3640451519497964
0.3406509761900244,0.3208532104786136,0.3068100859231351,0.2970344803323572,0.2900831251345558,0.28512605121973,0.2816140138469798,0.279160235676632,0.277475013213418,0.2763302472799059,0.2755410534342281,0.2749565735532999,0.274455330719258,0.273942477391578,0.273347530638773,0.2726219516768014,0.27173638048178084
0.2699467263443989,0.2477868950375792,0.2320571326901065,0.2207608641741115,0.2123619855186272,0.2060127984035498,0.2011608855526366,0.1974207595202156,0.1945056613642869,0.1921908609683413,0.1902945945596171,0.1886684860182038,0.187192682011692,0.1857729947487364,0.1843386156178041,0.1828397380273318,0.18124488529074206
0.2003607482119574,0.1759430603090639,0.1586122376922591,0.145873819534249,0.1361014697712619,0.1284312292355902,0.1223084135074611,0.1173493645005125,0.1132705782206024,0.1098508591733309,0.1069116349821802,0.1043070178590967,0.1019187398980101,0.0996532047980478,0.0974391912887128,0.0952255287415911,0.09297852625020879
0.132332743226174,0.1057650989849854,0.0869187808543805,0.0728154407461557,0.0617417557185085,0.0528192000030727,0.0454918266834131,0.039378393740542,0.0341989866399587,0.029736124593409,0.0258145090572356,0.0222907592510305,0.019048169203481,0.0159936835028818,0.0130556019268258,0.0101813169067148,0.007334851065144216
0.0662976264680608,0.0376911724647579,0.0174144585865059,0.0020216579565204,-0.0102836463495083,-0.0203926228439061,-0.0288613738473976,-0.0360680878836242,-0.0422887274859265,-0.0477368598317843,-0.0525844109619436,-0.0569722190799038,-0.061015432681565,-0.0648065952298902,-0.0684179280098807,-0.0719035222018039,-0.07530168633983787
0.0026802199244093,-0.027851009100461,-0.0494738134816583,-0.0660827203466326,-0.0795527005000061,-0.0907854110942487,-0.1003358988887436,-0.1085786084895764,-0.1157851568718391,-0.122164976416293,-0.1278865020558313,-0.1330879732377037,-0.1378829628806804,-0.1423635066050797,-0.1466023619886406,-0.1506551221286035,-0.1545624422850433
-0.058109833312529,-0.0904491896465279,-0.1133347822831565,-0.131088750457304,-0.1456594388736173,-0.1579566117015365,-0.1685329458049553,-0.177758397446711,-0.1858998114890264,-0.1931622394911874,-0.1997104839040044,-0.2056801057696519,-0.2111830590661561,-0.2163108485072905,-0.2211367544057631,-0.2257178602998466,-0.23009715372525436
-0.1156828063077969,-0.1497112293145739,-0.1737774043904388,-0.1926077675393462,-0.2082182322050265,-0.2215240667243223,-0.2330741628877346,-0.2432331905524498,-0.2522627620019873,-0.2603632754793867,-0.2676957348652776,-0.2743929176821613,-0.280565088549513,-0.2863031694397193,-0.2916809198739888,-0.2967568718267694,-0.301576300320154
-0.1696731655174394,-0.2052693180422317,-0.2304349546336325,-0.2502753711371341,-0.2668676418724725,-0.2811297252528568,-0.2936052166663834,-0.3046526495772936,-0.3145279094751236,-0.3234264416632981,-0.3315052595977622,-0.3388942255588735,-0.3457018162431007,-0.352018289520021,-0.3579178101439346,-0.363460285848837,-0.3686932042086237
-0.2197433049758522,-0.2567836607746928,-0.2829686200118415,-0.3037549096075279,-0.321273784706921,-0.3364428822297863,-0.3497989004125701,-0.3616933376263053,-0.3723758258735533,-0.3820365310459739,-0.3908282583791055,-0.3988777962606384,-0.4062917065048323,-0.4131594718818143,-0.419555558094447,-0.4255411456861186,-0.431165830342977
-0.26558668808443,-0.30394558732746,-0.3310705348076274,-0.3527404223086376,-0.3711331723248096,-0.3871629087732857,-0.4013577514878015,-0.4140612208875662,-0.4255161386531008,-0.4359070391527186,-0.4453822763365302,-0.4540653795906955,-0.4620608409536382,-0.4694572280244929,-0.4763291735752218,-0.4827389986146376,-0.4887382740235037
-0.3069303678906586,-0.34648005926858,-0.3744662313415292,-0.3969590163791883,-0.4161750042736941,-0.4330214556962641,-0.4480161612776724,-0.4614936823909239,-0.4736894467963062,-0.4847819816848278,-0.4949149228640125,-0.5042083303621074,-0.512764444750062,-0.5206707504721609,-0.5280018851275364,-0.5348211497604477,-0.5411819304130548
-0.3435368864252709,-0.3841475749376008,-0.4129165088867767,-0.4361726820984922,-0.4561629204161115,-0.4737841370364946,-0.4895419859409563,-0.5037610573261856,-0.5166687790243303,-0.5284372747831675,-0.5392051738483639,-0.5490888331867952,-0.5581880351730728,-0.5665889869137983,-0.5743661419323406,-0.5815835944824257,-0.5882963602758969
-0.3752055722293578,-0.4167454913737959,-0.4462187399043488,-0.4701795666882704,-0.490896233242148,-0.5092517151099238,-0.5257376802303234,-0.5406677128312815,-0.554260617648494,-0.5666817018041617,-0.57806428092179,-0.5885207543888983,-0.5981482169490683,-0.6070313802039933,-0.6152443001633211,-0.6228516531020727,-0.6299098753717488
-0.4017732643585041,-0.4441087900911601,-0.4742076402474651,-0.4988147332062416,-0.5202106668519327,-0.5392608139525429,-0.5564409813643948,-0.5720526993064622,-0.586305515135148,-0.5993574936273309,-0.6113363146242581,-0.6223501477033119,-0.6324931506829011,-0.6418483001757107,-0.6504890192147669,-0.6584803328915202,-0.6658798677885805
-0.4231145115863831,-0.4661103333383182,-0.4967555489227481,-0.5219504494072054,-0.5439786469282905,-0.5636842049897841,-0.5815251863405256,-0.5977900161994386,-0.6126783458711255,-0.6263405644977365,-0.6388983829596788,-0.6504554546828327,-0.6611027347097234,-0.6709212069352248,-0.6799834067840063,-0.6883544555718161,-0.6960929207071341
-0.4391412935536108,-0.4826606548109883,-0.5137722596772942,-0.5394960475116415,-0.5621091814966419,-0.5824307037003371,-0.6008990604982367,-0.6177885291628897,-0.6332882291540485,-0.6475404385692027,-0.6606605596628241,-0.6727474332847023,-0.6838885329911449,-0.6941625774124808,-0.7036409437288639,-0.7123885803885535,-0.7204647298135229
-0.4498023140403676,-0.4937073316782034,-0.5252044490054121,-0.5513973975889103,-0.5745473735035673,-0.5954447167746671,-0.6145064154118063,-0.6319915753285414,-0.6480781588893817,-0.6628999014280514,-0.6765655553053603,-0.6891688466572313,-0.7007934800069974,-0.7115156250836636,-0.721405217615347,-0.7305267507108655,-0.7389398623696012
-0.4550819251485913,-0.4992339930011443,-0.5310347529067717,-0.5576360445124844,-0.5812736130199078,-0.6027054855887142,-0.6223254000840593,-0.6403762989402478,-0.6570243806128608,-0.6723944156875337,-0.6865881688893041,-0.6996939484119167,-0.7117913976379974,-0.7229538466387814,-0.7332494975696227,-0.7427420956699137,-0.7514913844180008
-0.4549987316909514,-0.4992590099042338,-0.5312805346307352,-0.558228047940187,-0.5823024859590181,-0.6042260604963792,-0.6243675377115403,-0.6429527475231864,-0.6601355440529257,-0.676031327027376,-0.6907345445766676,-0.7043277874115473,-0.716886345552153,-0.7284804156839899,-0.7391761691898706,-0.7490363043423104,-0.7581203724566574
-0.4496039286330103,-0.4938339163228503,-0.5259923888264613,-0.5532225676269508,-0.5776814387060463,-0.600052042596111,-0.6206765420941365,-0.6397627602310842,-0.6574516605894646,-0.6738488878892673,-0.6890412587550547,-0.70310535539128,-0.7161118266509727,-0.7281274433890841,-0.7392160478915463,-0.7494389894174838,-0.7588553251834679
-0.4389794253194744,-0.4830416101082569,-0.5152524283104543,-0.542700236935439,-0.5674892383430425,-0.5902601296291307,-0.6113269474700188,-0.6308786794258973,-0.6490428940865703,-0.6659151248774285,-0.6815742612050095,-0.6960905990361099,-0.7095298671921971,-0.7219551238196625,-0.7334275866711162,-0.7440069546952022,-0.7537514881266787
-0.4232357976703427,-0.4669943719469684,-0.4991723872992519,-0.5267713549190324,-0.5518342554887159,-0.574956489795232,-0.5964225724601127,-0.6164019032108212,-0.6350082000004171,-0.6523265620920298,-0.668427680070583,-0.6833753038354653,-0.6972299766711925,-0.7100507669347659,-0.7218959792987621,-0.7328233655773865,-0.7428900885949401
-0.4025101156906501,-0.445831746069982,-0.4778915815589519,-0.5055739339428961,-0.5308526032902587,-0.5542749936770407,-0.5760948450679498,-0.5964613027341197,-0.6154738335793539,-0.6332068183480655,-0.64972250586191,-0.6650778623624574,-0.6793279976692244,-0.6925277271578766,-0.7047321646818309,-0.7159968262577899,-0.7263774827328783
-0.3769636895893211,-0.4197183231793402,-0.451574762601335,-0.4792716366064605,-0.5047061629541639,-0.5283753313157769,-0.5505010124976073,-0.5712115248327445,-0.5905917446355483,-0.608705092786563,-0.625605166150722,-0.6413419359250997,-0.6559648520372308,-0.6695242314459641,-0.6820717340118142,-0.6936603630377162,-0.7043442120466384
-0.346779765100024,-0.3888414539370481,-0.4204098913336982,-0.4480516242586211,-0.4735805149095727,-0.4974410303126067,-0.5198222484643816,-0.5408311895413822,-0.5605378653385789,-0.5789945423452456,-0.596245991548464,-0.6123350074175201,-0.627305178603633,-0.6412020995306961,-0.654073730979647,-0.6659703017857379,-0.6769439552684142
-0.312161203959408,-0.353408927447932,-0.384605863143625,-0.4121223463512486,-0.4376828019599592,-0.4616773983440282,-0.4842616783927391,-0.5055209998779528,-0.525510305497329,-0.5442705626720169,-0.5618375817472722,-0.5782468314421992,-0.5935358658719795,-0.6077453573028471,-0.6209193436491018,-0.6331050358636037,-0.6443523697257729
-0.2733281725049159,-0.3136466369771539,-0.3443902048097189,-0.3717112887868283,-0.3972395401214009,-0.4213094032001773,-0.4440423329480933,-0.4655017716586593,-0.4857274603912946,-0.504748974878285,-0.5225930714065367,-0.5392877789391683,-0.5548644744788345,-0.5693587357359268,-0.5828104781074398,-0.595263672461188,-0.6067658080832348
-0.2305158585851319,-0.2697962532368856,-0.3000067624075128,-0.3270626987915793,-0.3524943927583154,-0.3765795038555246,-0.3994050411937218,-0.4210123923442128,-0.4414260378267508,-0.4606641224740379,-0.4787442979106235,-0.4956870760693302,-0.5115175469354235,-0.5262660507168636,-0.5399682071829385,-0.5526645486356355,-0.5643998998437012
-0.1839722391745631,-0.2221129285973389,-0.2517134031533594,-0.2784353082853747,-0.303705928683064,-0.327745451712407,-0.3506062808321512,-0.3723077245866754,-0.3928590182245996,-0.4122668903862576,-0.4305398809777185,-0.4476909454165217,-0.4637388108279855,-0.4787084681105434,-0.4926310967620169,-0.505543617856581,-0.5174879967502177
-0.1339559075488895,-0.1708630429611909,-0.1997797422263451,-0.2261000665214773,-0.2511453743641951,-0.2750780712723522,-0.2979159937099624,-0.3196564614396809,-0.3402935533809703,-0.3598226503041497,-0.3782432169161041,-0.3955606508315236,-0.4117872753217921,-0.4269426524377578,-0.4410534066478334,-0.454152702601302,-0.4662794762826302
-0.0807339740261997,-0.116322007810922,-0.1444849122299903,-0.1703379000971033,-0.195094378365529,-0.2188590381287453,-0.2416153840495682,-0.2633389500972968,-0.2840088200338915,-0.3036091476475002,-0.3221304019065553,-0.339570459321039,-0.355935233360111,-0.3712388105290721,-0.3855031762937465,-0.3987576223178218,-0.4110379115770352
-0.0245800550181339,-0.0587721464597886,-0.0861153949456072,-0.1114375210787846,-0.1358428095350801,-0.1593786762522859,-0.1819947215705058,-0.2036450063384725,-0.2242938502773894,-0.2439143519356623,-0.2624881057177655,-0.2800055409365531,-0.2964661899961037,-0.3118786500300465,-0.3262602146941082,-0.3396362154308842,-0.35203912583573455
0.0342276393754128,0.0014993355415575,-0.0249629317279838,-0.049693301263318,-0.0736866081655193,-0.0969337947769145,-0.119351170576171,-0.1408717414271814,-0.1614453610570644,-0.18103429310408,-0.199611418580884,-0.2171598294437126,-0.2336727396041287,-0.2491532753928529,-0.2636140169098396,-0.2770762776795538,-0.28956915330319016
0.0954081059412139,0.0642022724921953,0.0386774673464774,0.0145967651318373,-0.0089257143139082,-0.0318255900738822,-0.0539866720648821,-0.0753214296134677,-0.0957656118578021,-0.1152709137473388,-0.1338017019329179,-0.1513338751038004,-0.1678544237777982,-0.1833610535449174,-0.1978616396944664,-0.211373449438243,-0.2239221395944223
0.1586792154079735,0.1290453272447659,0.1045093866825535,0.0811329789242666,0.0581378930699176,0.0356423512277495,0.0137940836025571,-0.0072994554618345,-0.0275603312841581,-0.0469299792308433,-0.065364486056806,-0.0828327335204961,-0.0993156147440007,-0.1148054948209486,-0.1293055825005364,-0.1428290989424593,-0.15539822886589005
0.2237592293635741,0.195737625761654,0.1722367167501395,0.1496157068818271,0.1272020170657698,0.105165916842997,0.0836855598966398,0.0628876234062496,0.0428632500119161,0.0236809151326331,0.0053925446036807,-0.0119639327743922,-0.0283634677282749,-0.043793193684223,-0.0582517193406047,-0.0717482477122797,-0.0843014848625962
0.2903681560315446,0.2639902226364027,0.2415651960003683,0.219746985235761,0.197965900253182,0.1764421750559409,0.1553831248379983,0.1349338676177893,0.115198227439009,0.0962542052632211,0.0781614420401157,0.0609644430485545,0.0446940180222656,0.0293681296115534,0.0149926760235327,0.0015624181342732,-0.01093789063407526
0.3582289235558077,0.333517372758616,0.312203755311153,0.2912319252578889,0.2701316855765327,0.2491708868752449,0.2285846110764529,0.2085355608539826,0.1891396687965771,0.1704840429180086,0.1526357142734019,0.1356455051717621,0.1195497790765443,0.1043714343109645,0.0901207579370921,0.076796395648957,0.06438651674718708
0.427068357828277,0.404037593253289,0.3838656464199358,0.3637798998245599,0.3434056570323778,0.3230557980802905,0.3029916568650875,0.2833925973232219,0.2643860456972059,0.2460677683675662,0.228511836468574,0.2117751067934197,0.1958992671346407,0.1809119682709141,0.1668277450165934,0.1536490256714199,0.14136732884528072
0.4966179584217356,0.4752745070197656,0.4562693434102221,0.4371054977970451,0.4174992447423057,0.3978056934339999,0.3783108079146493,0.3592096296128316,0.3406404255566708,0.3227071444435561,0.3054905247651507,0.2890531542777447,0.273441795068236,0.2586886463074929,0.2448123282863628,0.2318189283129941,0.2197032263766312
0.5666144695140602,0.5469574632590973,0.5291392108879057,0.5109292380095898,0.4921297842626841,0.4731352008906727,0.4542543658864167,0.4356969605864637,0.4176114057306738,0.4001093314699541,0.3832777503088215,0.3671846583866562,0.351881623296477,0.3374051695602593,0.3237778213304794,0.3110091817039007,0.29909718440775346
0.6368002467920927,0.6188219352151468,0.6022059378165371,0.584978040381035,0.5670210260422434,0.5487653400212302,0.5305409759782022,0.5125711699561406,0.4950137785535714,0.477987589944897,0.4615854784687189,0.4458805086770238,0.4309287678023766,0.4167708654087293,0.4034330302840427,0.3909282201768541,0.37925739683923293
0.7069234188687971,0.6906096936698972,0.6752067348888311,0.6589854510701074,0.641903390786884,0.6244238090639843,0.6068959465392637,0.5895554669029571,0.5725689170570126,0.5560616991101108,0.5401321197083647,0.5248579558455364,0.5102995128840951,0.4965012293687586,0.4834928234581873,0.4712904300944962,0.45989789684421384
0.7767378543166429,0.7620687679623231,0.7478853070328154,0.732691632727671,0.7165139809976812,0.6998450199311762,0.683051308969929,0.6663797758097055,0.6500048870975574,0.6340580957221665,0.6186426949509541,0.603840803366172,0.5897166284876072,0.5763181673095367,0.5636783974409945,0.5518164386837758,0.5407388671743277
0.8460029474836829,0.8329532089897316,0.8199916158516392,0.8058431345443277,0.7905963630058411,0.7747698949077072,0.7587456308908423,0.7427805671999712,0.7270562970106653,0.7117097430647122,0.6968487243137544,0.6825593160372092,0.6689092984011682,0.6559499429010156,0.6437172431954918,0.63223309800653,0.6215066410873199
0.9144832309634804,0.9030226638697246,0.8912814424590435,0.8781924528531085,0.8639001302688603,0.8489454355996058,0.8337235927574886,0.8185004435235027,0.8034638937434622,0.7887557383428008,0.774487846434067,0.7607498516694299,0.7476127644993907,0.7351308343789351,0.7233428151012282,0.7122731658480295,0.7019333944947772
0.9819478254526424,0.9720417752296012,0.9615157648595172,0.9494973971056688,0.9361802631130572,0.9221240794656016,0.9077353432203792,0.8932874948934144,0.8789739202307386,0.8649406727465975,0.8513031820739576,0.8381542288869428,0.8255676991920818,0.8136005118909928,0.8022939132529289,0.7916746928450412,0.7817565376405038
1.04816974802864,1.039779428724123,1.030459975007838,1.0195202873723117,1.0071963117875584,0.9940628712961412,0.9805356609151334,0.9668944526170334,0.95333726186184,0.940013771895904,0.9270424694478436,0.9145188581003236,0.9025193326507052,0.8911031614219999,0.8803138043671047,0.870180140501647,0.8607178302124505
1.1129251035127503,1.1060078762527086,1.0978829648535675,1.088027014006678,1.0767114345203972,1.0645224821781043,1.0518829558999483,1.039077674263154,1.0263084161603024,1.0137278510270602,1.0014570057430223,0.9895936701097342,0.9782163691490616,0.967386389418704,0.9571491151213208,0.9475352635566072,0.9385622529416267
1.1759921780838467,1.1705017570121004,1.1635561056036186,1.1547859853461893,1.1444913178276492,1.1332661043961452,1.12153814024246,1.109595990681728,1.0976443168742531,1.0858381167741105,1.074300427215953,1.0631308751362158,1.0524097256256997,1.0421999414362857,1.032548531380255,1.023487790219301,1.0150366692119273
1.23715048009996,1.2330370644048891,1.2272521705433126,1.2195670157104368,1.2103030330414395,1.2000582777926467,1.1892634247139326,1.1782094732588135,1.1671030719766202,1.156100876151796,1.1453273894746905,1.134883614792628,1.1248511557848977,1.115294298840967,1.1062613679820632,1.097785965518402,1.089888342437791
1.296179781567937,1.2933901153252698,1.2887442604299866,1.282140214885771,1.2739138922535267,1.264663712686399,1.2548211085121712,1.2446781900738373,1.234442685912062,1.224272224669294,1.2142922213890552,1.2046045818692843,1.1952918359675464,1.1864192310828283,1.1780360878135894,1.1701770376441425,1.1628633901874608
1.352859210113432,1.351336574700508,1.3478047869432883,1.342274936959767,1.3350903638136362,1.3268461717098687,1.317972426557438,1.3087610176556317,1.2994198349045374,1.290106784466578,1.2809476255538883,1.2720446828446128,1.2634809896362076,1.2553223822650197,1.247618850730735,1.24040576962015,1.2337052591192375
1.4069664712231942,1.4066506179492195,1.40420459949093,1.399738876313895,1.393597137663218,1.386367503318467,1.3784765496020506,1.3702146060819558,1.3617887955869634,1.3533565952570976,1.3450435306086863,1.3369518509330145,1.3291646607773189,1.3217480047788457,1.314752207530572,1.3082130939151086,1.3021533407079322
1.458277285695726,1.4591043189641948,1.457712345552456,1.4542974034970757,1.4491964357951983,1.4429869248847302,1.4360898377543645,1.4287926007778708,1.4213006331250868,1.4137702671192305,1.4063262073692129,1.3990701245698305,1.3920847540842811,1.3854359608403817,1.3791740627803657,1.3733350367567332,1.3679418574604172
1.5065651238186708,1.508467347503036,1.5080941508402284,1.5057132296997973,1.5016476590837535,1.4964606492475094,1.4905654440239244,1.4842452204689174,1.477702751249217,1.4710925006076645,1.4645377573875336,1.458139103168689,1.4519784570336258,1.4461211103602434,1.440617028281376,1.4355020372840883,1.430799148113352
