Values,Values_10_11_54,Values_10_22_28,Values_10_33_04,Values_10_43_04,Values_10_53_01,Values_11_02_57,Values_11_12_55,Values_11_23_45,Values_11_34_08,Values_11_44_25,Values_11_54_46,Values_12_05_04,Values_12_15_19,Values_12_25_35,Values_12_35_19,Values_12_44_41,Values_12_54_18,Values_13_04_40,Values_13_16_18,Values_13_28_18,Values_13_39_30,Values_13_51_27,Values_14_03_34,Values_14_15_20,Values_14_26_59,Values_14_39_07,Values_14_51_16,Values_15_01_45,Values_15_11_00,Values,Values_15_20_47,Values_15_30_14,Values_15_39_39,Values_15_49_04,Values_15_58_28,Values_16_07_50,Values_16_17_15,Values_16_26_35,Values_16_35_58,Values_16_45_19,Values_16_54_40,Values_17_04_01,Values_17_13_27,Values_17_22_47,Values_17_32_08,Values_17_41_27,Values_17_50_47,Values_18_00_09,Values_18_09_29,Values_18_18_49,Values_18_28_09,Values_18_37_28,Values_18_46_46,Values_18_56_07,Values_19_05_28,Values_19_14_48,Values_19_24_08,Values_19_33_26,Values_19_42_44,Values_19_52_04,Values_20_01_24,Values_20_10_43,Values_20_20_03,Values_20_29_22,Values_20_38_41,Values_20_47_58,Values_20_57_16,Values_21_06_34,Values_21_15_53,Values_21_25_12,Values_21_34_30,Values_21_43_47,Values_21_53_06,Values_22_02_27,Values_22_11_48,Values_22_21_12,Values_22_30_30,Values_22_39_46,Values_22_49_02,Values_22_58_19,Values_23_07_36,Values_23_16_54,Values_23_26_09,Values_23_35_27,Values_23_44_45,Values_23_54_03,Values_00_03_18,Values_00_12_35,Values_00_21_52,Values_00_31_07,Values_00_40_24,Values_00_49_40,Values_00_58_57,Values_01_08_15,Values_01_17_32,Values_01_26_47,Values_01_36_02,Values_01_45_18,Values_01_54_34,Values_02_03_53,Values_02_13_09
0.982216166,0.834645906,0.662245816,0.585212691,0.55546015,0.526166589,0.473115131,0.370345414,0.234982042,0.139504417,0.112841932,0.006232902,-0.112189632,-0.19390431,-0.252388739,-0.362132028,-0.441392177,-0.483583706,-0.528742893,-0.579635787,-0.634526515,-0.691696216,-0.749972993,-0.808616807,-0.867121168,-0.925093106,-0.982250934,-1.038519033,-1.09411257,-1.149543982,-1.161789331,-1.205568026,-1.262969876,-1.322277412,-1.383647484,-1.446947564,-1.511897985,-1.578182981,-1.645511557,-1.713641447,-1.782382921,-1.851593769,-1.921171442,-1.991045069,-2.06116837,-2.131513751,-2.202067562,-2.272826374,-2.343794099,-2.414979798,-2.486396016,-2.558057534,-2.629980435,-2.702181401,-2.774677183,-2.847484204,-2.920618245,-2.994094208,-3.067925913,-3.142125932,-3.216705449,-3.291674119,-3.367039942,-3.442809138,-3.518986024,-3.595572879,-3.672569817,-3.749974655,-3.82778277,-3.905986969,-3.984577347,-4.06354116,-4.142862695,-4.222523157,-4.302500565,-4.382769668,-4.463301886,-4.544065275,-4.625024524,-4.706140987,-4.787372763,-4.868674808,-4.949999106,-5.031294878,-5.112508846,-5.193585545,-5.274467678,-5.355096514,-5.435412319,-5.515354822,-5.594863693,-5.673879036,-5.75234188,-5.830194658,-5.907381668,-5.983849497,-6.059547413,-6.1344277,-6.208445946,-6.28156127,-6.353736493,-6.424938248
0.98225493,0.838801714,0.670015354,0.592290715,0.561039334,0.530229406,0.475810982,0.371789155,0.234838446,0.137383423,0.115681706,0.015571608,-0.093581311,-0.16531265,-0.21844306,-0.32795689,-0.403177112,-0.441733489,-0.484144664,-0.532314928,-0.584108657,-0.637735473,-0.692083933,-0.746499825,-0.800544254,-0.853856635,-0.906141437,-0.957258463,-1.007333676,-1.056830457,-1.067716265,-1.106538828,-1.157342182,-1.20988291,-1.264419264,-1.320897587,-1.379095159,-1.438735018,-1.499550869,-1.561314451,-1.623842092,-1.686991902,-1.750657702,-1.814762451,-1.879252249,-1.944091234,-2.0092574,-2.074739248,-2.140533139,-2.206641224,-2.273069845,-2.339828284,-2.406927814,-2.474380949,-2.542200868,-2.610400963,-2.678994472,-2.747994188,-2.81741221,-2.887259739,-2.957546886,-3.02828251,-3.099474056,-3.171127408,-3.243246734,-3.315834347,-3.38889055,-3.462413496,-3.536399034,-3.610840564,-3.685728895,-3.7610521,-3.836795389,-3.912940979,-3.989467993,-4.066352358,-4.143566744,-4.221080511,-4.298859701,-4.376867055,-4.455062074,-4.533401117,-4.611837547,-4.690321928,-4.76880226,-4.847224269,-4.92553174,-5.003666892,-5.081570783,-5.159183759,-5.236445911,-5.31329755,-5.389679688,-5.465534508,-5.540805817,-5.615439472,-5.689383773,-5.762589809,-5.835011753,-5.906607109,-5.977336895,-6.047165778
0.982301101,0.843519291,0.678796106,0.600538721,0.567883192,0.535663374,0.480052149,0.375120925,0.237128276,0.138251394,0.121903443,0.02905137,-0.070321736,-0.131920088,-0.179555465,-0.288007526,-0.358462394,-0.392923543,-0.432156686,-0.477205745,-0.525540678,-0.575293335,-0.625402384,-0.675289696,-0.724576817,-0.772931993,-0.820047046,-0.865724234,-0.910011558,-0.953331186,-0.962807595,-0.996504407,-1.040497609,-1.086049309,-1.133504379,-1.182879107,-1.234003848,-1.286639939,-1.340547132,-1.39551336,-1.451363432,-1.507958132,-1.565189784,-1.622977047,-1.681259996,-1.739995834,-1.799155306,-1.85871975,-1.918678714,-1.979028044,-2.039768358,-2.100903836,-2.162441259,-2.22438924,-2.286757614,-2.349556936,-2.412798083,-2.47649191,-2.540648971,-2.60527927,-2.670392046,-2.735995575,-2.802096989,-2.868702102,-2.935815249,-3.00343912,-3.071574603,-3.140220629,-3.209374012,-3.279029304,-3.349178638,-3.419811587,-3.49091503,-3.562473018,-3.634466662,-3.706874036,-3.779670097,-3.852826627,-3.926312209,-4.000092232,-4.074128925,-4.148381442,-4.222805981,-4.297355944,-4.371982154,-4.446633103,-4.521255256,-4.595793383,-4.670190941,-4.744390476,-4.818334054,-4.891963708,-4.965221886,-5.038051908,-5.110398394,-5.182207689,-5.253428241,-5.324010952,-5.39390948,-5.463080496,-5.531483883,-5.599082889
0.982354506,0.848784753,0.68854212,0.609906091,0.575944568,0.542424737,0.485795421,0.380293099,0.241800291,0.14206972,0.131437732,0.046529718,-0.042644558,-0.094035368,-0.136055756,-0.242635247,-0.307705463,-0.337719249,-0.373451573,-0.415090434,-0.459717782,-0.50538152,-0.551059872,-0.596240889,-0.640599477,-0.683829517,-0.725612024,-0.765699626,-0.804074351,-0.841125255,-0.849176417,-0.877700703,-0.914834467,-0.953342173,-0.993639628,-1.035802987,-1.079710604,-1.125160492,-1.171938858,-1.219851267,-1.268732873,-1.318449082,-1.368892577,-1.419979389,-1.471645024,-1.523840997,-1.576531836,-1.629692563,-1.683306589,-1.737363983,-1.791860048,-1.846794163,-1.902168832,-1.957988915,-2.014260988,-2.070992822,-2.128192944,-2.18587027,-2.244033788,-2.302692288,-2.361854116,-2.42152696,-2.481717649,-2.542431964,-2.603674467,-2.665448324,-2.72775515,-2.790594837,-2.853965409,-2.91786286,-2.98228101,-3.047211361,-3.11264296,-3.17856227,-3.244953058,-3.31179629,-3.379070048,-3.446749469,-3.514806703,-3.583210902,-3.651928242,-3.720921977,-3.79015253,-3.859577628,-3.92915247,-3.998829942,-4.068560873,-4.138294326,-4.207977925,-4.277558215,-4.346981044,-4.416191966,-4.48513665,-4.553761292,-4.622013026,-4.689840311,-4.7571933,-4.824024176,-4.890287451,-4.955940229,-5.02094241,-5.085256863
0.98241496,0.85458179,0.699202525,0.620336406,0.585170028,0.550463109,0.492990339,0.387248933,0.248789803,0.148780637,0.144194981,0.067838205,-0.010809802,-0.051988752,-0.08829478,-0.192226424,-0.251404529,-0.276725657,-0.308739016,-0.346784764,-0.387564579,-0.429036623,-0.470208167,-0.510623609,-0.55000432,-0.588066964,-0.624484097,-0.658967182,-0.691444646,-0.722280615,-0.728923378,-0.752346404,-0.782727752,-0.814298476,-0.84752934,-0.88254563,-0.919267742,-0.957527824,-0.997138107,-1.037922525,-1.079727897,-1.122425777,-1.165910758,-1.210097696,-1.254918838,-1.300321133,-1.346263844,-1.392716445,-1.43965682,-1.487069721,-1.534945467,-1.583278849,-1.632068213,-1.681314696,-1.73102158,-1.781193752,-1.831837251,-1.88295887,-1.934565828,-1.98666547,-2.039265014,-2.092371317,-2.145990663,-2.200128572,-2.254789616,-2.309977247,-2.365693636,-2.421939513,-2.478714017,-2.536014545,-2.593836615,-2.652173728,-2.711017239,-2.770356237,-2.830177434,-2.890465068,-2.951200818,-3.012363737,-3.073930213,-3.135873935,-3.198165909,-3.26077448,-3.323665405,-3.386801943,-3.450144992,-3.513653257,-3.577283451,-3.640990539,-3.704728002,-3.768448141,-3.8321024,-3.895641707,-3.959016832,-4.022178744,-4.085078978,-4.147669977,-4.209905432,-4.271740594,-4.333132551,-4.394040486,-4.454425881,-4.514252694
0.982482266,0.860891774,0.710722088,0.631768127,0.595500535,0.559722129,0.501579864,0.395923302,0.258019473,0.158307742,0.160066174,0.092784865,0.024900331,-0.006126951,-0.036639452,-0.137196033,-0.190088606,-0.210574357,-0.238749491,-0.273118496,-0.310012066,-0.347293453,-0.383988762,-0.419689154,-0.454155857,-0.487125802,-0.518265768,-0.547254752,-0.573979946,-0.59878862,-0.604069857,-0.622571155,-0.646450548,-0.671340615,-0.697751417,-0.725846443,-0.755581649,-0.786820094,-0.819398926,-0.85316059,-0.887964386,-0.923689178,-0.960232734,-0.997509993,-1.035451104,-1.07399949,-1.113110026,-1.152747368,-1.192884446,-1.233501127,-1.274583042,-1.316120572,-1.358107977,-1.400542647,-1.443424465,-1.486755262,-1.530538348,-1.574778109,-1.619479659,-1.664648536,-1.710290434,-1.756410963,-1.803015432,-1.850108659,-1.897694785,-1.94577711,-1.994357931,-2.043438401,-2.093018379,-2.143096303,-2.193669056,-2.244731849,-2.296278102,-2.348299343,-2.400785104,-2.453722839,-2.507097843,-2.560893197,-2.615089717,-2.66966593,-2.724598065,-2.779860069,-2.83542365,-2.891258339,-2.947331588,-3.003608893,-3.060053947,-3.116628817,-3.17329416,-3.23000945,-3.286733236,-3.343423417,-3.400037533,-3.456533052,-3.51286768,-3.568999649,-3.624888007,-3.680492889,-3.735775767,-3.790699681,-3.845229429,-3.899331745
0.982556216,0.867693892,0.723041809,0.644135312,0.60687217,0.57014016,0.511501073,0.406243475,0.269400208,0.17055676,0.178923855,0.121156911,0.06418579,0.043191882,0.018532172,-0.077980926,-0.124307398,-0.139910505,-0.164218514,-0.194916811,-0.227976072,-0.261160316,-0.293504778,-0.324638197,-0.354355411,-0.382411402,-0.408470026,-0.432186438,-0.453418581,-0.472504625,-0.476497346,-0.490350489,-0.508102828,-0.526698512,-0.546672059,-0.568214489,-0.591310637,-0.615850827,-0.641695509,-0.668705307,-0.696752426,-0.725723878,-0.755521645,-0.786061845,-0.817273595,-0.849097765,-0.881485707,-0.914397988,-0.947803175,-0.981676708,-1.015999861,-1.050758819,-1.08594386,-1.121548636,-1.157569552,-1.19400522,-1.230855995,-1.268123566,-1.305810598,-1.343920431,-1.382456801,-1.421423601,-1.46082467,-1.500663596,-1.540943548,-1.581667109,-1.622836138,-1.664451629,-1.706513588,-1.749020916,-1.7919713,-1.83536111,-1.879185307,-1.923437353,-1.968109138,-2.013190904,-2.058671189,-2.104536777,-2.150772658,-2.197362006,-2.244286168,-2.29152467,-2.33905524,-2.386853852,-2.434894785,-2.483150711,-2.531592792,-2.580190814,-2.628913328,-2.677727819,-2.726600891,-2.775498469,-2.82438601,-2.87322873,-2.921991831,-2.970640732,-3.019141296,-3.06746005,-3.11556439,-3.163422773,-3.211004892,-3.258281824
0.982636591,0.874965287,0.736099531,0.657368361,0.619216869,0.581650998,0.522685865,0.418129915,0.282832162,0.185416544,0.200623336,0.15272364,0.106733017,0.095602951,0.076835652,-0.015033041,-0.054621384,-0.065380533,-0.085872125,-0.112983548,-0.142338178,-0.171597473,-0.199796772,-0.226593733,-0.251810971,-0.275219554,-0.296483283,-0.315241733,-0.331334876,-0.345099006,-0.347897534,-0.357452461,-0.369553338,-0.382346247,-0.396376548,-0.411852723,-0.428781906,-0.447077833,-0.466622318,-0.487293478,-0.508976538,-0.531567252,-0.554972674,-0.579111078,-0.603911549,-0.629313366,-0.655265231,-0.68172439,-0.708655708,-0.736030734,-0.76382681,-0.79202624,-0.82061553,-0.849584713,-0.878926744,-0.908636973,-0.938712681,-0.969152674,-0.999956931,-1.031126295,-1.062662203,-1.094566448,-1.12684097,-1.159487668,-1.192508243,-1.225904042,-1.259675931,-1.293824176,-1.328348339,-1.363247175,-1.398518552,-1.43415937,-1.470165489,-1.506531671,-1.543251525,-1.580317456,-1.617720629,-1.655450937,-1.693496976,-1.731846033,-1.770484075,-1.809395757,-1.848564434,-1.887972189,-1.927599863,-1.967427114,-2.007432471,-2.047593415,-2.08788647,-2.1282873,-2.168770834,-2.209311387,-2.249882808,-2.290458623,-2.331012192,-2.371516872,-2.411946174,-2.452273928,-2.492474434,-2.532522611,-2.572394133,-2.612065554
0.982723159,0.882681229,0.749830588,0.671394783,0.632463176,0.594184583,0.535061665,0.431497088,0.298205818,0.202760312,0.225004129,0.187239468,0.152219225,0.150739324,0.137884616,0.051187217,0.018407516,0.012378986,-0.004414173,-0.028086964,-0.05392992,-0.079499719,-0.10382358,-0.126580041,-0.147614097,-0.166711146,-0.18353767,-0.197725322,-0.209106391,-0.218021804,-0.21973637,-0.225399614,-0.232398681,-0.239957923,-0.248621418,-0.258605901,-0.269934552,-0.282540654,-0.296325254,-0.311183038,-0.327012135,-0.343717439,-0.361211794,-0.379416519,-0.398261623,-0.417685744,-0.437635842,-0.458066677,-0.478940148,-0.50022456,-0.521893868,-0.543926943,-0.566306882,-0.589020372,-0.612057116,-0.635409325,-0.659071264,-0.683038857,-0.707309337,-0.731880942,-0.756752655,-0.781923967,-0.807394676,-0.833164716,-0.859233998,-0.88560228,-0.912269052,-0.939233434,-0.966494088,-0.994049147,-1.021896149,-1.050031986,-1.078452858,-1.107154236,-1.136130837,-1.165376597,-1.194884662,-1.224647367,-1.254656243,-1.284902003,-1.315374554,-1.346063002,-1.376955657,-1.408040056,-1.439302973,-1.470730449,-1.502307816,-1.534019732,-1.56585022,-1.597782718,-1.62980013,-1.661884892,-1.694019038,-1.726184284,-1.758362108,-1.790533844,-1.822680778,-1.854784248,-1.886825743,-1.918787006,-1.950650127,-1.982397637
0.982815679,0.890815287,0.764168433,0.686139942,0.646536992,0.607667719,0.548552123,0.446254281,0.315403151,0.222447103,0.251891592,0.224447055,0.200316483,0.208236031,0.201294815,0.12021722,0.094224383,0.09275096,0.079484179,0.059051508,0.036479153,0.014316276,-0.006448903,-0.025508445,-0.042724775,-0.05789603,-0.070693854,-0.080748846,-0.087894699,-0.092482632,-0.093233793,-0.095448087,-0.09794161,-0.100884983,-0.104810512,-0.109935001,-0.116291907,-0.123830308,-0.132468283,-0.142116002,-0.1526842,-0.164087158,-0.176244104,-0.189080205,-0.202527298,-0.216524326,-0.231017435,-0.245959775,-0.261311098,-0.277037199,-0.293109308,-0.309503444,-0.3261998,-0.343182152,-0.36043732,-0.377954682,-0.395725739,-0.413743729,-0.432003291,-0.450500167,-0.469230947,-0.488192846,-0.507383513,-0.526800864,-0.546442942,-0.5663078,-0.586393399,-0.606697527,-0.627217731,-0.647951262,-0.668895041,-0.690045622,-0.711399176,-0.732951481,-0.754697917,-0.776633467,-0.798752728,-0.821049919,-0.843518894,-0.866153158,-0.888945876,-0.91188989,-0.934977728,-0.95820161,-0.981553456,-1.005024886,-1.028607221,-1.052291481,-1.076068382,-1.099928337,-1.123861454,-1.147857542,-1.171906117,-1.19599642,-1.220117437,-1.244257926,-1.268406457,-1.292551454,-1.316681242,-1.340784105,-1.364848342,-1.38886233
0.982913898,0.899339523,0.779045281,0.701527811,0.661362312,0.622024761,0.563077799,0.46230642,0.334298847,0.244323419,0.281098758,0.264080425,0.250695552,0.267733673,0.266687698,0.191597806,0.172288613,0.175145589,0.165192444,0.147765248,0.128189357,0.109119659,0.091566174,0.075829948,0.062035622,0.050373798,0.04116552,0.034775297,0.031360265,0.030554201,0.030640946,0.031416264,0.032811723,0.033845397,0.034005559,0.03308242,0.03103745,0.02790931,0.023765102,0.018680357,0.012732168,0.005996763,-0.001451942,-0.009543665,-0.018212918,-0.027399851,-0.037050707,-0.047117925,-0.057559952,-0.068340877,-0.079429933,-0.090800966,-0.102431876,-0.114304084,-0.12640203,-0.138712716,-0.151225285,-0.163930659,-0.176821208,-0.189890473,-0.203132913,-0.216543695,-0.230118515,-0.243853441,-0.25774479,-0.271789017,-0.285982635,-0.300322148,-0.314804002,-0.32942455,-0.344180035,-0.359066578,-0.374080185,-0.389216757,-0.404472106,-0.419841984,-0.435322108,-0.450908191,-0.466595972,-0.482381241,-0.498259865,-0.514227807,-0.530281134,-0.546416021,-0.562628748,-0.578915683,-0.595273256,-0.611697933,-0.628186176,-0.644734399,-0.661338923,-0.677995932,-0.694701426,-0.711451187,-0.728240738,-0.745065326,-0.761919902,-0.778799115,-0.79569732,-0.812608593,-0.829526752,-0.846445393
0.983017553,0.908224692,0.794392727,0.717481681,0.676861934,0.637178297,0.578556821,0.479554875,0.354761559,0.268225024,0.312428308,0.305868037,0.303029352,0.328881493,0.333693442,0.264878269,0.252079911,0.259006255,0.252126223,0.237447169,0.220574743,0.204268298,0.189565022,0.176764952,0.165983837,0.157402404,0.151332634,0.14812917,0.147933589,0.150360918,0.151159992,0.154466624,0.159137811,0.163513451,0.167109582,0.169729413,0.171333925,0.171952801,0.171640478,0.170459447,0.16847518,0.165754444,0.162363955,0.158368851,0.153831202,0.148808822,0.143354507,0.137515674,0.13133434,0.124847329,0.118086643,0.111079906,0.103850845,0.096419775,0.088804056,0.08101853,0.073075902,0.064987097,0.056761569,0.048407566,0.039932371,0.031342496,0.022643859,0.013841918,0.004941792,-0.004051652,-0.013133723,-0.022299861,-0.0315456,-0.040866553,-0.050258409,-0.059716944,-0.069238043,-0.078817728,-0.088452197,-0.098137869,-0.107871425,-0.117649853,-0.127470496,-0.137331085,-0.147229772,-0.157165155,-0.167136282,-0.177142657,-0.187184219,-0.197261315,-0.207374655,-0.217525255,-0.227714372,-0.237943422,-0.248213901,-0.258527295,-0.268884991,-0.279288197,-0.289737861,-0.300234603,-0.310778656,-0.321369825,-0.332007451,-0.342690397,-0.353417048,-0.364185314
0.983126371,0.917440446,0.810142336,0.733924845,0.69295813,0.653049781,0.594905523,0.497898249,0.376655181,0.293978849,0.345674661,0.349535717,0.356996034,0.391339863,0.401953413,0.33962056,0.333102911,0.34381347,0.33975014,0.327551396,0.313083329,0.29920741,0.286992362,0.276742336,0.268567781,0.26264087,0.25926317,0.258775474,0.261298757,0.266426504,0.267816375,0.273211956,0.280568705,0.28767568,0.294082335,0.299609802,0.30422255,0.307944272,0.310818825,0.312896952,0.314233161,0.314884913,0.314911522,0.314372521,0.313325939,0.311826834,0.309926275,0.307670751,0.30510197,0.30225692,0.299168117,0.295863966,0.29236917,0.288705162,0.284890517,0.280941359,0.276871717,0.272693855,0.26841857,0.264055436,0.259613037,0.255099145,0.250520883,0.245884852,0.241197237,0.236463881,0.231690352,0.226881972,0.222043839,0.217180832,0.212297596,0.207398516,0.202487684,0.19756885,0.192645372,0.187720161,0.18279562,0.177873589,0.172955293,0.168041296,0.163131466,0.15822495,0.153320167,0.148414813,0.143505891,0.13858975,0.133662148,0.128718331,0.123753128,0.118761056,0.113736434,0.108673508,0.103566571,0.098410083,0.093198786,0.087927808,0.082592749,0.077189763,0.07171561,0.066167697,0.060544105,0.054843589
0.983240067,0.926955547,0.826226208,0.750781236,0.709573284,0.669560139,0.612039043,0.517233146,0.399840122,0.321404974,0.380626104,0.394809401,0.412281586,0.454782199,0.471122067,0.415402657,0.414890406,0.429086992,0.427578523,0.417592292,0.40523426,0.393464679,0.383387185,0.3753144,0.369354627,0.365672734,0.364558928,0.366337097,0.371103845,0.378429205,0.380295649,0.387365451,0.396856105,0.406124274,0.414757095,0.422597565,0.429617022,0.435835865,0.441289352,0.446017792,0.450065469,0.453480826,0.456315703,0.458623717,0.460458371,0.461871382,0.462911442,0.463623446,0.464048119,0.464221947,0.464177322,0.463942809,0.463543495,0.463001362,0.462335659,0.461563272,0.460699055,0.459756136,0.458746191,0.457679682,0.456566063,0.455413953,0.454231287,0.453025425,0.451803253,0.450571244,0.44933551,0.448101826,0.446875636,0.445662048,0.444465805,0.443291252,0.442142288,0.441022306,0.439934134,0.438879967,0.437861301,0.436878869,0.435932584,0.435021485,0.434143705,0.433296449,0.432475983,0.431677654,0.430895923,0.430124424,0.42935604,0.428582998,0.427796994,0.426989312,0.426150974,0.425272886,0.424345986,0.423361396,0.422310561,0.421185378,0.419978311,0.418682488,0.417291779,0.415800849,0.414205198,0.412501174
0.983358349,0.93673808,0.842577493,0.767976001,0.726630465,0.686630328,0.62987189,0.537454903,0.424174549,0.350318612,0.41706694,0.44141763,0.468581966,0.518896317,0.540868299,0.491821089,0.497005277,0.514386308,0.5151742,0.507141334,0.496612583,0.486642755,0.478372811,0.472127454,0.468015555,0.466195851,0.466946601,0.470572598,0.477143449,0.486204613,0.488443094,0.49680848,0.507930875,0.518841926,0.529169485,0.53878146,0.547658882,0.555821258,0.56329711,0.570117626,0.576317681,0.581937091,0.587020297,0.591614825,0.595769318,0.599531707,0.602947802,0.606060361,0.608908572,0.611527873,0.613949989,0.616203126,0.618312252,0.620299412,0.622184066,0.623983416,0.625712712,0.627385531,0.629014036,0.630609188,0.632180945,0.633738418,0.635290007,0.636843506,0.638406185,0.639984847,0.641585867,0.643215207,0.644878412,0.646580596,0.648326406,0.650119977,0.651964875,0.653864032,0.655819678,0.657833266,0.659905401,0.662035772,0.664223091,0.666465042,0.668758244,0.671098232,0.67347946,0.675895319,0.678338185,0.680799485,0.683269795,0.68573895,0.688196179,0.690630257,0.693029666,0.695382766,0.697677967,0.699903899,0.702049568,0.704104514,0.706058932,0.707903792,0.709630923,0.711233081,0.712703994,0.71403838
0.983480915,0.946755666,0.859130874,0.785436033,0.744053961,0.70418185,0.648318473,0.558458286,0.449515587,0.38053208,0.454779577,0.489093768,0.525604753,0.583385272,0.610876305,0.568492668,0.57904124,0.599309759,0.602145792,0.595822415,0.586862381,0.57841005,0.571645216,0.566907532,0.564308715,0.564002459,0.566254806,0.571350009,0.57932905,0.589712378,0.592229591,0.601553415,0.61386175,0.625956182,0.637507235,0.648409974,0.658657434,0.668270336,0.677272199,0.685686387,0.693539226,0.7008624,0.707693138,0.714072846,0.720045112,0.72565378,0.73094141,0.735948214,0.740711421,0.74526499,0.749639556,0.753862551,0.757958421,0.761948889,0.765853255,0.769688678,0.773470462,0.777212305,0.780926536,0.784624316,0.788315812,0.792010347,0.79571652,0.799442301,0.803195103,0.80698183,0.810808906,0.814682283,0.81860743,0.822589307,0.826632328,0.830740303,0.834916381,0.839162975,0.84348169,0.847873246,0.8523374,0.856872881,0.861477324,0.866147222,0.870877891,0.875663457,0.880496859,0.885369884,0.890273214,0.895196514,0.900128534,0.905057238,0.909969952,0.914853537,0.919694559,0.924479483,0.929194858,0.933827504,0.938364685,0.942794272,0.947104885,0.951286016,0.955328123,0.959222704,0.962962342,0.966540727
0.983607452,0.956975668,0.875822985,0.803090427,0.761769745,0.722137215,0.667293585,0.58013815,0.475720451,0.411856684,0.493546532,0.537577904,0.583070351,0.647967746,0.680846006,0.645055488,0.660622614,0.683492589,0.688143947,0.683306129,0.675678957,0.668490706,0.662960641,0.659445533,0.658061796,0.658959058,0.662391134,0.668620931,0.677660024,0.689003967,0.691718648,0.701707989,0.71481613,0.7276965,0.740063327,0.751840374,0.763034507,0.773669484,0.783765416,0.793339096,0.802409198,0.810999837,0.81914133,0.826869051,0.834221471,0.841238177,0.847958242,0.854419052,0.860655577,0.866699981,0.872581497,0.878326476,0.883958538,0.889498799,0.894966113,0.900377334,0.90574756,0.911090365,0.916418011,0.921741633,0.927071396,0.93241663,0.937785942,0.943187298,0.948628083,0.954115148,0.959654822,0.965252919,0.970914716,0.976644928,0.982447654,0.988326327,0.994283641,1.00032148,1.006440838,1.012641742,1.018923175,1.025283003,1.031717918,1.038223387,1.044793622,1.051421573,1.058098933,1.064816182,1.071562648,1.078326598,1.085095353,1.091855432,1.098592711,1.105292603,1.111940254,1.118520739,1.125019262,1.131421354,1.137713061,1.143881107,1.149913052,1.155797413,1.161523767,1.167082824,1.172466476,1.177667813
0.983737642,0.967365396,0.892592782,0.82087088,0.779705883,0.740420356,0.686712853,0.602390044,0.502647505,0.444104497,0.533152293,0.586618432,0.64071276,0.712378056,0.750493108,0.721169297,0.741403278,0.766604234,0.772856921,0.769303545,0.762800702,0.756654437,0.752123328,0.749582759,0.749155271,0.750987288,0.755320576,0.76239642,0.772196893,0.784193214,0.787036342,0.79744306,0.81102496,0.82435613,0.837194746,0.849494187,0.86127654,0.872570146,0.883393151,0.893756971,0.903673533,0.913160007,0.922240181,0.930943586,0.939303627,0.947355585,0.955134924,0.96267604,0.970011446,0.97717131,0.984183247,0.991072312,0.997861095,1.004569894,1.011216929,1.017818554,1.024389485,1.030943002,1.037491137,1.044044844,1.050614142,1.057208236,1.063835612,1.070504116,1.077221001,1.083992966,1.090826164,1.097726196,1.104698092,1.111746273,1.118874499,1.126085806,1.133382442,1.140765782,1.148236253,1.155793253,1.163435071,1.171158823,1.178960385,1.186834354,1.194774017,1.202771347,1.210817021,1.218900463,1.227009917,1.235132544,1.243254551,1.251361339,1.25943768,1.2674679,1.275436087,1.283326301,1.291122778,1.298810141,1.306373585,1.313799061,1.321073425,1.328184567,1.335121518,1.341874516,1.34843506,1.354795921
0.983871157,0.977892303,0.909381865,0.838712023,0.79779289,0.758956999,0.70649314,0.625110777,0.53015722,0.477089998,0.57338502,0.635973309,0.698279984,0.776365852,0.819548882,0.796515337,0.821065039,0.848345123,0.856005843,0.853559903,0.848001136,0.842706838,0.838974025,0.83719755,0.837507115,0.840046658,0.845046223,0.852725611,0.863037841,0.875430708,0.878345236,0.888964841,0.90275276,0.916259891,0.929287929,0.941820236,0.953895116,0.965546766,0.976792648,0.987639929,0.998094681,1.008167786,1.017876949,1.027246137,1.036303833,1.045081058,1.053609645,1.061920935,1.070044888,1.078009553,1.085840804,1.093562266,1.101195367,1.108759459,1.116271996,1.123748716,1.131203835,1.138650226,1.146099592,1.153562609,1.161049061,1.168567943,1.176127548,1.183735533,1.191398962,1.199124332,1.206917576,1.214784055,1.222728529,1.230755116,1.238867236,1.247067548,1.255357876,1.26373913,1.272211224,1.280772997,1.289422133,1.298155096,1.306967067,1.315851905,1.324802122,1.333808884,1.342862029,1.351950123,1.361060534,1.370179543,1.379292473,1.388383855,1.397437601,1.406437208,1.41536597,1.424207186,1.432944388,1.441561541,1.450043247,1.458374923,1.466542953,1.474534825,1.482339229,1.489946131,1.497346816,1.5045339
