Values,Values_04_22_26,Values_04_23_44,Values_04_31_19,Values_04_40_04,Values_04_40_07,Values_04_40_18,Values_04_55_54,Values_05_11_51,Values_05_27_49,Values_05_43_48,Values_05_59_54,Values_06_16_00,Values_06_32_08,Values_06_49_10,Values_07_06_28,Values_07_23_52,Values_07_41_09,Values_07_58_47,Values_08_15_49,Values_08_32_42,Values_08_49_39,Values_09_03_51
-0.1235941508035478,-0.1414502577859273,-0.181729704271246,-0.175222938984403,-0.2551732675919503,-0.206710010472569,-0.2073157210174152,-0.3285967678441265,-0.4141118016614887,-0.5162498834484914,-0.6357674010573656,-0.7670770745492691,-0.8991350199803431,-1.020616313978081,-1.124367378425111,-1.2081482128061043,-1.273158394656795,-1.3222797014754986,-1.3588188523028284,-1.3858270636559378,-1.4058272402733425,-1.4207698030810083,-1.4304800638143806
-0.1257056494447914,-0.1347607075332695,-0.1798746794011872,-0.1714414309411263,-0.2499883140739891,-0.2056327711447491,-0.2062904308784136,-0.3200456700420545,-0.4018259227320436,-0.4997678777648567,-0.6146310977358744,-0.7410047289934708,-0.8681863935911673,-0.9852103308252336,-1.0851547297143116,-1.1658494007272897,-1.228446214990976,-1.2757218702085271,-1.3108648488241683,-1.3368186043321626,-1.356017744105356,-1.370344822163037,-1.379644408631716
-0.1228811763318352,-0.1228886710224112,-0.1731909947537608,-0.1624062294215798,-0.240060226058146,-0.1992339145448474,-0.1999422003609895,-0.3068438209334924,-0.3849936339541172,-0.4788567168129054,-0.5891928884218346,-0.7107590544568533,-0.8331821555094604,-0.9458459325450224,-1.0420569559728912,-1.1197167294079629,-1.1799337538918346,-1.225384313720519,-1.259142651337844,-1.2840475249153966,-1.3024474580951022,-1.3161586702709236,-1.3250463138643742
-0.1148172266025237,-0.1056123387931283,-0.1613662221267771,-0.147894676183844,-0.225068136438099,-0.1872899911499331,-0.1880475643867881,-0.2886614569276715,-0.3632750147042097,-0.4531649385966246,-0.5590887122325495,-0.6759632753777084,-0.7937339721481733,-0.9021253362248928,-0.994669216664022,-1.0693404548156924,-1.1272080609953952,-1.1708521050432488,-1.2032361977430766,-1.227097178156083,-1.2446994931827116,-1.2577944190388195,-1.2662689057006773
-0.1012607744893549,-0.0827534583029161,-0.1441386870892387,-0.1277250508798424,-0.2047419201123193,-0.1696160854867082,-0.1704215459780055,-0.265219562491723,-0.3363809048802273,-0.4223918521553089,-0.5240052723816211,-0.6362913243887924,-0.7495040794767212,-0.8537010981491087,-0.942636710734318,-1.0143605397199629,-1.0699055591923592,-1.1117593764684437,-1.1427782003479692,-1.1655994379403574,-1.1824052584270004,-1.1948832426176237,-1.2029432674016818
-0.0820195152865586,-0.05417584642987,-0.1213079105048933,-0.1017546010508462,-0.1788727690226792,-0.1460634058647661,-0.1469152376037494,-0.2363005720981158,-0.3040837335604289,-0.3862984941753859,-0.4836911249426497,-0.591479069644881,-0.7002166530862468,-0.8002876235466259,-0.8856663144826639,-0.9544784023954234,-1.0077238851734296,-1.04780123422119,-1.0774621196578562,-1.099246720159133,-1.1152565195883184,-1.127116506759508,-1.134760549651435
-0.0569790031444602,-0.0197810735249928,-0.092751995018082,-0.0698748099239545,-0.147330752158527,-0.1165141747280673,-0.1174106843645411,-0.2017660961171531,-0.26623541360189,-0.3447256973032772,-0.4379749288093322,-0.541342754975875,-0.6456764417205516,-0.741679986235981,-0.8235455695298562,-0.8894760488250257,-0.9404411405019574,-0.978753105229502,-1.0070615873912674,-1.027811466435002,-1.043024931476143,-1.0542653404622588,-1.0614915695672384
-0.0261103702872042,0.0204968561492188,-0.0584356390996353,-0.0320057708928061,-0.1100730433626993,-0.0808757291572807,-0.0818149793267572,-0.1615653536495722,-0.2227759855148253,-0.2976029541148419,-0.3867745417425276,-0.4857883389812913,-0.5857783518213058,-0.677763747235776,-0.7561527114437547,-0.8192262803241823,-0.8679262463428595,-0.9044812101652588,-0.9314409737997384,-0.951156786562152,-0.9655727405957976,-0.9761913873056244,-0.9829975959516293
0.0105257145273045,0.0666953248937964,-0.0184144131340223,0.011907782778852,-0.0671484359768984,-0.039076422174475,-0.0400561624639943,-0.1157399160604207,-0.1737385979193792,-0.2449536461395304,-0.3301025125158273,-0.4248172627661524,-0.5205134927619338,-0.6085212636425712,-0.6834632145445579,-0.7436994392532746,-0.7901458544212068,-0.824949607592936,-0.850562538274676,-0.8692436942345955,-0.8828600893443934,-0.8928541652059923,-0.8992377478566058
0.0527812617681938,0.1188224976084573,0.0271671324655792,0.0618958229303608,-0.0186957051879793,0.0089336641913326,0.0079160650569393,-0.0644223135106443,-0.1192483681165472,-0.1868941723599845,-0.2680654939595583,-0.3585261610484835,-0.4499691874445154,-0.5340319830818214,-0.6055503400549337,-0.6629641733019476,-0.7071652894315534,-0.7402212804121651,-0.7644876313819511,-0.7821324019241088,-0.7949463859179201,-0.8043124974866269,-0.8102704685503075
0.1004282751462798,0.1768493161624103,0.0780824714245156,0.1179547289985631,0.0350631376313823,0.0631741408036223,0.0621217572856188,-0.0078295382642673,-0.0595161459057851,-0.1236279893437864,-0.200858577495868,-0.287101505079187,-0.3743239244804769,-0.454467688483805,-0.5225806423149937,-0.5771831647814796,-0.6191444627679489,-0.6504541993909175,-0.6733728792564813,-0.6899786029145036,-0.7019866657249665,-0.7107209393873564,-0.7162499979255129
0.1531711746761112,0.2406916506987815,0.1340352514939669,0.1800288761184402,0.0938347448797768,0.1236153692635041,0.1225317710640733,0.0537486132283955,0.0051728890575753,-0.0554344813667624,-0.1287544550303459,-0.2108090701335302,-0.2938371315039981,-0.3700825602877203,-0.4348042892326219,-0.4866036720254746,-0.5263285974425049,-0.5558921980276511,-0.577461180266482,-0.5930245670880073,-0.6042227683653456,-0.612321022125623,-0.6174176641806336
0.210662307207031,0.3101811364374595,0.1946745912060575,0.247980621422278,0.1572695009584931,0.1901476549551546,0.189036943781083,0.1199643849834209,0.0744738332168852,0.0173453876566033,-0.0520893483342825,-0.1299801555297932,-0.2088356853003134,-0.2811999601569946,-0.3425420908156522,-0.3915447682005576,-0.4290356426263352,-0.4568525317742181,-0.4770693827715564,-0.4915869160177435,-0.5019711931820867,-0.5094291755307576,-0.514089854465751
0.2725207508410779,0.3850255911052689,0.2596137534326013,0.3215495876220246,0.2249800026909592,0.2625394796219739,0.2614063057511856,0.1904303494800419,0.1480001375181055,0.0943269221164245,0.0287545886415327,-0.0449942492978628,-0.1196968375628656,-0.1881956025019861,-0.2461688910362094,-0.2923809235159994,-0.3276400162923354,-0.3537097541185471,-0.3725722717420962,-0.3860407013886376,-0.395607254432879,-0.4024209479212627,-0.4066422815364728
0.338350281331732,0.4647602557064189,0.328448085429755,0.4003025148252888,0.2965588552345208,0.3403860723541459,0.3392356266514084,0.2647370548271803,0.2253410864638974,0.1750989830740079,0.1133663476274136,0.0437378284078105,-0.0268315777314447,-0.0914811234429263,-0.1460973222198464,-0.1895259212036232,-0.2225566590812369,-0.2468798867680718,-0.2643868367259728,-0.2768037553769263,-0.2855495015679544,-0.291715486135975,-0.29549450751874234
0.4077569715360123,0.5487001909502339,0.4007727175265155,0.4835840694136048,0.3715962909741532,0.4230587616642547,0.4218967397415101,0.342470553243628,0.3060792149312727,0.2592412694989726,0.201323192319987,0.1357908874557231,0.0693321670987573,0.0085125673307835,-0.0427612946305788,-0.0834164691093268,-0.1142247522673059,-0.136804229464148,-0.1529561606805303,-0.1643206475654764,-0.1722437351047858,-0.1777596028060646,-0.18109404944443094
0.4803662944845759,0.6358839187855395,0.4761999041571536,0.5704587835945402,0.4496975066238833,0.509645361355236,0.5084778981020887,0.42322971738401,0.3898075808666417,0.3463415223631017,0.2922077751100375,0.2307423893813655,0.1683664604546051,0.1113521274521527,0.0634007635771137,0.0255044858567875,-0.0030911003026961,-0.0239328041444413,-0.038732919472908,-0.0490462339904399,-0.0561466000764982,-0.0610114097211273,-0.06390004311471251
0.5558223220033057,0.7250755641064527,0.5543586105777288,0.6597114934984764,0.5304823359533205,0.5989490628868157,0.597782637613867,0.5066259765125815,0.4761295416208924,0.4359953162239236,0.3856079265935606,0.328172228752953,0.2698431303231086,0.2166015484379576,0.1719456626112102,0.1367874986962915,0.1103895902375047,0.09127534304798,0.0778202914662233,0.0685539911356075,0.0622740374649841,0.058059281576081,0.055616336761716546
0.6338166750698255,0.814640657916825,0.6349240030001279,0.7497215683719101,0.6136149262545808,0.6893612474337749,0.6882025621819466,0.592313152109002,0.5646887264631762,0.5278361452812076,0.4811468402484009,0.4276930120604316,0.3733641409266921,0.3238526135589665,0.2824559807682575,0.2500072100620341,0.2257853313797648,0.2083827855304625,0.1962616134927534,0.1880345568567224,0.1825697516747614,0.1790016170915356,0.17700252852341752
0.7140493146589563,0.9029369403970264,0.7175789092289003,0.8388523976884151,0.698765479037885,0.7792498018401574,0.7781056376459524,0.6799494487020242,0.6551312566854771,0.6214978507485888,0.5784456937076043,0.5289128689356706,0.478524589736218,0.4326880668284606,0.3945033810561563,0.3647257813819241,0.3426503795060234,0.326937309277278,0.3161335667118496,0.3089336925889946,0.3042752588342261,0.3013474193086015,0.29978831213424584
0.796226253274659,0.987226815585317,0.802012339451875,0.9243630159252306,0.7856091752227748,0.8658700224848228,0.8647470822651133,0.7691967528441306,0.7471054045024043,0.7166146255875216,0.6771239932300068,0.6314361358280799,0.5849137225142833,0.5426829343692021,0.5076501981931211,0.4804947002840052,0.4605272141528614,0.4464740266361779,0.4369652681736805,0.4307756269615795,0.42691077862451,0.4246135968725252,0.4234882509968827
0.8802057143409381,1.068742709406706,0.8880665156002445,1.007472790334441,0.8739736818845953,0.9504287382793384,0.949333479380452,0.8598685886290096,0.8404099870036167,0.8129698359044687,0.7769488183192894,0.7350130227238884,0.6922650104636252,0.6535549803269691,0.6216002244544437,0.5970058407356102,0.5790978194909315,0.5666668338363157,0.5584240288513151,0.5532222955790929,0.5501338303310468,0.548454011744944,0.5477536078849791
0.9654973416194133,1.1542529374599997,0.9752369726985964,1.0949296261514898,0.9633397906494376,1.0396546614938231,1.0385931694254091,0.9514312694854412,0.9344960255518504,0.9099981805890202,0.877337478706822,0.8390427643467705,0.7999597788679843,0.7646687744474797,0.7357031601612259,0.7135962340346625,0.6976887168181546,0.6868336544071801,0.6798207669153016,0.6755788916272135,0.673244895175275,0.6721652329854545,0.6718781628496708
1.0516790033284116,1.2459300585275648,1.0630903641814615,1.1888839888216711,1.053259966205193,1.1356775336028833,1.1346554931449555,1.043423172413698,1.0288867709423657,1.0072064973059376,0.9777791325217204,0.942996067099198,0.9074504630922644,0.8754596941487788,0.8493792677751411,0.829673269820265,0.815696612549273,0.806362447848389,0.8005363066470365,0.7972203992507563,0.7956141405156747,0.7951134176051002,0.7952252045566853
1.1409819710316402,1.3426033436769549,1.153850339047671,1.2881411947887205,1.145944742828419,1.2372802490896584,1.2363029119482185,1.1380416448454302,1.125765119130425,1.1067616820951232,1.080423205106802,1.049004018543726,1.0168499869635497,0.988023732662729,0.9647095579452633,0.947305204335791,0.9351791764910896,0.9273022128046476,0.9226125691849532,0.9201829415311816,0.9192729004257062,0.9193259035741702,0.9198192046867602
1.2376138704414743,1.4440155628981206,1.2517210428375471,1.392416237895672,1.2455866471759347,1.3441519202149286,1.3432240392205272,1.2394673552148816,1.2292983741237933,1.2128158352485725,1.18940488121118,1.161183886772,1.1322578303393818,1.106443797542188,1.085762284855481,1.070547823096174,1.0601818474672404,1.053689915964046,1.050079608687681,1.0484909105762934,1.04824088826802,1.0488184948241122,1.0496731568022946
1.3435072084714097,1.549519668934239,1.3586369734585342,1.5010310695130384,1.3541118133115104,1.45558570667249,1.4547114805577022,1.3496177006490233,1.3413937059230607,1.327264075690625,1.306605551165836,1.2814023484044397,1.2555259967147383,1.232558193617529,1.2143636073463662,1.201216907127446,1.1925117514911656,1.1873255580204265,1.184731579686007,1.183933644321656,1.1843034368422485,1.1853731546130477,1.1865665852789313
1.4581149800386186,1.6585404140706588,1.4740592578068543,1.613375918207323,1.470978062308653,1.570939880273302,1.5701228937417748,1.4679467426158146,1.461500366624321,1.4495495608412858,1.4314611198446765,1.4090873818925695,1.386074496571456,1.3657794319226373,1.349919291210649,1.338712338082749,1.3315637390020971,1.3275997342820616,1.3259554885134,1.3258951097556655,1.326841917142402,1.3283690131907115,1.3298769619433648
1.5809504235980183,1.7704223226514484,1.597513718196062,1.728757469687993,1.5957118475978491,1.689486207007055,1.6887293748009535,1.5939810572426538,1.5891444153290992,1.579197053493354,1.5634943804001409,1.5437594304189992,1.5234213327951711,1.505623137027841,1.4919426876471764,1.4825453151645331,1.4768469986658446,1.4740197804202686,1.473256979066183,1.4738794120449246,1.4753590340034857,1.4773074975952325,1.4791047248159523
1.7117367366842402,1.8844799894049564,1.7287386360292176,1.846449352220367,1.7280536255005816,1.8104606184878989,1.809766133166772,1.7274626995099915,1.724068859659777,1.7159497255625302,1.7024479912204822,1.6851602458654218,1.6673072110935063,1.6518289282080243,1.640172289213,1.632453162792922,1.6280976711143396,1.626320672252735,1.6263699073002755,1.62761934502441,1.6295865798780276,1.6319194578536962,1.6339799756192215
1.8499270891493,1.9999860619899392,1.8672044189243453,1.965680511164382,1.8674769575205368,1.933051959597024,1.9324212465993449,1.867867734093426,1.865751439070969,1.8592859743428385,1.847800117745117,1.8327672224056697,1.8172085477065405,1.8038721950751224,1.7940824385296414,1.7879091638745788,1.7847879916041098,1.7839736379388378,1.7847645522273687,1.7865843003618582,1.7889931160434478,1.791672674016682,1.7939698709626029
1.9948907144210828,2.116180504115185,2.0122998743655507,2.085645015823116,2.013375306189834,2.056412307707148,2.055845990357005,2.014593567218592,2.013592559479445,2.0086080434317783,1.9989538193462568,1.985983597222958,1.9725284786415047,1.9611558575997483,1.953075747407988,1.948315533987212,1.94631971897666,1.946379954033473,1.947841706997338,1.950174596687389,1.952978495673468,1.9559665392697172,1.9584734193970537
2.14588693923376,2.232275655130163,2.1633061177171165,2.205507849432026,2.1650361725102565,2.1796634456302706,2.179161323342444,2.1669333287053827,2.166889937026745,2.1632169496102702,2.155212279306808,2.144113993222677,2.1325727081662342,2.1229864977942148,2.1164594794377605,2.112980019296752,2.112000914729216,2.112847875583023,2.114909734882523,2.11769864117491,2.1208511148825497,2.124109387614522,2.1267988654192256
2.3020253930080936,2.347464948813624,2.319356504510306,2.324414537046486,2.3216011501127745,2.301907335419427,2.301468378205227,2.3240360663609367,2.3247989263468747,2.322272936142333,2.31573937372301,2.30632509365322,2.296510279206191,2.288535216681352,2.283406485330984,2.281076902893448,2.281007013636697,2.282553765006555,2.2851457510816,2.288334159562748,2.2917891867760005,2.295279808160512,2.298125034862322
2.462288263155449,2.460932945433345,2.4794584488529208,2.441502253543712,2.482087880594596,2.4222382236160813,2.421860585761417,2.4849288649676966,2.4863548266401234,2.4848179938966584,2.479582432564155,2.4716686556493688,2.463396834758618,2.4568611243690213,2.4529788940689823,2.451670866710961,2.4524048274173973,2.454566212090564,2.457619838139616,2.46115249051324,2.4648651020484307,2.468551062236801,2.4715257935982122
2.6255190475340875,2.571867205655168,2.642481521609997,2.555912907899806,2.6453781745225493,2.5397568433718574,2.5394378985606942,2.648505022892489,2.6504611372007867,2.649764223167429,2.645660732187546,2.639070147235072,2.6321633997090856,2.626900256575372,2.624117148439517,2.623706128397932,2.625141765689026,2.627835323771317,2.631284392038515,2.6351079782980613,2.639034860997194,2.6428805493848264,2.6459595389698953
2.790434134413823,2.679471478981573,2.8071681531124506,2.6668076262014884,2.810228613523725,2.653586088468704,2.653322487704532,2.8135345927884385,2.8159000655432944,2.8159043431603994,2.8127760374199693,2.807339342859616,2.80162703812244,2.7974762928354164,2.7956507785147857,2.79601726221196,2.798056695806749,2.801203615066896,2.804985037781868,2.809048908270676,2.8131490256691416,2.817120774192206,2.8202801780632325
2.955638301462348,2.782979767806129,2.972148031325869,2.7733821254667936,2.975284701772245,2.762887586326752,2.762675338746412,2.978678331466873,2.981346314172034,2.9819253617909367,2.979626198455038,2.9751838804940203,2.970504390277309,2.967314083587794,2.966311923632736,2.967342717608383,2.9698934578046523,2.973419519283896,2.9774741338980784,2.981731005349284,2.9859662127879907,2.9900328347823173,2.9932506136467465
3.1196488891315983,2.8816705909451468,3.135960983110704,2.874882217744383,3.139103330666451,2.866878330189401,2.8667129053312026,3.1425097965091897,3.145388852653309,3.146430076103778,3.1448264322023096,3.1412303675722257,3.137432635927714,3.1350604959892285,3.1347560816956808,3.136345489268679,3.1393214686788067,3.1431579369619604,3.1474312743101414,3.151837895783916,3.156173521630138,3.160306822491237,3.1635631242273115
3.280930689581502,2.9748806672878523,3.297090441997963,2.9706185711484414,3.3001856599062256,2.964846409126667,2.964722857516715,3.303547689319791,3.306562771203277,3.307968496742633,3.3069403800667803,3.304055127886968,3.3009999772675083,3.2993146738834684,3.299592183241836,3.301643037905841,3.304965517033565,3.309049926068937,3.313492891392834,3.318010637162356,3.3224160027737706,3.326591239477084,3.3298687455511864
3.437938799725287,3.0620171456468137,3.454004850207735,3.059979758993454,3.4570177795430657,3.056164778562316,3.0560778657811523,3.4602958211801864,3.4633886010556374,3.465076587081229,3.464518335443699,3.4622219837456054,3.459783036068611,3.458665106105316,3.459419383925785,3.4618438548841457,3.465442140657005,3.4697189257636416,3.4742883525122625,3.4788837091024134,3.483332560424941,3.487528827259232,3.490813046786388
3.589169560608571,3.1425675022073034,3.605207248733142,3.142442633186173,3.6081194479166574,3.1403020287141645,3.1402463765973514,3.61129103247183,3.6144194631536735,3.616322705803354,3.616143053135981,3.614327505716194,3.612391614422421,3.611733966589056,3.612871049894748,3.6155911534737295,3.61940307604008,3.623824007347921,3.628483047135379,3.6331279643618086,3.63759879008785,3.64179930952516,3.6450788057551824
3.7332159123084994,3.216106315358544,3.7492895380327615,3.21757916731914,3.7520974519718746,3.216829237987588,3.2167994655059697,3.755155669468981,3.758292703573008,3.760358460898955,3.7604798934779526,3.759050522646742,3.75751764636191,3.75722558237203,3.758662815027182,3.7616105831108047,3.765582689051068,3.770107070923306,3.7748253897105535,3.779497470358836,3.78397368500273,3.788165985073131,3.791432520571378
3.86882389269748,3.2822982785306047,3.88498829509052,3.2850590967082147,3.8877005578333823,3.285422209998191,3.2854130658393075,3.8906516636695496,3.89378313399876,3.8959711619030513,3.896328550614684,3.895203197357578,3.893985694284656,3.8939764238200048,3.8956421365342617,3.898759417700966,3.9028468558830527,3.907441469878178,3.912195229662149,3.9168777389126426,3.9213477136556913,3.925523676280772,3.9287722648669328
3.994945508541462,3.3408970658760304,4.01123751259098,3.3446479749369176,4.013871508281451,3.345858721653615,3.345865200711189,4.016731758627105,4.019853508404257,4.022133583952325,4.022672155264101,4.021779527739519,4.020800910609091,4.021002588569348,4.022835361490843,4.026073262194714,4.03023936206228,4.034878148062749,4.039649765498074,4.044331449725175,4.048788379796178,4.052944148579772,4.056173004432336
4.110783328993821,3.391739964668181,4.127213702017862,3.396200606252641,4.129791596338779,3.3980107881381465,3.3980282250513683,4.13258350203049,4.135697942155564,4.138046836120287,4.138719625705649,4.137997220994883,4.13719047745273,4.137540847066291,4.139488417048058,4.142806425342964,4.147021994071582,4.151685483913134,4.156463171627888,4.161137886523568,4.165579491258432,4.169715232468873,4.172925609977289
4.21582242326928,3.4347385210419006,4.232369007208674,3.439650184088333,4.234913532330186,3.4418323573668737,3.4418564918765187,4.237661796666394,4.240774145799883,4.243172284706536,4.243937292634412,4.243329035442867,4.242634679681479,4.243079457360892,4.245097375463126,4.2484622447607245,4.252704637106807,4.25737917605323,4.262156288349116,4.26682244833701,4.2712505091209,4.275370026441288,4.278565948829619
4.309846444979077,3.469865768177865,4.326449076960819,3.474993818971041,4.3289793964196575,3.477343227549152,3.477370238599762,4.331706854998042,4.334821375222841,4.337249491710574,4.338066814976431,4.337520659530925,4.3368847279267015,4.337375906871968,4.339426087040146,4.342810587209733,4.347062626510788,4.351739437972989,4.356513658797116,4.361173532758913,4.3655932846003465,4.369703496778822,4.372891377476785
4.39293628196336,3.497140881040833,4.4094939850299255,3.502275432950173,4.412021974737713,3.504610292030919,3.5046368000221624,4.414745876855385,4.417862443929005,4.420298543150645,4.421127790203347,4.420593558466801,4.419965786377697,4.420460058394086,4.422509379325165,4.42589104218802,4.430139889176356,4.434814054539443,4.43958648027792,4.444245371534954,4.448664775335209,4.452775075740676,4.455963243783809
4.465451604888545,3.516612326232108,4.481822339753293,3.5215672271491334,4.4843495967832805,3.523727448335201,3.523750487449285,4.487078554793279,4.490189892762407,4.49260685588983,4.493405142340816,4.492832866599576,4.492165279411603,4.492622772806501,4.494641896949173,4.498001888715777,4.502237963100096,4.506907398580908,4.511681579115616,4.516346938638043,4.520775871929688,4.524897399140826,4.528095547827112
4.527997449211076,3.528340684130315,4.544000493029277,3.5329510287722643,4.546516329402655,3.534795598084934,3.534812562933229,4.549248216457585,4.55233808175871,4.554702184475765,4.555422967870124,4.554761967086446,4.554008084321215,4.554391588141137,4.556354142389641,4.559676384462539,4.563892440169217,4.568556953888512,4.573337960239732,4.5780184891484685,4.582467901344627,4.586612758632238,4.589831344014981
4.581379350832667,3.532382349919341,4.596800141339243,3.536500832410013,4.599280743205092,3.537904151784605,3.537912724508543,4.602001746264108,4.605044270707053,4.6073148186102335,4.607907756436762,4.607106606728001,4.606221396369211,4.606496189711931,4.608378412737875,4.61164904466977,4.615839482535483,4.620499986219547,4.625293570386272,4.629998369224789,4.63447945146192,4.638659918620589,4.641909539771958
4.626551300600528,3.528775254290029,4.6411483822123145,3.532267755042018,4.643557223959604,3.53311532788187,3.5331133931609373,4.646242165079164,4.649202467645479,4.65133264923031,4.6517445658315415,4.650752033463661,4.649692671474441,4.649827006942961,4.651607912602548,4.654815149636278,4.658975622594756,4.6636335538143205,4.668445455661909,4.673183272692368,4.677706690920682,4.681934472975442,4.685225268101911
4.664560837872389,3.5175276002407965,4.678074391425162,3.5202684454208426,4.6803638969485,3.520452323697381,3.520437879787417,4.68297782972265,4.685813893016421,4.687752834335532,4.68792976934019,4.686696669922554,4.68542406681563,4.6853902777901,4.687052319459665,4.690186707067871,4.69431403592881,4.698971020642091,4.7038064589345385,4.70858507818243,4.713160311091973,4.7174458644654464,4.720786955337097
4.696495071516267,3.498610405882522,4.7086564119739664,3.500477746817198,4.710770757528524,3.499892160786481,3.499863234735599,4.713271734941572,4.715937423121158,4.717633307282113,4.717523502219329,4.716005343819444,4.714486306885097,4.7142624288292,4.715792584023444,4.718847599701266,4.722939977375193,4.72759773228578,4.732461094646783,4.737286888186843,4.7419216998644025,4.746273668229009,4.749672680264629
4.723430509414018,3.471954388419664,4.733971897705913,3.4728261246029613,4.735850757692052,3.471363689275712,3.471318263902221,4.738193560531519,4.740642541690188,4.742046542420826,4.741604114891337,4.739764286791019,4.737974103620362,4.737545829421069,4.7389369656706135,4.741909870622645,4.745967294512594,4.750627738639016,4.755522461650448,4.760400112234071,4.765100175084911,4.769524955864023,4.772987633612298
