Values,Values_15_22_01,Values_15_31_29,Values_15_40_55,Values_15_50_20,Values_15_59_45,Values_16_09_08,Values_16_18_34,Values_16_27_57,Values_16_37_20,Values_16_46_43,Values_16_56_05,Values_17_05_28,Values_17_14_55,Values_17_24_17,Values_17_33_40,Values_17_43_01,Values_17_52_23,Values_18_01_45,Values_18_11_09,Values_18_20_31,Values_18_29_52,Values_18_39_14,Values_18_48_34,Values_18_57_57,Values_19_07_20,Values_19_16_42,Values_19_26_01,Values_19_35_23,Values_19_44_42,Values_19_54_03,Values_20_03_25,Values_20_12_46,Values_20_22_07,Values_20_31_27,Values_20_40_47,Values_20_50_06,Values_20_59_26,Values_21_08_46,Values_21_18_08,Values_21_27_28,Values_21_36_47,Values_21_46_07,Values_21_55_26,Values_22_04_51,Values_22_14_16,Values_22_23_36,Values_22_32_55,Values_22_42_13,Values_22_51_31,Values_23_00_50,Values_23_10_09,Values_23_19_30,Values_23_28_47,Values_23_38_06,Values_23_47_26,Values_23_56_43,Values_00_06_01,Values_00_15_18,Values_00_24_36,Values_00_33_55,Values_00_43_12,Values_00_52_30,Values_01_01_48,Values_01_11_07,Values_01_20_26,Values_01_29_42,Values_01_39_00,Values_01_48_16,Values_01_57_35,Values_02_06_53,Values_02_16_05,Values_02_24_52,Values_02_33_36,Values_02_42_05,Values_02_50_54,Values_03_01_43,Values_03_43_18,Values_03_55_42,Values_04_08_16,Values_04_20_04,Values_04_32_36,Values_04_44_48,Values_04_56_00,Values_05_06_42,Values_05_17_59,Values_05_28_55,Values_05_39_41,Values_05_50_48,Values_06_02_06,Values_06_13_11,Values_06_24_22,Values_06_35_08
-0.2076025734124452,0.0784413166949331,-0.01828855261113,-0.185611581876511,-0.2534550157813565,-0.2730232920381079,-0.2693432912649229,-0.2576875568173047,-0.2464672467043863,-0.2391480957017641,-0.2361301584064556,-0.23656149493871,-0.239393837269078,-0.243709135142267,-0.2487481638108547,-0.2538930718225696,-0.2586578188067405,-0.2626795626128682,-0.2657046608571893,-0.2675703301053291,-0.2681852679989583,-0.2675117474157722,-0.2655503583027253,-0.2623276326821207,-0.2578863106377256,-0.2522778330007439,-0.2455566322487758,-0.2377758462104262,-0.2289841529291908,-0.2192235005304626,-0.2085275779222256,-0.196920942390911,-0.1844187950533692,-0.171027483161055,-0.1567459197923937,-0.1415682571399316,-0.1254883338596286,-0.1085066275330514,-0.090640622819372,-0.0719395094351608,-0.0525036637410489,-0.0325080040793454,-0.0122256334766485,0.0079556210901197,0.0275344421350765,0.0459250921618397,0.062516901454338,0.0767539214458373,0.0882139480604363,0.0966659045878344,0.1020947458128306,0.1046953141789576,0.104843072232587,0.1030498238577681,0.0999110169826799,0.096051223700254,0.0920751004787102,0.0885301497688515,0.0858842462112693,0.0845167399176618,0.0847191159494389,0.0867006099518609,0.0905953543738818,0.0964694259128374,0.1043276612520437,0.1141209165946336,0.1257545946912832,0.1390989560311472,0.1540011859719935,0.1702985920182936,0.1878318134270442,0.2064566726959601,0.2260533634586149,0.2465320388339648,0.2678344273462427,0.2899316965866643,0.3128192595739951,0.0784413166949331,-0.01828855261113,-0.185611581876511,-0.2534550157813565,-0.2730232920381079,-0.2693432912649229,-0.2576875568173047,-0.2464672467043863,-0.2391480957017641,-0.2361301584064556,-0.23656149493871,-0.239393837269078,-0.243709135142267,-0.2487481638108547,-0.2538930718225696,-0.25865781880674055
-0.2325238599925234,0.0355502796363032,-0.0696458848585726,-0.2356522062307688,-0.302770451099269,-0.3226436440434707,-0.3196188027201401,-0.308663274932632,-0.2981770529488822,-0.2917238020463153,-0.28977186830221,-0.2914760144761183,-0.2957582574658433,-0.301659485211444,-0.3083789700141953,-0.315260075766217,-0.3217818067963525,-0.3275510100797779,-0.3322889573678519,-0.3358131968498834,-0.3380179741327966,-0.3388558335230082,-0.3383217014804219,-0.3364397945641856,-0.3332531849984371,-0.3288156557298967,-0.3231854400765048,-0.3164204782907877,-0.3085748868459248,-0.2996964057060718,-0.2898246578303625,-0.2789901244825743,-0.2672138151586579,-0.2545077000684672,-0.2408760859903448,-0.2263182634340156,-0.2108329387635036,-0.1944251772590353,-0.1771167652489602,-0.1589609077155324,-0.1400617261503814,-0.1205976724446426,-0.1008453174544892,-0.0811961816354005,-0.0621559755796752,-0.0443161321553583,-0.028294839245153,-0.0146574962339459,-0.0038371497571287,0.0039239886800279,0.008600664322965,0.0103792684379457,0.0096287822073039,0.0068561865676653,0.002653186071205,-0.0023589438259773,-0.007578969006756,-0.0124633789318301,-0.0165491033664806,-0.0194623826509862,-0.0209177875160949,-0.0207120308875141,-0.0187160969190257,-0.0148674443948228,-0.0091625452993772,-0.0016491926097281,0.0075821673115978,0.0184085571824388,0.0306860342716052,0.0442621497004052,0.0589883145761745,0.0747308640861216,0.0913796686271635,0.108853462812907,0.1271015500232216,0.1461020518505859,0.1658572846431839,0.0355502796363032,-0.0696458848585726,-0.2356522062307688,-0.302770451099269,-0.3226436440434707,-0.3196188027201401,-0.308663274932632,-0.2981770529488822,-0.2917238020463153,-0.28977186830221,-0.2914760144761183,-0.2957582574658433,-0.301659485211444,-0.3083789700141953,-0.315260075766217,-0.3217818067963525
-0.2529726862049444,-0.0036346846799818,-0.1170484122288541,-0.2811200793933716,-0.3474665350947771,-0.3677966822026721,-0.3656724999556406,-0.3556907934146664,-0.3461954164988405,-0.3408279647840032,-0.3401262057502521,-0.3432623043301553,-0.349140082891038,-0.356768697985603,-0.3653129494614177,-0.3740826032587947,-0.3825254001093069,-0.3902203219442384,-0.3968649806962657,-0.4022578857562386,-0.406278873748449,-0.4088704002577689,-0.4100211151848995,-0.4097521709003537,-0.4081061754044036,-0.4051384737080619,-0.4009103813862302,-0.3954840150381059,-0.388918416773977,-0.3812667323948897,-0.3725742680862084,-0.3628773180635622,-0.3522027303905556,-0.3405682675206834,-0.327983931278724,-0.3144545691810837,-0.299984264355273,-0.2845832230998,-0.2682780563863054,-0.2511263627159261,-0.2332360776566709,-0.214788728103792,-0.1960631091559278,-0.1774521530193515,-0.1594624722975327,-0.1426864988638965,-0.1277442830914919,-0.1152045410591524,-0.1055051727727599,-0.0988943075802462,-0.0954034727733486,-0.0948523882243174,-0.0968779156920129,-0.1009788606379304,-0.1065695522100952,-0.1130352330581353,-0.1197818054997273,-0.1262735585986655,-0.1320558287508493,-0.1367636670587931,-0.1401204724622005,-0.1419312440423107,-0.1420740433529499,-0.1404915249826428,-0.1371829070461862,-0.1321959160085593,-0.1256180358690242,-0.1175666176988816,-0.1081778449497915,-0.0975950283905787,-0.0859570892933708,-0.07338828131416,-0.0599901505356505,-0.0458364583021206,-0.0309713793694026,-0.0154108559563672,0.0008533637540369,-0.0036346846799818,-0.1170484122288541,-0.2811200793933716,-0.3474665350947771,-0.3677966822026721,-0.3656724999556406,-0.3556907934146664,-0.3461954164988405,-0.3408279647840032,-0.3401262057502521,-0.3432623043301553,-0.349140082891038,-0.356768697985603,-0.3653129494614177,-0.3740826032587947,-0.3825254001093069
-0.2688478495053502,-0.038571705652123,-0.1597071301886672,-0.3211610948463545,-0.3865975548384846,-0.407427812411563,-0.406336746869926,-0.3974915037675352,-0.3891365446326821,-0.384970746725008,-0.3856013877210789,-0.3902281750509165,-0.3977481504860878,-0.4071481652176706,-0.4175657251161664,-0.4282823336857775,-0.4387182936346256,-0.4484272769446206,-0.4570847380352471,-0.4644708149858336,-0.4704509768500837,-0.4749571916564602,-0.4779711489719119,-0.4795100918377386,-0.4796152521236994,-0.4783426283699736,-0.4757557637925075,-0.47192018610752,-0.4668992114471068,-0.4607508695089961,-0.4535257676263162,-0.4452657765831769,-0.4360034945276647,-0.4257625339869323,-0.4145587893547572,-0.4024029880725482,-0.3893050118873027,-0.3752806834641745,-0.3603618933967691,-0.3446109545891149,-0.3281396390380017,-0.3111320532570173,-0.2938679428131651,-0.2767393403882101,-0.2602502315051974,-0.2449892934451814,-0.231572697785395,-0.2205662260194714,-0.2124064990653131,-0.2073421898938565,-0.2054070026231221,-0.2064242745838786,-0.2100359217964051,-0.2157473457715583,-0.2229810350152538,-0.2311317917421865,-0.2396161724805618,-0.2479098628561673,-0.2555699870395,-0.2622434019214663,-0.2676648857531079,-0.2716498538027664,-0.2740852225583834,-0.2749203538578366,-0.2741585433532519,-0.271848677716578,-0.268076459908795,-0.2629547916359298,-0.2566132919279508,-0.2491873525095281,-0.2408074643360542,-0.2315897127671524,-0.2216282949571948,-0.2109906837081293,-0.1997157220882227,-0.1878145779560503,-0.1752741940001876,-0.038571705652123,-0.1597071301886672,-0.3211610948463545,-0.3865975548384846,-0.407427812411563,-0.406336746869926,-0.3974915037675352,-0.3891365446326821,-0.384970746725008,-0.3856013877210789,-0.3902281750509165,-0.3977481504860878,-0.4071481652176706,-0.4175657251161664,-0.4282823336857775,-0.4387182936346256
-0.2800794451069289,-0.068757452516017,-0.1968844242239443,-0.3549853303294259,-0.4192858984618881,-0.440551222717606,-0.4405109363858724,-0.4328504058524127,-0.4256740017531941,-0.4227171361713808,-0.4246558065993794,-0.4307267861089967,-0.4398315395944685,-0.4509440545736058,-0.4631818183166901,-0.4758035247809538,-0.488205979855097,-0.4999202018087538,-0.5106010661903145,-0.5200110515652524,-0.5280013099303982,-0.5344928973969144,-0.5394598026049202,-0.5429144309454537,-0.5448956222459125,-0.5454590006380503,-0.5446693524299374,-0.5425947148342931,-0.5393018867468353,-0.5348531193026298,-0.5293037991598509,-0.5227009993894599,-0.5150828443458868,-0.5064787219907139,-0.4969104876451187,-0.4863949462808708,-0.4749480796065596,-0.4625916878995125,-0.449363291212453,-0.4353301452773538,-0.4206078060585932,-0.4053824130386162,-0.3899333666767056,-0.3746495007044872,-0.3600286901907146,-0.346651178289514,-0.3351236078447591,-0.3260026693712228,-0.3197176581665097,-0.3165124841771624,-0.3164189737786811,-0.3192615930248787,-0.3246864805605312,-0.3322063426488171,-0.3412537898506931,-0.3512360043558832,-0.3615834458568913,-0.3717864903967059,-0.3814171076589843,-0.3901366249033964,-0.3976934257420612,-0.4039151637740631,-0.4086991082431387,-0.4120025979187268,-0.4138341413849655,-0.4142448669675266,-0.4133197847825158,-0.4111684803259123,-0.407915202029794,-0.4036886731703673,-0.3986122440006739,-0.3927951363247413,-0.3863254961663933,-0.3792657844719007,-0.3716507643780578,-0.3634880609354091,-0.3547610307123471,-0.068757452516017,-0.1968844242239443,-0.3549853303294259,-0.4192858984618881,-0.440551222717606,-0.4405109363858724,-0.4328504058524127,-0.4256740017531941,-0.4227171361713808,-0.4246558065993794,-0.4307267861089967,-0.4398315395944685,-0.4509440545736058,-0.4631818183166901,-0.4758035247809538,-0.488205979855097
-0.2866287497194929,-0.0937425315111192,-0.2279213659365785,-0.3818998509342004,-0.4447612090875102,-0.4662959333767638,-0.4672147374573587,-0.4606766906423447,-0.4546086643720848,-0.4527622698247407,-0.4558807073089553,-0.4632466589821786,-0.4737768961721279,-0.4864419139525917,-0.5003464985090081,-0.5147320719538894,-0.5289759826610094,-0.5425893463361399,-0.5552081174034114,-0.5665778807324362,-0.5765355454499574,-0.5849908232984944,-0.5919092231061369,-0.5972973192597201,-0.6011904562440276,-0.6036427506653056,-0.6047191286464955,-0.6044891066285207,-0.6030220393336949,-0.600383596300897,-0.5966332776717114,-0.5918228379437904,-0.5859955551384173,-0.5791863675272582,-0.5714230076814201,-0.5627284026989005,-0.553124782864218,-0.5426401372838048,-0.531317822159573,-0.5192301348365164,-0.5064962563159999,-0.4933037419598443,-0.4799303323313478,-0.4667594098395429,-0.4542793796215355,-0.4430575730093927,-0.4336857223125792,-0.4267055816067726,-0.4225333973023963,-0.4214033134331055,-0.423341478188571,-0.428171174731999,-0.4355420102663948,-0.4449746690654431,-0.4559136975503543,-0.4677812288796922,-0.4800245472397482,-0.492151632896139,-0.5037519506474616,-0.5145035469768581,-0.5241702300369171,-0.53259332906012,-0.5396816117348145,-0.5454013525260455,-0.5497671448335154,-0.5528332274148884,-0.5546848440599372,-0.5554292830277943,-0.5551865422027296,-0.5540798837135795,-0.55222678262682,-0.5497308864548398,-0.5466755733590145,-0.5431195524954412,-0.5390947424959125,-0.5346064485429292,-0.5296356706335243,-0.0937425315111192,-0.2279213659365785,-0.3818998509342004,-0.4447612090875102,-0.4662959333767638,-0.4672147374573587,-0.4606766906423447,-0.4546086643720848,-0.4527622698247407,-0.4558807073089553,-0.4632466589821786,-0.4737768961721279,-0.4864419139525917,-0.5003464985090081,-0.5147320719538894,-0.5289759826610094
-0.288488000241591,-0.1131448422153295,-0.2522608076793545,-0.4013357116984704,-0.462392432133242,-0.4839435384074325,-0.4856319262910647,-0.4800538840599205,-0.474925276252246,-0.4739944360125483,-0.4780696548319675,-0.4864876170977389,-0.4981908454040455,-0.5121555492916839,-0.5274811131769463,-0.5433972744586784,-0.5592660433885529,-0.5745814742045549,-0.5889623424025733,-0.6021381723164708,-0.6139317471108451,-0.6242410162671395,-0.6330222159860736,-0.6402750557557678,-0.6460302173895993,-0.6503390929323314,-0.6532655447621348,-0.6548794247466385,-0.6552515922309977,-0.6544501989862715,-0.6525380520207968,-0.6495709186840328,-0.6455967037720355,-0.6406555098518121,-0.634780695797016,-0.6280011823513374,-0.6203454195865321,-0.6118476179941874,-0.6025570022554909,-0.5925508491963575,-0.5819516722709446,-0.5709477383601075,-0.5598137961554638,-0.5489256024223628,-0.5387589266727493,-0.5298640280461757,-0.5228127759017631,-0.5181266519168632,-0.5162036730717161,-0.5172637377135852,-0.521323967977263,-0.528204490695817,-0.5375578189835641,-0.5489133170698388,-0.5617291506635038,-0.5754447074244838,-0.5895266467843125,-0.6035030307888313,-0.6169830009509094,-0.6296630989450319,-0.6413239184071573,-0.6518214715342853,-0.6610767778056743,-0.669065657703643,-0.675809360464854,-0.6813658518804726,-0.685821330764815,-0.6892816443429883,-0.6918635322471464,-0.6936859005678488,-0.6948615278399356,-0.6954896957455565,-0.6956502165962338,-0.695399223757101,-0.6947669422856488,-0.6937575022592788,-0.6923507147194813,-0.1131448422153295,-0.2522608076793545,-0.4013357116984704,-0.462392432133242,-0.4839435384074325,-0.4856319262910647,-0.4800538840599205,-0.474925276252246,-0.4739944360125483,-0.4780696548319675,-0.4864876170977389,-0.4981908454040455,-0.5121555492916839,-0.5274811131769463,-0.5433972744586784,-0.5592660433885529
-0.2856801072756409,-0.1266604474628901,-0.2694654227244396,-0.4128682251507439,-0.4717116712162645,-0.4929563457858995,-0.4951432420380565,-0.490277670599603,-0.4858353547821194,-0.4855431035991152,-0.4902716992716364,-0.4994190929279447,-0.511963440542033,-0.5268956079273333,-0.5433167927896895,-0.5604506456457252,-0.577648019136798,-0.594388833124967,-0.610276518734419,-0.6250254574084776,-0.6384444898951017,-0.6504194284900328,-0.6608964609057513,-0.6698673889547366,-0.6773570314854731,-0.6834127844367167,-0.688096169567032,-0.6914761407911578,-0.6936239071508468,-0.694609050196864,-0.6944967493882023,-0.6933459775846208,-0.6912085899149181,-0.6881293068974973,-0.684146691752629,-0.6792953492965521,-0.6736097310991848,-0.6671301072755775,-0.6599114108221995,-0.6520356563661186,-0.643628247739031,-0.6348773636506171,-0.6260534182939868,-0.6175224758196065,-0.6097447583272629,-0.6032497061728109,-0.5985849357016408,-0.5962469922804678,-0.5966112041479142,-0.5998794443427652,-0.60605707211838,-0.6149595495287996,-0.6262420124959659,-0.6394432845719826,-0.6540367178916678,-0.6694809786600094,-0.6852642538104473,-0.7009366944512537,-0.7161287999024658,-0.7305568837585772,-0.7440192092792718,-0.7563870374611751,-0.7675939938151108,-0.7776257016882653,-0.7865103298576488,-0.7943099248834146,-0.8011121397454366,-0.8070220494878512,-0.8121539677805683,-0.8166234085260197,-0.8205395012260472,-0.8239982417518235,-0.8270769480103886,-0.8298302195207136,-0.8322876035806823,-0.834453069576694,-0.8363062899167341,-0.1266604474628901,-0.2694654227244396,-0.4128682251507439,-0.4717116712162645,-0.4929563457858995,-0.4951432420380565,-0.490277670599603,-0.4858353547821194,-0.4855431035991152,-0.4902716992716364,-0.4994190929279447,-0.511963440542033,-0.5268956079273333,-0.5433167927896895,-0.5604506456457252,-0.577648019136798
-0.2782583244940941,-0.1340716833451142,-0.2792302702819122,-0.4162301602035189,-0.4724295336870995,-0.4929955680797761,-0.4953478477930078,-0.4908808685108937,-0.4868057805925686,-0.4868111452852057,-0.4918272251105264,-0.5013195910782845,-0.5143112253791962,-0.5298162215615941,-0.5469446506886713,-0.5649196430198472,-0.583085115054391,-0.6009098620497897,-0.6179839077493732,-0.6340075134086025,-0.6487758559568843,-0.6621623123724107,-0.6741023000625517,-0.6845787000553096,-0.6936092735187849,-0.7012361316354763,-0.7075171407709826,-0.7125190667575576,-0.7163122395234228,-0.7189665282557375,-0.7205484458435697,-0.7211192442744417,-0.7207339192469501,-0.7194411152964104,-0.717284016314943,-0.7143024264630403,-0.7105363938205889,-0.7060318921303528,-0.7008492082073492,-0.6950746708762302,-0.6888359821217425,-0.6823203418985955,-0.6757924907342342,-0.6696068697546512,-0.6642055453287838,-0.66009387949402,-0.6577915044426783,-0.6577661518158825,-0.6603668453348429,-0.6657744709696053,-0.6739806007505363,-0.6847950655744778,-0.6978756701858441,-0.7127715779687702,-0.7289727815043081,-0.7459589601493023,-0.7632415669590084,-0.7803943657160761,-0.7970703873617557,-0.8130064970676903,-0.8280190460775398,-0.8419946864832459,-0.8548796268021273,-0.8666692188456222,-0.8773985265286218,-0.8871337813357082,-0.8959643726382736,-0.9039950810970824,-0.911338454152028,-0.9181074159346636,-0.9244083374545574,-0.9303348511989332,-0.9359626910283984,-0.9413457997949168,-0.9465138969119342,-0.9514716431738972,-0.956199470402401,-0.1340716833451142,-0.2792302702819122,-0.4162301602035189,-0.4724295336870995,-0.4929955680797761,-0.4953478477930078,-0.4908808685108937,-0.4868057805925686,-0.4868111452852057,-0.4918272251105264,-0.5013195910782845,-0.5143112253791962,-0.5298162215615941,-0.5469446506886713,-0.5649196430198472,-0.583085115054391
-0.2663058752726112,-0.1352523880157916,-0.2813898337379271,-0.4113180164531169,-0.4644422351490548,-0.4839299306751666,-0.4860738405260448,-0.4816460592727436,-0.4775736210601559,-0.4774918484935253,-0.4823871186706284,-0.4917979823421605,-0.5048006276676836,-0.5204404707491261,-0.5378432873131911,-0.5562371780767279,-0.5749633640689878,-0.5934826048584458,-0.6113735673448277,-0.6283235430653671,-0.6441144502965476,-0.6586070471380074,-0.6717253547153094,-0.683442393742255,-0.693767723069838,-0.7027369072564326,-0.7104028469914397,-0.716828813418326,-0.7220829924010977,-0.72623434392978,-0.7293496028600143,-0.7314912842087453,-0.732716607720174,-0.733077324332571,-0.7326205146291825,-0.7313905413481425,-0.7294324744505611,-0.7267974564363647,-0.7235505932964477,-0.7197819363464946,-0.7156207580100316,-0.7112523152302656,-0.7069343611433394,-0.7030079491973206,-0.6998947236742082,-0.6980732444525567,-0.6980321448023348,-0.7002073140017251,-0.7049187599481342,-0.712324290334934,-0.7224004169968136,-0.734950937923359,-0.7496367090981201,-0.7660182113602177,-0.7836034088561404,-0.8018944295576231,-0.8204273130920334,-0.8388004801269978,-0.8566901745956964,-0.8738541211212233,-0.8901267455100962,-0.9054098495194036,-0.9196618665442026,-0.9328875121591704,-0.9451284693786972,-0.9564550385891472,-0.9669584314653654,-0.9767434321894576,-0.9859213113642826,-0.9946030391244932,-1.0028929511384197,-1.0108830680904626,-1.018648275030642,-1.0262425569314386,-1.033696476111819,-1.041016060857917,-1.048183232054188,-0.1352523880157916,-0.2813898337379271,-0.4113180164531169,-0.4644422351490548,-0.4839299306751666,-0.4860738405260448,-0.4816460592727436,-0.4775736210601559,-0.4774918484935253,-0.4823871186706284,-0.4917979823421605,-0.5048006276676836,-0.5204404707491261,-0.5378432873131911,-0.5562371780767279,-0.5749633640689878
-0.2499355192370399,-0.1301702529815222,-0.2759197608070921,-0.3981918444957579,-0.4478311100314523,-0.4658355070281458,-0.4673787774774294,-0.4626069974855756,-0.4581484779882108,-0.4575721781907523,-0.4619169043985922,-0.4707984786982697,-0.4833537462741442,-0.498666960268679,-0.5158861285953196,-0.5342496900157753,-0.5531004058514358,-0.5718941628111806,-0.590200445245643,-0.6076948758206746,-0.6241466780870761,-0.639403961462831,-0.6533788645483511,-0.6660337284486708,-0.6773688629584523,-0.6874120986725845,-0.6962101115678568,-0.7038214001385183,-0.7103107481992467,-0.7157449958895347,-0.7201899547107523,-0.7237083332633034,-0.7263585863509644,-0.7281946624617515,-0.729266705414187,-0.7296228692001759,-0.7293125298185715,-0.728391312439802,-0.7269284546239327,-0.7250169973719197,-0.7227869474548887,-0.7204206083036556,-0.7181674851923819,-0.7163536729015789,-0.715378496421974,-0.7156915502716409,-0.7177481908963125,-0.7219502987615855,-0.7285870629154853,-0.7377919847344556,-0.7495259759394629,-0.7635869379002882,-0.7796394665668422,-0.7972564071039885,-0.8159648831415401,-0.8352905987844954,-0.8547950872955509,-0.8741020097475932,-0.8929110434842836,-0.9110006506361265,-0.9282229357177666,-0.9444942782603049,-0.9597846969651724,-0.9741076669710172,-0.98751100792389,-1.000068790466143,-1.0118739669232837,-1.023031462780237,-1.0336516024535287,-1.0438438763045013,-1.0537111412058482,-1.0633443855280045,-1.0728182042066774,-1.0821871441784268,-1.0914831026919574,-1.1007139758035778,-1.1098637330981416,-0.1301702529815222,-0.2759197608070921,-0.3981918444957579,-0.4478311100314523,-0.4658355070281458,-0.4673787774774294,-0.4626069974855756,-0.4581484779882108,-0.4575721781907523,-0.4619169043985922,-0.4707984786982697,-0.4833537462741442,-0.498666960268679,-0.5158861285953196,-0.5342496900157753,-0.5531004058514358
-0.2292890249480036,-0.118886398000194,-0.2629337242545673,-0.3770692694979544,-0.4228553643565638,-0.4389877894079287,-0.4395414053515777,-0.4340401764061909,-0.428803938722207,-0.4273240929546492,-0.4306878924727869,-0.438591592092,-0.4502391142158051,-0.4647603856787942,-0.4813317957637597,-0.4992073161179337,-0.5177354516179874,-0.5363704439415627,-0.5546748996633749,-0.5723142433334822,-0.5890457561125408,-0.6047050599403047,-0.6191921069651305,-0.6324579055961845,-0.6444926154839656,-0.6553152687135915,-0.6649651565924385,-0.6734948024021038,-0.6809643821371375,-0.6874374351572698,-0.6929777122382734,-0.6976470329319424,-0.7015040643647561,-0.7046039900025775,-0.7069991105955796,-0.7087405135573979,-0.7098810596230094,-0.710480055016881,-0.7106100640137673,-0.7103662790174601,-0.7098785317383833,-0.7093251488790091,-0.7089462109747032,-0.7090515015463755,-0.7100165142645225,-0.7122602797240604,-0.7162033257070975,-0.7222121926294385,-0.7305443134318871,-0.7413084631485689,-0.7544500837910071,-0.7697617909056246,-0.786912858573613,-0.8054895689144981,-0.8250392242609674,-0.8451119187956461,-0.8652951866772247,-0.8852380824825671,-0.904663519831184,-0.9233701991698752,-0.9412271832546606,-0.9581645864537028,-0.974163149557502,-0.9892443170795866,-1.003461403595583,-1.0168918082945493,-1.0296300063349733,-1.0417810656569264,-1.0534545530658015,-1.0647588033177633,-1.0757955927563754,-1.086655291952732,-1.0974125952939406,-1.1081229610497416,-1.1188199440711448,-1.1295136421027605,-1.1401904710789676,-0.118886398000194,-0.2629337242545673,-0.3770692694979544,-0.4228553643565638,-0.4389877894079287,-0.4395414053515777,-0.4340401764061909,-0.428803938722207,-0.4273240929546492,-0.4306878924727869,-0.438591592092,-0.4502391142158051,-0.4647603856787942,-0.4813317957637597,-0.4992073161179337,-0.5177354516179874
-0.2045365021501111,-0.1015523454199074,-0.2426759376374449,-0.3483144595966471,-0.3899389654614519,-0.403847037883792,-0.4030457903509375,-0.3964479154853932,-0.3900596817052152,-0.3872856679091475,-0.3892573120749372,-0.3957532895844661,-0.4060499053964688,-0.419328830872805,-0.4348005350845031,-0.4517394927403611,-0.4695040907925501,-0.487550203963973,-0.5054359966961679,-0.5228183492335419,-0.5394435646038834,-0.555135161046928,-0.569780820138394,-0.5833197722317014,-0.5957313153729538,-0.6070247865548374,-0.61723107693128,-0.6263956523255657,-0.6345729713785444,-0.6418221643712618,-0.648203833663932,-0.653777854582148,-0.6586020898263483,-0.6627319806463676,-0.6662210443370822,-0.6691223921258271,-0.6714914816845219,-0.6733904224747914,-0.674894223000067,-0.6760993227602843,-0.6771344339498149,-0.6781729058824961,-0.6794443305145591,-0.6812410656523766,-0.6839136522640719,-0.6878495098951369,-0.6934334770919008,-0.7009962016114737,-0.710763213584314,-0.722818862117661,-0.7370938288099693,-0.7533764429009715,-0.7713417730358939,-0.7905905869470262,-0.8106911914283049,-0.8312185712455107,-0.8517863909522657,-0.8720688605569654,-0.8918115664830661,-0.9108326292772604,-0.9290170858090376,-0.946307731519006,-0.9626949992334196,-0.9782073781553547,-0.9929029217576946,-1.0068618107631788,-1.0201797198233395,-1.0329617480712103,-1.0453167701345414,-1.057352154510527,-1.069168850211913,-1.0808568722379155,-1.0924912481265734,-1.1041285406327774,-1.11580413052437,-1.1275304996608455,-1.139296759461703,-0.1015523454199074,-0.2426759376374449,-0.3483144595966471,-0.3899389654614519,-0.403847037883792,-0.4030457903509375,-0.3964479154853932,-0.3900596817052152,-0.3872856679091475,-0.3892573120749372,-0.3957532895844661,-0.4060499053964688,-0.419328830872805,-0.4348005350845031,-0.4517394927403611,-0.4695040907925501
-0.1758755388420352,-0.0784046288307164,-0.2155099271890727,-0.3124228103240596,-0.3496525618147442,-0.3610379144533844,-0.3585589724923176,-0.3505342180290196,-0.342655619961803,-0.3382335547705943,-0.3384391181208838,-0.3431342000414304,-0.3516716167541038,-0.3632900138548294,-0.3772391193978001,-0.3928186028858301,-0.4094007694281644,-0.4264464327427741,-0.4435118731745541,-0.4602472672326737,-0.4763891299787364,-0.491749504615004,-0.5062039665661305,-0.5196797639329626,-0.5321448479540797,-0.5435981704948759,-0.5540613911208534,-0.5635719961429317,-0.5721777532348206,-0.5799323871518114,-0.5868923524867905,-0.5931145907566384,-0.5986551872448508,-0.603568886790721,-0.6079094864882331,-0.6117311980887303,-0.6150911605486281,-0.61805337178182,-0.6206943639830969,-0.6231108926460965,-0.6254296084283095,-0.6278179385215674,-0.6304940612340341,-0.6337320457730483,-0.6378567455047777,-0.6432234467045188,-0.6501810778209641,-0.6590245442912174,-0.6699480224964571,-0.6830123510799011,-0.6981346339961889,-0.7151002078392605,-0.7335911561446526,-0.7532237090355625,-0.7735877908263976,-0.7942834715905559,-0.8149503278483919,-0.8352871416567265,-0.8550612981183098,-0.8741092607726161,-0.8923308532044683,-0.9096803449620724,-0.926156716897528,-0.941794490642102,-0.9566556287200167,-0.9708224752048098,-0.9843915036870744,-0.9974676441999292,-1.0101590411959382,-1.0225721687813178,-1.034807273090374,-1.0469541398547446,-1.059088224614923,-1.0712672493353388,-1.0835284527916098,-1.0958867495373992,-1.1083340631919416,-0.0784046288307164,-0.2155099271890727,-0.3124228103240596,-0.3496525618147442,-0.3610379144533844,-0.3585589724923176,-0.3505342180290196,-0.342655619961803,-0.3382335547705943,-0.3384391181208838,-0.3431342000414304,-0.3516716167541038,-0.3632900138548294,-0.3772391193978001,-0.3928186028858301,-0.4094007694281644
