Values,Values_10_11_54,Values_10_22_28,Values_10_33_04,Values_10_43_04,Values_10_53_01,Values_11_02_57,Values_11_12_55,Values_11_23_45,Values_11_34_08,Values_11_44_25,Values_11_54_46,Values_12_05_04,Values_12_15_19,Values_12_25_35,Values_12_35_19,Values_12_44_41,Values_12_54_18,Values_13_04_39,Values_13_16_18,Values_13_28_18,Values_13_39_30,Values_13_51_27,Values_14_03_34,Values_14_15_20,Values_14_26_59,Values_14_39_07,Values_14_51_16,Values_15_01_45,Values_15_11_00,Values,Values_15_20_47,Values_15_30_14,Values_15_39_39,Values_15_49_04,Values_15_58_28,Values_16_07_50,Values_16_17_15,Values_16_26_35,Values_16_35_58,Values_16_45_19,Values_16_54_40,Values_17_04_01,Values_17_13_27,Values_17_22_47,Values_17_32_08,Values_17_41_27,Values_17_50_47,Values_18_00_09,Values_18_09_29,Values_18_18_49,Values_18_28_09,Values_18_37_28,Values_18_46_46,Values_18_56_07,Values_19_05_28,Values_19_14_48,Values_19_24_08,Values_19_33_26,Values_19_42_44,Values_19_52_04,Values_20_01_24,Values_20_10_43,Values_20_20_03,Values_20_29_22,Values_20_38_41,Values_20_47_58,Values_20_57_16,Values_21_06_34,Values_21_15_53,Values_21_25_12,Values_21_34_30,Values_21_43_47,Values_21_53_06,Values_22_02_27,Values_22_11_48,Values_22_21_12,Values_22_30_30,Values_22_39_46,Values_22_49_02,Values_22_58_19,Values_23_07_36,Values_23_16_54,Values_23_26_09,Values_23_35_27,Values_23_44_45,Values_23_54_02,Values_00_03_18,Values_00_12_35,Values_00_21_52,Values_00_31_07,Values_00_40_24,Values_00_49_40,Values_00_58_57,Values_01_08_15,Values_01_17_32,Values_01_26_47,Values_01_36_02,Values_01_45_17,Values_01_54_34,Values_02_03_53,Values_02_13_09
0.963390879,0.58748768,0.402560623,0.393855471,0.409284312,0.423822368,0.428431008,0.415152682,0.395620085,0.380979212,0.214255825,0.179495355,0.154479347,0.103788498,0.058070912,0.100183069,0.12046888,0.111242152,0.111030908,0.118185629,0.129414995,0.143406009,0.160177868,0.180509677,0.205681017,0.237353909,0.27723955,0.326040366,0.381841243,0.439981022,0.451429713,0.495586207,0.545941946,0.590513951,0.6298062,0.664494191,0.695104268,0.721997984,0.745442722,0.765672364,0.782917859,0.79741524,0.809402518,0.819113225,0.826770479,0.832582853,0.836742107,0.839422401,0.840780519,0.840956716,0.840075923,0.838249086,0.835574559,0.83213944,0.828020843,0.823287063,0.817998645,0.812209345,0.805967,0.799314299,0.792289484,0.784926968,0.777257895,0.769310633,0.761111224,0.752683781,0.744050845,0.735233705,0.726252676,0.717127352,0.707876815,0.698519827,0.689074973,0.679560784,0.669995824,0.660398742,0.65078829,0.641183311,0.631602692,0.622065281,0.612589783,0.603194619,0.593897774,0.584716618,0.575667724,0.566766677,0.558027891,0.549464439,0.541087895,0.532908212,0.52493362,0.51717057,0.509623709,0.502295892,0.495188241,0.488300228,0.481629793,0.47517349,0.468926647,0.462883546,0.457037605,0.451381564
0.964035817,0.59665057,0.416346702,0.408910359,0.424244299,0.438153878,0.441999837,0.428082768,0.407557371,0.392132106,0.225433674,0.191596661,0.168959094,0.121267889,0.079407989,0.128038055,0.154533027,0.149888302,0.153229345,0.163153006,0.176585315,0.192344076,0.210525705,0.231956378,0.257936624,0.290114814,0.330134203,0.378559565,0.433313804,0.489682791,0.500700083,0.542938578,0.590641375,0.632532596,0.669319748,0.701798908,0.730551012,0.755947945,0.778241039,0.797634249,0.814322696,0.828505477,0.840385217,0.850162977,0.858032876,0.864178052,0.868768243,0.871958708,0.87389011,0.874689026,0.874468812,0.873330649,0.871364662,0.868651027,0.865261036,0.861258094,0.856698636,0.851632969,0.846106034,0.840158093,0.833825357,0.827140545,0.820133391,0.812831107,0.805258789,0.797439799,0.789396095,0.781148538,0.772717162,0.764121413,0.755380361,0.746512879,0.737537794,0.728474004,0.719340568,0.710156755,0.70094207,0.691716232,0.682499135,0.673310756,0.664171049,0.655099799,0.646116457,0.637239956,0.628488508,0.619879406,0.611428817,0.603151594,0.595061099,0.587169058,0.579485439,0.572018372,0.564774105,0.557756999,0.550969568,0.544412545,0.538084994,0.531984443,0.526107039,0.520447725,0.515000421,0.509758215
0.964686634,0.60615761,0.430703794,0.424538642,0.439732728,0.452972196,0.456044582,0.441539129,0.420094383,0.403900534,0.237428473,0.204687421,0.184649955,0.140263112,0.102599383,0.157978556,0.190728587,0.190654364,0.197510683,0.210160435,0.225751125,0.243227948,0.26275853,0.285209094,0.311893259,0.344437294,0.384409412,0.432236446,0.48569256,0.540035966,0.550572848,0.590708999,0.63556059,0.674610683,0.708767607,0.738943948,0.765771583,0.789629825,0.810751642,0.829309102,0.845459757,0.859364147,0.871188008,0.881098519,0.889259484,0.895827395,0.900948848,0.904759168,0.90738196,0.908929259,0.909502059,0.909191055,0.908077487,0.906234003,0.903725524,0.900610052,0.896939449,0.892760137,0.888113762,0.883037787,0.877566045,0.871729234,0.865555375,0.85907023,0.852297679,0.845260069,0.837978524,0.83047324,0.822763735,0.814869085,0.806808129,0.79859964,0.790262481,0.781815715,0.7732787,0.764671137,0.756013095,0.747324994,0.738627561,0.729941737,0.721288569,0.712689059,0.704163989,0.695733727,0.687418016,0.679235759,0.671204791,0.663341682,0.65566153,0.6481778,0.640902183,0.633844489,0.627012584,0.62041237,0.614047798,0.607920929,0.602032024,0.596379672,0.590960935,0.585771521,0.580805963,0.57605781
0.965342837,0.616005953,0.44563053,0.440737956,0.455746262,0.468274215,0.470563937,0.455524475,0.433240372,0.416298517,0.250259672,0.218785337,0.201565925,0.16078336,0.127643487,0.189978388,0.229002593,0.233462333,0.243773446,0.259086046,0.276773536,0.295904833,0.316712392,0.340095168,0.367371898,0.400138411,0.439881229,0.486889772,0.5388036,0.590878793,0.600889193,0.638751657,0.680571643,0.716638153,0.74805621,0.77584998,0.800698213,0.822984661,0.842921711,0.860647803,0.876281438,0.889943277,0.901760936,0.91186657,0.920392601,0.927467875,0.933214914,0.937748253,0.94117364,0.943587828,0.945078769,0.945726043,0.94560142,0.944769484,0.94328828,0.941209952,0.938581348,0.935444609,0.931837709,0.927794958,0.923347479,0.918523634,0.913349437,0.907848915,0.902044461,0.895957146,0.889607012,0.883013345,0.876194913,0.869170193,0.861957566,0.854575489,0.847042643,0.839378048,0.831601152,0.823731884,0.815790681,0.80779847,0.79977662,0.791746857,0.783731148,0.775751544,0.767830002,0.759988185,0.752247233,0.744627536,0.737148501,0.72982832,0.722683759,0.71572997,0.708980325,0.702446297,0.696137371,0.690061,0.684222607,0.678625625,0.673271575,0.668160177,0.663289493,0.65865609,0.654255215,0.650080986
0.966003928,0.626192451,0.461125087,0.457505687,0.472281663,0.484057332,0.485557502,0.470042761,0.447006197,0.429342115,0.263948599,0.233909818,0.219722469,0.182838776,0.154538551,0.224009463,0.269299398,0.27823103,0.29191237,0.309803468,0.329508455,0.350216108,0.372217009,0.396435275,0.424186706,0.457028507,0.496359328,0.542332512,0.592467967,0.64204518,0.651486086,0.68691689,0.725542857,0.758500949,0.787087354,0.812432064,0.83525628,0.855945137,0.874688365,0.891589267,0.9067261,0.920178617,0.932035386,0.942392667,0.951350682,0.959009861,0.965467927,0.970817938,0.975147138,0.978536397,0.981060055,0.982786045,0.983776168,0.984086476,0.983767702,0.982865712,0.981421962,0.97947394,0.977055602,0.97419778,0.970928573,0.967273716,0.963256924,0.958900223,0.954224252,0.949248555,0.943991842,0.938472249,0.932707559,0.926715418,0.920513522,0.914119787,0.907552491,0.900830392,0.89397281,0.886999693,0.879931632,0.872789854,0.86559617,0.858372895,0.85114272,0.843928568,0.836753396,0.829639994,0.822610749,0.815687403,0.808890802,0.802240657,0.795755307,0.789451512,0.783344273,0.777446682,0.771769819,0.766322688,0.761112195,0.756143173,0.751418447,0.746938928,0.742703749,0.738710413,0.734954975,0.731432221
0.966669404,0.636713629,0.477185149,0.474838948,0.489335793,0.500319474,0.501025828,0.485099244,0.461404385,0.443049485,0.278518504,0.250082077,0.239136667,0.206440648,0.183282941,0.26004217,0.311561192,0.324876804,0.341819288,0.362182908,0.383807829,0.405998715,0.429097298,0.454045073,0.482146788,0.514913029,0.553648886,0.598373752,0.64650353,0.693366482,0.702198035,0.735052807,0.770340254,0.800082216,0.825759163,0.848600403,0.869364854,0.888435969,0.905978898,0.922060559,0.936718072,0.949989564,0.961923924,0.972580933,0.982028057,0.990336769,0.997579471,1.003827243,1.009148341,1.013607283,1.017264354,1.020175408,1.022391872,1.023960876,1.024925467,1.025324881,1.025194839,1.024567857,1.023473565,1.021939017,1.019989006,1.017646362,1.014932241,1.011866407,1.008467497,1.004753282,1.000740904,0.996447112,0.991888471,0.987081568,0.982043188,0.97679048,0.971341094,0.9657133,0.959926074,0.953999155,0.947953072,0.941809134,0.935589381,0.929316503,0.923013716,0.916704608,0.910412951,0.904162477,0.89797665,0.891878402,0.885889876,0.880032167,0.874325075,0.868786872,0.863434103,0.858281422,0.853341461,0.848624747,0.844139666,0.839892461,0.835887287,0.832126288,0.828609722,0.825336102,0.822302366,0.819504054
0.967338753,0.647565667,0.493807855,0.492734545,0.506905607,0.517059121,0.516970457,0.500700528,0.476449167,0.457440916,0.293994579,0.267325211,0.259827347,0.231601583,0.213875372,0.298045726,0.35572853,0.373314241,0.393384043,0.416092251,0.439520927,0.463086602,0.487174959,0.512736899,0.54105799,0.573594409,0.611552512,0.654820625,0.700726872,0.744673279,0.752858837,0.7830069,0.814828951,0.841263477,0.863967056,0.884261115,0.902937302,0.92037436,0.936711127,0.951977162,0.966167862,0.97927933,0.99132045,1.002314226,1.012295069,1.021305193,1.02939137,1.036602382,1.042987175,1.048593595,1.053467547,1.057652492,1.061189169,1.064115475,1.066466479,1.068274493,1.069569222,1.070377933,1.070725662,1.070635429,1.070128467,1.069224455,1.067941749,1.066297614,1.064308456,1.061990043,1.059357722,1.056426632,1.053211898,1.049728824,1.045993062,1.042020769,1.037828748,1.033434555,1.028856595,1.024114176,1.019227539,1.01421785,1.009107155,1.003918297,0.998674799,0.993400705,0.988120389,0.982858333,0.977638883,0.972485986,0.967422916,0.962472002,0.957654366,0.952989674,0.948495917,0.944189226,0.940083721,0.936191409,0.932522125,0.929083518,0.925881079,0.922918213,0.920196342,0.917715041,0.915472198,0.913464187
0.968011462,0.658744368,0.510989751,0.511188943,0.524988147,0.534275315,0.533393948,0.516854594,0.492156499,0.472538845,0.310403956,0.285664248,0.281815174,0.258335625,0.246315088,0.337988495,0.401740822,0.423456853,0.446495392,0.471398175,0.496495641,0.521312187,0.546270068,0.572321485,0.600724696,0.632873926,0.66987214,0.7114802,0.754955123,0.795797086,0.803303258,0.830627581,0.858874498,0.881925762,0.901604674,0.919316986,0.935881918,0.951670537,0.966793865,0.981243416,0.994972596,1.0079354,1.020100693,1.031454685,1.041998693,1.051745605,1.060716458,1.068937605,1.076438529,1.083250221,1.089404016,1.094930778,1.099860339,1.104221154,1.108040084,1.111342299,1.114151264,1.116488777,1.11837506,1.119828883,1.120867705,1.12150784,1.121764633,1.121652643,1.121185835,1.120377767,1.119241785,1.117791208,1.116039514,1.114000512,1.111688508,1.109118457,1.10630609,1.103268036,1.100021905,1.096586347,1.092981091,1.08922693,1.085345686,1.081360131,1.077293866,1.073171167,1.069016792,1.064855759,1.060713094,1.056613561,1.052581383,1.048639953,1.044811559,1.041117124,1.03757596,1.034205573,1.031021485,1.028037119,1.025263713,1.022710291,1.020383674,1.018288531,1.016427476,1.014801185,1.013408547,1.012246833
0.968687011,0.67024514,0.528726729,0.53019822,0.543580522,0.551967664,0.550299886,0.533570806,0.508544056,0.488367836,0.32777567,0.305126159,0.305122702,0.286658338,0.280602005,0.379838281,0.449536812,0.475217762,0.501041909,0.52796726,0.554579777,0.580507804,0.606202665,0.632609642,0.660951597,0.692553523,0.72841087,0.768161304,0.809007699,0.846571961,0.85336861,0.877765618,0.902344111,0.921950648,0.938564762,0.953668234,0.968102583,0.98222837,0.996127533,1.009753157,1.023016712,1.03583032,1.048123106,1.059844751,1.070963696,1.081463659,1.091340047,1.100596837,1.109244049,1.117295794,1.124768768,1.131681144,1.138051744,1.143899443,1.14924276,1.15409957,1.158486941,1.162421039,1.165917109,1.168989496,1.171651715,1.173916542,1.175796137,1.177302176,1.178446002,1.179238786,1.179691686,1.179816019,1.179623424,1.179126025,1.178336585,1.177268651,1.175936685,1.174356172,1.172543713,1.170517085,1.168295277,1.165898485,1.163348079,1.160666527,1.157877276,1.155004606,1.152073432,1.149109083,1.146137047,1.1431827,1.140271011,1.137426251,1.134671705,1.132029388,1.129519798,1.127161688,1.124971881,1.122965127,1.121154001,1.119548857,1.118157815,1.116986802,1.116039626,1.115318088,1.114822116,1.114549929
0.969364873,0.682062964,0.547013969,0.549758019,0.562679877,0.570136325,0.567692878,0.550859899,0.525631203,0.504954543,0.346140592,0.32573984,0.329774384,0.316586837,0.316736789,0.423562567,0.49905501,0.52851034,0.556912852,0.585667077,0.613622337,0.640507137,0.666794298,0.693413898,0.72154539,0.752437543,0.786974699,0.824676213,0.862707915,0.896835984,0.902896194,0.924275434,0.945107801,0.961221226,0.974740007,0.987213256,0.999499494,1.011946105,1.024604946,1.037390602,1.050172975,1.062822862,1.07523022,1.087308732,1.098994423,1.110242222,1.121022209,1.131316208,1.141114947,1.150415758,1.159220765,1.167535471,1.175367675,1.18272664,1.189622481,1.196065704,1.202066889,1.20763647,1.212784603,1.217521092,1.221855384,1.225796587,1.22935354,1.232534898,1.235349239,1.237805196,1.239911591,1.241677577,1.243112792,1.244227505,1.245032761,1.245540522,1.245763787,1.245716707,1.245414672,1.244874377,1.244113857,1.243152494,1.242010981,1.240711251,1.239276371,1.23773039,1.236098147,1.234405055,1.232676839,1.230939265,1.229217841,1.227537514,1.225922375,1.224395361,1.222977993,1.221690132,1.220549777,1.2195729,1.21877333,1.218162682,1.21775033,1.217543427,1.21754697,1.217763888,1.218195171,1.218840022
0.970044521,0.694192369,0.565845876,0.569863496,0.582283359,0.588781984,0.585578527,0.568733948,0.543438933,0.522327627,0.365531329,0.347536051,0.355796532,0.348139752,0.354720882,0.469128706,0.550234087,0.583248821,0.613999011,0.644367245,0.673474744,0.701146595,0.727869512,0.754550064,0.782316388,0.812334355,0.845374141,0.880842219,0.915884452,0.946432581,0.951732594,0.970016275,0.987039383,0.999622993,1.010023852,1.019849425,1.029969977,1.040717258,1.052112336,1.064031531,1.076303866,1.088759653,1.101250534,1.113654981,1.125877293,1.137844203,1.149500945,1.160807595,1.171735897,1.182266653,1.192387595,1.202091691,1.211375805,1.220239641,1.228684935,1.236714824,1.244333379,1.251545266,1.258355497,1.264769276,1.270791905,1.276428745,1.281685225,1.28656688,1.291079421,1.295228833,1.29902148,1.302464231,1.30556459,1.308330833,1.31077214,1.312898729,1.314721976,1.316254523,1.317510369,1.318504936,1.319255111,1.31977925,1.320097158,1.320230016,1.320200283,1.320031549,1.31974835,1.319375949,1.318940081,1.318466676,1.317981562,1.317510154,1.317077145,1.316706208,1.316419715,1.316238476,1.316181526,1.316265936,1.316506686,1.316916567,1.317506142,1.318283747,1.319255537,1.320425559,1.321795875,1.323366691
0.970725423,0.7066274,0.585216011,0.590509252,0.602388066,0.607905807,0.603963388,0.587206299,0.561989784,0.540517649,0.385982085,0.370547309,0.383217229,0.381337138,0.394556448,0.516504055,0.603013214,0.639348857,0.672193495,0.703940427,0.733992032,0.762266625,0.789257259,0.815838706,0.843080026,0.872057866,0.903425707,0.93648305,0.968372673,0.995211715,0.999730841,1.014853266,1.028017412,1.037044711,1.044311337,1.051473966,1.059409463,1.06843174,1.078530667,1.08954485,1.101263419,1.113477329,1.126001022,1.138678781,1.151384091,1.164016263,1.176496357,1.188763247,1.200770155,1.21248172,1.223871583,1.234920415,1.245614329,1.255943613,1.265901728,1.275484515,1.284689587,1.293515865,1.301963232,1.310032282,1.317724154,1.325040432,1.331983091,1.338554496,1.344757433,1.350595168,1.356071534,1.361191027,1.365958923,1.370381399,1.374465657,1.378220051,1.381654196,1.384779083,1.387607164,1.390152424,1.392430422,1.394458307,1.396254795,1.397840113,1.3992359,1.400465068,1.401551625,1.40252046,1.40339709,1.404207387,1.404977273,1.405732414,1.406497902,1.407297946,1.408155584,1.409092405,1.410128323,1.411281376,1.412567569,1.414000773,1.415592657,1.417352677,1.4192881,1.42140407,1.423703705,1.426188225
0.971407043,0.719361592,0.605117019,0.611689269,0.622990992,0.627509392,0.622854904,0.606291494,0.581307711,0.559556916,0.407528475,0.394807735,0.41206617,0.41620031,0.436246248,0.565656037,0.657332335,0.696728019,0.731392462,0.764263286,0.795033952,0.823712955,0.850792223,0.877106522,0.90365826,0.931428907,0.960953255,0.991430156,1.020015822,1.043030967,1.046751473,1.058658379,1.067926087,1.073379292,1.077500032,1.081984995,1.087712695,1.094977285,1.103737336,1.113794603,1.124899596,1.136805309,1.149290335,1.162166015,1.175276119,1.188493502,1.201715866,1.214861583,1.227865934,1.240677891,1.253257407,1.265573191,1.277600882,1.289321576,1.300720641,1.311786769,1.322511232,1.332887298,1.342909787,1.352574737,1.361879162,1.370820885,1.379398441,1.387611022,1.395458476,1.402941328,1.410060844,1.416819106,1.423219109,1.429264868,1.434961532,1.4403155,1.445334532,1.450027857,1.454406256,1.458482141,1.462269597,1.465784403,1.469044016,1.472067525,1.474875554,1.477490136,1.479934542,1.482233069,1.4844108,1.486493323,1.48850644,1.49047585,1.492426832,1.49438393,1.496370653,1.498409193,1.500520176,1.502722453,1.505032928,1.507466431,1.510035644,1.512751062,1.515621007,1.518651674,1.521847218,1.52520986
0.972088841,0.732387939,0.625540552,0.633396829,0.644088953,0.647594691,0.642261318,0.626005142,0.601417929,0.579479294,0.430207303,0.420352849,0.442374453,0.452751594,0.479793424,0.61655213,0.713132385,0.755306225,0.791495796,0.825217353,0.85646602,0.88533776,0.912316066,0.938187626,0.963880863,0.990276519,1.017789244,1.045523899,1.070666125,1.089756554,1.092663534,1.101311397,1.106656196,1.10852479,1.109491141,1.111282808,1.114775257,1.120241274,1.127608349,1.136642539,1.147057285,1.158569257,1.170922776,1.183897678,1.1973093,1.211005156,1.224860554,1.238774189,1.252664107,1.266464203,1.280121249,1.293592416,1.306843229,1.319845895,1.332577943,1.345021133,1.357160574,1.368984036,1.380481407,1.391644276,1.402465619,1.412939578,1.423061307,1.432826874,1.442233222,1.451278163,1.459960412,1.468279636,1.476236541,1.48383296,1.491071955,1.497957928,1.504496725,1.510695739,1.516563997,1.522112236,1.527352952,1.532300427,1.536970718,1.541381615,1.545552561,1.549504529,1.553259862,1.556842068,1.560275586,1.563585515,1.566797321,1.569936526,1.573028387,1.576097582,1.579167894,1.58226193,1.58540086,1.588604188,1.59188957,1.595272672,1.598767075,1.602384224,1.606133422,1.610021859,1.614054685,1.618235105
0.972770279,0.745698861,0.646477192,0.655624433,0.665678505,0.668163919,0.662191559,0.64636378,0.622346719,0.600319973,0.454056281,0.447219301,0.47417429,0.491014005,0.525201194,0.66915977,0.770355413,0.815006098,0.85240769,0.886689835,0.918160485,0.947000741,0.973678586,0.998924758,1.023586646,1.048439171,1.073775917,1.098614692,1.120185877,1.135264365,1.137345603,1.142700926,1.144106176,1.142385591,1.140190883,1.139271518,1.140495526,1.144113052,1.150021045,1.157951301,1.167581991,1.178595321,1.190703109,1.203655304,1.217240242,1.231281349,1.24563263,1.260174039,1.27480719,1.289451594,1.304041431,1.318522839,1.332851664,1.346991596,1.360912649,1.374589926,1.388002621,1.401133215,1.413966849,1.426490825,1.43869423,1.450567648,1.462102965,1.473293223,1.484132548,1.494616113,1.504740138,1.514501932,1.523899948,1.53293386,1.541604659,1.549914748,1.557868043,1.565470072,1.572728064,1.579651021,1.586249775,1.592537015,1.598527289,1.604236967,1.609684172,1.614888662,1.619871686,1.624655785,1.62926457,1.633722454,1.638054371,1.642285463,1.646440765,1.650544884,1.654621691,1.65869402,1.662783405,1.666909841,1.671091585,1.675345001,1.679684452,1.684122227,1.688668523,1.693331458,1.698117123,1.703029672
0.973450813,0.759286172,0.667916366,0.678363708,0.687755847,0.68921944,0.682655103,0.667384689,0.644121191,0.622115182,0.479113706,0.47544455,0.507498647,0.531010824,0.57247244,0.723446171,0.82894463,0.875753241,0.914037167,0.948574346,0.979997227,1.008570155,1.034738827,1.059170435,1.082624643,1.105765942,1.12876648,1.150564152,1.16844857,1.179441089,1.180686936,1.182725582,1.180183419,1.174873899,1.169512245,1.165861134,1.164777134,1.166486834,1.170857483,1.177588324,1.186324289,1.196715176,1.208442243,1.221227315,1.234833292,1.249060888,1.263743999,1.27874487,1.293949576,1.309264013,1.324610434,1.339924524,1.355152946,1.370251311,1.385182501,1.399915299,1.41442328,1.428683904,1.442677801,1.456388205,1.469800503,1.482901903,1.495681182,1.508128507,1.520235318,1.531994268,1.5433992,1.554445156,1.565128421,1.575446586,1.585398627,1.594984994,1.604207702,1.613070432,1.621578609,1.629739485,1.63756219,1.645057769,1.652239191,1.659121317,1.665720842,1.672056191,1.678147379,1.684015833,1.689684168,1.695175942,1.700515372,1.705727036,1.710835554,1.715865278,1.720839972,1.725782517,1.730714636,1.735656646,1.740627251,1.745643372,1.750720023,1.755870227,1.761104977,1.766433237,1.771861979,1.777396253
0.974129902,0.773141052,0.689846263,0.701605307,0.710316713,0.710763639,0.703661806,0.689085678,0.666769002,0.644901866,0.505418075,0.505066467,0.542380798,0.572765078,0.621609192,0.779378036,0.888844368,0.93747642,0.976298516,1.010771557,1.041864593,1.06992378,1.095366147,1.118788095,1.140855295,1.162117743,1.182626341,1.20124636,1.215340175,1.22218555,1.222588802,1.221295434,1.214805901,1.205911639,1.197377224,1.190970201,1.187532058,1.18726527,1.190008537,1.195430502,1.203145091,1.212771926,1.223963796,1.236416288,1.24986855,1.264100052,1.278925862,1.294191629,1.309768858,1.325550665,1.341448107,1.357387049,1.373305531,1.389151575,1.404881365,1.420457754,1.435849043,1.451027986,1.465970992,1.480657485,1.495069398,1.509190783,1.523007517,1.536507082,1.549678418,1.562511826,1.574998921,1.587132624,1.598907186,1.61031823,1.621362821,1.632039546,1.642348597,1.652291862,1.661873009,1.671097561,1.679972955,1.688508581,1.696715795,1.704607899,1.712200092,1.719509377,1.726554433,1.733355447,1.739933907,1.746312363,1.752514157,1.758563133,1.764483325,1.770298648,1.776032584,1.781707882,1.787346283,1.792968262,1.798592812,1.804237266,1.809917157,1.81564612,1.821435842,1.827296042,1.833234497,1.839257094
0.974807,0.787254009,0.712253741,0.7253388,0.733356243,0.732798769,0.725221713,0.711484828,0.69031803,0.668717298,0.533007646,0.536122876,0.578853797,0.616298915,0.672611988,0.836921167,0.949999937,1.000107669,1.039111642,1.073189797,1.103660183,1.130949864,1.155441289,1.177653267,1.198151704,1.217368639,1.235234487,1.250549296,1.260760653,1.263410335,1.26296616,1.258333815,1.247904263,1.235432877,1.22371964,1.214529067,1.208684382,1.206363751,1.207378764,1.211369646,1.217921733,1.226626848,1.237111525,1.249047112,1.262150767,1.276182271,1.290939216,1.306251835,1.321978084,1.337999194,1.354215807,1.370544653,1.386915756,1.403270082,1.419557599,1.435735661,1.451767687,1.467622082,1.483271361,1.498691443,1.513861089,1.528761463,1.543375791,1.557689106,1.571688066,1.585360831,1.598696989,1.611687526,1.624324826,1.636602709,1.648516476,1.660062984,1.671240716,1.682049874,1.69249245,1.702572306,1.712295233,1.721668993,1.730703337,1.739409999,1.747802648,1.755896811,1.763709761,1.771260354,1.778568843,1.785656648,1.792546101,1.799260163,1.805822125,1.812255305,1.818582735,1.824826868,1.831009295,1.837150488,1.843269576,1.849384158,1.855510149,1.861661674,1.867850999,1.874088503,1.880382683,1.886740195
0.975481565,0.801614852,0.735124243,0.749552565,0.756868851,0.755326773,0.747344826,0.734600208,0.714796005,0.693598644,0.561919931,0.56865101,0.616949858,0.661632869,0.725479116,0.896039972,1.012357382,1.06358229,1.102402351,1.135745575,1.165291609,1.191548072,1.214857487,1.235654816,1.25440101,1.271407338,1.2864851,1.298376563,1.304625811,1.303043836,1.301749729,1.293779618,1.27942443,1.263386836,1.248488622,1.236483869,1.228174814,1.223715482,1.222892062,1.22531875,1.230554864,1.238166936,1.247757553,1.258975906,1.271519007,1.285128557,1.299586082,1.314707628,1.33033867,1.346349495,1.362631148,1.379091953,1.395654555,1.412253445,1.428832888,1.445345205,1.461749362,1.478009809,1.494095529,1.509979277,1.525636961,1.541047157,1.556190727,1.571050525,1.585611189,1.599858981,1.613781698,1.62736861,1.640610453,1.653499436,1.666029283,1.678195291,1.689994394,1.701425244,1.712488282,1.723185814,1.73352207,1.74350325,1.753137547,1.762435148,1.771408195,1.780070725,1.788438559,1.796529167,1.804361488,1.811955716,1.81933306,1.826515475,1.833525372,1.840385324,1.847117765,1.853744694,1.860287397,1.866766189,1.873200184,1.879607101,1.886003101,1.892402671,1.898818544,1.90526165,1.911741117,1.918264293
0.976153053,0.816212658,0.7584417,0.774233662,0.780848071,0.77834909,0.770040853,0.758449537,0.740230083,0.719582471,0.592191134,0.602686896,0.656699629,0.708785002,0.780205724,0.956696846,1.075863144,1.127838772,1.166102548,1.198364077,1.226677239,1.251630459,1.273521658,1.292696332,1.309505954,1.324138936,1.336289454,1.34464947,1.346869584,1.341032767,1.338888575,1.327590133,1.309330843,1.289741582,1.271652782,1.256801241,1.245965948,1.239277315,1.236498089,1.237219009,1.240976083,1.247313157,1.255811272,1.266099603,1.27785691,1.290808481,1.304721221,1.319398255,1.334673686,1.350407823,1.366482969,1.382799794,1.399274241,1.415834925,1.432420953,1.448980112,1.46546737,1.481843639,1.498074768,1.514130714,1.529984881,1.545613586,1.560995641,1.576112024,1.590945638,1.605481129,1.619704762,1.633604352,1.647169221,1.660390201,1.673259657,1.685771529,1.697921389,1.709706512,1.721125946,1.732180577,1.742873194,1.753208535,1.763193311,1.772836219,1.782147911,1.79114094,1.799829673,1.80823016,1.816359974,1.824238014,1.831884279,1.839319612,1.84656543,1.853643432,1.860575316,1.867382485,1.874085775,1.880705195,1.8872597,1.893766985,1.900243324,1.906703436,1.913160398,1.919625589,1.926108666,1.932617583
0.976820925,0.831035738,0.782188439,0.799367705,0.805286388,0.801866437,0.793318926,0.783049818,0.76664638,0.746704192,0.623855516,0.638264658,0.69813138,0.757769935,0.836782801,1.018851441,1.140463611,1.192818621,1.230150385,1.260979618,1.287746954,1.311122513,1.331355705,1.348697685,1.363386683,1.375486959,1.384578205,1.389309547,1.387446808,1.377345255,1.37435326,1.359744502,1.337610348,1.314488407,1.293205129,1.275473763,1.262048273,1.253036313,1.248179388,1.247047508,1.249156196,1.2540293,1.261228774,1.270365975,1.281103346,1.293151454,1.306264067,1.32023268,1.334881154,1.350060811,1.365646089,1.38153078,1.397624817,1.413851563,1.430145535,1.4464505,1.462717905,1.478905569,1.494976615,1.510898594,1.526642776,1.542183569,1.557498073,1.572565711,1.587367964,1.601888156,1.616111314,1.630024067,1.643614594,1.656872604,1.669789341,1.682357616,1.694571854,1.706428153,1.717924345,1.729060065,1.739836804,1.750257962,1.760328877,1.770056836,1.779451061,1.788522664,1.79728457,1.805751405,1.813939349,1.821865959,1.829549957,1.837010992,1.844269385,1.851345853,1.858261233,1.865036204,1.871691012,1.878245224,1.884717493,1.891125356,1.89748506,1.903811431,1.91011777,1.916415785,1.922715564,1.929025572
