Values,Values_14_11_25,Values_14_19_56,Values_14_28_26,Values_14_38_27,Values_14_48_52,Values_14_57_44,Values_15_06_05,Values_15_14_26,Values_15_22_48,Values_15_31_10,Values_15_39_32,Values_15_47_56,Values_15_56_18,Values_16_04_40,Values_16_13_01,Values_16_21_22,Values_16_29_43,Values_16_38_03,Values_16_46_25,Values_16_54_49,Values_17_03_11,Values_17_11_32,Values_17_19_54,Values_17_28_15,Values_17_36_36,Values_17_45_00,Values_17_53_21,Values_18_01_41,Values_18_10_03,Values_18_18_24,Values_18_26_46,Values_18_35_07,Values_18_43_28,Values_18_51_50,Values_19_00_12,Values_19_08_32,Values_19_16_54,Values_19_25_15,Values_19_33_36,Values_19_41_57,Values_19_50_19,Values_19_58_39,Values_20_07_00,Values_20_15_21,Values_20_23_41,Values_20_32_02,Values_20_40_22,Values_20_48_43,Values_20_57_05,Values_21_05_25,Values_21_13_50,Values_21_22_10,Values_21_30_32,Values_21_38_55,Values_21_47_17,Values_21_55_37,Values_22_03_57,Values_22_12_18,Values_22_20_39,Values_22_29_01,Values_22_37_22,Values_22_46_17,Values_22_54_51,Values_22_58_05
0.4251837055194825,0.4620063020728691,0.436365951531296,0.3990944283771365,0.3604504169876158,0.3224883818576693,0.2899424113609831,0.2648105996596565,0.2462520887058436,0.2327899742848017,0.2231769242659482,0.2164891911350226,0.2120498188843695,0.2093556677266987,0.208029699712613,0.2077901467837481,0.2084287086756902,0.2097937974378775,0.2117771525063513,0.2143030941214135,0.2173199797683243,0.2207935020240564,0.2247014911342773,0.2290299146534832,0.2337698065949777,0.2389149047889181,0.2444598216798602,0.2503986167868253,0.256723676573151,0.2634248389266173,0.2704887245888155,0.2778982569376566,0.285632364468676,0.2936658674329158,0.301969551507362,0.3105104278950723,0.3192521716259816,0.3281557198463384,0.3371800009669135,0.3462827562054805,0.3554214082786235,0.3645539296839057,0.3736396649589102,0.3826400675710211,0.3915193214239574,0.400244827936247,0.4087875509366605,0.4171222217200389,0.425227414770278,0.4330855104664913,0.4406825643166486,0.4480081034478035,0.455054870466084,0.4618185330624138,0.4682973751650097,0.4744919827267009,0.4804049343609456,0.4860405044953549,0.4914043844134538,0.4965034246385987,0.5013454006289444,0.5059388024716982,0.5102926484608521,0.514416321733994,0.5159249601019723
0.4322260321301567,0.4639515508969919,0.4364559475298838,0.3982645087496922,0.3604935624784844,0.3241806605959529,0.2933322468575802,0.2696786978236822,0.2523221647031001,0.2398126844517388,0.2309524390669141,0.2248650484647221,0.2209118590113715,0.2186186901745379,0.2176296667268546,0.2176781173665887,0.2185662514871753,0.2201495735270398,0.2223243979461217,0.2250177860696517,0.2281795174208932,0.2317757733226899,0.2357842276422568,0.2401902619453653,0.2449840569492343,0.2501583538803483,0.2557067221493162,0.261622209692026,0.2678962873547624,0.2745180281222358,0.281473485488833,0.288745253056768,0.2963121994445865,0.3041493790984254,0.3122281207595966,0.3205162919388066,0.3289787305015097,0.3375778250975474,0.3462742159979946,0.3550275793227226,0.3637974515159743,0.3725440490557942,0.3812290405092113,0.3898162342183104,0.3982721539016429,0.4065664849249307,0.4146723846955811,0.4225666601442115,0.4302298228887936,0.4376460380560355,0.4448029856581125,0.4516916544178721,0.458306087238354,0.4646430957735002,0.4707019590436416,0.476484118418904,0.4819928785345911,0.4872331212741325,0.4922110377702213,0.4969338815589911,0.5014097446236234,0.505647356858321,0.5096559087361071,0.5134448963035172,0.5148291498791163
0.4474689561610082,0.4737321677513008,0.444202898563076,0.4050206908408461,0.3681548228233547,0.3335534032144039,0.3044590456701454,0.2823254634091346,0.2661975256872828,0.2546544455275336,0.2465507313738396,0.2410598752446306,0.2375834245524865,0.2356774739397471,0.2350081770120667,0.2353245113008791,0.2364395389703386,0.2382160639878034,0.240555095661717,0.2433865011886858,0.2466615136576263,0.2503468165424724,0.2544199335037614,0.2588656671568206,0.2636733590218066,0.268834779703026,0.2743424972069433,0.2801886080523397,0.2863637482675024,0.2928563286993216,0.2996519608877211,0.3067330562461659,0.3140785923511728,0.3216640460713336,0.3294614942063265,0.337439879023631,0.3455654292624209,0.353802218456488,0.3621128330355249,0.3704591148519354,0.3788029373011645,0.3871069727482751,0.3953354112388609,0.403454596501842,0.4114335538660702,0.4192443946348625,0.4268625915342996,0.4342671287419274,0.4414405370870393,0.4483688299558423,0.4550413580555917,0.4614506020047037,0.4675919209489914,0.4734632736757513,0.4790649262614762,0.4843991577698568,0.4894699728874404,0.4942828280795522,0.4988443757856291,0.5031622294642362,0.5072447509905477,0.5111008607823985,0.5147398703422419,0.5181713362918414,0.5194228867297797
0.4709907417722789,0.4914421864344752,0.4597027680631869,0.4194558208081221,0.3835116097002718,0.3506629149221871,0.3233570238306959,0.3027640911066637,0.2878721483915464,0.2772918586754385,0.2699326414940283,0.2650200893836035,0.2619976035905952,0.260452672976471,0.2600741962640326,0.2606272416411259,0.2619359884395261,0.2638706929705758,0.2663371433531668,0.2692680552963787,0.2726161348421753,0.2763485760229605,0.2804427584166928,0.2848829159482581,0.2896575702291914,0.2947575533527471,0.3001744797884929,0.3058995604556465,0.3119226818370026,0.3182316981906941,0.3248119050499283,0.3316456773872673,0.3387122659554474,0.3459877506879564,0.3534451507970379,0.3610546880863136,0.3687841936461005,0.376599640070387,0.3844657727420104,0.3923468066926702,0.4002071506999804,0.408012119215656,0.4157285950826215,0.4233256118376836,0.4307748325785325,0.4380509117071017,0.4451317352707891,0.4519985438735595,0.4586359486533851,0.4650318553245547,0.4711773136057628,0.4770663099938699,0.4826955210194816,0.4880640424147509,0.4931731072760892,0.4980258039002948,0.5026268014813824,0.5069820896826716,0.5110987361634115,0.5149846645422078,0.518648454066698,0.5220991612139382,0.525346162817604,0.5283990197589045,0.529510203487107
0.5027500151479377,0.5170616062761829,0.4829398526167692,0.4415515280649394,0.4065294547624451,0.3754528560801555,0.3499471724699184,0.3308942061003835,0.3172263277867476,0.3075879328497221,0.3009456676568129,0.2965791391674069,0.2939749797420957,0.2927529738215708,0.2926253178488757,0.2933734932855109,0.2948329766250958,0.2968815714367879,0.2994298905033861,0.3024135171050204,0.3057866365015281,0.3095169559201196,0.3135817161930559,0.3179645952023435,0.3226533181049323,0.3276378154400837,0.33290880065131,0.33845666859023,0.3442706436424401,0.350338129149788,0.3566442282309802,0.3631714199927763,0.3698993843496717,0.3768049735124121,0.3838623288094802,0.3910431385854334,0.3983170270752505,0.405652056840406,0.4130153195746268,0.4203735838179926,0.4276939638913863,0.4349445736516723,0.4420951310901328,0.4491174854019343,0.4559860458626104,0.4626781005568198,0.4691740217251501,0.4754573620885722,0.4815148524665637,0.4873363150677784,0.4929145088619426,0.4982449239159744,0.5033255407079016,0.5081565687612505,0.512740176694131,0.517080223497173,0.5211819985102389,0.5250519755335198,0.5286975847070129,0.5321270043112605,0.535348973526937,0.5383726262299015,0.54120734533165,0.5438626366681883,0.5448265834735457
0.5425846239594583,0.550455184435869,0.5137855986580459,0.4711773033758994,0.4370616650899626,0.4077545797478245,0.3840382830442419,0.3665035461203533,0.3540289712817204,0.3452949456438826,0.339327352582403,0.3354613802814728,0.3332279694709618,0.332279867166609,0.3323529457703429,0.3332452968288502,0.3348037855975032,0.3369137975225563,0.3394907763439525,0.3424731674569013,0.3458166277945321,0.3494893740188718,0.3534685120754879,0.3577371779925233,0.3622823270258553,0.3670930286323238,0.3721591507576537,0.3774703434960283,0.3830152565116569,0.3887809454765174,0.3947524395042214,0.4009124541682963,0.4072412430317317,0.4137165849578977,0.4203139049595079,0.4270065236557591,0.4337660250960768,0.4405627261304682,0.4473662235503273,0.4541459897168971,0.4608719837649341,0.4675152450822773,0.4740484382088858,0.480446323632164,0.4866861361539066,0.4927478605621665,0.4986144023528495,0.5042716581716328,0.5097084960337395,0.5149166590048664,0.5198906077718399,0.5246273178518254,0.5291260462837908,0.5333880810207825,0.5374164841019834,0.5412158375356159,0.5447919986334162,0.5481518696466637,0.5513031848899866,0.5542543171769552,0.5570141043757594,0.5595916960180036,0.5619964193894177,0.5642376640773653,0.5650484216600384
0.5902135244861463,0.5913741400458508,0.5520002999153509,0.5080924801844037,0.4748518980182452,0.4472903850066146,0.4253308745819181,0.4092725259531888,0.3979427511350135,0.3900601341051228,0.3847114685494534,0.3812887173764392,0.3793678880831361,0.3786351107570563,0.3788501304020011,0.379827715595552,0.3814261213882738,0.3835382883037352,0.3860844571776727,0.3890059051744702,0.3922597392022454,0.3958146747718047,0.3996476847331982,0.40374137819159,0.4080819691132473,0.4126577085558927,0.4174576759410619,0.4224708478549231,0.4276853844506151,0.4330880922264698,0.4386640369950352,0.4443962922073631,0.4502658152763016,0.4562514484177237,0.4623300409294048,0.4684766874031545,0.4746650716088803,0.4808678999575414,0.4870574023151108,0.4932058731810973,0.4992862231910613,0.5052725108053873,0.5111404264775896,0.5168677066224243,0.5224344613648451,0.5278234074360515,0.5330200048726571,0.5380125024288271,0.5427919014292778,0.5473518509863403,0.551688488974128,0.5558002433290877,0.5596876073156122,0.563352900825116,0.566800027754363,0.5700342374993638,0.5730618965701222,0.575890274587903,0.5785273474037739,0.5809816188358506,0.583261961607747,0.5853774772822324,0.587337374542687,0.5891508647743451,0.5898035058481934
0.6452416720348598,0.6394607476431925,0.5972376605355237,0.5519510908792977,0.5195395988961936,0.4936795997704263,0.4734239084330085,0.4587815436050775,0.4485319498811279,0.4414340276446321,0.4366367919116508,0.4335897812404131,0.4319144967105626,0.4313306181825059,0.4316217747209458,0.4326193476144602,0.4341928919008598,0.4362428151601464,0.4386940816128142,0.4414907451758471,0.4445913269176247,0.4479650235949016,0.4515886742461087,0.4554443760306506,0.4595176313436181,0.4637959165391729,0.4682675794986639,0.4729209928381552,0.4777439084044483,0.4827229752724024,0.4878433968408486,0.4930887127462361,0.4984406979672,0.5038793749301648,0.5093831347719886,0.5149289617769136,0.5204927508181061,0.5260497025531917,0.5315747758023602,0.5370431725095612,0.5424308281797267,0.5477148808496372,0.5528740940352934,0.5578892137925389,0.5627432461290226,0.5674216477045179,0.5719124293185629,0.5762061772672304,0.580296001905623,0.5841774255263282,0.5878482228686763,0.5913082276159373,0.5945591172907857,0.5976041874516959,0.6004481241936124,0.6030967820897427,0.6055569728437669,0.6078362683264861,0.6099428202910465,0.6118851979420529,0.6136722437190971,0.6153129469545334,0.6168163346864929,0.6181913785609797,0.6186820876809216
0.7071677936820209,0.6942557002296796,0.649052109128386,0.6023094660529681,0.5706681406106505,0.5464473031430674,0.5278240740405079,0.5145207871242174,0.5052727351784051,0.4988811385853407,0.4945581632628766,0.4918113197641684,0.4903076916279464,0.4898004191060428,0.4900968417532632,0.4910447592983716,0.4925248477694522,0.4944448341015966,0.4967342935624279,0.4993399779707335,0.5022217730716704,0.5053493323328493,0.5086993575132179,0.5122534483111795,0.5159964255762433,0.5199150346385407,0.5239969476101713,0.5282299995802843,0.5326016097842432,0.5370983532945528,0.5417056605507016,0.5464076309791661,0.5511869528184972,0.5560249242980856,0.5609015716348372,0.5657958574780594,0.570685969824046,0.5755496770891642,0.5803647305099355,0.5851092917183545,0.5897623613514343,0.5943041849506211,0.5987166147184535,0.6029834100388575,0.607090465194696,0.6110259587223887,0.6147804246786188,0.6183467510108985,0.6217201139257917,0.6248978595116965,0.6278793448227462,0.6306657505489844,0.6332598764431772,0.6356659292356902,0.6378893109975395,0.6399364141910925,0.6418144279454451,0.6435311586480691,0.6450948667075873,0.6465141203455974,0.6477976665614464,0.6489543188002644,0.6499928605379817,0.650921963703033,0.6512481017072266
0.7753948271083962,0.7552080262239437,0.7069086488791281,0.6586363412322332,0.6276954004731675,0.6050353965829807,0.5879573313044145,0.5759022059886013,0.5675655081863487,0.5617926363798719,0.5578594427421972,0.5553313969962864,0.5539209161947153,0.5534142582865164,0.5536421186181736,0.554468395150638,0.5557846202752249,0.5575056357672423,0.5595654791112334,0.5619134987999733,0.564510882975845,0.5673277107349102,0.5703405403220977,0.5735304876279472,0.5768817216904117,0.5803802996774631,0.5840132715371428,0.5877679971259718,0.5916316321461873,0.5955907516497947,0.5996310900740122,0.6037373845654642,0.6078933134637763,0.6120815244782662,0.6162837474011899,0.6204809846846037,0.6246537701799614,0.6287824827467401,0.6328476976966012,0.6368305564014864,0.6407131328939027,0.6444787768880098,0.6481124148648902,0.6516007948335439,0.6549326653244492,0.658098884486549,0.6610924602729518,0.6639085269634073,0.6665442664328604,0.6689987845407389,0.6712729537225934,0.6733692326696227,0.6752914730259901,0.677044721668362,0.6786350254916025,0.6800692440510769,0.6813548738749753,0.6824998869639695,0.6835125849011583,0.6844014691193068,0.6851751272580867,0.6858421350168253,0.6864109726530752,0.6868899550359391,0.6870500997699419
0.8492427172709565,0.8216872520740663,0.7701949315171609,0.7203251358174854,0.6900064124869199,0.6688156395256155,0.6531823056785409,0.6422732255904161,0.6347488881669364,0.6295005540337799,0.6258678963679293,0.6234739248657201,0.6220758098625928,0.6214923387431123,0.6215770343762242,0.6222094534327222,0.6232916397996197,0.6247452929000208,0.6265087301197457,0.6285337750790109,0.6307828445355798,0.6332264062787794,0.6358408662726938,0.6386068693098749,0.641507961695182,0.6445295539409222,0.6476581246272699,0.6508806158361478,0.6541839815238651,0.6575548606564167,0.6609793556371056,0.6644429032603075,0.6679302298309355,0.6714253844142896,0.674911844505376,0.6783726872179252,0.681790816642455,0.685149235154375,0.6884313434714028,0.6916212522740771,0.6947040871626883,0.6976662695019004,0.7004957578029171,0.7031822378801253,0.7057172543811775,0.7080942809180841,0.7103087304325832,0.7123579110532479,0.7142409353379323,0.7159585923772538,0.7175131927110183,0.7189083957076177,0.7201490281058537,0.7212409011298508,0.7221906320792192,0.7230054748699268,0.7236931626286109,0.7242617642944353,0.724719556228813,0.7250749090765815,0.7253361896059533,0.7255116768125255,0.7256094913776583,0.7256375373820152,0.7256315001916885
0.9279631766468583,0.8929974168939856,0.8382351526310016,0.7867079781278458,0.7569276464061029,0.7371041841561399,0.7228050567406774,0.7129317132695951,0.7061148310850673,0.7012930154126641,0.6978694944267035,0.6955240022140289,0.6940575636127966,0.6933206741185434,0.6931889932955234,0.6935571867499254,0.6943373918407186,0.6954578610713862,0.696860979735817,0.6985009073286355,0.7003412056268633,0.7023526893180524,0.7045116012703563,0.7067981270690001,0.7091952185922538,0.7116876795885937,0.7142614649372546,0.7169031512568314,0.7195995450156709,0.7223374028711185,0.7251032462405079,0.7278832577802637,0.7306632511928843,0.7334287078008329,0.7361648736838672,0.7388569103198552,0.7414900897868881,0.7440500234210029,0.7465229105729186,0.7488957927432768,0.751156797765728,0.7532953596389931,0.7553024015764174,0.7571704730427379,0.7588938353312328,0.7604684941899884,0.7618921817201043,0.7631642927733027,0.7642857832057001,0.7652590385589884,0.7660877219978719,0.766776609933167,0.7673314228192156,0.7677586574038544,0.7680654253323651,0.7682593017250475,0.7683481861371162,0.7683401773055134,0.7682434622712184,0.7680662198255591,0.767816537808545,0.7675023434286691,0.7671313456374208,0.7667109884530808,0.766539806751713
1.0107559387176508,0.968392471886573,0.9103052882648944,0.857070974811753,0.8277423958902991,0.8091770821077277,0.7960946858705906,0.7871416557000122,0.7809243375549012,0.7764299357357861,0.7731245724775843,0.770743511085602,0.7691304321233545,0.7681665017177388,0.7677486769042287,0.7677860834466841,0.7682004695764083,0.7689262952538104,0.7699097765091206,0.7711072548409095,0.7724833456649511,0.7740091651691956,0.77566078097431,0.7774179308751981,0.7792629999786511,0.7811802235551722,0.7831550773099978,0.7851738196102038,0.787223156336127,0.789290005808175,0.7913613471643586,0.7934241402690589,0.7954653083614435,0.7974717763968726,0.7994305584411077,0.8013288869541247,0.8031543754739647,0.8048952047287883,0.806540320654841,0.8080796320234233,0.8095041951712056,0.8108063743926072,0.811979968378216,0.8130202958987625,0.813924237149032,0.8146902304661078,0.8153182271801148,0.8158096097630151,0.8161670800836417,0.8163945254406686,0.8164968700963151,0.8164799195441524,0.8163502038170602,0.8161148250097634,0.8157813129434627,0.8153574917600631,0.8148513591805572,0.8142709792985934,0.8136243890983069,0.8129195183588823,0.8121641222808283,0.8113657258917458,0.810531579210201,0.8096686220573546,0.8093345290527117
1.096785973121967,1.047092540839976,0.9856491343427642,0.9306701692758564,0.9017067129778258,0.8842861991835691,0.87229921970362,0.8641489857060305,0.8584231906736972,0.854158639420073,0.8508833038286194,0.8483864247337896,0.846552863466302,0.8452932239658697,0.8445247900112295,0.8441704128438748,0.8441609142084054,0.8444365819813567,0.8449472056234545,0.8456511436085132,0.8465139681201965,0.8475070493100146,0.8486062669585849,0.8497909225443189,0.8510428617300634,0.8523457882300443,0.8536847402221301,0.8550457002930886,0.8564153138021885,0.8577806956449883,0.8591293100563415,0.8604489118943067,0.8617275404070871,0.8629535579864261,0.8641157268799114,0.8652033166429258,0.8662062343240977,0.8671151685501659,0.8679217377935896,0.8686186328878133,0.8691997440197552,0.8696602636072744,0.8699967581453082,0.8702072045389536,0.8702909891027106,0.8702488700713438,0.8700829068661649,0.8697963611955225,0.8693935762460249,0.8688798407508453,0.8682612445780249,0.8675445319091483,0.8667369571674662,0.8658461478009245,0.864879976905486,0.863846447671582,0.8627535907367816,0.8616093747999075,0.8604216302995841,0.8591979855432088,0.8579458144346876,0.8566721947509717,0.855383875893428,0.8540872549994,0.8535936283714979
1.1852010898145222,1.1283004840664042,1.0634945774936146,1.0067476084447773,0.978065310759518,0.961674967782957,0.9506612075953152,0.9431970056024048,0.9378571803562832,0.9337288622267016,0.9304004615303976,0.9277133170805976,0.9255917482097432,0.9239743926121732,0.9227977776876688,0.921997674118063,0.9215133957813048,0.9212906527331078,0.9212825358373232,0.9214492480533276,0.9217572184300246,0.9221780229997816,0.9226873416854372,0.9232640518392128,0.923889487153597,0.9245468557637816,0.9252207975562626,0.9258970576703696,0.9265622549790076,0.9272037278565756,0.927809443021315,0.9283679562076924,0.928868415466048,0.9293005991741888,0.9296549813887712,0.9299228172988796,0.9300962412775804,0.930168369824238,0.9301334014415124,0.9299867057953902,0.9297248950177698,0.9293458712867446,0.9288488463425582,0.9282343306593526,0.9275040921185354,0.9266610860872604,0.9257093605863038,0.9246539415209658,0.923500703684461,0.9222562334570792,0.92092768879811,0.9195226614781284,0.9180490456056056,0.916514915524326,0.9149284151607552,0.9132976600301632,0.9116306523579676,0.9099352091750412,0.908218902818159,0.9064890129550894,0.9047524891024922,0.9030159224826456,0.901285526094076,0.8995671218773248,0.8989184137922964
1.2751493435634889,1.211218201244953,1.1430695232159247,1.0845469444677909,1.056066873887593,1.0405934330207989,1.0304325051270204,1.0235408948702198,1.018486317991426,1.0144066579521798,1.0109490069137226,1.0080046276732268,1.005535359078684,1.003506323927926,1.0018721184543018,1.0005805709085749,0.9995788732067076,0.9988177336875832,0.9982532634509196,0.9978473337768148,0.9975671301536648,0.9973843874978048,0.9972745754912468,0.9972161609867576,0.9971899938827262,0.9971788222967526,0.9971669252546376,0.9971398454062212,0.9970842041251868,0.9969875834138288,0.9968384614275686,0.9966261906377312,0.996341009222654,0.9959740773795644,0.9955175308766666,0.9949645446185412,0.994309399230065,0.993547544054967,0.9926756503147848,0.991691648968213,0.9905947486428106,0.9893854303699556,0.988065417222864,0.9866376186589288,0.9851060509799672,0.983475736801075,0.9817525876119938,0.9799432742869308,0.978055090716366,0.976095815650102,0.9740735773430012,0.9719967248742956,0.969873709136119,0.9677129755829156,0.9655228699537276,0.9633115574352076,0.9610869551217952,0.9588566771557948,0.956627991621672,0.9544077880578936,0.9522025543808184,0.950018361966144,0.9478608577134072,0.9457352619703188,0.9449369132809516
1.3657956627996728,1.2950621312546842,1.2236169373603747,1.1633280392227074,1.1349782675060418,1.1203121067058233,1.110887780030403,1.1044608600029109,1.099597620500676,1.095486809965255,1.0918321261333404,1.0885723245926129,1.0857046443497766,1.0832190284395962,1.0810868971723648,1.0792672346619656,1.0777144755468784,1.0763838924664058,1.075234331991347,1.074229157600836,1.0733362127130537,1.0725273467916636,1.0717778115521592,1.0710656791173885,1.0703713450381818,1.0696771331235069,1.0689669978252778,1.0682263117245343,1.0674417237080822,1.0666010741512764,1.0656933548250742,1.0647087027547797,1.0636384184077463,1.0624749995322005,1.061212182688337,1.0598449852766272,1.0583697415760749,1.056784127257726,1.0550871677514544,1.053279227095405,1.0513619750259755,1.0493383314963134,1.0472123890280107,1.0449893146557443,1.042675234347855,1.040277103712464,1.0378025694359,1.035259826184105,1.032657473621213,1.0300043778349388,1.0273095408001045,1.0245819807249494,1.0218306252681737,1.0190642187807253,1.0162912439587055,1.0135198576691349,1.0107578402328354,1.0080125570924978,1.0052909315988283,1.002599427532437,0.9999440399888668,0.9973302932751464,0.9947632445948622,0.9922474923935232,0.9913058341934794
1.456337169609348,1.3790774590692114,1.304408518604145,1.2423801121623796,1.2140972156101468,1.2001342287806258,1.191336366507027,1.1852735777444638,1.1805161396718713,1.1763034476619547,1.172393438513047,1.1687697122808214,1.1654626445009657,1.1624852466119824,1.1598244702639164,1.1574495298599845,1.155321457532929,1.153399653983772,1.1516454181923486,1.1500234332588457,1.1485021061927858,1.1470533607551103,1.1456522265348943,1.1442763994600005,1.1429058519605746,1.1415225199207528,1.1401100690035575,1.138653732434317,1.137140208721289,1.13555760730349,1.133895430621358,1.1321445819905618,1.130297389434857,1.1283476364476834,1.1262905914699766,1.1241230289352817,1.1218432358926662,1.119450999699517,1.1169475737165824,1.1143356196144554,1.1116191263026023,1.1088033069831584,1.1058944768997734,1.1028999153768229,1.0998277164044643,1.09668663243253,1.0934859161497872,1.0902351648505793,1.0869441715445065,1.0836227863376475,1.0802807908055652,1.07692778723017,1.0735731037338418,1.0702257155764825,1.0668941822192717,1.0635865992468505,1.0603105638886297,1.057073152634477,1.0538809093520278,1.05073984228829,1.0476554284223714,1.044632623723908,1.0416758780466608,1.0387891535232174,1.0377112993889843
1.5460167291782438,1.4625506179539038,1.384756608319946,1.3210330700123,1.2927631225124374,1.279406140721178,1.271132200527611,1.2653416910824122,1.260614022019849,1.256238678166416,1.2520252112541592,1.24799924220499,1.2442219124902925,1.2407274924126923,1.2375171458641248,1.234569383539154,1.2318511906884353,1.2293256649144542,1.2269562811221038,1.224708876148579,1.2225523324002388,1.2204586129728876,1.2184025254648154,1.2163614113895873,1.2143148534591637,1.2122444371235463,1.2101335750990705,1.2079673910130535,1.20573265319226,1.203417748040337,1.2010126821518343,1.1985091026389951,1.1959003255949776,1.1931813633249526,1.1903489418986284,1.1874015019300526,1.1843391770769969,1.1811637467300988,1.1778785612949216,1.1744884405416145,1.1709995471505932,1.1674192391260447,1.163755905673701,1.1600187918519853,1.156217817529834,1.1523633961049091,1.1484662580587557,1.144537283822073,1.1405873496312002,1.1366271891843545,1.1326672729581932,1.1287177061397031,1.1247881453069448,1.120887733286354,1.1170250510516888,1.1132080851229178,1.109444208691241,1.105740174554833,1.1021021179627928,1.0985355675257062,1.0950454625057209,1.0916361749501386,1.0883115353513926,1.085074860692658,1.0838685929706282
1.6341343629728289,1.5448197736221048,1.4640240523061658,1.398666770954727,1.370365826303844,1.3575255898563343,1.3496816823378617,1.344081230208015,1.3393174963139296,1.3347291542594193,1.330174524216543,1.3257182916791934,1.321449923508776,1.3174231100799958,1.3136519027065978,1.3101231804316509,1.306809248009601,1.3036764804835108,1.300690263077348,1.2978174298701275,1.295027258229588,1.2922917218312522,1.2895854112191774,1.2868853388163912,1.2841707334352872,1.2814228689839935,1.2786249415615616,1.2757619946234124,1.2728208854588337,1.2697902836660824,1.2666606913012728,1.2634244742162613,1.2600758942645105,1.2566111326792238,1.253028295959226,1.2493273972271473,1.2455103080134455,1.2415806778616398,1.2375438215418015,1.2334065760960429,1.2291771318249454,1.2248648429122058,1.220480024172212,1.2160337408241255,1.211537598011731,1.2070035362538758,1.2024436381750627,1.1978699508629145,1.1932943270848797,1.188728287495593,1.184182904888201,1.1796687105838437,1.1751956222480495,1.170772891774415,1.1664090714059292,1.162111995955566,1.1578887788668073,1.1537458198102073,1.1496888216196344,1.1457228145131328,1.1418521857639845,1.1380807131987365,1.1344116011594405,1.1308475177817705,1.1295211711729218
1.7200562735395253,1.6252830877112674,1.541631846564786,1.4747180956153991,1.4463521902948304,1.4339478972005568,1.426449422944595,1.4209669383378536,1.41611179068492,1.4112706012244511,1.4063474269613254,1.4014429712907144,1.3966725517394465,1.3921074376209248,1.387773256251038,1.3836643462768334,1.3797577179086602,1.3760226216086886,1.372426101806877,1.3689358448864049,1.365521451711363,1.3621548845960645,1.3588105270257596,1.3554650912941852,1.35209749061471,1.3486887277826758,1.345221819371901,1.3416817582260914,1.338055509377681,1.3343320311124751,1.3305023112653938,1.3265594082459409,1.3224984862143332,1.318316834394242,1.3140138616520631,1.3095910593665026,1.305051927979402,1.3004018654931933,1.295648018997695,1.290799103082762,1.2858651910908567,1.2808574867905465,1.2757880847093364,1.2706697275078442,1.265515568212239,1.2603389441640829,1.2551531682856176,1.2499713418846643,1.2448061918097628,1.2396699334529273,1.2345741598985005,1.2295297565073928,1.2245468394352628,1.2196347159877683,1.2148018643320149,1.2100559298653712,1.2054037355255454,1.20085130337147,1.1964038849606602,1.1920659982652435,1.1878414691516734,1.183733475717068,1.1797445940748823,1.1758768444333612,1.174439189916364
1.803221351370978,1.7034046720496958,1.6170645165054571,1.548685811944046,1.5202305474544868,1.5081900248848392,1.5009619300574986,1.4955355765623777,1.4905440711308229,1.4854204107995583,1.4801112112867276,1.4747500979478896,1.4694757637756095,1.4643752382906128,1.4594844439654595,1.4548043010259153,1.4503159381723068,1.445991101451687,1.4417982607453004,1.4377058229683013,1.4336836507782584,1.429703680290478,1.4257401029960102,1.421769363550892,1.4177701002435634,1.4137230866964563,1.4096111979286914,1.4054194061654557,1.4011348031084825,1.3967466412209553,1.3922463844073556,1.387627757516922,1.3828867838200734,1.3780218001324618,1.3730334405210984,1.367924581673577,1.3627002457330617,1.3573674596784775,1.351935073540766,1.3464135428302213,1.340814682842025,1.3351514041671344,1.3294374392704251,1.323687069885042,1.3179148640528002,1.312135430290389,1.3063631947051664,1.3006122051670823,1.294895964952534,1.289227296766031,1.2836182367346547,1.2780799569142909,1.272622714069224,1.26725582193981,1.2619876439084905,1.2568256028403246,1.2517762049531864,1.2468450747022848,1.24203699794224,1.237355970916996,1.2328052529688096,1.2283874211789847,1.2241044254899516,1.2199576431433783,1.2184177749834901
1.883145156457424,1.778718254068621,1.6898732863833144,1.620133322148129,1.591573105988031,1.5798326656499804,1.5728093695802103,1.567387357164377,1.5622245633174714,1.5567984753535515,1.551094982326741,1.5452775253954023,1.5395057282815,1.533880606467784,1.5284471422191572,1.5232119997403837,1.5181598724570662,1.5132646480560383,1.5084960075696512,1.5038229608862796,1.4992155809006862,1.494645769783742,1.490087546949199,1.48551712514884,1.4809129105296932,1.4762554908205034,1.4715276383038425,1.4667143351547471,1.4618028191512895,1.4567826429594144,1.4516457375607652,1.4463864691319528,1.441001678239981,1.4354906907231622,1.4298552910047893,1.424099650974284,1.418230210623972,1.4122555102796688,1.406185977838862,1.4000336777995153,1.3938120313324849,1.3875355183388196,1.381219372852794,1.3748792828000194,1.3685311038729029,1.362190595572781,1.3558731854471084,1.3495937655156778,1.343366522933019,1.3372048052423493,1.3311210191618723,1.3251265607445883,1.319231773987317,1.3134459344622609,1.3077772543132675,1.302232904902222,1.2968190535591937,1.291540911097124,1.2864027871073125,1.2814081504047,1.2765596923874185,1.2718593914468492,1.2673085769363257,1.262907991524364,1.2612752197658343
