Values,Values_10_20_09,Values_10_31_10,Values_10_41_31,Values_10_51_46,Values_11_02_02,Values_11_12_16,Values_11_23_26,Values_11_34_07,Values_11_44_45,Values_11_55_23,Values_12_06_00,Values_12_16_36,Values_12_27_12,Values_12_37_04,Values_12_46_44,Values_12_56_40,Values_13_07_48,Values_13_20_05,Values_13_32_18,Values_13_44_00,Values_13_56_25,Values_14_08_55,Values_14_20_38,Values_14_33_06,Values_14_45_36,Values_14_57_50,Values_15_07_17,Values,Values_15_17_12,Values_15_27_03,Values_15_36_48,Values_15_46_33,Values_15_56_15,Values_16_05_57,Values_16_15_39,Values_16_25_19,Values_16_35_00,Values_16_44_39,Values_16_54_22,Values_17_04_02,Values_17_13_45,Values_17_23_24,Values_17_33_03,Values_17_42_41,Values_17_52_23,Values_18_02_02,Values_18_11_41,Values_18_21_21,Values_18_30_59,Values_18_40_36,Values_18_50_12,Values_18_59_52,Values_19_09_32,Values_19_19_11,Values_19_28_47,Values_19_38_25,Values_19_48_03,Values_19_57_42,Values_20_07_21,Values_20_16_59,Values_20_26_36,Values_20_36_15,Values_20_45_51,Values_20_55_27,Values_21_05_04,Values_21_14_42,Values_21_24_20,Values_21_33_57,Values_21_43_33,Values_21_53_10,Values_22_02_51,Values_22_12_30,Values_22_22_12,Values_22_31_49,Values_22_41_23,Values_22_50_59,Values_23_00_35,Values_23_10_13,Values_23_19_50,Values_23_29_26,Values_23_39_03,Values_23_48_40,Values_23_58_14,Values_00_07_49,Values_00_17_26,Values_00_27_00,Values_00_36_35,Values_00_46_10,Values_00_55_47,Values_01_05_22,Values_01_14_59,Values_01_24_35,Values_01_34_09,Values_01_43_44,Values_01_53_20,Values_02_02_56,Values_02_12_31,Values_02_21_41,Values_02_30_43,Values_02_39_32,Values_02_48_21
1.001246045,1.275253661,1.389211718,1.435852911,1.482067796,1.54820809,1.664481033,1.821351864,1.955035292,2.057367083,2.134580393,2.195850713,2.254391931,2.320862854,2.39381393,2.456104553,2.499748699,2.530054005,2.553673322,2.574020236,2.592001792,2.607461872,2.620062239,2.629644812,2.636296822,2.640289343,2.641989433,2.641789372,2.640838151,2.640062572,2.637141566,2.633310421,2.628805248,2.623818594,2.618505302,2.612988531,2.607365324,2.601711479,2.596085651,2.590532744,2.58508666,2.579772508,2.574608352,2.569606607,2.564775136,2.560118119,2.555636752,2.5513298,2.547194054,2.543224706,2.53941566,2.535759798,2.532249208,2.52887538,2.525629369,2.522501943,2.519483705,2.516565192,2.513736957,2.510989635,2.508313992,2.505700955,2.503141635,2.500627341,2.498149584,2.495700078,2.493270747,2.490853728,2.488441387,2.486026345,2.483601509,2.48116013,2.478695859,2.476202826,2.473675732,2.471109935,2.468501559,2.465847588,2.463145966,2.460395679,2.457596836,2.454750717,2.451859819,2.448927866,2.445959797,2.442961735,2.439940921,2.436905627,2.433865041,2.430829127,2.427808471,2.424814095,2.421857273,2.418949329,2.416101434,2.413324417,2.410628572,2.408023501,2.405517967,2.403119781,2.400835721,2.398671476
1.000997673,1.272952131,1.386467259,1.432947014,1.479096041,1.545182984,1.661332951,1.818027296,1.951579511,2.053797705,2.130883369,2.192009053,2.250409926,2.316748634,2.389504465,2.451613452,2.495142085,2.52540537,2.549055223,2.56950107,2.587641301,2.603307398,2.616147445,2.625991178,2.632916806,2.637189766,2.639174232,2.639261456,2.638495627,2.637824918,2.635197764,2.631664874,2.627463147,2.622785793,2.617788125,2.612593565,2.607299215,2.601980735,2.596696478,2.591490899,2.586397333,2.581440221,2.57663689,2.571998963,2.567533476,2.56324377,2.559130196,2.555190691,2.551421245,2.547816284,2.544368996,2.5410716,2.537915581,2.53489189,2.531991112,2.529203611,2.526519652,2.523929494,2.521423478,2.518992075,2.516625935,2.514315912,2.512053075,2.509828718,2.507634353,2.505461708,2.503302725,2.501149558,2.498994586,2.496830433,2.494650001,2.492446521,2.490213617,2.48794538,2.485636462,2.483282172,2.480878577,2.478422608,2.475912155,2.473346163,2.470724699,2.468049018,2.465321599,2.46254616,2.459727647,2.456872202,2.453987097,2.45108065,2.448162106,2.445241503,2.442329514,2.439437265,2.436576149,2.433757626,2.430993022,2.428293336,2.425669049,2.423129965,2.420685059,2.418342371,2.41610891,2.413990607
1.00074366,1.270533127,1.383569506,1.429879275,1.475959931,1.541992248,1.658016162,1.814532059,1.947953663,2.0500571,2.127012133,2.187989794,2.246247782,2.312451421,2.385011079,2.446940592,2.490357012,2.52058176,2.544265177,2.564811841,2.583110917,2.598981218,2.612057219,2.622156771,2.629349423,2.633895297,2.636155891,2.636521542,2.635935131,2.635365823,2.633022463,2.629777075,2.625867264,2.621486798,2.616791365,2.61190456,2.606923463,2.601923539,2.596962787,2.592085184,2.587323478,2.582701448,2.578235696,2.573937083,2.569811864,2.565862589,2.562088833,2.558487776,2.555054685,2.551783307,2.548666197,2.545695003,2.542860694,2.540153771,2.537564431,2.535082714,2.532698619,2.530402203,2.52818365,2.526033328,2.523941822,2.521899956,2.519898799,2.517929662,2.515984092,2.514053862,2.512130956,2.510207574,2.508276135,2.506329294,2.504359976,2.502361426,2.500327271,2.4982516,2.496129054,2.493954928,2.491725275,2.489437012,2.48708802,2.484677238,2.482204736,2.479671782,2.477080876,2.474435764,2.471741437,2.469004088,2.46623105,2.463430715,2.460612412,2.457786273,2.454963076,2.452154067,2.449370767,2.446624778,2.443927581,2.441290338,2.438723708,2.436237679,2.433841422,2.431543175,2.429350155,2.4272685
1.000484188,1.267995649,1.380515751,1.42664648,1.472656197,1.538632615,1.654527189,1.810862544,1.944154412,2.046142033,2.122963125,2.183788519,2.241899633,2.307962917,2.38032299,2.442072714,2.485377087,2.51556259,2.539277167,2.559919867,2.57837022,2.594434364,2.607733502,2.618074121,2.625517623,2.630319199,2.632837904,2.633463252,2.633043897,2.632568901,2.630489088,2.627510057,2.623869986,2.619763082,2.615345289,2.610740275,2.606045015,2.601334714,2.596666978,2.592085282,2.58762179,2.583299634,2.579134731,2.575137232,2.571312674,2.567662902,2.564186802,2.560880898,2.557739839,2.554756802,2.551923826,2.549232096,2.54667218,2.544234237,2.541908179,2.53968382,2.53755099,2.535499621,2.533519823,2.531601928,2.529736519,2.527914447,2.52612683,2.524365043,2.522620711,2.520885686,2.519152038,2.517412048,2.515658211,2.513883252,2.512080162,2.510242239,2.508363161,2.506437058,2.504458612,2.502423153,2.500326771,2.498166419,2.49594002,2.493646556,2.491286149,2.488860124,2.486371042,2.483822725,2.481220238,2.478569859,2.475879016,2.473156196,2.470410834,2.467653175,2.464894112,2.462145016,2.459417539,2.456723421,2.454074283,2.451481437,2.448955695,2.446507202,2.44414529,2.441878359,2.439713788,2.437657877
1.000219443,1.265338622,1.377303056,1.423245159,1.469181313,1.535100557,1.65086224,1.807014761,1.940178012,2.042048801,2.118732198,2.179400025,2.237358548,2.303273434,2.375427689,2.436994522,2.480183561,2.510324581,2.534062122,2.554789052,2.573375049,2.589613838,2.603113978,2.613671337,2.621339821,2.626370139,2.629119142,2.629975589,2.62970456,2.629313181,2.627466547,2.624722412,2.621319376,2.617451929,2.613276142,2.608915642,2.604467213,2.600005738,2.595588395,2.591258151,2.587046599,2.582976262,2.579062429,2.575314615,2.571737736,2.568333032,2.565098819,2.562031088,2.559124003,2.556370306,2.553761655,2.551288909,2.548942367,2.546711973,2.544587479,2.542558587,2.540615061,2.538746812,2.536943963,2.53519689,2.533496248,2.531832981,2.530198315,2.528583745,2.52698102,2.525382123,2.523779254,2.52216482,2.52053144,2.51887196,2.517179481,2.515447412,2.513669532,2.511840074,2.509953816,2.508006185,2.505993365,2.503912409,2.501761337,2.499539232,2.497246323,2.494884039,2.492455054,2.489963302,2.487413964,2.484813437,2.482169267,2.479490064,2.476785384,2.474065593,2.47134171,2.468625227,2.465927919,2.463261647,2.460638157,2.458068879,2.455564745,2.453136016,2.450792139,2.448541626,2.446391963,2.444349555
0.999949615,1.262560895,1.373928258,1.419671583,1.465531503,1.53139228,1.647017208,1.802984348,1.936020312,2.037773242,2.114314628,2.174818332,2.232616558,2.298371948,2.370311042,2.431688843,2.474755578,2.504842112,2.528588407,2.549380545,2.568078347,2.58446369,2.598133406,2.608873706,2.616731785,2.621954376,2.624896362,2.625945791,2.625798233,2.625476316,2.623822806,2.621272278,2.618063566,2.614391272,2.610411441,2.606247539,2.60199607,2.59773154,2.593510674,2.589375931,2.585358367,2.581479953,2.577755425,2.574193765,2.570799378,2.567573032,2.564512609,2.561613719,2.558870195,2.556274499,2.553818065,2.551491581,2.54928523,2.547188883,2.54519227,2.543285109,2.541457219,2.539698596,2.537999475,2.536350369,2.534742083,2.533165726,2.531612697,2.530074673,2.528543585,2.527011597,2.525471092,2.523914657,2.522335087,2.520725401,2.519078873,2.517389078,2.515649962,2.513855923,2.512001902,2.510083489,2.508097034,2.50603975,2.503909822,2.501706497,2.499430165,2.497082418,2.494666088,2.492185268,2.489645292,2.487052708,2.484415208,2.481741541,2.4790414,2.476325281,2.473604322,2.470890132,2.468194594,2.465529669,2.462907192,2.460338679,2.457835133,2.455406885,2.453063438,2.450813354,2.448664161,2.446622301
0.999674895,1.259661244,1.370387964,1.415921767,1.461702737,1.52750373,1.642987672,1.798766567,1.931676758,2.033310734,2.109705112,2.170036686,2.227664674,2.293246154,2.364957396,2.4261368,2.469070434,2.4990876,2.522822346,2.543653438,2.56243108,2.578926173,2.592725032,2.603605395,2.611608647,2.616978091,2.62006688,2.621262353,2.621207772,2.620937987,2.619428688,2.617021545,2.613955405,2.610424788,2.606585549,2.602560866,2.598446875,2.594317652,2.590229453,2.586224248,2.582332604,2.578576011,2.574968755,2.5715194,2.56823198,2.565106936,2.562141884,2.559332219,2.556671612,2.554152426,2.551766042,2.549503149,2.547353976,2.545308481,2.543356517,2.541487958,2.539692803,2.53796125,2.536283751,2.534651047,2.53305418,2.5314845,2.529933647,2.528393542,2.526856355,2.525314491,2.523760568,2.522187408,2.52058804,2.518955713,2.517283933,2.515566506,2.513797613,2.511971882,2.51008449,2.508131261,2.50610878,2.504014492,2.501846815,2.499605222,2.497290326,2.494903936,2.492449096,2.489930097,2.487352467,2.484722934,2.482049361,2.479340656,2.476606655,2.473857985,2.471105903,2.468362118,2.4656386,2.462947379,2.460300345,2.457709051,2.455184524,2.4527371,2.450376278,2.448110597,2.445947556,2.443893554
0.999395481,1.256638384,1.366678548,1.411991466,1.457690736,1.523430592,1.638768893,1.794356305,1.927142393,2.028656193,2.104897768,2.165047566,2.222492898,2.287882516,2.359349683,2.42031799,2.463103849,2.493031893,2.516728771,2.537565507,2.556383191,2.572942952,2.586822082,2.59779123,2.605886989,2.611349811,2.614531334,2.615818158,2.615821146,2.615583409,2.614161784,2.611840185,2.608857228,2.605407134,2.601645392,2.597694764,2.593650929,2.589587487,2.585560223,2.581610647,2.577768898,2.574056082,2.570486147,2.567067381,2.563803596,2.560695081,2.55773936,2.554931796,2.552266093,2.549734696,2.547329125,2.545040248,2.542858512,2.540774128,2.538777226,2.536857977,2.53500669,2.533213882,2.531470328,2.52976709,2.528095533,2.526447319,2.524814401,2.523188999,2.521563584,2.519930852,2.518283711,2.516615271,2.514918847,2.513187977,2.511416459,2.509598394,2.507728258,2.505800982,2.503812047,2.501757583,2.499634477,2.49744048,2.495174305,2.492835719,2.490425616,2.487946076,2.485400402,2.482793128,2.480130011,2.477417989,2.474665116,2.471880472,2.469074046,2.466256594,2.463439482,2.460634502,2.457853685,2.455109098,2.452412644,2.449775861,2.447209744,2.44472457,2.44232976,2.440033759,2.437843955,2.435766621
0.999111573,1.253490964,1.362796159,1.407876178,1.45349097,1.519168291,1.634355814,1.789748067,1.922411852,2.023804073,2.099886136,2.159842675,2.217090237,2.282266315,2.353469521,2.414210657,2.456830242,2.486644671,2.510271582,2.531073968,2.549884594,2.566456344,2.580359272,2.591358515,2.599486976,2.60498286,2.608196484,2.609513636,2.609534832,2.609306864,2.607910375,2.605610589,2.602645616,2.599209149,2.59545613,2.591508766,2.587462199,2.583389516,2.579346033,2.575372848,2.571499748,2.56774756,2.564130031,2.56065532,2.557327193,2.554145966,2.551109258,2.548212603,2.545449929,2.542813964,2.540296554,2.537888933,2.535581944,2.533366215,2.531232305,2.529170824,2.527172517,2.525228334,2.523329474,2.521467411,2.519633906,2.517821005,2.51602103,2.51422656,2.512430412,2.510625622,2.508805433,2.506963289,2.505092841,2.503187965,2.501242801,2.499251804,2.497209804,2.495112098,2.492954533,2.490733608,2.488446583,2.486091572,2.483667651,2.481174935,2.478614655,2.475989214,2.473302216,2.470558478,2.467764017,2.464926007,2.462052713,2.459153399,2.456238209,2.453318027,2.450404315,2.447508931,2.44464394,2.44182141,2.43905321,2.436350818,2.433725131,2.431186305,2.42874361,2.426405319,2.424178622,2.422069586
0.998823375,1.250217577,1.358736711,1.403571141,1.449098657,1.514711986,1.629743051,1.784935973,1.917479357,2.018748359,2.094663163,2.154412938,2.211444707,2.276381688,2.347297304,2.407791858,2.450222992,2.479894841,2.503414314,2.524136243,2.542886161,2.559410572,2.573274341,2.584238842,2.592334474,2.597797799,2.600977978,2.602259865,2.602257144,2.602015163,2.600577261,2.59823177,2.595216003,2.591722877,2.587906597,2.583888684,2.579763658,2.575604068,2.571464774,2.567386517,2.563398826,2.559522367,2.555770828,2.552152406,2.548670997,2.545327134,2.542118732,2.53904169,2.536090366,2.533257963,2.530536846,2.527918798,2.525395228,2.52295734,2.520596271,2.518303199,2.516069424,2.513886434,2.51174594,2.509639905,2.507560554,2.505500374,2.503452103,2.501408719,2.499363425,2.49730963,2.495240947,2.493151185,2.491034367,2.488884744,2.486696843,2.484465509,2.482185981,2.479853966,2.47746573,2.475018198,2.472509051,2.469936825,2.467301005,2.464602106,2.461841744,2.459022682,2.456148866,2.453225428,2.45025867,2.447256024,2.444225982,2.441178,2.438122381,2.435070133,2.432032803,2.429022297,2.426050686,2.423130006,2.420272052,2.417488189,2.414789164,2.412184944,2.409684578,2.407296089,2.405026395,2.402881266
0.998531096,1.246816762,1.354495892,1.399071334,1.444508762,1.510056569,1.624924889,1.779913742,1.912338706,2.013482547,2.089221192,2.14874848,2.205543322,2.270211653,2.340812283,2.401037612,2.443254695,2.472750928,2.496120693,2.516710714,2.535340712,2.551752992,2.565509545,2.576369875,2.584363111,2.58972478,2.592803007,2.593981545,2.593911412,2.593630934,2.59208338,2.589623331,2.586486986,2.582866233,2.57891434,2.574752011,2.57047307,2.566149503,2.561835741,2.557572232,2.553388344,2.549304713,2.545335117,2.541487961,2.537767453,2.534174532,2.530707607,2.52736314,2.524136109,2.521020387,2.518009038,2.515094564,2.512269098,2.509524569,2.50685282,2.504245717,2.501695216,2.499193427,2.496732649,2.494305393,2.491904397,2.489522625,2.487153265,2.484789717,2.482425588,2.480054677,2.477670981,2.475268692,2.472842219,2.470386211,2.467895598,2.465365648,2.46279203,2.460170896,2.457498966,2.454773623,2.45199301,2.449156117,2.446262879,2.443314244,2.440312243,2.437260034,2.434161927,2.431023393,2.427851042,2.424652578,2.42143673,2.418213154,2.414992315,2.41178534,2.408603853,2.405459792,2.402365215,2.399332094,2.396372117,2.393496492,2.390715765,2.388039657,2.385476935,2.383035301,2.380721326,2.378540403
0.998234947,1.243287015,1.350069162,1.394371475,1.439715999,1.50519666,1.619895264,1.774674682,1.906983249,2.00799963,2.083551936,2.142838601,2.199372072,2.263738121,2.333992627,2.393923035,2.435897401,2.465181445,2.488355169,2.508757458,2.52720396,2.543435291,2.5570131,2.567697037,2.575516238,2.580705768,2.583612796,2.584619754,2.584438908,2.584095655,2.582371118,2.579729044,2.576404191,2.572587145,2.568430045,2.56405264,2.559547989,2.554987497,2.550425198,2.545901314,2.541445158,2.537077465,2.532812256,2.528658309,2.524620322,2.520699827,2.51689591,2.513205781,2.509625221,2.506148943,2.502770874,2.499484386,2.496282478,2.493157923,2.490103382,2.487111499,2.484174966,2.481286579,2.478439272,2.475626142,2.472840463,2.470075696,2.46732548,2.464583642,2.461844186,2.459101297,2.456349346,2.453582901,2.450796751,2.447985933,2.445145785,2.442271993,2.439360665,2.436408402,2.43341239,2.430370482,2.427281293,2.42414429,2.420959866,2.417729421,2.414455417,2.411141418,2.407792116,2.404413332,2.401011993,2.397596083,2.394174578,2.390757338,2.387354992,2.383978786,2.380640416,2.377351843,2.374125098,2.370972072,2.36790432,2.364932861,2.362068001,2.359319173,2.356694806,2.35420223,2.3518476,2.349635871
0.997935145,1.23962679,1.345451753,1.389466024,1.434714822,1.500126597,1.614647756,1.769211661,1.901405872,2.00229207,2.077646444,2.136671738,2.192915897,2.256941893,2.326815462,2.386422456,2.428122817,2.457155231,2.480083422,2.500238937,2.518435422,2.534414605,2.547740528,2.558175097,2.565748728,2.570696568,2.573364853,2.574134412,2.573801449,2.573372324,2.571407184,2.568519936,2.56494355,2.560867036,2.556441197,2.551784699,2.546989764,2.542127201,2.537250677,2.532400262,2.527605312,2.52288679,2.518259102,2.513731557,2.509309507,2.504995243,2.500788696,2.496687988,2.492689857,2.488790003,2.484983351,2.481264267,2.477626721,2.474064424,2.470570934,2.467139733,2.463764297,2.46043814,2.45715485,2.453908118,2.450691752,2.44749969,2.444326009,2.441164929,2.438010825,2.434858231,2.431701856,2.428536609,2.425357622,2.422160291,2.418940326,2.415693807,2.412417252,2.409107694,2.405762762,2.402380765,2.39896078,2.395502732,2.39200747,2.388476836,2.384913717,2.38132208,2.377706996,2.374074634,2.370432239,2.366788079,2.363151377,2.359532202,2.355941351,2.352390191,2.348890496,2.345454252,2.342093457,2.33881992,2.33564505,2.332579663,2.329633804,2.32681659,2.324136084,2.321599196,2.319211629,2.316977845
0.997631909,1.235834509,1.340638679,1.384349183,1.429499429,1.49484043,1.609175563,1.763517086,1.89559896,1.996351757,2.071495065,2.130235418,2.186158628,2.249802634,2.319256897,2.378509492,2.419902499,2.448641764,2.471272828,2.491120644,2.508999249,2.524654558,2.5376559,2.547769595,2.555028595,2.559668614,2.562034911,2.562506378,2.561983583,2.561447702,2.559184978,2.555996767,2.552113883,2.547723477,2.542974811,2.53798533,2.532846347,2.527628058,2.52238379,2.517153526,2.511966758,2.506844786,2.501802532,2.496849971,2.491993249,2.487235558,2.482577811,2.478019168,2.47355745,2.46918945,2.464911191,2.460718112,2.456605224,2.452567231,2.448598621,2.444693743,2.440846863,2.437052208,2.433304008,2.429596516,2.425924036,2.422280942,2.418661691,2.415060844,2.411473079,2.407893217,2.40431624,2.400737329,2.397151893,2.393555624,2.38994454,2.386315055,2.382664041,2.378988907,2.375287676,2.371559065,2.367802567,2.364018528,2.360208216,2.35637388,2.352518804,2.348647336,2.344764902,2.340878007,2.336994202,2.333122036,2.329270975,2.325451303,2.321673991,2.317950542,2.314292817,2.31071284,2.307222595,2.303833817,2.300557782,2.297405109,2.294385585,2.291508007,2.288780061,2.286208227,2.283797729,2.281552513
0.997325464,1.231908569,1.335624731,1.379014892,1.42406375,1.489331905,1.603471479,1.757582872,1.889554361,1.990169967,2.065087385,2.123516188,2.179082924,2.242298828,2.311292009,2.370157116,2.411207992,2.439611432,2.461892876,2.481371685,2.498864988,2.514126192,2.526732923,2.53645808,2.543338363,2.547610454,2.549618517,2.549739111,2.548994289,2.548334022,2.545726343,2.542191791,2.53795865,2.533211917,2.528099095,2.522736268,2.517213761,2.511601131,2.505951381,2.500304453,2.494690052,2.489129905,2.483639548,2.47822973,2.472907497,2.467677042,2.462540354,2.457497723,2.45254812,2.4476895,2.442919026,2.438233247,2.433628235,2.42909969,2.424643025,2.42025343,2.415925927,2.411655415,2.407436701,2.403264541,2.399133661,2.395038786,2.390974672,2.386936126,2.38291804,2.378915421,2.374923429,2.370937417,2.366952978,2.362965997,2.35897271,2.354969769,2.350954312,2.346924035,2.342877271,2.338813067,2.334731255,2.330632532,2.326518518,2.322391813,2.318256045,2.314115894,2.309977109,2.305846499,2.301731901,2.297642132,2.293586901,2.289576711,2.285622721,2.281736587,2.277930286,2.274215911,2.270605464,2.267110642,2.263742621,2.260511859,2.257427913,2.254499287,2.251733309,2.249136044,2.246712246,2.244465347
0.997016036,1.22784735,1.330404492,1.373456837,1.418401449,1.483594449,1.597527873,1.751400396,1.883263335,1.983737306,2.058412168,2.116499538,2.171670183,2.234407712,2.30289482,2.361337667,2.402010942,2.43003575,2.451915529,2.470965289,2.488008236,2.502808763,2.514955862,2.524231146,2.530676173,2.534528907,2.536132212,2.535859845,2.534868133,2.534070141,2.531082642,2.527169749,2.522556817,2.517426381,2.511923962,2.506164126,2.50023612,2.494208816,2.488134893,2.482054276,2.475996924,2.469985051,2.46403487,2.458157965,2.452362343,2.44665325,2.441033796,2.435505425,2.430068283,2.424721487,2.419463332,2.414291454,2.409202949,2.404194463,2.399262272,2.394402335,2.38961035,2.384881791,2.380211951,2.375595978,2.37102891,2.366505712,2.362021314,2.35757065,2.3531487,2.348750534,2.344371359,2.340006577,2.335651834,2.331303085,2.326956655,2.322609313,2.318258338,2.313901597,2.309537618,2.305165664,2.300785806,2.296398989,2.292007093,2.287612986,2.283220565,2.278834779,2.274461646,2.270108235,2.265782645,2.261493939,2.257252071,2.253067768,2.2489524,2.244917809,2.240976127,2.237139566,2.233420204,2.229829759,2.226379371,2.223079399,2.219939232,2.21696714,2.214170149,2.211553957,2.209122891,2.206879904
0.996703857,1.223649227,1.324972335,1.367668446,1.412505913,1.477621159,1.591336648,1.744960456,1.8767165,1.977043644,2.051457278,2.109169808,2.163900435,2.226105175,2.294038224,2.352022852,2.392283167,2.419887546,2.441315521,2.459879234,2.476411192,2.490690398,2.502320281,2.511093207,2.517056584,2.520449847,2.521614256,2.520920227,2.519665831,2.518722038,2.515335104,2.511028003,2.50602275,2.500499091,2.494600321,2.488439319,2.482104139,2.475662904,2.46916793,2.462659119,2.456166691,2.449713356,2.44331602,2.436987111,2.430735598,2.424567774,2.418487847,2.412498385,2.406600657,2.400794881,2.395080411,2.389455883,2.383919315,2.378468194,2.373099538,2.367809952,2.362595677,2.357452626,2.352376437,2.347362507,2.34240604,2.337502091,2.332645618,2.32783153,2.323054745,2.318310244,2.313593132,2.308898706,2.304222513,2.299560426,2.294908711,2.290264102,2.285623873,2.280985915,2.27634881,2.271711901,2.267075364,2.26244027,2.257808646,2.253183522,2.248568968,2.243970126,2.239393213,2.234845512,2.230335344,2.225872005,2.221465686,2.217127359,2.212868631,2.208701577,2.204638544,2.200691934,2.196873979,2.193196507,2.189670715,2.186306958,2.183114556,2.180101638,2.177275018,2.174640115,2.172200911,2.169959949
0.996389163,1.219312576,1.319322441,1.361642894,1.406370247,1.471404775,1.58488921,1.738253215,1.869903767,1.970078035,2.044209581,2.101510073,2.155752214,2.217365646,2.284693901,2.34218369,2.381996683,2.409141078,2.43007059,2.448096185,2.464063084,2.47776859,2.488833566,2.497063023,2.502511046,2.505418582,2.506124876,2.504996386,2.503474176,2.50238267,2.498594406,2.493895813,2.48850513,2.482598968,2.476318134,2.469773623,2.463052152,2.456220993,2.44933203,2.442425087,2.4355306,2.428671734,2.421866042,2.415126743,2.408463704,2.401884187,2.395393404,2.388994943,2.382691077,2.37648299,2.370370953,2.364354443,2.35843224,2.3526025,2.346862811,2.341210245,2.335641406,2.330152471,2.324739238,2.319397178,2.314121483,2.308907126,2.303748919,2.298641577,2.293579782,2.288558259,2.283571844,2.278615557,2.273684681,2.268774839,2.263882066,2.259002897,2.254134433,2.249274426,2.244421351,2.239574476,2.234733931,2.229900774,2.225077045,2.220265816,2.215471229,2.210698521,2.205954038,2.201245219,2.196580569,2.191969602,2.187422748,2.182951243,2.178566976,2.174282314,2.170109895,2.166062403,2.162152329,2.158391726,2.154791972,2.151363545,2.148115828,2.14505694,2.142193614,2.139531112,2.137073187,2.134822091
0.996072193,1.214835791,1.313448801,1.355373107,1.399987267,1.464937661,1.578176429,1.731268145,1.862814261,1.962828628,2.036654843,2.093502016,2.147202406,2.208161942,2.274832192,2.331790435,2.371123689,2.397772103,2.418161638,2.435603935,2.450960473,2.464050522,2.474515233,2.482173941,2.487088022,2.489499816,2.489746012,2.488188411,2.486405325,2.485171135,2.480999469,2.475932716,2.470184874,2.46392905,2.457303269,2.450416411,2.44335368,2.436181355,2.428950766,2.421701553,2.414464265,2.407262419,2.400114101,2.393033197,2.386030334,2.379113587,2.372289011,2.365561027,2.358932715,2.352406025,2.345981923,2.339660509,2.333441098,2.327322287,2.321302008,2.315377575,2.309545731,2.303802701,2.298144236,2.292565673,2.287061997,2.281627903,2.276257872,2.270946238,2.265687275,2.260475271,2.255304615,2.250169881,2.24506591,2.2399879,2.234931484,2.229892818,2.22486866,2.21985645,2.214854384,2.209861491,2.204877698,2.199903898,2.194942004,2.189995005,2.185066999,2.180163227,2.175290082,2.170455105,2.16566695,2.16093533,2.156270926,2.151685268,2.14719058,2.142799593,2.138525332,2.134380872,2.130379091,2.126532409,2.122852535,2.119350229,2.116035098,2.112915417,2.109998001,2.107288118,2.104789448,2.102504096
0.995753188,1.210217292,1.307345233,1.348851766,1.393349491,1.458211785,1.571188586,1.723993953,1.855436239,1.955282567,2.02877761,2.08512578,2.138226078,2.198465103,2.264421944,2.320812456,2.359636509,2.385757897,2.405572819,2.422395551,2.437107415,2.449553215,2.459397,2.466473834,2.470852755,2.47277717,2.472580545,2.470619235,2.468595436,2.467231153,2.462715496,2.457326061,2.451272112,2.444722852,2.437813199,2.430649653,2.423315682,2.415876378,2.408382347,2.400872874,2.393378457,2.38592279,2.378524308,2.371197364,2.363953131,2.356800269,2.349745426,2.342793603,2.335948419,2.329212308,2.322586655,2.316071896,2.309667602,2.30337253,2.297184683,2.291101352,2.285119171,2.279234163,2.273441803,2.267737075,2.262114547,2.256568437,2.251092703,2.24568112,2.240327372,2.235025139,2.229768196,2.224550497,2.219366277,2.214210138,2.209077142,2.203962897,2.198863646,2.193776347,2.188698752,2.183629486,2.178568117,2.173515223,2.168472452,2.163442581,2.158429557,2.153438527,2.148475862,2.143549145,2.13866715,2.133839781,2.129077984,2.124393622,2.119799318,2.115308253,2.110933943,2.106689986,2.10258979,2.098646302,2.094871734,2.091277314,2.087873063,2.084667604,2.081668029,2.078879803,2.076306721,2.073950922
0.995432394,1.20545554,1.301005397,1.342071311,1.386449135,1.451218684,1.56391533,1.716418511,1.847756992,1.94742588,2.020561072,2.076359807,2.128796284,2.188244186,2.253430329,2.309218088,2.347507487,2.373077206,2.392291542,2.408469402,2.422515484,2.434303473,2.443522612,2.45002475,2.453886654,2.455352266,2.454751015,2.452432928,2.45020265,2.448728881,2.443931251,2.438287704,2.432002252,2.425239761,2.418131677,2.410781815,2.403271637,2.395664802,2.388010957,2.380348808,2.372708563,2.36511385,2.357583193,2.350131143,2.342769127,2.335506088,2.328348951,2.321302965,2.314371958,2.307558509,2.300864081,2.294289115,2.287833105,2.281494655,2.275271532,2.269160716,2.263158455,2.257260318,2.251461261,2.245755695,2.240137561,2.234600413,2.229137502,2.223741876,2.218406466,2.213124191,2.207888056,2.202691251,2.19752725,2.192389912,2.187273573,2.182173143,2.177084194,2.172003046,2.166926857,2.161853697,2.156782626,2.15171377,2.146648385,2.141588919,2.136539062,2.131503787,2.126489369,2.121503393,2.116554723,2.111653454,2.106810819,2.102039062,2.09735127,2.092761171,2.088282889,2.083930679,2.079718639,2.075660415,2.071768914,2.068056028,2.064532401,2.06120722,2.058088069,2.055180824,2.05248961,2.050016807
