Values,Values_05_56_13,Values_06_05_55,Values_06_15_33,Values_06_25_10,Values_06_34_46,Values_06_44_36,Values_06_55_10,Values_07_05_45,Values_07_16_29,Values_07_27_16,Values_07_38_07,Values_07_48_27,Values_07_59_15,Values_08_09_39,Values_08_20_20,Values_08_30_55,Values_08_41_33,Values_08_52_17,Values_09_03_01,Values_09_13_02,Values_09_22_51,Values_09_32_52,Values_09_42_44,Values_09_52_37,Values_10_02_48,Values_10_12_46,Values_10_22_42,Values_10_33_04,Values_10_43_22,Values_10_53_38,Values_11_04_08,Values_11_15_26,Values_11_24_50,Values_11_33_45,Values_11_51_18,Values_12_00_56,Values_12_10_00,Values_12_13_35,Values_12_19_20
2.9473402453727915,2.957128702326802,2.969801898097811,2.9837482178352817,2.998361114544209,3.0131057773302743,3.0276434427184524,3.0417770079142725,3.0553960663399646,3.0684424749689723,3.080890001348888,3.0927322047060466,3.103975092291566,3.1146325822930274,3.1247236392873003,3.1342704203877774,3.143297042216465,3.151828737096514,3.1598912595230435,3.1675104583867,3.1747119625556683,3.181520946618716,3.18796195512356,3.1940587707889065,3.199834316607438,3.205310584673136,3.210508586496084,3.2154483208326887,3.2201487559978594,3.224627824246207,3.228902426266347,3.232988444152272,3.2369007614512,3.2406532890630784,3.244258995922908,3.247729943473128,3.25107732306378,3.25431149549398,3.257442031992208,3.259395291901914
2.959472176839958,2.9696105673116544,2.9826178649601904,2.99689070913074,3.011815496945709,3.0268591334589527,3.0416848510144656,3.05609680661735,3.069985319438912,3.0832926835293795,3.0959929704943114,3.1080799963416026,3.119560021152863,3.1304472312628606,3.1407608808108805,3.150523437071003,3.159759343242644,3.1684941690981625,3.1767540116589164,3.184565061975849,3.19195328592439,3.198944185945355,3.2055626220922644,3.2118326778276387,3.217777560417805,3.2234195286733045,3.228779842706146,3.233878731640213,3.2387353761550584,3.243367903371895,3.2477933920564284,3.2520278864432046,3.2560864172307253,3.259983028481753,3.2637308093269177,3.2673419294536523,3.2708276774986538,3.274198501543296,3.277464050999954,3.2795028918533697
2.969546835757446,2.979994537803918,2.9932945162688904,3.0078520197256853,3.023046497463686,3.0383465458567573,3.053417474348376,3.068064839783507,3.082179842998422,3.095705364706681,3.1086159140114824,3.1209056775200987,3.132581262000273,3.143657196981755,3.154153084214616,3.1640917442113925,3.1734979768846543,3.1823977085683857,3.190817388657785,3.198783552526076,3.206322498929831,3.213460048970389,3.2202213650092664,3.226630814958342,3.232711871741236,3.2384870406015462,3.243977808851336,3.249204613918093,3.254186826496087,3.258942746243781,3.263489607942387,3.267843596369495,3.272019868394666,3.276032580997064,3.27989492407613,3.283619157016964,3.2872166481134366,3.290697916038003,3.29407267263984,3.296180782767018
2.9770220308018005,2.9877355365586604,3.0012840670797365,3.01608182045848,3.031501574835529,3.0470136142734003,3.0622853884770325,3.077123967321132,3.091421560991648,3.105121758810172,3.118199614389816,3.1306497737739063,3.142479260829933,3.153703001462742,3.164340982793856,3.174416402932001,3.183954431460161,3.1929813547118977,3.201523970085339,3.2096091466179,3.217263500334072,3.224513151577682,3.231383542777137,3.2378993020581426,3.244084142463433,3.249960789399993,3.2555509308448274,3.2608751861038527,3.2659530898686824,3.270803088957625,3.275442549606787,3.2798877735236336,3.2841540211752864,3.288255540984204,3.292205603280749,3.2960165379589217,3.299699774927189,3.3032658865364546,3.306724631263263,3.3088860636809962
2.9814495924391493,2.9923849291284563,3.006137667693649,3.021131215507612,3.03673210294574,3.0524123103610665,3.067841465738449,3.0828282320910083,3.097265923234804,3.111098927407472,3.124302920465702,3.136873069928205,3.148816862817992,3.160149652572674,3.170891829631577,3.1810669763166373,3.190700629036054,3.199819423562744,3.2084504886015286,3.2166210054150586,3.2243578823208057,3.231687511423105,3.2386355860927165,3.245226964618128,3.251485569767968,3.257434316846488,3.263095064726645,3.2684885856064687,3.2736345501856667,3.278551525605278,3.2832569839775214,3.2877673196856083,3.292097873898915,3.2962629649552424,3.3002759234436523,3.3041491309233617,3.3078940613633008,3.311521324480569,3.315040710254849,3.317240697433599
2.982482235980303,2.9935969714341355,3.0075114080579075,3.022658294922191,3.03839846144138,3.054205596692136,3.0697515141875806,3.0848465126279017,3.099385066958756,3.1133124207160647,3.126604919159864,3.139258286093031,3.1512804936806007,3.1626873329039404,3.173499596992159,3.1837412430514624,3.193438157621652,3.2026173034882888,3.2113061138816827,3.219532052361582,3.22732228749845,3.2347034498757004,3.241701450002009,3.248341342583052,3.2546472268879185,3.260642175769695,3.2663481877936014,3.271786158183548,3.27697586524917,3.281935969603916,3.286684023972549,3.291236491743701,3.2956087726932606,3.299815234515348,3.303869248983457,3.3077832316703915,3.3115686843076806,3.315236238961429,3.318795703302833,3.3210212354771462
2.979874130922448,2.9911288933002966,3.005165887963784,3.0204271844516057,3.03626855871846,3.0521654175632,3.0677917325939448,3.082959440560575,3.097564196649913,3.1115521214584367,3.1249002463274884,3.1376048596636714,3.1496744179499,3.161125140231744,3.171978205474334,3.182257922243998,3.191990498946804,3.201203193426931,3.209923708923968,3.218179755196983,3.2259987242213293,3.233407448148712,3.240432018207235,3.247097650029424,3.2534285851538622,3.2594480212521453,3.2651780655171945,3.2706397069021387,3.275852803848474,3.280836084792309,3.285607159227196,3.290182537462772,3.294577657491772,3.298806917592573,3.302883713483192,3.3068204789520443,3.310628729044898,3.3143191049858745,3.3179014201133623,3.320141593653531
2.9734763374023063,2.984835830026899,2.998960618699801,3.0143019124602324,3.030211161279223,3.046165489632366,3.061840963027349,3.0770511175961035,3.0916927694816536,3.1057129041546374,3.1190892264511008,3.131818572848926,3.143909862458718,3.155379715575282,3.166249665604375,3.176544337699076,3.1862902246480296,3.195514840190267,3.204246117571824,3.212511972637772,3.220339981154027,3.2277571382183003,3.2347896785324446,3.2414629430737683,3.247801281933422,3.253827985878126,3.2595652410660536,3.2650341025955303,3.27025448351218,3.275245156550494,3.280023766376296,3.2846068504595047,3.28900986698203,3.2932472284028576,3.297332339493163,3.301277638766253,3.305094642382573,3.3087939897101952,3.312385489825268,3.314631651069888
2.9632283994765065,2.974661932853802,2.988844629708914,3.0042365103023507,3.020185488310545,3.036170393111902,3.0518692828514578,3.067097214084048,3.081752107549967,3.095781769198166,3.1091645375435,3.1218977579802485,3.1339907720292914,3.14546055946327,3.156328964956025,3.166620886132373,3.176363055680256,3.1855831989668992,3.194309435734328,3.202569845626109,3.21039214751696,3.217803460671957,3.2248301266074284,3.2314975772481533,3.23783023918047,3.243851466571837,3.2495834971920528,3.25504742721338,3.260263201410502,3.2652496160308404,3.2700243320961087,3.274603897260117,3.2790037746244023,3.2832383771321987,3.287321106353337,3.291264394586415,3.2950797493608603,3.2987777995227936,3.302368342193529,3.3046140629919254
2.949147370422808,2.9606289628585825,2.974844614894064,2.9902627106942856,3.006228465245061,3.0222223856192736,3.0379243855637865,3.0531509248526985,3.0678009377333924,3.081822976517113,3.0951959488976533,3.1079176499409047,3.119997787300595,3.131453645862585,3.1423073287510093,3.1525839547884567,3.162310447002337,3.1715146947772075,3.180224958927317,3.1884694398663127,3.19627595910665,3.203671722276652,3.2106831426269014,3.2173357106814127,3.223653899870164,3.229661100734608,3.2353795781526955,3.240830447266123,3.2460336647324413,3.251008032572787,3.25577121237561,3.2603397479810794,3.264729095047991,3.268953656124818,3.273026820039288,3.27696100453574,3.2807677012462824,3.284457522183662,3.288040247049174,3.2902811721903555
2.931315417550569,2.9428235335170387,2.9570518016121063,2.972476444473618,2.9884408532024382,3.004427171089935,3.020116997320271,3.035328042493752,3.049960131596483,3.063962462407584,3.077314425396468,3.0900141885549006,3.102071755711394,3.1135046520684755,3.12433517867989,3.134588618861148,3.1442920328651938,3.1534734244671254,3.1621611493635142,3.170383485948889,3.178168318940686,3.185542904190229,3.192533693746412,3.199166206887806,3.2054649369988573,3.211453286906428,3.2171535271388847,3.222586772800472,3.227772975689738,3.232730928937121,3.2374782819250454,3.242031563618,3.2464062127070386,3.250616613193261,3.2546761342278017,3.2585971731413315,3.262391200752858,3.2660688081498623,3.269639754237394,3.2718733596526572
2.909866963734553,2.921383966757617,2.9356085143536883,2.9510241143101448,2.966973238557672,2.982939612698193,2.99860632178735,3.0137921434482218,3.028397642449053,3.042372537508965,3.0556965963630134,3.068368268140764,3.0803977713432915,3.091802798095978,3.102605780714386,3.112832106172568,3.1225089163527664,3.131664278644623,3.140326597356146,3.1485241868385265,3.156284957006513,3.1636361797247945,3.170604315212577,3.1772148842379213,3.1834923760150984,3.1894601844464945,3.195140567188673,3.20055462324773,3.2057222857414582,3.210662327110241,3.2153923745453445,3.2199289337666808,3.224287419558644,3.2284821916925464,3.2325265950570183,3.236433002933324,3.240212862509204,3.243876741827035,3.2474343774677235,3.2496596734052723
2.8849761104736413,2.89648750699622,2.910695176497655,2.926089387023292,2.9420126217330185,2.957950125458321,2.973586244722481,2.9887406132223195,3.003314360075363,3.017257579942613,3.0305502958684807,3.0431911334972064,3.055190434758547,3.06656597815346,3.077340255573158,3.0875386935410587,3.0971884581087554,3.1063176287722687,3.114954612345852,3.123127717982114,3.1308648441964024,3.1381932464767583,3.1451393647033816,3.1517286961967605,3.15798570434064,3.1639337554445137,3.1695950783421365,3.174990742443947,3.180140650890686,3.185063546098004,3.1897770254672064,3.194297565399708,3.1986405520286856,3.2028203173008025,3.206850179233272,3.2107424852870508,3.214508657953042,3.218159241750371,3.221703950941022,3.223921157843313
2.8568448716131285,2.868338416458412,2.882518266677262,2.897881013679808,2.913770106327056,2.929672240864075,2.945272781236944,2.960391983696881,2.9749313455893227,2.988841175114892,3.00210161466338,3.014711350834148,3.026680749436236,3.038027588687647,3.048774344060244,3.0589464146737715,3.068570931625911,3.077675934290514,3.086289785908168,3.0944407498853264,3.102156677796569,3.109464777755497,3.116391442432261,3.122962122572876,3.129201235992077,3.1351321047230503,3.140776914834944,3.146156694647593,3.1512913080000624,3.156199459870676,3.160898712130264,3.1654055075719127,3.169735200635507,3.173902093464174,3.177919476121485,3.181799669913304,3.185554072913905,3.1891932068975626,3.1927267649819555,3.1949369828166665
2.825692549135285,2.837157274130083,2.85129954208828,2.866621979291298,2.882469979351548,2.8983316227812312,2.913893032952267,2.9289748373593127,2.943478688552353,2.957354931385942,2.9705836798166354,2.9831635564913337,2.995104844330517,3.006425229173197,3.017147090103588,3.027295729103052,3.03689818137276,3.045982392888474,3.0545766368042138,3.0627090902841374,3.0704075228493752,3.0776990649588623,3.0846100361355724,3.0911658185150337,3.097390765803673,3.103308140343054,3.1089400728009684,3.114307540228179,3.1194303591450967,3.124327190963069,3.129015557527956,3.1335118649345586,3.1378314340343696,3.141988536277532,3.145996433720545,3.149867422146013,3.153612876395626,3.1572432971184723,3.1607683582411314,3.16297324342226
2.791746436748484,2.803171653715129,2.8172666929163896,2.832540134707456,2.848340323214499,2.864156662943177,2.8796757708435914,2.894718381494922,2.90918607649905,2.923029048775219,2.936227226228659,2.9487790346198053,2.9606945607883346,2.9719913010313084,2.982691454137643,2.9928201522036955,3.002404271338654,3.011471609210424,3.02005030124302,3.0281683971389977,3.035853548857928,3.0431327787901505,3.0500323074471227,3.056577426551009,3.06279240751598,3.068700438022263,3.0743235812093035,3.0796827532325373,3.084797715853759,3.089687081375162,3.0943683277096223,3.098857821740016,3.103170849393495,3.107321651074252,3.11132346128816,3.115188551406669,3.1189282746716214,3.1225531126429065,3.126072722394793,3.128274180707283
2.7552339240931008,2.766608243261376,2.78064547970487,2.7958603514309432,2.8116051888507902,2.8273706739445927,2.8428436500332706,2.857844686892229,2.872275059687197,2.886084611810961,2.899252919484517,2.911778071753071,2.9236698403433774,2.934945429935764,2.945626770998509,2.9557387495513625,2.9653080165398915,2.9743621640198685,2.982929140055995,2.9910368240312564,2.998712713491833,3.0059836912518283,3.01287585206438,3.0194143747307005,3.025623429632549,3.0315261143861574,3.037144412143989,3.0424991682907243,3.0476100822067287,3.0524957114125666,3.0571734858906847,3.061659730740025,3.065969695591877,3.0701175894319355,3.074116619662602,3.077979034352747,3.081716166775593,3.0853384814351514,3.088855620884932,3.0910555202507366
2.7163759924668853,2.727686388469462,2.741653326308992,2.7567981624949605,2.772478283529056,2.788185623581163,2.803606990677739,2.8185625155291785,2.832952925935856,2.84672751187424,2.859865326002696,2.872363974968916,2.884232790990932,2.8954885801861843,2.906152912267456,2.9162503470007106,2.9258072404980813,2.934850918655296,2.9434090896298444,2.951509417006553,2.959179204718416,2.9664451623961936,2.973333230413909,2.9798684504736164,2.986074871696304,2.991975484906152,2.997592179629034,3.0029457195500933,3.0080557331043223,3.0129407165154016,3.017618047081005,3.02210400486204,3.026413801205246,3.030561612744368,3.03456061971323,3.0384230475163263,3.0421602106552057,3.045782558207998,3.049299720162166,3.0514996237087066
2.6753820602365894,2.686613010829336,2.700494312294816,2.7155548259429145,2.731158102546351,2.746797332433793,2.7621590395755247,2.777062644659551,2.791408085844437,2.8051438923188567,2.818248416880336,2.8307186333062293,2.8425633050246866,2.8537987278055343,2.8644460134587937,2.8745293107824867,2.884074607057064,2.893108897373033,2.901659593581107,2.909754094390777,2.917419467577949,2.924682212889642,2.9315680848496304,2.938101961264284,2.944307747366078,2.950208308264087,2.9558254242123265,2.961179764436045,2.966290876188554,2.9711771863539185,2.975856013394629,2.98034358780217,2.9846550794799507,2.98880463070265,2.992805393483417,2.996669570291363,3.0004084572137883,3.004032488755789,3.007551283572151,3.0097522012397686
2.6324461205106937,2.6435788383242054,2.657355497635611,2.672313738939464,2.6878244280838124,2.703382053286453,2.718672626482489,2.733514596777343,2.747806873468403,2.761497017150276,2.7745625020416926,2.786999514987412,2.7988161170525165,2.810027977168972,2.8206556471720305,2.8307227751733715,2.840254900644364,2.849278618350081,2.857820982722956,2.865909074013389,2.8735696770233834,2.880829040893378,2.88771269906128,2.89424533513495,2.900450684577209,2.9063514648493314,2.911969328510447,2.91732483500619,2.922437437816573,2.9273254842774907,2.9320062258750217,2.936495837170057,2.940809441781705,2.944961144071297,2.948964065355189,2.95283038358422,2.9565713755788723,2.960197461006521,2.9637182473888117,2.9659204031193225
2.587744119289006,2.598755894277105,2.6124045227916257,2.627238143258797,2.6426361337639035,2.658094368829527,2.673298149602474,2.6880647080412,2.702291693240722,2.715925492350155,2.7289425221609056,2.741338026385957,2.7531192266798814,2.764301044278493,2.774903364021896,2.784949238320925,2.794463674394017,2.803472791660365,2.812003220592619,2.8200816641161404,2.8277345721635685,2.834987897708509,2.841866913294586,2.848396073732049,2.854598914816347,2.8604979806880126,2.8661147743163577,2.871469726832893,2.87658218238177,2.881470395800615,2.886151540930787,2.8906417277137746,2.894956026500511,2.8991084982122763,2.903112229176956,2.9069793695726176,2.91072117456057,2.9143480472864187,2.917869583028657,2.9200721942884735
2.541432535243188,2.552296204867756,2.565788444414768,2.580470082342158,2.595730255252207,2.611066368301341,2.6261628513419533,2.6408354967852907,2.654980475385964,2.6685428027815434,2.681497662037704,2.693839197206239,2.705573651152511,2.716715072828703,2.727282568367901,2.73729849413884,2.7467872349525773,2.7557743539620225,2.764285985199038,2.7723483895324432,2.7799876244221875,2.787229295624276,2.794098369746479,2.8006190332511407,2.8068145877120263,2.812707373917501,2.8183187192885346,2.823668904331318,2.828777144790517,2.8336615868165165,2.838339312946303,2.842826357054021,2.847137726696205,2.851287431486502,2.855288516318411,2.8591530983607982,2.862892406900132,2.8665168251985222,2.8700359336370456,2.8722370005271967
2.4936481361853704,2.504331701421226,2.5176337843378844,2.5321305894723385,2.5472223086153054,2.5624080871540778,2.5773713709460293,2.591926321378819,2.605967431814301,2.619438159440333,2.6323122830014083,2.644582692274615,2.656254511180882,2.667340789097853,2.6778597376683604,2.687832911860724,2.697283978286715,2.7062378569074825,2.714720106656204,2.7227564754149047,2.7303725644596084,2.737593575343265,2.744444117992744,2.750948065538529,2.75712844563792,2.7630073608602177,2.76860593259201,2.773944264180009,2.7790414199793,2.783915417622865,2.788583231314417,2.793060804300957,2.7973630689486204,2.801503973052703,2.8054965111944403,2.809352760061207,2.8130839167945454,2.81670033952434,2.820211589346913,2.8224076917463505
2.4445089044751214,2.454975311959404,2.468047789250367,2.482321107812456,2.497207860896075,2.51220921820081,2.527007586673894,2.5414153444386334,2.555325133942289,2.568678682999034,2.581448204813605,2.593625184936041,2.605213489443686,2.616225039627237,2.626677033838488,2.6365901159893004,2.6459871335206184,2.6548922705249374,2.6633304260971467,2.671326757976781,2.678906341317681,2.686093910361799,2.692913661669282,2.699389104349733,2.705542947015689,2.7113970140101404,2.716972185362988,2.7222883561978333,2.727364412264199,2.7322182189176645,2.7368666213554143,2.741325454265988,2.7456095593165726,2.749732809105096,2.7537081363836085,2.757547567460842,2.7612622588377893,2.764862536222599,2.768357935169457,2.7705440381800712
2.394116120189183,2.4043232336849787,2.4171208963779214,2.43112614182765,2.4457653571082005,2.460542103506123,2.4751377621185875,2.489362823545036,2.5031079382745403,2.516312955247662,2.528948374489285,2.5410041353009465,2.552482710822136,2.563394766508189,2.5737563671418657,2.5835871328100386,2.5929089865315462,2.601745278771564,2.6101201584488978,2.6180581101127367,2.625583606841878,2.632720846452792,2.6394935495518737,2.6459248048138098,2.652036951179011,2.6578514895171605,2.6633890182192754,2.6686691884529785,2.6737106757710296,2.678531165408269,2.6831473490844524,2.68757493147726,2.691828644790653,2.695922270043182,2.6998686638770795,2.703679789786815,2.707366752809778,2.7109398368123125,2.7144085436013867,2.716577813963218
2.3425575756507,2.352458362741657,2.3649303851594574,2.3786171244109164,2.392960192916356,2.407466001731365,2.421814997214025,2.4358157351275835,2.4493567727502725,2.462375957921471,2.4748419481070263,2.486743006044972,2.498080083714939,2.5088624662594747,2.5191049651935264,2.528826062586754,2.538046648890002,2.546789139232741,2.555076837341628,2.5629334663769727,2.570382815966526,2.5774484728456515,2.584153613538835,2.5905208444192485,2.5965720788290487,2.602328443819282,2.6078102109940304,2.613036747219411,2.6180264819126724,2.6227968882672705,2.627364476247503,2.631744795526879,2.6359524468002413,2.640001100093399,2.643903518866307,2.647671588799545,2.6513163502951693,2.6548480338113647,2.6582760972458472,2.660419736319193
2.2899118694569105,2.299454831226217,2.3115451676839807,2.3248574560663973,2.338849993710222,2.353032596641196,2.3670849551543,2.380813708676611,2.394105267262523,2.406895388820586,2.419150782191784,2.4308579191511224,2.4420161127121163,2.452633149507208,2.46272247123511,2.472301308537152,2.481389410148958,2.4900081518311565,2.49817989381584,2.505927505713962,2.513274007914187,2.520242296730206,2.5268549316566413,2.5331339700506086,2.5391008389352074,2.544776236517363,2.5501800579457488,2.555331341111148,2.5602482292426547,2.564947947686473,2.5694467927248565,2.573760130624943,2.577902405356401,2.581887153603485,2.5857270258643634,2.5894338125192244,2.5930184738868274,2.5964911733747376,2.599861312922171,2.6019684152150604
2.236253684048345,2.245383555514483,2.25703162289421,2.26990862300776,2.283491009689712,2.297292659945698,2.31099278262821,2.324396193469682,2.3373871557846937,2.349899288276265,2.3618972736473283,2.373365698733733,2.384302134115822,2.394712759444963,2.4046095362512045,2.414008333818088,2.4229276514143097,2.431387721199361,2.439409860203218,2.447015990025028,2.454228273074126,2.461068832496103,2.467559534104627,2.4737218156497085,2.4795765531624467,2.4851439570289067,2.490443492382885,2.4954938196808296,2.500312752265988,2.504917228351743,2.5093232953151383,2.513546104512965,2.51759991507352,2.521498105294944,2.525253190442203,2.528876845817405,2.532379934112253,2.535772536133909,2.539063984086739,2.541121434009666
2.181659895322506,2.19031864164576,2.201460318340722,2.2138372369562305,2.226945469772259,2.2403037122549434,2.253591068936438,2.2666107058852867,2.2792448012972897,2.291424830805901,2.303113407181409,2.3142931633722186,2.3249598425453097,2.335117922391737,2.344777783550026,2.353953830633597,2.3626632099489053,2.3709249082268395,2.378759100544456,2.386186665858402,2.393228818825649,2.399906824990639,2.4062417776656155,2.4122544218892097,2.417965015283261,2.423393218552328,2.428558010306343,2.433477622152777,2.43816949093713,2.442650225619135,2.446935586720276,2.4510404765860643,2.4549789389365904,2.4587641663461275,2.462408514446166,2.465923521721813,2.4693199339007728,2.472607732012757,2.475796163285603,2.4777885866137566
2.1262162967258345,2.13434442371257,2.1449133894846617,2.156722761623885,2.1692896553774808,2.182138440312533,2.194948600222767,2.2075219124603795,2.2197385983688904,2.2315280371995216,2.2428507664724173,2.253687425758669,2.264031868472125,2.273886792765871,2.2832609109767628,2.2921670698158447,2.3006209666317496,2.3086402463266613,2.31624384703181,2.323451512843413,2.3302834222249267,2.336759899154981,2.342901185408712,2.3487272594600914,2.354257691946873,2.359511530570142,2.3645072092296924,2.369262477449635,2.3737943470648206,2.3781190537289807,2.382252031237313,2.386207896947582,2.390000446801082,2.393642658599375,2.39714670233751,2.400523956461633,2.4037850290424703,2.406939782930357,2.4099973640424914,2.411907154098512
2.070024647744062,2.0775628341402093,2.0874922645192853,2.098665603732792,2.1106223628602163,2.12289353126586,2.1351595625886906,2.147221196437933,2.158956896016112,2.170294045379483,2.1811911439124625,2.191626831703417,2.201593036597009,2.211090620856004,2.220126558159748,2.228712057797672,2.236861283162594,2.244590449693851,2.251917170501405,2.25885996798206,2.265437900060324,2.2716702682104515,2.2775763857721514,2.283175392204735,2.288486103389291,2.293526891017739,2.298315586023413,2.30286940224251,2.307204877390534,2.311337829005407,2.315283323420772,2.319055656104768,2.3226683419016063,2.3261341138531395,2.3294649294121523,2.3326719829166964,2.33576572331171,2.338755876173249,2.341651469171577,2.343458910483513
2.0132096933983505,2.02010073634489,2.029325348615868,2.0397951663976803,2.051073337203244,2.0626984923428324,2.0743527492199427,2.085836250684128,2.0970259724424043,2.1078474612907248,2.1182572607411565,2.1282320417272844,2.1377618005237347,2.1468455318362025,2.1554884209458964,2.163699977512608,2.171492760550637,2.178881480675348,2.1858823482121106,2.1925125856474508,2.198790053196681,2.204732954810513,2.210359603330122,2.2156882306524257,2.220736833233266,2.225523046175834,2.2300640410467887,2.234376443772489,2.238476269835524,2.242378874532118,2.246098916438977,2.2496503324871635,2.253046323225166,2.25629934697634,2.2594211217187308,2.2624226335620823,2.26531415080615,2.2681052426276267,2.270804801519404,2.2724883149586126
1.9559257395371423,1.9621167832890816,1.9705752086327395,1.980277383480845,1.99081117366518,2.0017239314505644,2.0127002267044203,2.023540132724103,2.0341194789125203,2.044362189538528,2.0542229806986585,2.063676622719548,2.0727112064768094,2.0813238549283177,2.0895179389387653,2.0973012269616844,2.104684621227962,2.1116812679273336,2.118305910613892,2.1245744056704194,2.1305033488801626,2.136109780694788,2.141410949183772,2.1464241168080647,2.1511664016160346,2.1556546463603703,2.159905310901031,2.163934384437951,2.167757314952376,2.171388953744268,2.1748435133137014,2.1781345370574567,2.18127487941674,2.1842766952162567,2.187151437044638,2.1899098595609887,2.192562029713161,2.1951173419100662,2.19758453726139,2.1991210695738017
1.898362331771995,1.9038073239697968,1.911444752444153,1.920321200630038,1.9300501246440729,1.940188707826219,1.95042484207084,1.9605591364984527,1.9704666812137863,1.9800700469219104,1.9893222959391,1.9981964049202696,2.006678618775926,2.0147642138145083,2.0224547465559084,2.0297562260810027,2.036677866515615,2.043231209026855,2.0494294835223887,2.0552871294552064,2.06081942520635,2.066042194010533,2.070971565769969,2.0756237812467733,2.0800150295551787,2.084161312746076,2.088078333105452,2.091781399928941,2.0952853533314943,2.098604503123613,2.1017525811149858,2.104742705401052,2.1075873553310567,2.110298355939752,2.112886870720544,2.1153634016396343,2.117737795382196,2.120019254871227,2.122216355164998,2.1235819314647113
1.8407485786387672,1.845410869503754,1.852181882680772,1.8601834496130705,1.8690552245097367,1.878365331386754,1.887805915144708,1.897178791672139,1.9063587762342868,1.91526740369205,1.923856298038595,1.932096785848357,1.9399733583125505,1.94747950004216,1.9546149807366628,1.96138405732768,1.9677942480386164,1.9738554701911897,1.97957941326812,1.9849790674403245,1.99006835761937,1.9948618514945389,1.999374521347804,2.003621546551672,2.0076181480463124,2.0113794489226464,2.014920357021041,2.0182554665510044,2.0213989764902456,2.024364623953753,2.027165631018601,2.029814663653988,2.0323238015255445,2.034704517504512,2.036967665792931,2.0391234775839044,2.041181563257505,2.0431509201550515,2.045039945033248,2.0462103944143535
1.7833556720955368,1.7872106423076344,1.7930821150183711,1.8001715706349204,1.8081451501805148,1.8165829906674769,1.8251824576617344,1.83374729324149,1.84215254771509,1.8503190781120047,1.85819732156328,1.865757131033408,1.8729813668840665,1.8798618059504808,1.8863964862350808,1.8925879460934685,1.8984420251657588,1.9039670219492435,1.9091730812351049,1.9140717326837369,1.918675531365244,1.9229977693431703,1.927052238633192,1.9308530329217908,1.934414379764755,1.9377504977636784,1.9408754749464816,1.9438031656203665,1.9465471036711328,1.9491204306707712,1.951535837413538,1.9538055176315567,1.9559411327360068,1.9579537864683056,1.9598540084106937,1.9616517452991804,1.9633563591529344,1.964976631268592,1.966520771179964,1.967472622633898
1.7264972270078955,1.7295348028877142,1.7344887240959683,1.7406437114836584,1.7476923098196615,1.7552276635890904,1.76295333401216,1.770675736080366,1.7782706950261238,1.7856587770711765,1.7927895117608952,1.7996314819949684,1.806166066921166,1.81238344608626,1.8182800073302083,1.823856630147596,1.829117518602995,1.8340693824172285,1.838720841585612,1.843081977148642,1.8471639798954496,1.8509788668256808,1.854539246328903,1.857858120009381,1.8609487133452367,1.8638243300823751,1.8664982269267327,1.868983506083196,1.871293023841253,1.873439313748851,1.8754345231353424,1.8772903618410264,1.8790180620807253,1.88062834838346,1.8821314165996617,1.8835369209463992,1.8848539681217609,1.8860911175461053,1.8872563868329764,1.8879679152633833
1.6705271693042536,1.6727540631930424,1.6767901008533814,1.6820058588279947,1.688119783623142,1.6947389012885314,1.7015739182155316,1.7084346718948116,1.715198314145285,1.7217855227678596,1.7281452165871845,1.7342449314616284,1.7400647361414645,1.7455933460732156,1.750825604362294,1.7557608160755374,1.7604016178618445,1.764753185916702,1.7688226602384844,1.7726187094372032,1.776151189025268,1.7794308638939025,1.7824691766489165,1.7852780503347412,1.7878697182431569,1.7902565761339126,1.7924510537836555,1.794465503700906,1.7963121054385656,1.7980027842282849,1.7995491428402006,1.8009624056335576,1.8022533738086768,1.803432390861666,1.804509317277564,1.8054935134623484,1.8063938299647744,1.80721860405796,1.8079756617888845,1.808428043107907
1.6158350356950313,1.6172765390885873,1.6204141594743604,1.6247058220277424,1.6298949159753726,1.6356030603866902,1.6415489962014267,1.6475467093446674,1.6534752215860045,1.6592557247736044,1.6648368297719944,1.6701852589485535,1.6752799558663998,1.680108322667464,1.6846637833404616,1.6889441751105856,1.6929506588922207,1.696686956945268,1.7001587987330045,1.7033735011861022,1.7063396376507196,1.7090667672320683,1.7115652070047127,1.7138458362714883,1.7159199261056262,1.7177989899467536,1.7194946525275758,1.7210185352605425,1.7223821567461772,1.7235968473078316,1.724673676596126,1.7256233933341394,1.726456376295152,1.727182595572812,1.7278115832238317,1.7283524123144949,1.728813683443359,1.7292035178245038,1.7295295560472728,1.7297080682106953
1.5628387247977171,1.5635398854336513,1.565819838048178,1.5692241110487706,1.573519594799061,1.578343010786846,1.5834219291243268,1.5885751593667712,1.5936841075529444,1.59867086617598,1.6034840344172772,1.60808975554931,1.6124660399570705,1.616599138937607,1.6204811985628875,1.624108713444491,1.627481481364062,1.630601872732724,1.6334742993954214,1.636104811235314,1.6385007764032895,1.6406706180178616,1.6426235906812052,1.644369586690419,1.6459189657388364,1.647282404329427,1.6484707625365806,1.6494949665314018,1.6503659057541178,1.6510943438101735,1.651690842264937,1.652165696506645,1.6525288828454616,1.652790015963151,1.6529583158356205,1.6530425831895226,1.6530511825869003,1.6529920322376686,1.6528725996653733,1.652767786149488
