Values,Values_02_26_06,Values_02_35_19,Values_02_44_07,Values_02_52_57,Values_03_01_44,Values_03_10_39,Values_03_19_25,Values_03_28_19,Values_03_37_14,Values_03_44_21
0.7087436187664358,0.3007595380126536,0.3162511623260016,0.3941656140622708,0.4718399740599382,0.5375562896327449,0.587934838908579,0.624666331203938,0.6508190698386532,0.6692454684056046,0.6799420874150011
0.7906343105869755,0.381867758056061,0.3982316075633521,0.4762579001438329,0.553782690233402,0.6192760260498016,0.6694452689729966,0.7060084827763836,0.7320348285024846,0.7503693214789912,0.7610116048089313
0.872726721285406,0.4630666197468756,0.4802734411779928,0.5583322062414436,0.6356219363398083,0.7008169537749301,0.7507171425942225,0.7870673406297525,0.8129347940909959,0.8311541406506825,0.8417284607551859
0.953515627221907,0.5428457122494823,0.5608317482327501,0.6388153166865222,0.7157620362573538,0.7805662818737938,0.8301250613648347,0.8662084195886757,0.891878012895019,0.9099543979914356,0.9204444613159054
1.0314264348641602,0.6196248798392133,0.638288622595226,0.7160593156976357,0.792531672124012,0.8568350576414967,0.9059671691048764,0.9417206002526096,0.9671467870989005,0.9850477506474422,0.995434558743446
1.1048616256214765,0.6918006394365264,0.7110009896911544,0.7883905712636763,0.864233779939875,0.9279087470364764,0.9765162304078552,1.0118675631557297,1.0369983604286044,1.0546869035448223,1.0649488170968129
1.1722500106202816,0.7577955595731066,0.7773517029514657,0.8541622066572093,0.9291990778641426,0.992101544414512,1.0400745026691305,1.0749430593746248,1.099720469302159,1.11715535742733,1.1272682744897558
1.232097730788282,0.8161095693631569,0.8358027899531345,0.9118088605750154,0.9858419697612726,1.0478131104853394,1.0950310689568357,1.129328662512149,1.1536893886010329,1.1708256602425469,1.1807633135425046
1.2830362292333333,0.8653684340686634,0.8849459579969781,0.959898745535361,1.0327137576091558,1.093582616556159,1.1399164702350684,1.1735488127617557,1.197425263316546,1.2142149395407835,1.2239493098410636
1.3238757007982374,0.9043778865638712,0.9235586969772024,0.9971912272633906,1.0685613007903474,1.128148172712106,1.1734626723642532,1.2063311591518655,1.229652711822015,1.24604568749583,1.255547521861242
