Values,Values_02_33_35,Values_02_42_28,Values_02_51_22,Values_03_00_11,Values_03_09_12,Values_03_18_02,Values_03_26_59,Values_03_35_58,Values_03_44_56,Values_03_53_32,Values_03_53_53
1.0121667199064104,0.9533697379217432,0.6569500881581811,0.3860459998668234,0.1691300452644239,0.0119764298853462,-0.0956479490796596,-0.1678424335443572,-0.216158528772561,-0.2486440031402053,-0.270621813804844,-0.271336384646549
1.0124343784507426,0.9629775220206708,0.6801552102639462,0.424370628839168,0.2217443812144589,0.0763323193268373,-0.0224839892316071,-0.0883777557865773,-0.1322827671562894,-0.1617072461932614,-0.1815677773493743,-0.18221285466240075
1.0126977345054735,0.9733734378351891,0.7052409161265397,0.4656156130384287,0.2781627460247545,0.1451767183291862,0.0556682872366611,-0.0035709445132505,-0.0428179983062509,-0.0690102870412409,-0.0866351017647548,-0.08720679737521335
1.0129558755712549,0.9845172331689516,0.7321012849902575,0.509592332400052,0.338112044271191,0.2181626706361041,0.1384036370945333,0.0861293920440654,0.0517559143056581,0.0289448632519873,0.013658653797291,0.013163714503099739
1.013207860146773,0.9963653577411006,0.760622955094171,0.5561006878861899,0.4013041496187593,0.2949253032850137,0.2252966847485211,0.1802528765449638,0.1509361588322233,0.1316324086284568,0.1187715571845187,0.11835621582795976
1.0134527206775232,1.008871172152438,0.7906858049753944,0.6049304364931395,0.467437940535753,0.375084503043021,0.3159051278997378,0.2783109783527205,0.2542008963679603,0.2385069112879518,0.2281416051551415,0.22780815621507378
1.0136894666209868,1.0219851693984006,0.822163666050479,0.6558625810884011,0.5362014204305592,0.4582477100839003,0.4097730917019612,0.3798008043525084,0.3610133781076186,0.3490076464114675,0.3411912481528297,0.3409414304795121
1.013917087619177,1.0356552072006855,0.8549250602180639,0.7086708026953469,0.6072739028238962,0.5440128020252389,0.5064345972122354,0.4842090240629387,0.4708262122899492,0.4625631181438675,0.4573320846191765,0.4571670788886272
1.014134556769475,1.0498267493810958,0.8888339559884566,0.7631229220384259,0.6803282402686154,0.6319710381176885,0.6054171051623228,0.5910158823237154,0.5830857278840534,0.5785956788993671,0.5759696632556712,0.5758900955171059
1.014340833984832,1.06444311447231,0.9237505364699028,0.8189823764886852,0.7550330741185792,0.7217100306171674,0.7062450922316882,0.6996992481095654,0.6972363765774495,0.6965261881752969,0.6965083254301898,0.6965142767642115
1.014534869434436,1.079445729750979,0.9595319724343252,0.8760096980441132,0.8310550810168906,0.8128167083277226,0.8084436142785277,0.8097386448100616,0.8127251110948872,0.8157786433272396,0.8183560160639545,0.8184470382302788
1.0147156070561325,1.0947743888891983,0.9960331936545568,0.9339639776743168,0.9080611911945728,0.9048802360885236,0.9115418095204362,0.9206192057731808,0.9290056763634158,0.9357847133179722,0.9409289899755904,0.9411041267933358
1.0148819881319229,1.1103675114505658,1.0331076517559452,0.9926043012794488,0.9857207533944032,0.997494853657332,1.0150762945091305,1.0318354990769525,1.0455427505575507,1.0559881072954442,1.0636563417709817,1.063914155848325
1.015032954918062,1.1261624025068817,1.0706080679626486,1.0516911426781588,1.063707621490518,1.0902625980338985,1.1185944069009623,1.1428951673107166,1.1618158755056478,1.1758487128381432,1.1859842907753635,1.1863228950938594
1.0151674543213085,1.1420955107200412,1.1083871593451642,1.1109876994584686,1.1417021386683,1.182795874745013,1.221657251407559,1.2533223314728217,1.277323120111516,1.2948464435748104,1.3073801579116662,1.3077972516775787
1.015284441613034,1.1581026833204178,1.1462983374916902,1.1702611582007505,1.2193929963455736,1.2747198459156035,1.3238425087868473,1.362660712717968,1.3915844260681278,1.4124847423066111,1.4273359784591382,1.4278288865619952
1.015382884172893,1.174119416516697,1.184196373930383,1.2292838765070724,1.296478946820847,1.3656746059847955,1.424746972134586,1.4704764313668612,1.5041445918951724,1.5282936933591926,1.5453717028606742,1.5459374182286918
