Values,Values_06_36_14,Values_06_46_12,Values_06_56_14,Values_07_06_14,Values_07_16_19,Values_07_27_11,Values_07_37_18,Values_07_47_21,Values_07_57_24,Values_08_07_28,Values_08_17_30,Values_08_27_32,Values_08_37_35,Values_08_47_36,Values_08_57_27,Values_09_06_46,Values_09_16_05,Values_09_25_25,Values_09_34_44,Values_09_44_04,Values_09_53_24,Values_10_02_44,Values_10_12_10,Values_10_21_30,Values_10_30_49,Values_10_40_17,Values_10_49_13,Values_10_57_59,Values_11_06_42,Values_11_15_27,Values_11_24_09,Values_11_32_52,Values_11_41_33,Values_11_50_15,Values_11_58_58,Values_12_07_39,Values_12_16_22,Values_12_25_05,Values_12_33_48,Values_12_42_30,Values_12_50_43,Values_00_23_05,Values_00_32_24,Values_00_42_09,Values_00_52_11,Values_01_02_05,Values_01_12_19,Values_01_22_39,Values_01_33_07,Values_01_43_32,Values_01_53_59,Values_02_04_26,Values_02_15_03,Values_02_25_27,Values_02_36_20,Values_02_47_18,Values_02_58_18,Values_03_09_14,Values_03_20_15
1.853309808217965,1.9153760492931136,1.9356020210051,1.9393166432815032,1.939775799838292,1.9399070273299184,1.9402601852918704,1.9408572982102144,1.941612277340592,1.9424254099472784,1.9432015387479915,1.9438500806360408,1.944281540000469,1.9444047836143703,1.9441265099015816,1.9433532271606715,1.9419953442852893,1.9399724673846472,1.937218742145398,1.9336871413459185,1.9293519320399464,1.9242090372357752,1.9182744703955243,1.911581344183052,1.9041760897010047,1.89611449155304,1.8874580082742567,1.878270673129697,1.8686167067534163,1.858558846591133,1.848157316014276,1.8374693129946675,1.8265488841330928,1.815447054449436,1.8042120979752765,1.792889853628204,1.78152401168486,1.7701563172801813,1.758826658112255,1.7475730236424531,1.7364313420602815,1.7260903023588976,1.9153760492931136,1.9356020210051,1.9393166432815032,1.939775799838292,1.9399070273299184,1.9402601852918704,1.9408572982102144,1.941612277340592,1.9424254099472784,1.9432015387479915,1.9438500806360408,1.944281540000469,1.9444047836143703,1.9441265099015816,1.9433532271606715,1.9419953442852893,1.9399724673846472,1.937218742145398
1.8368561716488043,1.8984480562041663,1.918349813840804,1.9218640179526791,1.922149404200615,1.9221106761888664,1.9222922875806137,1.9227148274008168,1.9232917270893333,1.9239230505384768,1.9245135089505296,1.9249724426777293,1.9252103259604585,1.9251360354892124,1.924656309381472,1.9236777115535748,1.922110707964427,1.9198749515573823,1.9169046182807583,1.9131526945354136,1.9085934499232693,1.9032228084632128,1.8970567946613388,1.8901285542189767,1.8824845845268583,1.874180779728576,1.865278759727992,1.855842778176762,1.8459373410097413,1.835625540559202,1.8249680281109024,1.814022504701709,1.8028435957803035,1.7914829799006535,1.779989656213257,1.7684102549545169,1.7567893160169707,1.745169481889994,1.7335915721601014,1.7220945270627517,1.7107152267748356,1.7001569417232778,1.8984480562041663,1.918349813840804,1.9218640179526791,1.922149404200615,1.9221106761888664,1.9222922875806137,1.9227148274008168,1.9232917270893333,1.9239230505384768,1.9245135089505296,1.9249724426777293,1.9252103259604585,1.9251360354892124,1.924656309381472,1.9236777115535748,1.922110707964427,1.9198749515573823,1.9169046182807585
1.820437722812324,1.8815358344287108,1.9010761862017755,1.9043562225685169,1.9044360640757747,1.9041970281751528,1.904177893322147,1.904397653228504,1.9047691617953737,1.9051922047716008,1.9055713406882344,1.90581584045807,1.9058361793678784,1.9055412950328567,1.9048380312808053,1.903633083503108,1.9018370553334043,1.8993697274057404,1.896165383491197,1.8921770954605663,1.8873792002513312,1.8817676801497,1.875358620587241,1.868185243354052,1.860294149093164,1.8517413731627863,1.8425887239662675,1.83290069874185,1.8227421084133235,1.8121764165541567,1.8012647152925283,1.790065217853246,1.778633133189912,1.7670207926615484,1.7552779132855596,1.7434519015518817,1.731588122730196,1.7197300819228662,1.7079194841755507,1.6961961614564496,1.6845978737226253,1.673841146617114,1.8815358344287108,1.9010761862017755,1.9043562225685169,1.9044360640757747,1.9041970281751528,1.904177893322147,1.904397653228504,1.9047691617953737,1.9051922047716008,1.9055713406882344,1.90581584045807,1.9058361793678784,1.9055412950328567,1.9048380312808053,1.903633083503108,1.9018370553334043,1.8993697274057404,1.8961653834911971
1.8042484108225527,1.864835800757646,1.8839787492606588,1.8869912556212365,1.8868340401726664,1.886364660262896,1.8861160023948875,1.886105328981114,1.886244836584136,1.886433995293276,1.8865772076323832,1.8865837008130408,1.886364001744694,1.8858271798252293,1.884880270479896,1.8834301957361528,1.8813877955888847,1.8786730754174457,1.8752205181331367,1.870983363829177,1.865936089394693,1.860074797347332,1.8534156856122257,1.8459920939795649,1.8378507595754177,1.829047884544876,1.819645484632632,1.809708313509719,1.799301494413076,1.7884888641301029,1.7773319521002755,1.7658894742275777,1.7542172067112358,1.7423681096768957,1.7303925849719537,1.7183387719804657,1.7062528063442652,1.694178987926796,1.6821598255829666,1.6702359469907415,1.658445881401614,1.6475175348237077,1.864835800757646,1.8839787492606588,1.8869912556212365,1.8868340401726664,1.886364660262896,1.8861160023948875,1.886105328981114,1.886244836584136,1.886433995293276,1.8865772076323832,1.8865837008130408,1.886364001744694,1.8858271798252293,1.884880270479896,1.8834301957361528,1.8813877955888847,1.8786730754174457,1.8752205181331372
1.7884360328147684,1.848498676461173,1.867210652794686,1.8699238809553995,1.8694995281807256,1.868771192000265,1.8682657059640289,1.8679984925037183,1.867881031274522,1.8678124576136,1.8676970327457496,1.8674439840228336,1.8669639588119824,1.8661662474563645,1.8649581809330689,1.8632470204694087,1.8609439573261424,1.857969333173212,1.8542579336536729,1.849763259522064,1.844460007118161,1.838344465177593,1.831432996924312,1.823759100674219,1.815369679457991,1.806321121739715,1.7966756613303454,1.786498311084951,1.7758545018437304,1.764808431591552,1.7534220475448463,1.7417545406748804,1.7298622178699987,1.717798621410609,1.7056147800385668,1.6933594954542703,1.6810795892083772,1.668820056546486,1.6566240951623747,1.644532997691301,1.632585916545355,1.6215197834440136,1.848498676461173,1.867210652794686,1.8699238809553995,1.8694995281807256,1.868771192000265,1.8682657059640289,1.8679984925037183,1.867881031274522,1.8678124576136,1.8676970327457496,1.8674439840228336,1.8669639588119824,1.8661662474563645,1.8649581809330689,1.8632470204694087,1.8609439573261424,1.857969333173212,1.8542579336536726
1.7730999212771097,1.832627213181429,1.850878322364499,1.8532633741659672,1.852544416418111,1.851531056122344,1.850743970999224,1.850196664802728,1.8497998625438568,1.8494523646312224,1.849058323300716,1.848527026779576,1.8477693281666323,1.8466948439525164,1.8452113201533,1.843226484536396,1.8406520081969795,1.8374086927843536,1.8334317404948977,1.828675013183696,1.823113511712699,1.8167437800984805,1.8095824002940104,1.8016630679612768,1.7930328775765874,1.7837484175492655,1.7738721426675104,1.7634693180695984,1.752605666018485,1.7413457203662788,1.7297518113583497,1.7178835602347766,1.7057977487858311,1.6935484335097235,1.6811871886777363,1.6687633822440673,1.6563244097901926,1.6439158334355766,1.631581394212079,1.619362887441916,1.6072999105649706,1.596135666544664,1.832627213181429,1.850878322364499,1.8532633741659672,1.852544416418111,1.851531056122344,1.850743970999224,1.850196664802728,1.8497998625438568,1.8494523646312224,1.849058323300716,1.848527026779576,1.8477693281666323,1.8466948439525164,1.8452113201533,1.843226484536396,1.8406520081969795,1.8374086927843536,1.8334317404948979
1.7582895112705874,1.817274766142776,1.835039983396716,1.8370719959949973,1.8360347127280503,1.8347138829016,1.8336239851282257,1.8327765575663173,1.8320815554813057,1.831437462855932,1.830748371716832,1.8299237069127408,1.828874626498253,1.827511191418378,1.8257416945484664,1.823474469039442,1.8206218048888991,1.817105096657172,1.812860084622772,1.8078410981033624,1.802023531518568,1.7954042551541043,1.788000123017348,1.7798450648737376,1.7709863882663688,1.7614808894982794,1.7513912398840956,1.7407829409356128,1.729721979500986,1.718273187631545,1.7064992297832096,1.69446009680743,1.6822129719181529,1.6698123383576586,1.6573102132122657,1.6447564115611375,1.6321987665268392,1.619683252694204,1.607253982090186,1.5949530631026445,1.5828203327157764,1.5716021999406522,1.817274766142776,1.835039983396716,1.8370719959949973,1.8360347127280503,1.8347138829016,1.8336239851282257,1.8327765575663173,1.8320815554813057,1.831437462855932,1.830748371716832,1.8299237069127408,1.828874626498253,1.827511191418378,1.8257416945484664,1.823474469039442,1.8206218048888991,1.817105096657172,1.8128600846227718
1.7440039052433574,1.802444830961953,1.8197050906017,1.821364313177663,1.819989762658164,1.8183436214511923,1.8169341858752104,1.815771014185596,1.8147632993924363,1.813809245246272,1.812812946996612,1.8116840543462007,1.8103341403755009,1.8086738383657976,1.8066121284321528,1.8040580956387808,1.8009247947880498,1.7971343521818994,1.7926231725207604,1.7873461624972435,1.7812792012665426,1.7744195570131156,1.7667844082319777,1.7584079531389103,1.749337730076344,1.7396307458645464,1.729349877158484,1.7185608377902166,1.7073298427820025,1.6957219736745432,1.6838001677622938,1.6716247107503657,1.6592530981399054,1.6467401352541875,1.6341381606385754,1.6214972974172877,1.6088656587194676,1.5962894553418956,1.5838129756892516,1.5714784293303232,1.559325665553409,1.548101019522369,1.802444830961953,1.8197050906017,1.821364313177663,1.819989762658164,1.8183436214511923,1.8169341858752104,1.815771014185596,1.8147632993924363,1.813809245246272,1.812812946996612,1.8116840543462007,1.8103341403755009,1.8086738383657976,1.8066121284321528,1.8040580956387808,1.8009247947880498,1.7971343521818994,1.7926231725207604
1.7301925319497968,1.788091640972235,1.8048347652463523,1.8061074748586003,1.8043823721547496,1.8023985158380047,1.800658096337546,1.7991687101536833,1.7978388172274469,1.7965663932398852,1.7952556122848595,1.793816446531287,1.7921610013635514,1.790200615831507,1.7878451019999797,1.7850044468291075,1.781592618628813,1.7775326165156555,1.772761637617684,1.7672352769119448,1.7609299896758934,1.7538435129337198,1.745993400436262,1.7374141505074945,1.7281535462820568,1.7182688029109132,1.7078229852989033,1.6968819885133422,1.6855122111398997,1.6737789260904143,1.6617452714775585,1.6494717412047246,1.637016040801206,1.6244331787306237,1.6117756783341413,1.5990938155524863,1.586435809252311,1.573847913190697,1.5613743806541498,1.5490572941814305,1.5369362728147289,1.525754184021452,1.788091640972235,1.8048347652463523,1.8061074748586003,1.8043823721547496,1.8023985158380047,1.800658096337546,1.7991687101536833,1.7978388172274469,1.7965663932398852,1.7952556122848595,1.793816446531287,1.7921610013635514,1.790200615831507,1.7878451019999797,1.7850044468291075,1.781592618628813,1.7775326165156555,1.772761637617684
1.7167569572158812,1.774121884947298,1.7903433087845957,1.7912225218531448,1.7891399203307254,1.7868120293330565,1.7847350679360423,1.7829147203788729,1.781258762710775,1.779665008274915,1.7780377947820498,1.7762875202581163,1.77432694281075,1.7720682418440723,1.7694222058605271,1.7662998726467596,1.762616271269553,1.7582954131529367,1.753275414268714,1.7475126671772503,1.7409842929394443,1.7336885663906434,1.725643464961468,1.7168838159075774,1.7074576577267409,1.697422407621007,1.68684129681619,1.675780364879549,1.6643061428311512,1.6524840294098253,1.6403772831780392,1.6280465103315565,1.615549514078787,1.602941376267607,1.5902746570013706,1.577599618113306,1.5649643982058845,1.5524150893155126,1.5399956873705911,1.5277479100178042,1.5157108953573726,1.5046206385110965,1.774121884947298,1.7903433087845957,1.7912225218531448,1.7891399203307254,1.7868120293330565,1.7847350679360423,1.7829147203788729,1.781258762710775,1.779665008274915,1.7780377947820498,1.7762875202581163,1.77432694281075,1.7720682418440723,1.7694222058605271,1.7662998726467596,1.762616271269553,1.7582954131529367,1.7532754142687141
1.7035538613689367,1.760397563673279,1.7761008221974448,1.7765867693406872,1.7741465137025558,1.7714747785159066,1.7690620018334977,1.7669120344930267,1.764932035391643,1.763019731848429,1.7610797156016107,1.7590229157206183,1.7567628622274822,1.7542127059892771,1.751284351488584,1.7478900305976102,1.7439459746199786,1.7393773413646558,1.7341232872517456,1.728141107581057,1.721408675311395,1.7139248689556996,1.7057081351980108,1.6967936562662285,1.687229733705948,1.677073977353455,1.6663897593153325,1.6552432229411445,1.643700976035197,1.6318284725253502,1.6196890053950903,1.6073431910517006,1.5948488114471568,1.5822608852167426,1.5696318543098562,1.5570117928689005,1.54444856710532,1.5319878974086514,1.5196732961089414,1.5075458757076137,1.495644042226054,1.48469360619798,1.760397563673279,1.7761008221974448,1.7765867693406872,1.7741465137025558,1.7714747785159066,1.7690620018334977,1.7669120344930267,1.764932035391643,1.763019731848429,1.7610797156016107,1.7590229157206183,1.7567628622274822,1.7542127059892771,1.751284351488584,1.7478900305976102,1.7439459746199786,1.7393773413646558,1.7341232872517456
1.69039915399419,1.7467399607599123,1.7619369186929854,1.7620372634028754,1.7592461947545486,1.7562375021318746,1.7534960855857202,1.7510240680523546,1.7487280725505656,1.7465058238199735,1.7442622598112845,1.741908943384819,1.7393602899067555,1.7365305446231991,1.7333328578551206,1.7296807885726602,1.7254919018065693,1.720692626715629,1.7152232739115556,1.709042140114167,1.7021279311462023,1.694480191058159,1.6861178782486592,1.6770765534781436,1.6674047869321331,1.6571603697486426,1.6464067875671229,1.635210244778762,1.6236373681086522,1.611753593608549,1.5996221600433629,1.587303589242861,1.5748555203044443,1.56233276963512,1.5497875041880789,1.5372694356899403,1.5248259657995629,1.512502234742395,1.5003410481936044,1.4883826785171128,1.4766645561068803,1.465899187947361,1.7467399607599123,1.7619369186929854,1.7620372634028754,1.7592461947545486,1.7562375021318746,1.7534960855857202,1.7510240680523546,1.7487280725505656,1.7465058238199735,1.7442622598112845,1.741908943384819,1.7393602899067555,1.7365305446231991,1.7333328578551206,1.7296807885726602,1.7254919018065693,1.720692626715629,1.7152232739115556
1.6770731351729342,1.7329346422085987,1.747645456868811,1.747375251736185,1.744247158214839,1.7409150308592218,1.7378585236870854,1.735078160560449,1.73248012095043,1.7299622138205195,1.727429813219595,1.72479521176183,1.7219738132734348,1.7188810674508592,1.7154314860240518,1.711540073446873,1.7071258459988852,1.7021166166181674,1.6964539532357137,1.6900972441691662,1.6830261026288929,1.67524079545895,1.666760832155715,1.657622173682921,1.6478736634394355,1.637573262113703,1.6267845415003692,1.615573724505778,1.6040073992933,1.592150911511544,1.5800673578195148,1.5678170617680642,1.555457399606066,1.5430428488518928,1.5306251480049042,1.5182534763732127,1.5059745852823907,1.4938328346287126,1.4818701109796997,1.4701256246480705,1.4586356025473075,1.4480964186080905,1.7329346422085987,1.747645456868811,1.747375251736185,1.744247158214839,1.7409150308592218,1.7378585236870854,1.735078160560449,1.73248012095043,1.7299622138205195,1.727429813219595,1.72479521176183,1.7219738132734348,1.7188810674508592,1.7154314860240518,1.711540073446873,1.7071258459988852,1.7021166166181674,1.6964539532357135
1.6633265573033966,1.7187373443668097,1.7329901658664315,1.7323715526928454,1.7289268718064064,1.7252911672232727,1.7219391835835225,1.718869994102057,1.7159894343324544,1.713195483687639,1.7103940357649414,1.7074981977980406,1.7044244504445991,1.7010895406292414,1.6974094384436846,1.6933006935325856,1.6886838733637766,1.683488271511606,1.677656803374744,1.671150028900091,1.6639485358404544,1.656053366233743,1.647484617335585,1.6382786709832535,1.6284846486950069,1.6181606702969231,1.6073703684575833,1.5961799447645448,1.584655894550187,1.5728634042744585,1.560865344957989,1.5487217432946354,1.5364895987984717,1.5242229207956497,1.5119728747783876,1.4997879483988277,1.4877140698008064,1.4757946337590029,1.4640704133076434,1.4525793556046636,1.441356279843717,1.431078976036798,1.7187373443668097,1.7329901658664315,1.7323715526928454,1.7289268718064064,1.7252911672232727,1.7219391835835225,1.718869994102057,1.7159894343324544,1.713195483687639,1.7103940357649414,1.7074981977980406,1.7044244504445991,1.7010895406292414,1.6974094384436846,1.6933006935325856,1.6886838733637766,1.683488271511606,1.677656803374744
1.6488874032859742,1.7038805713463574,1.717710993947361,1.7167726651604518,1.7130379551940498,1.7091243406006105,1.7055020333138655,1.7021688199652816,1.6990302952555756,1.6959846907529232,1.692938492565939,1.6898056921728817,1.686503916510946,1.682951281095158,1.6790652887725033,1.6747641117879228,1.669969947998856,1.6646136503256683,1.6586395568899674,1.6520094679331223,1.6447050049990777,1.6367280329630771,1.628099271447727,1.6188555439975705,1.6090462570827335,1.5987296825652224,1.58796949312226,1.5768318345356591,1.5653830612454962,1.5536881388330148,1.541809637243627,1.5298071970182072,1.517737337763615,1.5056534837428712,1.4936060973477694,1.481642832130815,1.469808639610877,1.4581457868855363,1.4466937642329076,1.4354890827434428,1.4245649807203948,1.414578672072149,1.7038805713463574,1.717710993947361,1.7167726651604518,1.7130379551940498,1.7091243406006105,1.7055020333138655,1.7021688199652816,1.6990302952555756,1.6959846907529232,1.692938492565939,1.6898056921728817,1.686503916510946,1.682951281095158,1.6790652887725033,1.6747641117879228,1.669969947998856,1.6646136503256683,1.6586395568899674
1.6334681557700512,1.68808068140108,1.701530968173799,1.7003074157928626,1.6963146227096175,1.6921538521030288,1.6882911948877195,1.6847233267810455,1.6813557043252094,1.6780868846345554,1.674824004973677,1.6714819916001786,1.6679796644403837,1.6642365538507689,1.6601717438018118,1.6557050811367393,1.6507604499222217,1.6452703209104558,1.6391805138597304,1.632454125805192,1.6250738632547943,1.6170424572197604,1.6083812831722153,1.599127628738206,1.589331195863985,1.579050406765703,1.568348960106048,1.5572929194566854,1.5459484595648485,1.5343802739276189,1.522650567824906,1.5108185197700028,1.498940081554043,1.4870679929126855,1.4752519029012137,1.4635385111239094,1.4519716646012508,1.440592368898023,1.4294386941874344,1.4185455775362188,1.407944540981054,1.3982707577882048,1.68808068140108,1.701530968173799,1.7003074157928626,1.6963146227096175,1.6921538521030288,1.6882911948877195,1.6847233267810455,1.6813557043252094,1.6780868846345554,1.674824004973677,1.6714819916001786,1.6679796644403837,1.6642365538507689,1.6601717438018118,1.6557050811367393,1.6507604499222217,1.6452703209104558,1.6391805138597304
1.616773308560852,1.6710452175726696,1.6841633262235636,1.682693910806744,1.6784794635517497,1.674106489742366,1.6700374006968632,1.666267944545168,1.6627035384030262,1.659243126497115,1.655794538087262,1.652273662204719,1.6486005323743942,1.6446961117381262,1.640481084797214,1.6358769970058369,1.6308094489603358,1.6252125659197016,1.6190336908384733,1.6122372614494145,1.604807112451885,1.5967468805899023,1.5880786306384678,1.5788401397082616,1.5690814212664066,1.558861053752953,1.548242757048994,1.5372924968863138,1.5260762417585247,1.5146583756412042,1.5031006910145055,1.4914618458665487,1.4797971558438885,1.4681585987763166,1.4565949250342722,1.4451517883720737,1.4338718346297366,1.4227947085008132,1.4119569604960605,1.4013918565595924,1.391129110632275,1.3817809746988166,1.6710452175726696,1.6841633262235636,1.682693910806744,1.6784794635517497,1.674106489742366,1.6700374006968632,1.666267944545168,1.6627035384030262,1.659243126497115,1.655794538087262,1.652273662204719,1.6486005323743942,1.6446961117381262,1.640481084797214,1.6358769970058369,1.6308094489603358,1.6252125659197016,1.6190336908384733
1.5985068689525834,1.6524802350933865,1.6653186761248453,1.6636465516271726,1.6592503225312878,1.6547032809898683,1.650464624338792,1.6465293603643567,1.64280295827905,1.639184796058648,1.6355834149514614,1.6319156692509489,1.628102797748072,1.6240671833559095,1.6197310991708616,1.6150177832507864,1.6098545559259698,1.6041772106789811,1.597934637215606,1.5910926451213294,1.5836362328883402,1.5755699796387257,1.5669166740050673,1.557714612475591,1.5480141433531218,1.5378740167322635,1.5273579804560615,1.5165319000593558,1.505461526211164,1.4942109127127567,1.482841409864782,1.4714111176023548,1.4599746705698218,1.4485832335814712,1.4372846023146757,1.4261233254003762,1.4151407868585777,1.4043752106321563,1.3938615707379496,1.3836314105709553,1.3737125922659608,1.3646941920372997,1.6524802350933865,1.6653186761248453,1.6636465516271726,1.6592503225312878,1.6547032809898683,1.650464624338792,1.6465293603643567,1.64280295827905,1.639184796058648,1.6355834149514614,1.6319156692509489,1.628102797748072,1.6240671833559095,1.6197310991708616,1.6150177832507864,1.6098545559259698,1.6041772106789811,1.597934637215606
1.5783796133466406,1.632097391398585,1.6447119509830004,1.6428828825468342,1.6383470508364435,1.6336661537412078,1.629296658600843,1.625233020585133,1.6213808425257623,1.61763996525477,1.613919638645947,1.610137656822539,1.6062164242889565,1.6020796976721814,1.597651293551294,1.59285610503327,1.5876231470945474,1.5818898714062035,1.575606719577432,1.5687408914450052,1.5612785776311116,1.5532253340287452,1.5446047097835842,1.5354555564084442,1.525828589127122,1.515782756397578,1.5053818542043982,1.4946916609352103,1.4837777152028802,1.4727037393407536,1.4615306336526868,1.4503159265071537,1.4391135534351076,1.4279738448830803,1.4169436188371916,1.4060662959634629,1.3953819777376206,1.384927450793224,1.374736102304764,1.3648377509123375,1.3552584145844109,1.346564392780596,1.632097391398585,1.6447119509830004,1.6428828825468342,1.6383470508364435,1.6336661537412078,1.629296658600843,1.625233020585133,1.6213808425257623,1.61763996525477,1.613919638645947,1.610137656822539,1.6062164242889565,1.6020796976721814,1.597651293551294,1.59285610503327,1.5876231470945474,1.5818898714062035,1.575606719577432
1.556115892982234,1.609620599206744,1.6220689588714208,1.6201300697925511,1.6154979255199704,1.6107243038430303,1.6062634383413752,1.6021094167241594,1.598168044713037,1.5943396355574289,1.5905341191229712,1.58667017419161,1.582671298520269,1.5784625418310725,1.573969184585558,1.5691177047631433,1.563838757788052,1.5580714191816132,1.5517676689237483,1.544896102725953,1.537444124645612,1.529418299953159,1.520842977744942,1.5117576068386345,1.5022133112983362,1.4922692771725592,1.481989383617566,1.4714393519209876,1.4606845335183245,1.44978833929514,1.4388112354416018,1.4278101915745145,1.416838455221637,1.4059455334750697,1.3951772793431825,1.384576001859357,1.374180541862557,1.364026278053171,1.3541450493241798,1.3445649987246937,1.335310360829826,1.3269257228222755,1.609620599206744,1.6220689588714208,1.6201300697925511,1.6154979255199704,1.6107243038430303,1.6062634383413752,1.6021094167241594,1.598168044713037,1.5943396355574289,1.5905341191229712,1.58667017419161,1.582671298520269,1.5784625418310725,1.573969184585558,1.5691177047631433,1.563838757788052,1.5580714191816132,1.5517676689237483
1.5314598240660418,1.5847920811194838,1.597132365254838,1.595130847416632,1.590445571088089,1.5856201005406865,1.5811069376186622,1.576899982532165,1.57290529926808,1.569023662137922,1.5651656258275013,1.5612506676824758,1.5572032722588949,1.5529496662325812,1.5484164790336272,1.543531670027455,1.5382274512203962,1.5324444629100729,1.5261361909165814,1.5192726194780364,1.5118423802816177,1.503853078837999,1.4953299065822585,1.4863129588496304,1.4768538207329716,1.467011968192809,1.4568514141589215,1.4464378707332046,1.435836547181402,1.425110585438822,1.41432005846457,1.4035214176847648,1.392767264465063,1.3821063274877776,1.3715835447845797,1.3612401707927824,1.3511138516750398,1.3412386347517649,1.331644899095738,1.3223592133684186,1.3134041429419403,1.3053042890949265,1.5847920811194838,1.597132365254838,1.595130847416632,1.590445571088089,1.5856201005406865,1.5811069376186622,1.576899982532165,1.57290529926808,1.569023662137922,1.5651656258275013,1.5612506676824758,1.5572032722588949,1.5529496662325812,1.5484164790336272,1.543531670027455,1.5382274512203962,1.5324444629100729,1.5261361909165814
1.504180755375963,1.5573777238841853,1.5696670049087165,1.5676488245722788,1.5629522750618732,1.558114418896006,1.5535865271704643,1.5493624852044423,1.545348655743751,1.54144624121606,1.537566338838907,1.5336291069785426,1.5295598760745994,1.5252858976762849,1.5207349995765655,1.5158364853605668,1.5105240096957355,1.5047396934178872,1.4984384761729914,1.4915917098710416,1.4841892603490032,1.4762398019133272,1.4677694131460417,1.4588188915792892,1.4494403454186435,1.4396936056865917,1.429642885118185,1.4193539523960867,1.4088919398613935,1.3983197856948846,1.3876972358202062,1.3770802921582916,1.3665209828925586,1.356067337565288,1.345763466849643,1.3356496685375618,1.325762504160375,1.3161348131834874,1.30679565272396,1.2977701694613646,1.2890794259596718,1.2812304069477831,1.5573777238841853,1.5696670049087165,1.5676488245722788,1.5629522750618732,1.558114418896006,1.5535865271704643,1.5493624852044423,1.545348655743751,1.54144624121606,1.537566338838907,1.5336291069785426,1.5295598760745994,1.5252858976762849,1.5207349995765655,1.5158364853605668,1.5105240096957355,1.5047396934178872,1.4984384761729914
1.4740779733796905,1.5271716985465664,1.5394644889122056,1.5374731175702838,1.5328046582448154,1.5279913569345445,1.5234837467331417,1.519275861664381,1.515274388557068,1.5113809034818342,1.5075069369321223,1.5035731794693028,1.4995056321990266,1.495232383649818,1.4906822737242489,1.4857857792881786,1.4804778534051266,1.4747019875125866,1.4684145028042117,1.4615880834892458,1.4542138272006175,1.446301501961726,1.437878119340246,1.4289852398205292,1.4196755653540982,1.4100093587540383,1.400051112874478,1.3898667355621863,1.3795213667861452,1.3690778280225886,1.3585956288813368,1.3481304178205398,1.337733753167299,1.3274530780514564,1.3173318000286804,1.307409397936063,1.2977215013984291,1.2882999108431028,1.279172546708991,1.2703633349791252,1.261892051346416,1.2542510424598434,1.5271716985465664,1.5394644889122056,1.5374731175702838,1.5328046582448154,1.5279913569345445,1.5234837467331417,1.519275861664381,1.515274388557068,1.5113809034818342,1.5075069369321223,1.5035731794693028,1.4995056321990266,1.495232383649818,1.4906822737242489,1.4857857792881786,1.4804778534051266,1.4747019875125866,1.4684145028042115
1.4409846550457717,1.4940003640095043,1.5063471244541524,1.5044223228924387,1.499817713642906,1.4950623487948995,1.4906065003930566,1.486444504608881,1.4824833829544262,1.4786250099864402,1.47478121416718,1.4708730390371805,1.4668269476645537,1.4625716425302682,1.458036754209597,1.453153728290852,1.4478586413804424,1.4420962191955278,1.4358240707839085,1.4290161611807966,1.4216648066448443,1.413780887996061,1.405392394288813,1.396541712356591,1.3872822146646675,1.3776746817602896,1.3677839789521538,1.3576762504975295,1.3474167457941193,1.3370682765268491,1.3266902292781524,1.3163380204639517,1.3060628701786168,1.2959117791527173,1.285927610339049,1.2761491984756252,1.2666114338450225,1.25734528881061,1.2483777763809183,1.2397318482606283,1.2314262547239505,1.2239422436085725,1.4940003640095043,1.5063471244541524,1.5044223228924387,1.499817713642906,1.4950623487948995,1.4906065003930566,1.486444504608881,1.4824833829544262,1.4786250099864402,1.47478121416718,1.4708730390371805,1.4668269476645537,1.4625716425302682,1.458036754209597,1.453153728290852,1.4478586413804424,1.4420962191955278,1.4358240707839083
1.404771136012943,1.457725530009765,1.4701712247798098,1.4683479078433357,1.4638382892596171,1.4591697470457732,1.454792745515986,1.4507020656934753,1.4468050608651,1.4430038098970115,1.4392102795915864,1.4353456585309796,1.4313366310760576,1.4271122567772898,1.4226027011761193,1.4177401408279882,1.4124615702579282,1.406712785892128,1.4004525679672413,1.3936560925727302,1.3863168678681552,1.3784468975630388,1.3700751879511086,1.3612450147099446,1.3520105001460343,1.3424330341848465,1.3325779555218027,1.3225117534125015,1.3122999025020268,1.302005328287842,1.29168742701362,1.2814015266446184,1.2711986656526375,1.2611255741947485,1.2512247597218646,1.2415346209496043,1.2320895369915434,1.2229199007500058,1.2140520862032864,1.205508357252013,1.197306740436887,1.1899214225877528,1.457725530009765,1.4701712247798098,1.4683479078433357,1.4638382892596171,1.4591697470457732,1.454792745515986,1.4507020656934753,1.4468050608651,1.4430038098970115,1.4392102795915864,1.4353456585309796,1.4313366310760576,1.4271122567772898,1.4226027011761193,1.4177401408279882,1.4124615702579282,1.406712785892128,1.4004525679672413
