Values,Values_06_46_33,Values_06_55_38,Values_07_04_40,Values_07_13_56,Values_07_22_56,Values_07_31_58,Values_07_40_59,Values_07_50_19,Values_07_59_23,Values_08_08_16,Values_08_17_08,Values_08_25_56,Values_08_34_49,Values_08_43_38,Values_08_52_27,Values_09_01_16,Values_09_09_51,Values_09_18_19,Values_09_26_48,Values_09_35_15,Values_09_43_43,Values_09_49_09
-0.1039856234446163,-0.0805676656745822,-0.0852428653461184,-0.093202317091784,-0.0995577824276903,-0.1021041748335116,-0.1011338071908521,-0.0979805909089568,-0.0938032519408214,-0.0892914718314242,-0.0848542504383664,-0.0808112879268642,-0.0774649294783238,-0.075103604579681,-0.0739812890575922,-0.0742907366613595,-0.0761407592086041,-0.0795452026363387,-0.0844267840997638,-0.0906340972062701,-0.0979667183181089,-0.1062021585616249,-0.11184390902896571
-0.0940497142605482,-0.0683718655359872,-0.0735843826286053,-0.0823439739391502,-0.0893568147233704,-0.0922211928508797,-0.0912496276238271,-0.0878933401246297,-0.0834141300544034,-0.0785622447675529,-0.0737821242204887,-0.0694218417614788,-0.06581174730332,-0.0632678688431892,-0.0620689318560709,-0.0624266282943322,-0.0644605160445201,-0.0681859301775604,-0.0735182995148362,-0.080291923894021,-0.0882875963566656,-0.097262188015235,-0.10340750803223467
-0.0790058394851131,-0.051062822025611,-0.0568323500984912,-0.0664003037940915,-0.074081214141041,-0.0772799955102042,-0.0763276379994491,-0.0727903316518072,-0.0680311732433551,-0.062859740507621,-0.0577550750024357,-0.0530931217347907,-0.0492320266949542,-0.0465154175191522,-0.0452468731025289,-0.0456571393809453,-0.0478766001408525,-0.0519221192361388,-0.0577018601969632,-0.0650358673297546,-0.0736862296158885,-0.0833893116854588,-0.09003025616486302
-0.058632849918818,-0.028414865982082,-0.0347636412246218,-0.0451501977318508,-0.0535118137987046,-0.0570632349509672,-0.0561520936073903,-0.0524572210641605,-0.0474412655594186,-0.0419719040421059,-0.0365619364383717,-0.031614687565674,-0.0275159212866576,-0.0246369105422762,-0.0233062380631736,-0.0237738568358152,-0.0261810770859135,-0.0305463335243615,-0.0367705344954952,-0.0446594842834278,-0.0539566207444131,-0.0643779109408985,-0.07150673271636021
-0.032756034616344,-0.0002496165989654,-0.0072026572378684,-0.0184199753401477,-0.0274768405592074,-0.0314011305495166,-0.0305551692347923,-0.0267280341708383,-0.0214801433980436,-0.0157360044478554,-0.0100413021767107,-0.0048262409046324,-0.0005040400074254,0.0025263043703272,0.0039110190148847,0.0033807618508179,0.0007831804611251,-0.0039017733995365,-0.0105677524264382,-0.0190063201133391,-0.0289422996112951,-0.0400713567572674,-0.047680128518401414
-0.0012461751883825,0.0335646377865653,0.0259793034474607,0.0139173089666746,0.0041488354028036,-0.0001706979469157,0.0005837963155173,0.004515550640335,0.009968274568902,0.0159619851480377,0.0219190458955981,0.0273829033912618,0.0319130475572516,0.0350826650531442,0.0365125832862047,0.0359138712407251,0.0331230105295569,0.0281182982145607,0.0210133448470748,0.0120308361119705,0.0014645308924821,-0.0103610345217909,-0.018441188691442394
0.0359842992997404,0.0731164560328068,0.0648675710889586,0.0519454451674534,0.0414473334312758,0.0367079109529862,0.0373419586076483,0.0413478407266511,0.0469754973317091,0.0531909665307365,0.0593856862259667,0.0650773389144488,0.0697983127551835,0.0730938869412507,0.0745592758610753,0.0738857558128976,0.0708985193935567,0.065574171636687,0.0580335964327549,0.0485137337191469,0.0373268797690718,0.0248176526155266,0.016275858764172004
0.0789862807816594,0.1184559003290481,0.1095087652948488,0.095709764100384,0.0844625038450004,0.0792761826813412,0.0797577582120854,0.0838039237525508,0.0895732542639585,0.0959795048027714,0.1023843408588148,0.1082803469041647,0.1131730468087719,0.1165797488481457,0.1180698566694604,0.1173146626524872,0.114127958152167,0.1084846249107416,0.1005128268199557,0.0904637466327085,0.0786681428817469,0.0654905522496144,0.056498632594461674
0.1277776222464282,0.1695979009451619,0.1599141568434571,0.1452205100336638,0.1332033315512834,0.1275406846217404,0.1278344003255764,0.1318831814584693,0.1377570409583557,0.1443194042071513,0.1509034787778689,0.156977525186523,0.1620205152104061,0.1655217751929287,0.1670247394932434,0.1661805562216148,0.162791525069319,0.1568307812474175,0.1484337645615243,0.1378658573209517,0.1254761537521681,0.1116488795808159,0.1022207560631237
0.1823425740263468,0.2265214758827367,0.2160588757743321,0.2004520283748743,0.1876431363710495,0.1814723094436915,0.1815391612240775,0.1855486663284958,0.1914855687517937,0.19816522908663,0.2048939039889993,0.2111164379124408,0.2162856641353911,0.2198629956058206,0.2213658029757139,0.2204249802022419,0.2168312780048073,0.2105560711485368,0.20174205177164,0.1906687094994058,0.1777032734168873,0.1632493367690293,0.1534019906205988
0.2426240840315303,0.289161894985962,0.277874056299322,0.2613348555331936,0.2477116542827751,0.2409984060217672,0.2407956091798646,0.244719433756178,0.250673216297857,0.2574268743054176,0.2642614384992273,0.2705994016312464,0.2758679990594027,0.2795009057000019,0.2809894236979618,0.2799441532708463,0.2761442828806844,0.269559422512225,0.2603394634175449,0.2487778427288824,0.2352596253300004,0.2202073325351749,0.20996143749902155
0.308506555365544,0.3573934026259517,0.345229536789204,0.3277383296375367,0.3132776181896405,0.3059854165617905,0.3054663621371405,0.3092534555108094,0.3151731129049591,0.32195281883699,0.3288503377294997,0.3352670487680756,0.3406052796448269,0.3442712752871824,0.3457303787820994,0.3445729462062114,0.3405666441766211,0.3336793219965492,0.3240679757052428,0.312039743125953,0.2979971035512662,0.2823809236227326,0.27176142437391443
0.3797876088834442,0.431001064728056,0.4179056885464698,0.3994423013916497,0.3841204207560785,0.3762106043929327,0.3753249679291037,0.3789197013605737,0.3847494414212581,0.3915026511634671,0.3984160278822458,0.404871258811392,0.4102466217639786,0.4139213950606631,0.4153352086131087,0.4140583298108134,0.4098470050734091,0.4026673325758194,0.3926832651493686,0.380215287948108,0.3656827278703013,0.3495440475486148,0.3385806438318541
0.4561397430176598,0.509642646190646,0.4955552922388421,0.4760988763461422,0.459891798622502,0.4513238151731446,0.4500178500056614,0.4533603302187457,0.459039899522128,0.4657098024753887,0.4725880983362701,0.479038387501765,0.4844159343055953,0.4880736868080041,0.4894259621264243,0.4880232133307873,0.4836104340480612,0.4761519812918807,0.4658185497188977,0.4529434932011073,0.43796225331084,0.4213499530850429,0.41007744986945727
0.537063103928849,0.5928017394214193,0.5776566998461928,0.5571854455091187,0.5400688073068755,0.5308005449547378,0.5290175900709264,0.5320442565713791,0.5375095777662504,0.544035738029176,0.5508247914863506,0.5572240289226124,0.5625669187405917,0.5661808988565499,0.5674555407744188,0.5659218846844509,0.5613139053146519,0.5535942216556041,0.5429399747511723,0.5296967665496793,0.5143152373713893,0.4972860344606044,0.4857445209173396
0.6218396371970739,0.6797424136973028,0.6634685730675229,0.6419593212662333,0.6239084208347306,0.6138966541128817,0.6115778821962096,0.6142224167681646,0.6194065663034048,0.62572590486939,0.6323692746268544,0.6386695821851515,0.6439398913078068,0.6474831360961046,0.6486648815081013,0.6469972855188513,0.6422036007345019,0.6342446951067712,0.6233037672143315,0.609737890819157,0.5940117945963156,0.5766303057518807,0.5648651315624593
0.7094786185607557,0.7694553740739991,0.7519762076494225,0.7294040168181603,0.7103938125435411,0.6995947867282429,0.6966802092904629,0.6988747703399129,0.7037093062870252,0.709757431703531,0.716197669614103,0.722350579460745,0.7275103672198248,0.7309566486499666,0.7320318898749992,0.7302300219135737,0.7252639267473995,0.7170926811244024,0.7059050474839584,0.6920686304777078,0.6760609377311207,0.658399425091768,0.6464609509702093
0.7987206939613511,0.860662729666132,0.8418965665101438,0.8182343257026741,0.7982394956029506,0.7866096778995826,0.7830394136935597,0.7847161885450937,0.7891328142300938,0.7948456835454808,0.801025917328872,0.8069838279533352,0.8119964370688811,0.8153213896777353,0.8162791173586461,0.81434609240126,0.8092252199186142,0.8008737062377471,0.7894852704457024,0.7754369393623489,0.7592174948688993,0.741355273594059,0.7292983849018049
0.8879154459118093,0.9516963761443944,0.9315570203136588,0.9067752101668493,0.8857703332501154,0.8732673449461139,0.8689831319461774,0.8700761675796573,0.8740086813112072,0.8793245374289823,0.8851903088965601,0.8909081658748772,0.8957397067810272,0.8989220886466015,0.8997549084232549,0.8976980424435304,0.892444838847677,0.8839505035341716,0.8724129867925228,0.8582174652188603,0.8418623081148979,0.8238848094008207,0.8117681936355519
0.9754136764886978,1.0408910590076963,1.0192889109983645,0.993355669725596,0.9713156336277656,0.9578993998251044,0.952846334130203,0.9532935969718828,0.9566800607793168,0.9615415706653032,0.9670428511077914,0.9724799751084352,0.9771009200028422,0.9801239378602894,0.9808290983223252,0.978660615425778,0.9733027081517256,0.9647083910309464,0.9530790023662458,0.9388064446023552,0.9223968283251628,0.9043943366989804,0.8922795435944904
1.0584808196668158,1.125498702458776,1.1023422989078644,1.0752237825850006,1.05212436951653,1.0377583814297084,1.0318867388489523,1.0316322399004498,1.0344171979300405,1.0387736261367728,1.0438668535039128,1.0489887739758244,1.0533755343124098,1.0562281219705336,1.0568084582711623,1.0545460707323704,1.0491164653130425,1.040470206012457,1.0288110653082223,1.0145361173780458,0.9981572418618362,0.9802233397896928,0.968173655695763
1.1383630429853595,1.2067548099732837,1.181953309195879,1.1536148166864006,1.1294338464033058,1.1140867990456726,1.1073540960144288,1.106350162639627,1.1084869405438154,1.1122963534745829,1.1169464590242115,1.1217267006022624,1.1258631223708562,1.128541102833175,1.1290058309794484,1.1266731389485098,1.1212102080145507,1.1125648220380733,1.1009421367154255,1.086742742237213,1.0704822295058936,1.0527119906898663,1.040791157579071
1.2218506999909526,1.291444073120269,1.2649080773566324,1.235314042423124,1.21003138756122,1.1936776390479682,1.1860495408259677,1.1842580009775203,1.1857100021136595,1.1889405737306251,1.193122231091564,1.197543447130365,1.201421767749712,1.2039285721299744,1.2042937143481642,1.2019202950697037,1.196467508162636,1.187879956813931,1.1763630535880154,1.1623191870501854,1.1462655671532456,1.128753850734718,1.1170248990592275
1.3111405878474185,1.3817635845785388,1.3534029621165686,1.3225150304757598,1.296110950377453,1.2787293060776708,1.2701789042814091,1.2675707391130044,1.2683113522156768,1.2709414594809414,1.274639325491448,1.2786936363813963,1.2823148579883734,1.2846618623502195,1.2849504790770552,1.2825719610028152,1.2771777715915291,1.268708858910766,1.257369710622008,1.243562770023296,1.227804783021929,1.2106454885474964,1.199170253756655
1.4050884082827384,1.4765718185455892,1.4462959490460876,1.414073119047701,1.3865284692747708,1.368102570491326,1.358610956025584,1.355167004182174,1.3551803843651349,1.3571994243622163,1.360408958662301,1.3640987405402565,1.3674733535442871,1.3696805039366655,1.3699231912212209,1.3675816026938952,1.3622996379765158,1.3540140433489565,1.3429271566444627,1.329439726159008,1.3140659836992854,1.2973516361424642,1.286190463496499
1.5034675948651135,1.5756460915950092,1.543366352864301,1.50976683583551,1.48106474023618,1.4615847041812635,1.45114258467277,1.446855119766299,1.4461376989607866,1.4475475001135527,1.4502762445315531,1.4536152478001496,1.4567641658104953,1.4588607136201768,1.4590961288108726,1.456840209436027,1.4517293686066863,1.4436955396183888,1.4329376565573226,1.4198530364989708,1.4049514033964954,1.388772411213202,1.3779836275183817
1.605665371686414,1.6783791329859916,1.644011205265719,1.6089942238607595,1.579121622561242,1.5585854766170244,1.5471945415495871,1.5420685796920477,1.540630306620454,1.5414462801973738,1.5437148961850444,1.5467291422817746,1.549684434045755,1.551709483558073,1.5519846947498364,1.549870039992158,1.5449944354667204,1.5372843359809778,1.526934007165257,1.5143356363486111,1.4999925296197874,1.4844363884483245,1.4740757546948446
1.7111446823211325,1.7842409654786435,1.7477077445387077,1.7112358408926869,1.680185393154311,1.658600715526231,1.6462750936219204,1.6403297160050392,1.6381952575437757,1.6384474696002749,1.640290662359051,1.6430191980413549,1.6458246513768406,1.647827517529551,1.6481981454791654,1.6462871303501847,1.6417157991576732,1.634404423031593,1.6245413460654887,1.6125119930873553,1.5988114569732894,1.5839617393746457,1.5740817728550425
1.819291935488964,1.89262671098112,1.853861442877192,1.815903015771618,1.7836750990737424,1.7610606112402678,1.7478281750038194,1.7410976339206037,1.7383073225123822,1.738041290388661,1.7395084461849133,1.7420038059476264,1.7447151986612348,1.7467554734884254,1.7472855466855253,1.7456469702359816,1.7414533175723832,1.734617949922001,1.7253220747847111,1.7139428191258217,1.7009654156543763,1.6869006040227046,1.677549815072241
1.9294670944460424,2.002906620629774,1.961856257165349,1.922388313173485,1.8889930876310337,1.8653801522290847,1.8512836105139632,1.8438181503946631,1.8404286024285,1.839705736064732,1.840861190263701,1.843189483693968,1.8458744796378976,1.8480217289521448,1.848783178634232,1.84749156271396,1.8437524786738253,1.8374716535485525,1.8288220113764817,1.8181709778948711,1.805992462879001,1.7927846009517032,1.7840066311384701
2.040991228492244,2.11441350101344,2.071042082917965,2.030053042521152,1.9955124306925285,1.9709463067847257,1.956043939933095,1.947910191603876,1.9439944598858248,1.9428920178176248,1.943814832394962,1.9460553461847063,1.9487929188288569,1.9511259254429327,1.9521976516655983,1.9513321403968853,1.9481267518014096,1.94247888337423,1.93455213024079,1.924702982055748,1.9133927836034663,1.9011059742345304,1.8929386585541377
2.153155180007784,2.226451172130501,2.1807430608855967,2.1382354606758702,2.1025848967598124,2.077125615251997,2.061491522535671,2.052772345792779,2.0484194861843896,2.0470299322354704,2.0478130765152773,2.0500572946561544,2.052936593364365,2.0555420752543045,2.057008526760081,2.0566513444620766,2.054059374622134,2.0491210493707137,2.04198972619855,2.033009929390629,2.0226294530339306,2.011318235335853,2.003792613539658
2.265223825730686,2.338298448096723,2.2902611842039344,2.2462540783662384,2.209543856132357,2.183266566356102,2.166990293364543,2.157783947107251,2.153097887748061,2.1515275460041283,2.1522763887487364,2.1546263514364297,2.1577449451335164,2.160715698765177,2.1626649333245767,2.162899384348344,2.1609991207374004,2.156843066253161,2.150573604768994,2.142522507290336,2.133123320595236,2.122830987673315,2.115970307383115
2.376443803665228,2.449216528725549,2.398883090003919,2.353413946321938,2.315709997873898,2.288704651541008,2.271890088903101,2.262308636683929,2.257406269453889,2.255773207782523,2.256603262247002,2.259169217966861,2.2626306850620903,2.2660631383147303,2.268584364145096,2.269492391474749,2.2683582938720948,2.265051071350184,2.2597016058812285,2.2526284011009285,2.2442503765032744,2.235007318564584,2.228826086576734
2.486052372283269,2.558457495485672,2.5058877403658704,2.45901363413772,2.420397590637719,2.3927678602648723,2.3755313445623543,2.365698247702987,2.360706708403498,2.359137828845427,2.3601717408856984,2.36306909447389,2.3669799756350614,2.370971181483955,2.374151825764528,2.375811188866633,2.375511211871646,2.3731107180015263,2.368728798571511,2.362670476264064,2.355339999790558,2.347162182695274,2.3416653351509535
2.593287964942761,2.66527450690306,2.61055562654204,2.562353569385296,2.5229219970079195,2.4947833784881994,2.47725098560248,2.467297898962761,2.462351067142542,2.4609784461402326,2.462342279292318,2.465687900975598,2.470154091269474,2.4747982504316344,2.4787206544654823,2.4812018364069903,2.481794585378234,2.4803474897656,2.476967827373566,2.471947245271249,2.465675623987332,2.458563333455249,2.453745605864166
2.697401965379897,2.7689332521180883,2.7121791185598974,2.662745417103999,2.622608184780216,2.5940853037288045,2.576389399149282,2.5664522609508853,2.561686587120701,2.5606431846456195,2.5624621302982065,2.566370161962559,2.571492886239492,2.5768775496513694,2.5816154475039657,2.5849784526286137,2.5865103368684337,2.586049619087698,2.583692025113301,2.579716258360772,2.5744984769740173,2.5684354699401406,2.5642810521435364
2.7976713385864147,2.8687243242545373,2.810073705781433,2.7595223243629348,2.7188001397677555,2.6900233631295456,2.6722985564800683,2.6625131463537386,2.658062996415595,2.657477933435,2.659871651609662,2.664449019640416,2.670320602653148,2.676522765764758,2.6821377569719256,2.686429006173638,2.6889315904808577,2.6894743695349588,2.6881420713498,2.685201209108745,2.68101519033835,2.675968392032334,2.672450947919317
2.8934115308328723,2.963975943442576,2.903589653264413,2.8520496464321217,2.810870883889037,2.781972421697805,2.764351153023239,2.754848370636456,2.7508411537299806,2.750834831325139,2.753912697616107,2.7592546063573247,2.7659543070937467,2.773036658071256,2.7795749263098646,2.784824488783767,2.788312266542427,2.789858127755765,2.789536645401967,2.787603197775636,2.7844097069754428,2.780329571074462,2.777412686016326
2.983988960229599,3.0540663520095133,2.992123490240255,2.9397356630642792,2.8982326891937347,2.869342443575907,2.851950493891416,2.8428516712690395,2.8394030751859645,2.8400824635002007,2.84393904825994,2.8501247727810104,2.857714989770763,2.8657226024165405,2.8732121512977984,2.8794315609278964,2.883900371037197,2.886430384647978,2.887087133402761,2.886116183439996,2.8838594823064656,2.880681089840179,2.8783191795615464
3.0688323266240007,3.1384350966992334,3.0751286248194307,3.022041657741038,2.9803469240963603,2.951588390332834,2.934540645641862,2.925953236914708,2.9231629222372963,2.924617371043164,2.929328496109407,2.936417806346917,2.9449409668965827,2.953898727043255,2.962347393196089,2.9695282775143066,2.9749545581355585,2.978431145959908,2.980015884054477,2.979946067575231,2.978555364649448,2.976200276534575,2.974339950944636
3.1474419558513222,3.2165923880866494,3.152124328319524,3.0984906556928657,3.0567328602778807,3.0282193971056803,3.011616193491899,3.0036301766380973,3.0015782673432296,3.003876173130308,3.009495870467508,3.017526392818024,3.0270028070751214,3.03691382239838,3.046308280130334,3.0544219769249064,3.060762989676898,3.065130731241274,3.0675769025552406,3.068332225990401,3.067723897479294,3.0661027012000157,3.0646845296558816
3.219396460704609,3.288125791517417,3.222702363798323,3.168674112542123,3.126974726598712,3.0988064843998364,3.082730817562225,3.07541608991648,3.074160740687093,3.0773473442874373,3.0839059767422072,3.092891731359777,3.103318620282756,3.1141637875573167,3.1244696796089704,3.1334679332237565,3.140663006045376,3.145850388930852,3.149077323897028,3.1505697452031103,3.1506502173381383,3.1496656300735983,3.148626207151106
3.284356119810064,3.352703628827129,3.286530624521604,3.232255898969101,3.1907263112324,3.1629880391137064,3.147503838124272,3.14090879489608,3.1404850178232464,3.14458150584694,3.1520852072081524,3.1620164545447103,3.173368254951348,3.185107052363905,3.1962702752721377,3.206087000166564,3.214059735375094,3.2199817569155464,3.2238976026430057,3.226030214691869,3.2266993207845216,3.226249641657992,3.2255238126532686
3.342062589593965,3.410074698173178,3.3433533476654,3.288973093408252,3.2477125481018767,3.2204724036078307,3.205623956830856,3.1997753213768254,3.200195129108017,3.2051990839415163,3.213630545898074,3.2244749469486096,3.2367048697596013,3.249277318379432,3.26122637257447,3.27178036002846,3.2804416506087684,3.287003084088954,3.2915082512668707,3.294178834983732,3.2953334000050294,3.2953160557694616,3.2948391364513876
3.3923348196958587,3.4600641924939044,3.392987722941066,3.338633326842397,3.29772773715439,3.271037111023252,3.25684960913699,3.251753453110633,3.253007239949451,3.2588943450477883,3.268214840765863,3.2799198003430203,3.2929624881438206,3.3062921040557884,3.318941305711532,3.3301396478025884,3.3393912560763663,3.346490319638616,3.3514811734041783,3.3545858422618235,3.3561232165554857,3.356438127664615,3.3561479485764085
3.435061332900738,3.502566004145584,3.435317015461335,3.3811087150046206,3.340630336941351,3.314524598177588,3.3010056446353446,3.29664941569962,3.2987083734353977,3.305435154049676,3.3155875628121803,3.328083504509384,3.3418585215610377,3.3558559775414656,3.3691092392587905,3.3808511688330705,3.390589562055215,3.398121685384358,3.403494180707337,3.4069308275146795,3.408752095559368,3.4093046075377598,3.409143231076624
3.470189318412935,3.5375319001152667,3.470280621596909,3.4163267180691466,3.3763345861185656,3.3508345666157022,3.3379764174272704,3.33433170039685,3.33715097069522,3.3446582542116805,3.355570757904387,3.3687749916300573,3.383190800800989,3.3977579496292893,3.4115127842780257,3.423693592473648,3.4338137091886707,3.4416750888996974,3.447328062789136,3.4509993461659603,3.4530119758001794,3.4537151514155933,3.4536301472159345
3.497711239435459,3.564958303246322,3.497861737089012,3.4442585443749207,3.404799511826168,3.379913496677839,3.367695741212657,3.364721427907193,3.3682436410392493,3.376460369084759,3.3880504423195643,3.4018712426570183,3.4168292904693645,3.431863180368474,3.4460145741821866,3.45852927308647,3.468927914561521,3.477018583590086,3.482856463640565,3.486672129942888,3.488791895002468,3.489568037330151,3.4895132518787295
3.51764987216555,3.584871618377876,3.5180735322849084,3.4649059520463874,3.4260161508768023,3.4017421251523445,3.3901345121334514,3.3877800504128395,3.391938895845785,3.4007859173658908,3.412964233626728,3.4273047539299504,3.4427032997528184,3.45809983699811,3.472543673068909,3.485290116989169,3.495868714380645,3.5040949165517485,3.51002967918571,3.5139080956064226,3.516060188949339,3.5168415513913005,3.5167773629435226
3.530042808707632,3.5973131373113727,3.5309448353964967,3.478287430034237,3.4399939666738506,3.416321889369718,3.405287034048224,3.4034954639614163,3.40821897847928,3.4176124955704728,3.4302864178782286,3.445048116042813,3.4607854985662527,3.476442476038827,3.4910782597911862,3.5039595151055583,3.514626104623689,3.5229018509468704,3.52885415031043,3.532723012990265,3.5348423537620985,3.5355710770708733,3.5354641784825334
3.534927506074909,3.602324581429481,3.536506358431036,3.484424792230435,3.4467475203625315,3.4236614427712704,3.413157212268033,3.4118677663067896,3.4170810991128984,3.4269355148468104,3.4400119204450106,3.4550972569605496,3.471074379148784,3.48689368049724,3.501626411484031,3.5145522586163,3.5252225900251406,3.533470364499158,3.539369841001072,3.54316610544772,3.545196922098458,3.545824309293007,3.545647102752954
3.5323279281019824,3.59993528184085,3.534778446309598,3.4833311762161787,3.4462844272554887,3.423764335321669,3.413745787008456,3.412895919005012,3.418523427145652,3.428753443006665,3.442140733102196,3.4574550053645194,3.473576923058818,3.4894658152694924,3.5042069503951065,3.517094498245043,3.527692293487516,3.535842961023521,3.5416278156379173,3.5452969654321285,3.547191795672879,3.5476770860608067,3.5474068009637483
3.5222437192821165,3.590151870800164,3.525761206075777,3.475001320077632,3.438595516101413,3.416618841904831,3.407039670371476,3.406566468675465,3.412533094719019,3.423055009031728,3.4366642612047764,3.452116545200276,3.468293149975042,3.484164678732757,3.4988322277165333,3.5116057090561883,3.522062166930675,3.5300542051721258,3.5356701842732394,3.5391650019070826,3.540883287955762,3.5411921182673063,3.5408097754061814
3.5046426814904663,3.5729511797195967,3.509427695598849,3.45940481317519,3.4236479276807072,3.4021907339192925,3.393004254153534,3.392845277094986,3.399077251429094,3.409809506093445,3.423554825450344,3.439058093860732,3.455203975341861,3.4709765663092904,3.4854944409736484,3.49808432824261,3.508337031044964,3.516115256189707,3.521514228175786,3.5247932568007685,3.5262997282451742,3.5264024727519456,3.5258918156343744
3.4794571066540314,3.5482768201795865,3.485720633243289,3.4364827948174828,3.401381657516289,3.380419543104582,3.371579292361789,3.3716729282503017,3.3780979106502564,3.3889610113754567,3.4027592166981484,3.4182297815989147,3.4342634294823524,3.4498598669691454,3.4641566653831783,3.4764982953906145,3.486489711049971,3.4940036935655265,3.4991420126573773,3.5021679006181814,3.5034309302573563,3.5033010958909583,3.5026475957590133
