Values,Values_03_21_40,Values_03_30_55,Values_03_40_08,Values_03_49_24,Values_03_58_37,Values_04_07_58,Values_04_17_15,Values_04_27_12,Values_04_37_48,Values_04_48_43,Values_04_59_25,Values_05_10_05,Values_05_20_48,Values_05_31_29,Values_05_41_45,Values_05_51_47,Values_06_01_44,Values_06_11_27,Values_06_21_15,Values_06_21_52
-1.0084701928296431,-1.0062679997564796,-1.0185785247813368,-1.0159990249584203,-1.0070874759407231,-0.996142819847312,-0.9846811244503928,-0.9732933615374684,-0.9622515643648,-0.9516980673977938,-0.9417114770642112,-0.9323338028406208,-0.923583733866,-0.9154642156254972,-0.9079673120931924,-0.9010775733130396,-0.8947744667359725,-0.8890341629862296,-0.8838308489520093,-0.8791376832039945,-0.8788717224010991
-1.042072619049653,-1.042627822616412,-1.0556601917704589,-1.052945389326606,-1.0437867037594069,-1.032611457853757,-1.0209576626856185,-1.009416155187076,-0.9982540134817176,-0.9876083431411216,-0.9775534375389712,-0.9681280545747468,-0.9593485186247124,-0.9512160533791328,-0.943721419720261,-0.9368481060746332,-0.9305746325233724,-0.924876252788559,-0.9197262175463548,-0.9150967047412124,-0.9148348707189569
-1.0660636742857874,-1.0693261832727878,-1.0831108953667508,-1.0802983749468125,-1.0709426350955964,-1.059594623870958,-1.0478109187225406,-1.0361801335446312,-1.0249630347712393,-1.01429058179439,-1.0042321283037068,-0.9948227604601484,-0.9860761696843576,-0.9779917024395904,-0.9705587440368868,-0.9637597087652254,-0.9575721991798422,-0.951970611080607,-0.9469273373077118,-0.9424136659306168,-0.942159050960408
-1.0803956802091186,-1.0863242160889086,-1.100891348105869,-1.0980176544309943,-1.088514076334332,-1.0770503353643783,-1.0651980952423463,-1.0535415846524798,-1.04233384933554,-1.0316987490162068,-1.0217000475910742,-1.012368725885714,-1.0037155686253414,-0.9957378901926182,-0.9884236331028244,-0.9817541337286368,-0.9757061182002048,-0.970253196362787,-0.9653669956895397,-0.9610180198338796,-0.9607735112553576
-1.0850681800176585,-1.093628769362114,-1.109006970017984,-1.1061067819528232,-1.0965028154759726,-1.0849786256474117,-1.0731174088633826,-1.0614967937202766,-1.0503606569836568,-1.039824776927814,-1.029946658736412,-1.0207527334913813,-1.012250601213043,-1.0044353902858576,-0.9972935381762312,-0.9908053075719432,-0.9849465994954352,-0.9796903215452228,-0.9750074410104864,-0.9708677958414936,-0.9706360232444032
-1.080127751179392,-1.0912921443045007,-1.107507745295733,-1.104613162700793,-1.0949536958679886,-1.0834217169349976,-1.0716083598422856,-1.0600824085274234,-1.0490770977737764,-1.038699123310535,-1.0289990493424228,-1.0199983051684338,-1.0117010254613958,-1.0041000001864266,-0.9971801042786124,-0.9909205382433056,-0.9852964384149936,-0.9802801042258524,-0.9758419591480492,-0.9719513057710178,-0.9717345960324839
-1.0656676871381296,-1.0794116930943165,-1.0964879418865972,-1.0936278938145063,-1.083954573041376,-1.0724640899528963,-1.0607519127382803,-1.049375730623017,-1.0385566543115363,-1.028391286472333,-1.0189225608874044,-1.0101664490901572,-1.002123339103426,-0.9947835323058076,-0.9881302882756188,-0.9821417633737616,-0.9767923975968394,-0.9720539851945992,-0.967896531712468,-0.964288944577878,-0.9640892855396473
-1.0418275491133218,-1.0581292788973835,-1.076085690512672,-1.0732854672691454,-1.0636361393935148,-1.0522324293391752,-1.0406705619357943,-1.0294949009902927,-1.0189129583085068,-1.009010234148649,-0.999821341992992,-0.9913563398028036,-0.9836115892560658,-0.9765747561656491,-0.9702274365525972,-0.9645467664797992,-0.9595065646686852,-0.9550782305211136,-0.9512314852992952,-0.9479349894258996,-0.9477540026421408
-1.0087925772207786,-1.0276305903643586,-1.0464824101433583,-1.043763316217501,-1.034171592831209,-1.0228954156667929,-1.0115282476673166,-1.0005989407020923,-0.990299956851191,-0.9807046968193548,-0.9718387706453824,-0.9637058715420072,-0.9562980592580969,-0.9496002213276704,-0.943592246674735,-0.9382502800000696,-0.9335475992711384,-0.929455325106189,-0.925943034022048,-0.9229792935527156,-0.9228182161902249
-0.9667929391974353,-0.9881442935144495,-1.0079020585865386,-1.0052811787000149,-0.9957761184562908,-0.9846633283355564,-0.9735300819743848,-0.9628876012193696,-0.9529118882567844,-0.9436632705334692,-0.9351576856501652,-0.9273920202010942,-0.9203537632000084,-0.914024886636108,-0.908383533541216,-0.9034048905641198,-0.8990617796142046,-0.8953251626460114,-0.892164614935585,-0.8895487691261716,-0.8894084447715618
-0.916102786160948,-0.9399409962088277,-0.960610180502772,-0.9581002472377288,-0.9487061477530776,-0.9377874196106104,-0.9269218406473853,-0.9166009761118422,-0.9069830150137904,-0.8981142724345723,-0.890000366176506,-0.882630948430059,-0.8759886782013784,-0.8700524813542029,-0.8647987210865065,-0.8602016629614946,-0.8562337603932054,-0.8528659391348916,-0.850067918717228,-0.8478085566420609,-0.8476894344796615
-0.8570390790413379,-0.8833319955379351,-0.9049127217301066,-0.9025220705354362,-0.89325835839456,-0.8825590195681704,-0.8719891774157809,-0.8620188269085413,-0.8527870629029621,-0.8443252944322128,-0.8366282011512073,-0.829677791906763,-0.8234516487236223,-0.8179255286934787,-0.8130739862026464,-0.8088704056242297,-0.8052869609802746,-0.8022946648898484,-0.7998635266203278,-0.79796278787329,-0.7978649294560719
-0.7899601473057098,-0.8186677770893088,-0.8411545789671753,-0.8388871749352708,-0.8297683802827704,-0.8193083351804052,-0.8090565210279473,-0.7994595810012706,-0.7906363214293199,-0.782602407307696,-0.7753409979132856,-0.7688260732865801,-0.7630299064987164,-0.7579249723732143,-0.7534839925615835,-0.7496795123299524,-0.7464835156144592,-0.7438672238241785,-0.7418010794200344,-0.7402548650712809,-0.7401779577256005
-0.7152639437458124,-0.7463362375988799,-0.7697178579202686,-0.7675733786528098,-0.758609180020584,-0.7484029144404576,-0.7384856245449568,-0.729278969179219,-0.7208803712948192,-0.7132889790736481,-0.706475892002729,-0.7004067037397547,-0.6950481640114338,-0.6903693621762226,-0.6863411683377538,-0.6829353321688227,-0.6801237356878003,-0.6778779281337534,-0.6761689245940318,-0.6749672007538179,-0.6749105765446476
-0.6333859654274647,-0.666760608927361,-0.6910198209285654,-0.6889937810984507,-0.6801891065309088,-0.6702457581082675,-0.6606737489500679,-0.6518682842058819,-0.6439044195049594,-0.6367640872902526,-0.6304058368596646,-0.6247865499143288,-0.6198672584395342,-0.615613574488387,-0.6119945029254846,-0.6089810420051558,-0.6065450575266887,-0.6046585409976594,-0.6032932135765294,-0.6024203891883991,-0.6023830483290229
-0.5447968210288127,-0.580397071261278,-0.6055105163901953,-0.6035944222188778,-0.5949495944173457,-0.5852730767157519,-0.5760514793618651,-0.5676522591278895,-0.5601272410510737,-0.5534405244487438,-0.5475376726752718,-0.542366565689687,-0.5378823455551467,-0.5340470674925093,-0.530827862528093,-0.5281950215623488,-0.5261204760982113,-0.5245767680753612,-0.523536450272321,-0.5229718112144415,-0.5229524488336211
-0.4499994379685331,-0.4877320561658911,-0.5136700961904428,-0.5118516218745225,-0.5033625379093589,-0.4939517078474969,-0.4850801906100362,-0.477086583542726,-0.4699987466958713,-0.4637624171572788,-0.4583097962959571,-0.453579511783671,-0.4495206678318963,-0.4460916964801192,-0.4432578513505935,-0.4409887591880365,-0.439256494084817,-0.4380342486940775,-0.4372955232398706,-0.4370137063934203,-0.4370107416698896
-0.3495259178719484,-0.3892792545444701,-0.4160058426211238,-0.4142690255422438,-0.4059273655086964,-0.3967762269809267,-0.3882491981807009,-0.3806550962660994,-0.373997217558161,-0.3682025019801078,-0.3631894771420252,-0.3588873102794493,-0.3552389459510863,-0.3521991406428774,-0.3497312719800555,-0.3478043441684963,-0.3463906445491778,-0.3454641073719615,-0.3449992846850249,-0.3449707781970716,-0.3449823850276277
-0.2439340647542163,-0.2855763593964775,-0.3130489415931429,-0.3113743986120859,-0.3031678621688213,-0.2942658026529239,-0.286072648801651,-0.2788667118861957,-0.272626267020864,-0.2672591213882403,-0.2626698854861353,-0.2587781032972279,-0.2555204658326424,-0.2528480164103581,-0.2507222630154065,-0.2491116267120314,-0.2479886714355957,-0.2473281531222647,-0.2471057669834237,-0.2472974262994657,-0.24732156487017132
-0.133803625409333,-0.1771815871021372,-0.2053510527778932,-0.2037162256296064,-0.1956288002967294,-0.1869608616284019,-0.1790862203407527,-0.1722521546128553,-0.166411606936905,-0.1614530202648213,-0.1572669169567934,-0.1537631030887508,-0.1508719518987276,-0.1485407715081322,-0.1467292116357591,-0.1454051468636686,-0.1445414728076808,-0.1441138351436258,-0.1440991491126284,-0.1444747222016931,-0.14450917106487204
-0.019732294582827,-0.0646700324664925,-0.0934807382638352,-0.0918601815334266,-0.083872451487392,-0.0754196404092555,-0.0678437114751177,-0.06136058378453,-0.055897706261574,-0.0513240347766807,-0.0475159087206278,-0.0443733326410102,-0.0418203293020167,-0.0398004661427979,-0.0382715512291903,-0.0372009462372217,-0.036561924527082,-0.03633107647867,-0.0364865985151263,-0.0370072577129339,-0.03704964621485471
0.0976684526743585,0.0513700792650858,0.0219801818491827,0.0236144520438092,0.0315249435916475,0.0397852953926483,0.0470863934428638,0.0532437997842125,0.0583555650468479,0.0625722299467863,0.066031652646647,0.0688436396409637,0.0710905177440914,0.0728324479618693,0.0741134415784606,0.074966619445053,0.0754182939453517,0.0754908889419264,0.075204882406919,0.074580000676764,0.07453215954088241
0.2177776332151883,0.1703411768049687,0.1404402768771216,0.1421183520718482,0.1499766707505421,0.1580704844200562,0.1651243019682166,0.1709850813285964,0.1757762186577495,0.179667642221789,0.1828113375918096,0.1853268742562732,0.1873028917010984,0.1888032479158656,0.1898737447865482,0.1905479583304487,0.1908517599616847,0.1908065611903586,0.1904314874419934,0.1897447307342357,0.18969400677575032
0.3399690628860027,0.291640097954562,0.2613020892632982,0.263055633052683,0.2708889335497027,0.2788448839400888,0.2856821597249888,0.2912788174515498,0.2957832786898584,0.2993846256763517,0.3022488113830947,0.3045050586847705,0.3062482439368886,0.3075458695101564,0.3084454915620815,0.3089811163967342,0.3091781574524609,0.3090570019776304,0.3086354138365108,0.3079300428537908,0.30787905405312893
0.4636156317920897,0.4146617562274151,0.3839655971305715,0.3858271831964866,0.3936640845459527,0.4015130096697328,0.4081671094336781,0.4135350230946565,0.4177897039816889,0.4211390231175816,0.4237626450370662,0.4257992701600511,0.4273498935627153,0.4284855858392826,0.4292556119223796,0.4296943850565837,0.4298268529279148,0.4296723811613414,0.4292473810732349,0.428566972543475,0.42851834887398005
0.5880934876689147,0.5388026695324019,0.5078315112222374,0.5098338172453883,0.5177036586218047,0.5254778650585532,0.531984128120995,0.5371609264083429,0.5412050687203648,0.5443427097876508,0.5467668671254508,0.5486254711942076,0.5500254712112834,0.5510414033186907,0.5517241844826704,0.5521086116692318,0.5522191673582263,0.5520742121928042,0.5516888316980052,0.5510766480788064,0.5510329933785936
0.7127860768537924,0.6634643153543708,0.6323043794026396,0.6344792262018142,0.6424111943452913,0.6501436505636177,0.6565386368150079,0.6615634889702509,0.6654380015919403,0.6684059586115861,0.6706732613343124,0.6723967449023613,0.6736890969423421,0.6746281864251173,0.6752665117712039,0.6756392286883923,0.6757703619538348,0.6756772968904021,0.6753738370263471,0.6748721586812637,0.6748360103138754
0.8370880033791178,0.7880562917543638,0.756795489931156,0.7591727248809989,0.7671948522091572,0.7749182683092267,0.7812389036211577,0.7861517170156824,0.7898984133651118,0.7927395912333857,0.7948934472246235,0.7965253110950814,0.7977533367026395,0.7986585590388136,0.7992949704745314,0.7996980563525535,0.7998913963743998,0.7998914417826543,0.7997107737896177,0.7993601932043113,0.799333979487834
0.9604086778591177,0.9119992791490764,0.8807255837846384,0.8833318201627072,0.8914698631240078,0.8992156643681026,0.9054982900388878,0.9103388202410092,0.9139995755122906,0.9167569830387456,0.9188408176938792,0.9204244017646628,0.921631021005759,0.9225446710715008,0.9232207303424108,0.923694977755328,0.923990563400874,0.924123055359612,0.9241038864844956,0.923942569646806,0.923928565368795
1.0821757378585128,1.0347278118467478,1.0035274028693,1.006384641386587,1.0146608608907064,1.0224580728657378,1.02873741382168,1.0335442995634403,1.0371601385938378,1.0398760177149475,1.0419324351671917,1.0435101042548938,1.0447370402644072,1.0456999509114084,1.0464554683940075,1.047039619101386,1.0474751391253667,1.0477767716459372,1.0479548873259592,1.048017814023322,1.0480180947614457
1.2018382290145175,1.1556928793731664,1.1246481137225774,1.127772288287867,1.136204167416847,1.1440782421745337,1.150386318720002,1.155196063178061,1.1588061979625293,1.1615211065605096,1.163591008999033,1.1652033016101626,1.166490253133431,1.1675409868314963,1.1684132283443525,1.1691431918709485,1.1697532122530931,1.170257270657325,1.170664771452157,1.1709829734650925,1.170999369871693
1.3188695406465232,1.2743643844561394,1.2435516535531397,1.246951159090488,1.2555501066917196,1.263521730824542,1.269886748976924,1.2747326779884942,1.278373522299644,1.281125395926276,1.2832470849329265,1.2849318481355425,1.2863156528935653,1.2874896892773915,1.288512584000635,1.2894206624686846,1.290235864949821,1.2909714750942414,1.291636033745515,1.292235857039471,1.2922699106797124
1.4327700905564822,1.390233486242188,1.359721045983142,1.3633953203839646,1.3721654212899383,1.3802493575147745,1.3866946224030965,1.3916058587844695,1.3953100552197866,1.3981332803710285,1.400341571157044,1.4021331113679336,1.4036469295225185,1.4049758779743844,1.406179256757224,1.4072934056146935,1.4083398675969414,1.4093312917472034,1.4102754618929148,1.411177885121944,1.4112308078304163
1.54306975136604,1.5028148535170007,1.4726607270126877,1.476598970390815,1.4855358524558109,1.493739874642492,1.5002827789979487,1.505283279046677,1.5090787802326573,1.5120033178172596,1.5143287029004502,1.5162569877799337,1.5179295399159085,1.5194404112601216,1.5208493093785806,1.5221924683199886,1.5234910188510276,1.524757033495224,1.5259976460094429,1.5272176920733032,1.5272903310597485
1.649330005680966,1.6116488435440284,1.5818989075541423,1.5860790281593535,1.5951689215594465,1.603492907968504,1.610144052263564,1.6152517548033591,1.6191610045279146,1.62221160597862,1.6246795084060124,1.6267694583734296,1.6286243554939344,1.6303389297224535,1.6319729907694651,1.6335625215582548,1.6351282103439588,1.636681603291789,1.6382292881364842,1.6397755673323535,1.6398683783719965
1.751145810643598,1.7163036083388623,1.6869899781686355,1.691377854006732,1.700596917943202,1.7090321675358704,1.7157946687937304,1.7210208078363294,1.7250600687172055,1.7282556280314991,1.7308857849938306,1.7331566934447906,1.7352118968160462,1.7371462238423232,1.73901924122829,1.7408665086378647,1.7427082242515697,1.7445554473173692,1.74641431748761,1.7482887392557356,1.7484017702001606
1.8481471453143457,1.8163771130008857,1.7875169359315357,1.792066073101392,1.8013800581224786,1.8099088892579147,1.8167779311469283,1.822126559675588,1.826305430949236,1.829658513217384,1.832464528261234,1.834929646856696,1.8371970926394123,1.8393611599071928,1.8414807889527776,1.843590917188087,1.8457111864146656,1.847852195373696,1.8500197245360788,1.852217409456488,1.8523502959693532
1.940000208206384,1.9114990318272584,1.883093784946029,1.8877454373096785,1.8971097373995232,1.9057054165784213,1.9126680837116257,1.9181358478589607,1.9224570096475848,1.9259735900161472,1.928962685754232,1.93162900490763,1.9341144221476243,1.9365120163037544,1.9388796829435424,1.9412515125349648,1.9436465049725609,1.9460748101989127,1.9485419268682689,1.951051341338408,1.9512033161917546
2.02640822850897,2.0013324693755816,1.9733678338093577,1.9780516240759944,1.987411751666461,1.9960387823870416,2.003074206893273,2.0086503969896192,2.0131096060555618,2.016789042664632,2.019962036005122,2.022830281027525,2.0255332218857705,2.028162001831099,2.030773023722136,2.033399283240457,2.036059034161664,2.038761973718513,2.041513382641221,2.044316705937052,2.0444866224227103
2.107111854182011,2.085575437646666,2.058021788612292,2.0626568394674694,2.071949329701372,2.080564108887557,2.087643938084748,2.09331082635718,2.0978971734728176,2.1017324242408173,2.1050839332324487,2.1081487840427013,2.1110628726829885,2.1139146587356965,2.1167585817146386,2.119626275424867,2.12253512620936,2.1254943589596653,2.128509085619476,2.1315828037159923,2.131769172788373
2.181889083924077,2.16396200932366,2.136775522185143,2.141272070019101,2.1504257899422106,2.1589776134952445,2.166066785341888,2.171800240714996,2.176496662488144,2.1804747397341906,2.1839936161421805,2.1872441439814576,2.1903575362856755,2.1934188059410715,2.1964799443566667,2.199570942223323,2.202708182591415,2.205900383371749,2.209152521517538,2.212468225501365,2.212669265257923
2.2505547183335564,2.2362630624957185,2.2093873923695337,2.2136488186936454,2.2225866254055178,2.2310189976300823,2.238076787592357,2.243847137844976,2.2486311577188816,2.252733797963545,2.2564037640320054,2.2598240635881126,2.2631200951830976,2.266372661406468,2.26963081628702,2.2729226180372373,2.276263299370872,2.2796610230266614,2.2831206495220027,2.2866460004299527,2.2868596955621907
2.312959318192966,2.302286535954968,2.275654986383545,2.279580167056249,2.288220829570625,2.296473006403886,2.3034542879643065,2.309227380621772,2.314072036760856,2.31827654735407,2.3220770004859803,2.3256469817814267,2.329104968260469,2.332526802929375,2.335958118774996,2.339424750604572,2.342940626528216,2.3465132944039,2.3501475023411778,2.353847310701949,2.3540714787291157
2.368987674086094,2.361877126735383,2.335415186049351,2.338901030089052,2.3471613062405767,2.3551699823259216,2.362026626039571,2.367765023964325,2.372639927747448,2.3769201591672204,2.380827096285761,2.3845233893742703,2.38811953181001,2.3916856865545504,2.395263597510763,2.3988765902502496,2.40253713098296,2.406252083933912,2.41002607553182,2.413863434521864,2.4140957950584614
2.4185568104859585,2.4149153828965764,2.388543479337299,2.391487511020902,2.399284256452201,2.406985293951617,2.413667619202549,2.419331857082894,2.42420431691967,2.428531701087477,2.432518706528658,2.43631562468343,2.440023966699323,2.443707537072828,2.4474037474191617,2.4511331396228737,2.454906561830696,2.458730119473844,2.46260829630227,2.466545703789862,2.466783946889737
2.461613567709061,2.4613161735575373,2.434952485751367,2.437255318857168,2.444507502024871,2.4518375963097627,2.4582957870954063,2.463845612039416,2.4686817541775774,2.4730263462816056,2.4770655844591896,2.4809360893085173,2.484729470236879,2.4885025479759832,2.492287991305106,2.496103300810149,2.499957555323523,2.503856022505042,2.5078030124681248,2.511803419706825,2.5120452694943105
2.4981318252930764,2.501026552728591,2.474589712488587,2.4761572749274667,2.4827877813303907,2.489685966387547,2.4958713685064886,2.501266892681672,2.506032714471817,2.51036417902426,2.5144273361857774,2.5183439514718784,2.5221949037215485,2.526029465996208,2.529875192267735,2.533746305324284,2.5376499714707945,2.541590540135526,2.5455721086672534,2.5495998422313733,2.5498431125851546
2.528109448977158,2.534023070974574,2.507434611431339,2.5081800020405427,2.5141171318660693,2.5205260457322383,2.526392277078523,2.53159498216414,2.536257283312824,2.5405457741300475,2.5446049019252825,2.5485405308437223,2.5524220780982363,2.5562907716163794,2.5601687208785253,2.564066658328904,2.5679897048475384,2.571941211601895,2.5759250175508352,2.57994653504847,2.5801891749696155
2.551565059263355,2.56030862594236,2.53349505784032,2.5333399523079705,2.5385185463190165,2.544385402325525,2.5498892290798123,2.554862780013099,2.55938993264411,2.5636068301308192,2.5676350564888537,2.571563669957092,2.575449995239159,2.5793267858115443,2.583210420668637,2.5871079546339364,2.591022341917152,2.594955857221968,2.5989120304494304,2.602896488019016,2.603136615392388
2.568534731464881,2.579908976187223,2.552803415725977,2.551678981846861,2.5560411472499616,2.5613183874458803,2.566420344358922,2.571131191315675,2.5754937282820745,2.5796122141100457,2.5835843024541,2.587481480585816,2.591348447978992,2.5952091210516035,2.5990739052354583,2.602946015590536,2.60682613047767,2.6107153726152785,2.614616908318378,2.6185365367108924,2.6187724603230516
2.5790687444820866,2.592869069463394,2.565412387666526,2.5632597165802573,2.566755163636405,2.57140080291089,2.576065562585732,2.580483332766041,2.5846543533517345,2.588649820304703,2.592542574515045,2.596385899202501,2.6002114282986053,2.60403394118966,2.6078576669922025,2.611681842634313,2.6155047731384617,2.6193263567666487,2.623149338767316,2.626979642641846,2.6272098734076152
2.58322849787636,2.59924935438514,2.571390865394935,2.568160969990316,2.570747006853761,2.5747247063029364,2.5789212272855404,2.583018929207826,2.586974339784056,2.590824651080073,2.5946171788839947,2.598386489845938,2.602150795965517,2.6059154962924787,2.6096784773129054,2.6134348810006136,2.617180552289636,2.620914095566388,2.624637775258762,2.628357585085465,2.628580838331927
2.581083714089081,2.599122251680593,2.5708200003760533,2.56647346983952,2.5681147335091783,2.571393666153935,2.575095169942524,2.578849250196623,2.582567872482451,2.5862534984267715,2.589927358341154,2.593604896667416,2.597290621031469,2.6009803565662626,2.604665512719544,2.608337038579041,2.611988241742239,2.6156163661542937,2.619223133927412,2.6228145500219617,2.623029741287215
2.5727100350538903,2.592568957618867,2.5637897010144712,2.5582961276680365,2.5589641498676645,2.561518738382452,2.564702579062666,2.56809288305082,2.5715564727641533,2.575060541686425,2.5785998069535645,2.582170277859296,2.58576253903825,2.5893626909096144,2.5929555589033693,2.5965278175740214,2.6000701682233647,2.603578430435979,2.607053721262781,2.61050199406195,2.6107082311323757
2.5581871103906115,2.5796767380975774,2.5503957368114034,2.543733045405518,2.543405761768489,2.545215374907909,2.5478628707601283,2.550872563815689,2.5540657868927763,2.557374091314073,2.560765367862394,2.564215957531238,2.567702358202429,2.571200831573264,2.574689535745612,2.5781508032808325,2.5815726676301973,2.584949462720342,2.5882816371054886,2.591575026763445,2.5917716005948668
2.537597258379003,2.560536848526753,2.530737592473725,2.522891402018817,2.5215527105604614,2.522601402182834,2.524697696153399,2.52731319947693,2.530223611492952,2.533324609166182,2.5365570433677727,2.539877423347521,2.5432480446542374,2.546635248810877,2.550010464481352,2.553351627763735,2.556644049812624,2.55988052054668,2.5630607566308936,2.566190408928366,2.5663767857093465
2.511024761596352,2.535243183886544,2.5049171701028814,2.4958803047473004,2.493519766110765,2.4937961288369306,2.4953301348340173,2.497541122484097,2.5001591900385645,2.503044033519328,2.5061093400017493,2.5092916872309736,2.512539097507382,2.515807941416772,2.5190628765165672,2.522277400948304,2.525434056715298,2.528524035124386,2.531546258584941,2.534506124226613,2.534681940223013
2.478555837103698,2.503891727299228,2.4730383888802203,2.4628106292550487,2.459423378437521,2.458920564752484,2.45988504085196,2.461684530904356,2.464003722672217,2.4666663414281484,2.469558872407309,2.4725979245691923,2.4757172208717075,2.4788631417343274,2.481993553558467,2.485077489334482,2.488094684011924,2.4910346807664294,2.493895547690938,2.496682359876837,2.4968474199421107
2.4402792970197003,2.466580826406161,2.4352076824582536,2.423795815279619,2.4193827252507734,2.418098664605528,2.418490434412847,2.41987499106223,2.421891952470572,2.4243291996053906,2.427046066435507,2.4299392222142884,2.432928113239006,2.435949145674779,2.438953399469089,2.44190543222476,2.4447821451250378,2.4475713906590792,2.4502703264301573,2.45288363883758,2.453037918688692
2.3962878898764424,2.42341228696068,2.3915353477074297,2.3789535329107,2.373521637884307,2.3714594517678904,2.3712797736471822,2.372249819404215,2.3739646301592843,2.376176493124645,2.378717739411179,2.3814652027067744,2.384324131590424,2.3872210151618565,2.390100181267074,2.3929217226993367,2.395659694369429,2.398300224847075,2.400839510811357,2.4032817864312666,2.4034254380746485
2.346680286984581,2.374493234318241,2.342137656886204,2.328408092039701,2.3219712454807766,2.319139836278082,2.3183948992372034,2.318955119421412,2.320371619067274,2.3223614817581453,2.324730296819883,2.327335254346371,2.330067550788068,2.332843864813729,2.335601842461119,2.3382971478878987,2.340900995040963,2.3433977673762785,2.3457826580024563,2.3480593899938045,2.3481927491218677
2.291563651870081,2.319938657640391,2.2871396104897683,2.272293435375892,2.264873148126721,2.2612879142842046,2.2599894209630547,2.260149228027102,2.2612753827258394,2.2630503162773747,2.265253269016328,2.267722082920922,2.2703341269143937,2.272996434807661,2.275640084223176,2.2782163777863684,2.2806937155470024,2.283054729598122,2.285293576766188,2.287413416438428,2.2875370102539483
2.231056705493097,2.259874520069641,2.226678180998014,2.210756534387376,2.2023829143369222,2.198066526144556,2.19623230939306,2.196006323722559,2.196854598758241,2.198425651262085,2.2004729185533,2.20281531059563,2.2053166856030164,2.207874667004544,2.2104139279034736,2.2128815128681976,2.215243060851108,2.217479464175402,2.219583822727775,2.2215586874560347,2.221673241249648
2.165293176309817,2.1944412919478578,2.160905879132742,2.143960997400829,2.134673695708601,2.129656854195368,2.127311465117491,2.126719962545783,2.127307660196576,2.128690111817178,2.130595672640773,2.132824874255634,2.1352284859990536,2.137695033806881,2.1401430076404124,2.1425153389363234,2.144774987763796,2.146901138784046,2.148885828297103,2.150730963357108,2.150837404245181
2.0944255032626256,2.123797744223028,2.0899944638580843,2.0720906988679686,2.061939760108784,2.056261856996066,2.053437059679193,2.0525063344654484,2.0528558561579184,2.0540694059526614,2.055851172771461,2.0579840160413,2.060306154207132,2.0626974151487216,2.06507039043572,2.0673640889980307,2.0695389067191323,2.0715723754558906,2.073455476941988,2.07518944944514,2.0752889059407886
2.018628642557835,2.048124826099432,2.0141386150122047,1.9953532472841669,1.9843997622650056,1.97810936164938,1.9748444729774688,1.97360706821758,1.9737460630163184,1.9748149168411129,1.9764947788270373,1.978551706611937,1.9808120302005137,1.983147371324812,1.985464775493919,1.987699568456909,1.9898097312602487,1.9917712221666328,1.9935739942590245,1.9952186036735589,1.9953124001566047
1.9381038166136064,1.9676294449604868,1.933559392274963,1.9139831245637824,1.9022995944462264,1.895454666274465,1.8917966876102776,1.890291452371289,1.89025282027138,1.89120565490114,1.892809412942412,1.8948143915471949,1.897035823718458,1.8993377124330333,1.901621979083292,1.9038205556747816,1.9058891934469453,1.9078023814398328,1.909549087586343,1.9111291847276943,1.9112188303366904
1.8530820368334129,1.8825479678169696,1.8485073153945428,1.828244350187005,1.815914687676084,1.8085825379523848,1.8045860380049927,1.8028579809440368,1.802679708264944,1.803549494482106,1.8051066747057711,1.807086998764866,1.8092955230827,1.8115893143563069,1.8138656609240489,1.8160534401733008,1.8181063939717304,1.8199976715668325,1.821715316895058,1.8232585307425204,1.8233457026712847
1.763827231699326,1.7931492718171138,1.7592649171915316,1.7384325473789122,1.7255516633112684,1.7178085247655457,1.713535248287856,1.7116351699870571,1.7113599844208571,1.7121836604453016,1.7137272004623485,1.7157131864362052,1.7179375426659385,1.7202511730301722,1.7225472897870366,1.7247521021342953,1.726817596736658,1.7287157364576784,1.7304337194389108,1.7319700978202943,1.7320566194097005
1.6706388186496128,1.69973718636979,1.6661486418703009,1.6448763144980352,1.6315492640446276,1.623479531910314,1.6189977255351524,1.616981625052974,1.616656468597785,1.6174744639974348,1.6190402734760128,1.6210648446047045,1.6233361280416294,1.6256997214548672,1.6280453779671449,1.6302970679642952,1.6324053077364218,1.6343410490828965,1.6360907383067989,1.6376523137701846,1.6377401281058503
1.5738535725344969,1.602652190626036,1.5695099856676853,1.5479378315324936,1.5342785211857743,1.5259736399932011,1.5213571030968116,1.519285367180355,1.5189606953926988,1.5198163137952854,1.5214427176832142,1.5235408889132973,1.5258920621570355,1.5283374572250132,1.5307640364936037,1.5330939976483104,1.5352766976902428,1.5372822715759746,1.5390965215221208,1.5407168172590309,1.54080795719773
1.473846664948591,1.5022722566815236,1.4697358040044115,1.44801265830187,1.434142140723954,1.425699167979906,1.4210260517193645,1.4189624468111155,1.4186913718403409,1.419630047831084,1.4213571261726143,1.423565402143897,1.4260307320333303,1.4285909433141255,1.4311309166275117,1.4335715719398698,1.435861438722883,1.437970044358023,1.4398826659552164,1.441596158412848,1.4416927140630935
1.3710317767743028,1.3990127599344286,1.367247738277561,1.34552870711739,1.3315731139696296,1.3230930039364466,1.3184443945822892,1.3164548914689391,1.3162921936529233,1.3173606448049415,1.3192294873614372,1.3215851898358018,1.3241996248204488,1.3269082529358551,1.3295946100149083,1.33217885293895,1.334609029527064,1.3368542793382334,1.3388994814959456,1.3407410365050558,1.3408451211925496
