Values,Values_02_33_35,Values_02_42_28,Values_02_51_22,Values_03_00_11,Values_03_09_12,Values_03_18_02,Values_03_26_59,Values_03_35_58,Values_03_44_56,Values_03_53_32,Values_03_53_53
0.9714220641765386,0.8889019702902433,0.7644785266339534,0.6400722375792841,0.5272610918277414,0.4314201733891701,0.3556805237166887,0.2991072836238077,0.2582913304010578,0.229401057348537,0.2091579534474202,0.20849004603837443
0.9717237361124564,0.8916374869705643,0.7655366362747492,0.6378891195610404,0.5212299058684854,0.4219209703624649,0.3434994566556588,0.2850001233290418,0.2428436370694657,0.2130310114067948,0.192155114158306,0.1914665202813922
0.9720367237983544,0.8949834660878566,0.7679151780639247,0.637780264897079,0.5179956759133806,0.4158412584709839,0.3352288285998181,0.2751682946016318,0.2319333711238493,0.2013832766786512,0.180003806025571,0.17929878450895334
0.9723606164002868,0.8989345735310299,0.7716227684598432,0.6397799835204045,0.5176231913055356,0.4132736200508825,0.3309828754431482,0.2697415752947747,0.2257010643138196,0.1946057277598072,0.1728569043671265,0.172139876921782
0.9726949634804568,0.903482362607862,0.7766605241416641,0.6439104054300785,0.5201606997595277,0.4142904099893831,0.3308527257197379,0.2688245076038547,0.2242604914178384,0.1928184138227628,0.170838715099118,0.1701142418423434
0.9730392760010974,0.9086152928736764,0.7830219026155858,0.6501810009629052,0.5256390729438581,0.4189426250950996,0.3349050621510873,0.272494926881408,0.227697117564898,0.1961119562513581,0.1740433417629955,0.1733160957931206
0.9733930274897276,0.9143187715123656,0.7906925979432197,0.6585881814797406,0.5340710680478071,0.4272588787777957,0.3431808942724439,0.2808026050583942,0.2360666622408407,0.2045460641477692,0.182533171094056,0.18180791213593098
0.973755655364286,0.9205752174223188,0.7996504944925666,0.6691149867971727,0.5454506935304102,0.4392444888478501,0.3556944479910708,0.2937680119853526,0.2493937808416314,0.2181481665078738,0.1963374743094588,0.19561902139446324
0.9741265624158488,0.9273641479467292,0.8098656813082347,0.6817308656750114,0.5597526876684192,0.4548806870336352,0.372432178968726,0.3113811992148755,0.2676708659621164,0.2369121612732421,0.2154511227692518,0.2147443258598916
0.9745051184456796,0.9346622879647548,0.8213005293513967,0.6963915556435578,0.5769321190848627,0.4741239599829063,0.3933519183964517,0.3336008128251381,0.2908569729975938,0.2607972840910698,0.2398334194601616,0.23914312988149716
0.9748906620524982,0.942443700829,0.8339098334654879,0.7130390684011383,0.5969241191233057,0.496905533042166,0.4183821620346471,0.3603532448376131,0.3188768781008501,0.2897271034676615,0.2694070518937431,0.2687380913957822
0.9752825025648686,0.9506799403973004,0.8476410204734202,0.7316017869046578,0.6196437566925005,0.5231310099488632,0.447421516280866,0.3915319365702563,0.3516202810421603,0.3235886540517583,0.304057177464319,0.3034143057150022
0.975679922112718,0.9593402231654178,0.8624344242998542,0.7519946800823345,0.6449860669841766,0.5526801836507825,0.4803383184183898,0.4269968518015405,0.3889411709715543,0.3622317259355836,0.3436306589803172,0.34301853928164805
0.9760821778310068,0.9683916192642,0.8782236284313214,0.7741196407817933,0.6728262461889346,0.5854070356793613,0.5169704519620868,0.4665741427565785,0.4306573793257203,0.4054683349499114,0.3879354757948295,0.3873586388286554
0.9764885041876988,0.977799260843392,0.8949358753730065,0.7978659520888084,0.7030200249123019,0.6211399437123478,0.5571253819800683,0.5100560374616026,0.4765503509331067,0.4530724067167675,0.4367403444690919,0.43620314991729003
0.9768981154272136,0.9875265661275744,0.9124925420300556,0.8231108864701953,0.7354042333209683,0.6596821189973955,0.6005804392064623,0.5572009826813334,0.5263651714530548,0.5047797153902387,0.489774591870942,0.4892811878200442
0.9773102081197298,0.9975354772017015,0.9308096791325048,0.8497204412671155,0.7697975710126402,0.7008122969735783,0.6470833854002278,0.6077340821250561,0.5798108962648851,0.5602881261580694,0.5467283326130662,0.5462826127476752
0.9777239638058064,1.007786709368137,0.9497986119377034,0.8775502128523486,0.8060015940777852,0.7442857054970402,0.6963532954280854,0.6613478744865264,0.636561232348761,0.619258198201043,0.6072530112505673,0.6068585699643244
0.9781385517250716,1.0182400097184563,0.9693665984877916,0.9064464102322314,0.8438019306806561,0.7898353353041674,0.7480817935957808,0.7177034997147,0.6962556300441657,0.6813142113331323,0.6709623770660047,0.6706224627731507
0.9785531316169372,1.0288544223859102,0.9894175406811972,0.9362470069937232,0.88296973460623,0.8371735364727687,0.8019346824284351,0.7764323041898689,0.7585008452385115,0.7460456843122936,0.7374339648648212,0.7371514319777905
0.9789668565806998,1.0395885577930113,1.0098527423499684,0.9667830282536488,0.923263383485686,0.8859939624102181,0.8575540009964681,0.8371379356586676,0.822873033878225,0.8130094550914868,0.8062111582001321,0.8059884184454502
0.9793788759817548,1.0504008630876938,1.030571707436977,0.9978799666590392,0.9644304247327652,0.9359738790642697,0.9145605465899108,0.8993989763040819,0.8889204390302033,0.8817323923038974,0.8768059110085805,0.8766448849787116
0.9797883383902148,1.0612498908753794,1.0514729702619032,1.0293593185312233,1.0062097675337092,0.9867768514073928,0.9725568876792158,0.9627721566515623,0.95616672537987,0.9517148022714654,0.9487021989199514,0.9486042689942489
0.9801943945377626,1.0720945633071606,1.0724549487801212,1.061040227979084,1.0483341135131303,1.038055811634934,1.031130887343816,1.0267961836567474,1.0241150064138065,1.022434586065768,1.0213602616970172,1.021326227699462
0.9805962002783306,1.0828944285798794,1.0934168107063968,1.0927412232893168,1.0905326119777818,1.0894565038661488,1.0898597444766362,1.0909962029075813,1.0922525950909314,1.09335218602035,1.0942216826741114,1.094251721855269
0.980992919537942,1.0936099069453014,1.114259341431846,1.1242820262188955,1.1325337180126824,1.1406212884739346,1.1483145449978918,1.1548888971907416,1.1600564892273688,1.1639163401698815,1.1667153291965089,1.1668089623157811
0.9813837272390232,1.1042025234151431,1.1348858018466397,1.1554854110778383,1.174068223333744,1.1911932756507442,1.2060652971307082,1.217988201730417,1.2269995780334653,1.2335706362287069,1.2382641497154132,1.2384202151389099
0.9817678121844604,1.1146351244878916,1.1552027635330788,1.1861790868330242,1.2148724209268624,1.2408207427477194,1.2626864038192065,1.2798115904995662,1.292557526504465,1.3017608241414391,1.308292788556381,1.308509426356213
0.9821443798868772,1.1248720764126665,1.175120908354605,1.2161975720419185,1.2546913554427912,1.2891617737664405,1.317762502174627,1.3398868587581798,1.356216260339548,1.3679428086168808,1.376235939135107,1.3765105871583816
0.982512655328794,1.1348794427438986,1.194555779274759,1.245384029410289,1.293282102458433,1.3358890427656684,1.370894575253187,1.397759295386107,1.4174799368582187,1.4315912015850585,1.4415473117900524,1.44187671554294
0.9828718856397668,1.1446251392266549,1.2134284693317683,1.2735920243417838,1.3304170115097884,1.380694646652924,1.4217062166068497,1.452999106026469,1.4758792485852108,1.49220827093732,1.5037090452902269,1.504089283240467
0.9832213426770084,1.15407906438241,1.231666236098461,1.300687170191996,1.3658868407444102,1.4232948777767909,1.46984990425337,1.5052089162720923,1.5309798678263289,1.5493330784975512,1.5622413439075695,1.5626678694398812
0.9835603254966462,1.163213204534803,1.2492030296960197,1.3265486222292973,1.399503705647442,1.4634348139259448,1.515013119523044,1.5540311551375692,1.5823908050860485,1.602550559667599,1.6167120776868396,1.6171797784498025
0.9838881627033914,1.172001712418157,1.2659799235154807,1.3510703826927548,1.4311037610693889,1.500892593813739,1.5569241293001015,1.599155095075403,1.6297724242719984,1.651500262653883,1.666746045543733,1.6672493203133139
0.984204214667234,1.1804209589416146,1.2819454382341964,1.3741623809469117,1.4605495351861897,1.535483240886431,1.5953572391259492,1.6403233080667488,1.672843836061978,1.6958844397959516,1.7120335725646958,1.7125664250386652
0.9845078755965893,1.1884495581301695,1.2970557514837002,1.3957512956441334,1.4877318364298366,1.567061898225062,1.630137320972188,1.6773372899511525,1.7113893802008355,1.7354751703195377,1.7523380977209109,1.752894245880629
0.9847985754583234,1.19606836572204,1.3112747876059707,1.4157810900471133,1.5125711601013485,1.5955263431042928,1.6611434244487424,1.7100620089160106,1.7452639100735363,1.7701201954251768,1.7875024090264815,1.7880754078982326
0.9850757817360528,1.2032604523594688,1.3245741842877152,1.434213237205499,1.5350185304252646,1.6208186618351168,1.6883112945925691,1.7384291501562383,1.7743966102337865,1.7997471648521526,1.8174532020390155,1.8180365769040916
0.985339001019236,1.2100110527575236,1.3369331354360363,1.4510266184284015,1.555055726161439,1.642925983920637,1.7116346434562109,1.7624388576250518,1.798793110335796,1.8243660297643376,1.8422036754776736,1.8427910618706398
0.9855877804166544,1.2163074926620216,1.3483381123891578,1.466217086288973,1.5726948532998073,1.6618801989746117,1.7311650561286454,1.7821598151570888,1.818535706740159,1.8440693696037675,1.8618539342294755,1.8624392204792954
0.9858217087890988,1.2221390958033278,1.358782468369516,1.4797966920187768,1.5879772463831014,1.6777566095721457,1.7470104535637845,1.7977275617729251,1.833781564427737,1.8590305087469068,1.8765890432838943,1.87716651093974
0.9860404177972024,1.2274970734075472,1.3682659339014245,1.4917925863235413,1.6009717000093695,1.6906715071180185,1.7593320830182204,1.8093409974975128,1.8447588441315568,1.8694993593867548,1.8866746629092297,1.8872391201892011
0.9862435827616332,1.2323743991316911,1.376794013645485,1.5022456120608192,1.6117720532909017,1.7007786945001602,1.7683400598140144,1.817257103603456,1.851760779199672,1.8757960159467528,1.8924502911621783,1.8929971945926962
0.986430923333997,1.2367656725364369,1.3843772976589632,1.5112086165178125,1.6204941716099452,1.708265017068188,1.7742875389396482,1.8217839713134776,1.8551378093399824,1.878302218593077,1.894320239211683,1.8948457988955518
0.9866022039780604,1.2406669743927594,1.391030702389776,1.5187445198562712,1.627272390977944,1.7133450005291453,1.777463648855867,1.823272301854041,1.855287959415832,1.877450893723364,1.8927425621235865,1.8932438265759424
0.9867572342620182,1.2440757172314951,1.3967726586712792,1.524924184298673,1.632255509734393,1.7162547288615428,1.7781853699434105,1.822105604533581,1.8526457262247744,1.8737140623887896,1.8882162569212408,1.8886911741183867
0.9868958689637268,1.2469904945845949,1.4016242655346962,1.529824135488035,1.6356024293291034,1.7172451256049075,1.7767885836807398,1.8186893747223705,1.8476698004790983,1.8675894786690992,1.881267115707726,1.8817145678637346
0.9870180079918716,1.2494109323316858,1.4056084297367204,1.533524192875249,1.6374775597399394,1.7165748264045215,1.7736185536314155,1.8134395773136407,1.8408300015419523,1.8595864151759145,1.8724326802123024,1.872852490781473
0.9871235961271368,1.2513375454559563,1.408749011467198,1.536105069740494,1.6380461150607035,1.7145028483214555,1.769020123961735,1.806770791312672,1.832593836389788,1.8502110494040287,1.862246782437505,1.86263969488117
0.9872126225883744,1.2527716033315532,1.4110699967279494,1.5376460053727783,1.637469430509084,1.711281271385679,1.7633279344548478,1.799084386409778,1.82341311045147,1.8399519212192568,1.851224172752515,1.8515918016497859
0.9872851204297504,1.2537150064148512,1.4125947163490131,1.5382224919212273,1.6359004333137497,1.7071481498210062,1.7568569524728732,1.7907571024631044,1.8137110162655687,1.8292659283495167,1.8398457319076964,1.840190487979347
0.9873411657756214,1.254170176899847,1.4133451305404705,1.5379041564758849,1.6334793966105472,1.702320864363308,1.7498936123305044,1.7821303883463986,1.8038701072199588,1.8185653045378063,1.8285447384696432,1.8288697299783645
0.9873808769007212,1.2541399655313443,1.4133411962934284,1.5367528550935132,1.6303300977773232,1.69699011356418,1.7426878319416763,1.7735008289500125,1.794221529795578,1.808205986212333,1.8176946205910784,1.8180035343461898
0.9874044131638526,1.253627576357116,1.4126003328848409,1.534821029882785,1.6265564909071648,1.6913147216729203,1.7354461466949995,1.7651119501611792,1.7850358411629397,1.7984777210004148,1.8075985640415613,1.8078955298499162
0.98741197380392,1.2526365107521902,1.4111369982665314,1.5321503730950736,1.6222399878526486,1.6854174146170129,1.7283261629291014,1.7571476436447062,1.7765156824727353,1.7895962083895338,1.7984812805922246,1.7987707234486097
0.9874037966075871,1.2511705315754291,1.4089623862997265,1.528770833674418,1.6174374240728642,1.6793816849121286,1.721432489910338,1.7497273985937034,1.768790514637108,1.7816974926047124,1.7904831657413247,1.790769650339944
0.9873801564582928,1.2492336478321755,1.4060842517144814,1.524699992187758,1.6121797650641505,1.673249832271045,1.7148142617033495,1.742903468689677,1.761913555601088,1.774834753422169,1.783656995707003,1.783945067986931
0.9873413637766232,1.2468301197284843,1.4025068664175722,1.5199428197967058,1.6064715871820392,1.6670222305087417,1.7084643105522974,1.7366600415089044,1.7558609885730034,1.7689775649126658,1.7779672334876688,1.7782612639106472
0.9872877628623128,1.2439644835236945,1.398231107436031,1.5144918262740172,1.6002913439078716,1.6606578342876033,1.702320003014301,1.7309144165052617,1.7505334415904463,1.764013617304126,1.7732919349779674,1.7735959680902222
0.9872197301482268,1.240641595130003,1.393254673461544,1.5083275913457372,1.5935924058109436,1.6540759024735612,1.69626570060228,1.7255201381914007,1.745759671956595,1.75975282513459,1.7694271705119269,1.769744785076878
0.9871376723767756,1.236866690980354,1.3875724237461011,1.5014196631813432,1.5863048403064484,1.6471588794535486,1.6901367594284713,1.7202719746823478,1.7413023259822231,1.7559336771213658,1.7660938062520497,1.7664279898709492
0.9870420247091376,1.2326454642987938,1.3811768300801412,1.4937277979716048,1.5783378764671128,1.639756342673567,1.6837249394658345,1.7149125796074194,1.736865586362505,1.7522316209208764,1.7629464247357447,1.7632994664100266
0.986933248777597,1.2279841545684187,1.374058529841861,1.48520350551519,1.569582981210573,1.6316898947741734,1.676785054606427,1.709140628640384,1.7321044675041566,1.7482692202667205,1.7595841056644843,1.7599575092071422
0.9868118306910848,1.2228896477078368,1.366206965711899,1.4757918578366758,1.559917456687926,1.6227588528107244,1.6690426606353528,1.7026201815573043,1.726635474230718,1.7436277738798502,1.7555627376930312,1.7559571582763598
0.9866782790038118,1.2173695842428314,1.3576110956610394,1.4654335112985766,1.5492084550993346,1.612746565837963,1.6602025504117388,1.6949909877663318,1.7200483025538154,1.737860046103885,1.7504084906284791,1.750823696072409
0.9865331226565331,1.211432472599027,1.3482601552865652,1.454066887622686,1.537317296834373,1.601427176198378,1.6499578047230457,1.685879428578693,1.711918233633406,1.7305037295419468,1.743632046254573,1.7440669039260759
0.9863769088996824,1.2050878045458364,1.3381444535278442,1.4416304558271966,1.5241039710597966,1.588572629651272,1.637999134120553,1.6749097739518282,1.7018188546635946,1.721095241189046,1.7347431661841526,1.7351956556096357
0.9862102012071636,1.1983461697917004,1.3272561822507951,1.428065055389775,1.509431694834025,1.5739597353451829,1.6240242420714437,1.6617154257528723,1.689334734115457,1.7091834467229643,1.7232651678889594,1.723732418398217
0.9860335771892096,1.1912193667645836,1.315590220156591,1.413316200982724,1.4931714075817717,1.5573770787361332,1.6077469433001033,1.6459498242742436,1.6740736842380466,1.6943429135882362,1.708748886339844,1.7092272382864266
