Values,Values_10_18_12,Values_10_29_10,Values_10_39_21,Values_10_49_27,Values_10_59_32,Values_11_09_34,Values_11_20_20,Values_11_31_02,Values_11_41_27,Values_11_51_53,Values_12_02_21,Values_12_12_46,Values_12_23_10,Values_12_33_13,Values_12_42_44,Values_12_52_25,Values_13_02_46,Values_13_14_20,Values_13_26_28,Values_13_37_54,Values_13_50_00,Values_14_02_18,Values_14_14_24,Values_14_26_08,Values_14_38_28,Values_14_50_48,Values_15_01_34,Values_15_10_59,Values,Values_15_20_57,Values_15_30_34,Values_15_40_10,Values_15_49_43,Values_15_59_17,Values_16_08_49,Values_16_18_23,Values_16_27_54,Values_16_37_26,Values_16_46_59,Values_16_56_30,Values_17_06_02,Values_17_15_35,Values_17_25_05,Values_17_34_36,Values_17_44_05,Values_17_53_36,Values_18_03_07,Values_18_12_37,Values_18_22_08,Values_18_31_37,Values_18_41_06,Values_18_50_35,Values_19_00_06,Values_19_09_36,Values_19_19_06,Values_19_28_34,Values_19_38_02,Values_19_47_30,Values_19_57_00,Values_20_06_30,Values_20_16_00,Values_20_25_29,Values_20_34_58,Values_20_44_25,Values_20_53_53,Values_21_03_22,Values_21_12_51,Values_21_22_19,Values_21_31_47,Values_21_41_15,Values_21_50_42,Values_22_00_13,Values_22_09_44,Values_22_19_19,Values_22_28_47,Values_22_38_13,Values_22_47_40,Values_22_57_08,Values_23_06_36,Values_23_16_04,Values_23_25_30,Values_23_34_56,Values_23_44_24,Values_23_53_52,Values_00_03_17,Values_00_12_43,Values_00_22_10,Values_00_31_36,Values_00_41_01,Values_00_50_27,Values_00_59_52,Values_01_09_18,Values_01_18_45,Values_01_28_10,Values_01_37_33,Values_01_46_59,Values_01_56_25,Values_02_05_51,Values_02_15_13,Values_02_24_07,Values_02_33_00
0.984062473,1.10418062,1.080323078,1.040249576,1.014060682,0.982229933,0.933249903,0.888718314,0.871769197,0.866185535,0.876570738,0.909997549,0.961857669,1.026402891,1.117503103,1.204760797,1.272718366,1.324912326,1.367247353,1.403493916,1.435529394,1.46423505,1.490137585,1.513694159,1.535355113,1.555543134,1.574623685,1.592890892,1.610569116,1.614743667,1.627823535,1.64477356,1.66150534,1.678081759,1.694549694,1.710944955,1.727295516,1.743623585,1.759946954,1.776279886,1.792633731,1.809017365,1.82543751,1.841898961,1.858404755,1.874956278,1.891553342,1.90819423,1.924875725,1.941593132,1.958340299,1.97510964,1.991892178,2.008677595,2.025454306,2.042209553,2.058929519,2.07559946,2.092203868,2.108726634,2.125151239,2.141460949,2.157639014,2.173668868,2.189534326,2.205219769,2.220710318,2.235991988,2.251051822,2.265878011,2.28045998,2.294788459,2.308855535,2.322654672,2.336180722,2.34942991,2.362399799,2.37508924,2.387498303,2.399628181,2.41148109,2.423060135,2.434369177,2.445412674,2.45619552,2.466722884,2.477000046,2.487032248,2.496824564,2.506381796,2.515708401,2.524808451,2.533685638,2.542343303,2.550784512,2.559012146,2.567029008,2.574837947,2.582441971,2.589844352,2.597048709,2.604059078
0.984032055,1.100796463,1.075966227,1.035870728,1.009610883,0.977467356,0.927643218,0.881272211,0.860946817,0.849906949,0.85224728,0.875472692,0.916701785,0.971474391,1.053980019,1.133824734,1.195470607,1.24226572,1.279862421,1.311845238,1.339978848,1.365076098,1.387619569,1.40803645,1.426755708,1.444183765,1.460672729,1.476505035,1.49189439,1.495540229,1.506996094,1.521920377,1.536744888,1.551524692,1.566299515,1.581098667,1.595944225,1.610853061,1.625838133,1.640909319,1.656073985,1.67133737,1.686702861,1.702172189,1.717745555,1.733421712,1.749198014,1.76507044,1.781033599,1.797080737,1.813203737,1.829393136,1.845638146,1.861926696,1.878245501,1.894580137,1.910915156,1.927234213,1.943520215,1.959755491,1.975921976,1.992001403,2.007975508,2.02382623,2.039535904,2.055087457,2.070464581,2.085651889,2.100635058,2.115400946,2.129937688,2.144234764,2.158283057,2.172074877,2.185603967,2.198865495,2.211856017,2.224573427,2.237016885,2.249186724,2.261084343,2.272712076,2.284073053,2.29517104,2.30601028,2.316595323,2.326930866,2.337021603,2.346872095,2.356486661,2.365869313,2.375023715,2.383953183,2.39266073,2.401149126,2.409421,2.417478947,2.425325649,2.432963988,2.440397148,2.447628706,2.454662685
0.984005461,1.097521898,1.071750645,1.031675172,1.005397313,0.97300372,0.922408054,0.874288196,0.850690409,0.834288761,0.828630979,0.841582185,0.871932389,0.916504229,0.989807626,1.0615799,1.116304576,1.157156915,1.189520018,1.216775508,1.240564282,1.261624207,1.280389869,1.297256191,1.312629439,1.326899072,1.340403557,1.353413603,1.36613238,1.369158761,1.378705509,1.391234257,1.403787996,1.416414174,1.429145559,1.442005122,1.455009194,1.468169443,1.481494116,1.494988819,1.508657035,1.522500462,1.536519245,1.550712132,1.565076564,1.579608733,1.594303599,1.609154892,1.624155096,1.639295438,1.65456587,1.669955071,1.685450452,1.701038195,1.716703293,1.732429636,1.748200104,1.763996688,1.779800642,1.79559264,1.811352962,1.827061689,1.842698896,1.858244865,1.873680279,1.888986414,1.904145325,1.919140001,1.933954518,1.948574155,1.962985497,1.977176516,1.991136618,2.004856684,2.018329072,2.031547613,2.044507578,2.057205627,2.069639734,2.0818091,2.093714042,2.105355859,2.116736695,2.127859376,2.138727248,2.149344007,2.159713541,2.169839776,2.179726547,2.189377492,2.198795987,2.207985104,2.216947621,2.22568606,2.234202756,2.242499957,2.250579932,2.258445093,2.266098109,2.273542005,2.280780249,2.287816807
0.983982619,1.094359725,1.067681263,1.027669433,1.001428179,0.968849831,0.917560451,0.867793107,0.841047089,0.81941484,0.805866744,0.808555694,0.82787243,0.861900271,0.925461999,0.988562177,1.035814384,1.070236495,1.096923981,1.119037716,1.138083419,1.154717423,1.169322622,1.182259584,1.193910746,1.204648076,1.214796263,1.224614409,1.234295414,1.236614609,1.243975558,1.253747524,1.263672775,1.2737915,1.284129833,1.294704712,1.305526998,1.316603414,1.327937734,1.339531518,1.351384577,1.363495267,1.375860681,1.388476762,1.401338365,1.41443928,1.427772226,1.441328825,1.455099572,1.469073798,1.483239637,1.497584011,1.512092625,1.526749983,1.541539428,1.556443206,1.571442556,1.586517824,1.601648605,1.616813896,1.631992282,1.647162122,1.662301753,1.677389694,1.692404847,1.707326698,1.722135497,1.73681243,1.751339767,1.765700995,1.779880923,1.793865767,1.807643207,1.82120243,1.834534142,1.847630564,1.860485402,1.873093799,1.885452267,1.897558593,1.909411731,1.921011673,1.932359304,1.943456243,1.954304677,1.964907199,1.975266637,1.985385911,1.995267901,2.004915344,2.01433077,2.023516465,2.032474481,2.04120668,2.049714801,2.058000568,2.066065796,2.073912514,2.081543076,2.088960266,2.096167373,2.103168247
0.983963445,1.091312261,1.063762377,1.023859118,0.997710361,0.965014614,0.91311383,0.86181011,0.832058886,0.805362385,0.784091726,0.776616195,0.784843041,0.808077609,0.861439753,0.91534369,0.954646697,0.982223844,1.002863064,1.019485847,1.033451095,1.045327128,1.055441649,1.064119012,1.071716892,1.078589396,1.08504743,1.091338716,1.097646267,1.099177656,1.104097484,1.110776958,1.117738735,1.125016218,1.132629351,1.140589453,1.148902301,1.157570031,1.166592282,1.175966884,1.185690276,1.195757761,1.206163648,1.21690134,1.227963351,1.239341309,1.251025919,1.263006916,1.275273009,1.28781183,1.300609881,1.313652502,1.32692385,1.340406903,1.354083483,1.367934314,1.381939095,1.396076613,1.410324864,1.424661218,1.439062585,1.453505608,1.467966862,1.48242306,1.496851262,1.511229067,1.525534813,1.539747745,1.553848178,1.567817631,1.581638942,1.595296363,1.608775626,1.622063985,1.635150247,1.648024762,1.660679407,1.673107539,1.685303929,1.697264674,1.708987089,1.720469577,1.731711491,1.742712968,1.753474775,1.76399813,1.774284553,1.784335707,1.79415328,1.80373888,1.813093972,1.822219853,1.831117655,1.8397884,1.84823307,1.856452715,1.864448561,1.872222135,1.879775377,1.887110735,1.894231247,1.901140589
0.983947841,1.088381331,1.059997626,1.020248883,0.994249356,0.96150503,0.909078872,0.856358472,0.823762291,0.792201015,0.763433525,0.745976688,0.743158238,0.755451115,0.798248617,0.842521474,0.873487413,0.893891783,0.908193573,0.919055632,0.927678284,0.934535499,0.939896544,0.944047947,0.947321876,0.950054347,0.952542576,0.955023227,0.957669881,0.95834399,0.960601604,0.963895472,0.967598695,0.971738449,0.976329019,0.981376601,0.986882354,0.992844262,0.999258237,1.006118767,1.013419288,1.021152395,1.029309954,1.037883143,1.046862447,1.056237626,1.065997656,1.076130657,1.086623819,1.097463325,1.108634287,1.120120692,1.13190537,1.143969975,1.156295004,1.168859835,1.18164279,1.194621235,1.207771702,1.221070034,1.234491553,1.24801125,1.261603977,1.275244662,1.288908507,1.302571201,1.316209107,1.329799454,1.343320494,1.356751652,1.37007365,1.383268608,1.39632012,1.409213311,1.421934864,1.434473033,1.446817622,1.458959952,1.470892795,1.482610295,1.49410786,1.50538204,1.516430384,1.527251287,1.537843823,1.548207587,1.558342531,1.568248822,1.577926718,1.587376472,1.596598272,1.605592219,1.614358341,1.622896643,1.631207191,1.639290214,1.647146221,1.654776122,1.66218134,1.669363907,1.676326537,1.683072669
0.983935694,1.085568265,1.056389969,1.016842397,0.991049234,0.95832602,0.905463418,0.851453382,0.816187889,0.779991992,0.744008569,0.716837078,0.703119693,0.704427795,0.7363974,0.770704997,0.793046574,0.806048769,0.813818858,0.818741384,0.821846385,0.823507389,0.823932284,0.823368416,0.8221219,0.82051055,0.818818065,0.817270415,0.816032255,0.81579448,0.815214909,0.814888562,0.815094223,0.815853457,0.817175475,0.819061904,0.8215098,0.824513483,0.828065593,0.832157709,0.836780673,0.841924765,0.847579778,0.853735026,0.860379309,0.867500853,0.875087222,0.883125233,0.891600853,0.900499106,0.909803992,0.919498414,0.929564128,0.939981714,0.950730575,0.961788961,0.973134024,0.984741902,0.996587833,1.008646289,1.020891141,1.03329584,1.045833612,1.058477665,1.071201394,1.083978593,1.096783655,1.109591759,1.122379045,1.135122767,1.147801432,1.160394905,1.172884502,1.185253055,1.197484948,1.209566141,1.22148416,1.233228067,1.244788409,1.256157137,1.267327513,1.278293983,1.289052049,1.29959811,1.309929309,1.320043371,1.329938446,1.339612974,1.349065563,1.358294901,1.367299698,1.376078674,1.384630577,1.392954239,1.401048661,1.408913122,1.416547297,1.42395138,1.431126188,1.438073263,1.444794932,1.451294353
0.983926882,1.082873893,1.05294167,1.013642315,0.988112607,0.955480475,0.902272424,0.847105834,0.809360084,0.768787582,0.725920686,0.689381294,0.665011701,0.655399223,0.676385748,0.700503058,0.714042188,0.71951949,0.720666619,0.719570053,0.717078095,0.713458095,0.708853969,0.703472817,0.697594341,0.691518145,0.685514629,0.679799463,0.674528895,0.673342631,0.669807104,0.665698037,0.662237155,0.659441055,0.657314491,0.655855099,0.65505638,0.654909497,0.655404305,0.656529923,0.65827503,0.660628002,0.66357695,0.667109697,0.67121372,0.675876053,0.681083189,0.686820962,0.69307443,0.699827761,0.707064138,0.714765661,0.722913291,0.731486795,0.740464738,0.749824486,0.759542252,0.769593164,0.779951368,0.790590153,0.801482112,0.812599308,0.823913471,0.835396202,0.847019179,0.858754371,0.87057424,0.882451935,0.894361481,0.906277934,0.91817753,0.93003781,0.941837715,0.953557665,0.965179614,0.976687075,0.988065128,0.999300398,1.010381012,1.02129653,1.032037854,1.042597119,1.052967558,1.06314336,1.073119519,1.082891674,1.09245597,1.101808915,1.110947274,1.119867984,1.128568109,1.137044826,1.145295455,1.15331752,1.161108838,1.168667635,1.175992658,1.183083303,1.189939719,1.196562901,1.202954748,1.209118099
0.98392127,1.080298544,1.049654286,1.010650268,0.985440619,0.95296922,0.899507937,0.843322569,0.803296924,0.758630569,0.709259918,0.663774736,0.629096532,0.608734306,0.618694071,0.632510615,0.63718368,0.635124753,0.629665178,0.622573873,0.614506439,0.605618805,0.595988738,0.585782327,0.575252677,0.564681267,0.554325442,0.544390954,0.535026146,0.532875127,0.526328643,0.518356789,0.511141151,0.504694004,0.499016262,0.494102159,0.48994219,0.486524881,0.483837784,0.481868016,0.480602525,0.48002819,0.480131829,0.48090015,0.482319658,0.484376543,0.487056554,0.490344861,0.494225921,0.498683348,0.503699793,0.509256839,0.515334921,0.521913263,0.528969844,0.536481395,0.544423426,0.552770283,0.561495235,0.570570595,0.57996786,0.589657882,0.599611054,0.609797509,0.620187328,0.630750754,0.6414584,0.652281446,0.663191835,0.674162439,0.685167221,0.696181364,0.707181385,0.718145227,0.729052321,0.739883631,0.750621667,0.761250482,0.771755637,0.782124141,0.792344375,0.802405985,0.812299765,0.822017514,0.831551899,0.840896304,0.850044693,0.858991482,0.867731436,0.876259599,0.884571248,0.892661897,0.900527326,0.908163653,0.915567429,0.922735749,0.929666375,0.936357857,0.942809637,0.949022133,0.954996797,0.960736138
0.983918711,1.07784205,1.046528659,1.00786685,0.983032943,0.950791026,0.89716911,0.84010607,0.798010013,0.749553931,0.694101588,0.640162101,0.595610295,0.564772658,0.563774051,0.567296087,0.563155696,0.553661639,0.54171989,0.528762993,0.515243629,0.501201679,0.486647052,0.471704374,0.456600148,0.441597868,0.426942073,0.412828948,0.399399391,0.396289087,0.386745023,0.374919188,0.363948191,0.353840608,0.34459412,0.336200131,0.328646674,0.32192014,0.316006252,0.310890571,0.30655873,0.302996505,0.300189796,0.298124548,0.296786634,0.296161724,0.296235132,0.296991663,0.298415464,0.30048987,0.303197273,0.306519001,0.31043522,0.314924855,0.319965543,0.325533614,0.331604102,0.338150789,0.34514628,0.352562109,0.360368873,0.368536391,0.377033885,0.385830173,0.39489388,0.404193645,0.413698336,0.423377253,0.433200326,0.443138295,0.453162878,0.463246917,0.473364498,0.48349106,0.493603473,0.50368009,0.513700784,0.523646947,0.533501475,0.54324872,0.552874425,0.562365627,0.57171055,0.580898477,0.589919621,0.598764982,0.607426221,0.615895546,0.624165616,0.632229478,0.640080536,0.647712559,0.655119723,0.662296686,0.669238685,0.675941655,0.68240235,0.688618461,0.694588718,0.700312967,0.705792219,0.711028665
0.983919047,1.075503745,1.043564913,1.005291618,0.980887792,0.948942643,0.895252255,0.837454617,0.793504526,0.741580672,0.680505635,0.618665649,0.564759431,0.523818779,0.512040058,0.505389642,0.492602985,0.475884805,0.457690808,0.439099476,0.420351363,0.401366419,0.382085502,0.362591637,0.343084873,0.32381091,0.3050017,0.286844158,0.269472138,0.265430176,0.252971744,0.237391877,0.222755162,0.209067068,0.196322618,0.184510937,0.173618108,0.163628874,0.154527578,0.146298645,0.138926785,0.132397042,0.126694743,0.121805399,0.11771456,0.11440767,0.11186989,0.11008593,0.10903988,0.108715048,0.109093807,0.11015746,0.111886129,0.11425866,0.117252563,0.120843974,0.125007655,0.129717021,0.134944206,0.140660152,0.146834736,0.153436914,0.160434904,0.167796363,0.175488604,0.183478796,0.191734183,0.200222291,0.208911133,0.217769397,0.226766619,0.235873347,0.245061273,0.25430335,0.26357389,0.272848629,0.282104774,0.291321026,0.300477569,0.309556046,0.318539496,0.32741228,0.336159982,0.344769295,0.353227902,0.361524348,0.369647925,0.377588568,0.385336771,0.39288354,0.400220366,0.407339248,0.414232738,0.420894023,0.427317031,0.433496549,0.439428341,0.445109266,0.450537373,0.455711972,0.460633672,0.465304385
0.98392211,1.073282475,1.040762455,1.002923104,0.979001944,0.947418851,0.893750926,0.835362394,0.789779314,0.734723816,0.66851624,0.599383941,0.536717942,0.486137238,0.4638618,0.447272905,0.426116927,0.402489739,0.378372609,0.354473869,0.330814005,0.307190011,0.283473049,0.259704717,0.236058889,0.212763677,0.190038622,0.168061596,0.146959722,0.142035338,0.126814004,0.107669385,0.089545343,0.072444781,0.0563606,0.041280157,0.027188072,0.014067887,0.001902987,-0.00932295,-0.019625774,-0.029020836,-0.037523068,-0.045147102,-0.051907429,-0.057818576,-0.062895288,-0.067152718,-0.07060661,-0.073273475,-0.075170757,-0.07631698,-0.076731879,-0.076436502,-0.07545329,-0.073806125,-0.071520345,-0.068622734,-0.065141463,-0.061106021,-0.056547092,-0.051496423,-0.045986653,-0.040051135,-0.033723729,-0.0270386,-0.02003,-0.012732054,-0.005178559,0.002597223,0.010562741,0.018686327,0.026937349,0.035286333,0.043705082,0.052166749,0.060645906,0.069118577,0.077562245,0.085955842,0.094279699,0.102515492,0.11064615,0.118655759,0.126529458,0.134253322,0.141814262,0.149199934,0.15639867,0.163399439,0.170191836,0.176766111,0.183113225,0.189224938,0.195093917,0.200713854,0.206079585,0.211187202,0.216034142,0.220619248,0.224942794,0.229006481
0.983927723,1.071176605,1.038119984,1.000758825,0.977370786,0.946212533,0.892656025,0.833819645,0.786827087,0.728986556,0.65816172,0.582391065,0.511625414,0.451948992,0.419558409,0.393370437,0.364224212,0.334098573,0.304477548,0.275685277,0.247515745,0.219640923,0.191862196,0.164180196,0.136743006,0.109761354,0.083442478,0.057955337,0.03342055,0.027683195,0.009914345,-0.01252188,-0.033871331,-0.054133183,-0.07331617,-0.091434233,-0.108503773,-0.124542031,-0.139566197,-0.153592987,-0.16663848,-0.178718124,-0.189846829,-0.20003911,-0.209309263,-0.217671561,-0.225140449,-0.231730749,-0.237457854,-0.242337923,-0.246388052,-0.24962644,-0.252072527,-0.253747111,-0.254672442,-0.254872283,-0.254371936,-0.253198247,-0.25137956,-0.248945658,-0.245927654,-0.242357862,-0.238269645,-0.233697231,-0.22867552,-0.22323988,-0.217425927,-0.211269315,-0.204805521,-0.198069642,-0.191096203,-0.183918975,-0.176570816,-0.169083526,-0.161487729,-0.153812767,-0.146086631,-0.138335905,-0.130585744,-0.122859872,-0.115180613,-0.10756893,-0.100044504,-0.092625811,-0.085330214,-0.078174063,-0.071172781,-0.06434094,-0.057692315,-0.051239911,-0.044995961,-0.038971889,-0.033178243,-0.027624603,-0.02231947,-0.01727015,-0.012482633,-0.007961492,-0.003709804,0.000270907,0.003980678,0.007421089
0.983935698,1.069184025,1.035635496,0.998795313,0.975988354,0.945314762,0.891955946,0.832812873,0.784634688,0.72436255,0.649454701,0.567736369,0.489585857,0.421428903,0.379394115,0.344043204,0.307377978,0.271248906,0.236621978,0.20342559,0.171222512,0.139558652,0.108166091,0.077005221,0.046198801,0.015940338,-0.013575212,-0.042187769,-0.0697831,-0.076245869,-0.096289519,-0.121668846,-0.145906577,-0.169003538,-0.190969665,-0.211819776,-0.231570889,-0.250240653,-0.267846487,-0.284405182,-0.299932758,-0.314444492,-0.327955028,-0.340478544,-0.352028937,-0.362620039,-0.372265825,-0.380980627,-0.388779347,-0.395677653,-0.40169217,-0.406840651,-0.411142129,-0.414617047,-0.417287359,-0.419176604,-0.420309949,-0.420714198,-0.420417766,-0.419450624,-0.417844203,-0.415631277,-0.412845812,-0.409522797,-0.405698048,-0.401408008,-0.396689531,-0.391579667,-0.386115443,-0.380333656,-0.374270671,-0.36796223,-0.361443283,-0.354747832,-0.347908792,-0.340957882,-0.333925533,-0.326840819,-0.319731421,-0.312623609,-0.305542252,-0.298510851,-0.291551592,-0.284685413,-0.277932079,-0.271310264,-0.26483762,-0.258530841,-0.2524057,-0.246477063,-0.240758874,-0.235264106,-0.230004689,-0.224991414,-0.220233818,-0.215740066,-0.211516844,-0.207569257,-0.203900763,-0.20051313,-0.197406439,-0.194579121
0.98394584,1.06730217,1.0333063,0.997028136,0.974847402,0.944714905,0.891636731,0.832325081,0.783183424,0.720836337,0.642392544,0.555444668,0.470667376,0.394704494,0.343575572,0.29958416,0.255951589,0.21438584,0.175316714,0.138268195,0.102569009,0.067639027,0.03314205,-0.00100082,-0.03469165,-0.067754042,-0.100005393,-0.131294586,-0.161513759,-0.168598917,-0.190595633,-0.218505001,-0.245229329,-0.270770732,-0.295139971,-0.318352362,-0.340425187,-0.361376167,-0.381222644,-0.399981199,-0.417667542,-0.434296546,-0.449882385,-0.464438707,-0.477978846,-0.49051604,-0.502063656,-0.512635417,-0.522245618,-0.53090934,-0.538642643,-0.545462751,-0.551388212,-0.556439037,-0.560636814,-0.564004787,-0.566567918,-0.568352896,-0.569388131,-0.569703701,-0.569331272,-0.568303984,-0.566656312,-0.564423898,-0.561643362,-0.558352104,-0.554588089,-0.550389629,-0.545795161,-0.540843035,-0.535571306,-0.530017532,-0.524218598,-0.518210543,-0.512028415,-0.505706144,-0.499276436,-0.492770695,-0.486218965,-0.4796499,-0.473090757,-0.466567416,-0.460104414,-0.453724994,-0.447451169,-0.441303781,-0.435302557,-0.429466158,-0.423812194,-0.418357233,-0.413116766,-0.408105152,-0.403335538,-0.398819757,-0.394568214,-0.390589771,-0.386891644,-0.383479314,-0.380356467,-0.377524972,-0.374984894,-0.372734545
0.983957945,1.065528027,1.031129039,0.995451944,0.973939462,0.944400738,0.891682254,0.832336042,0.782449474,0.718383889,0.636958015,0.545516915,0.454902638,0.371855907,0.31225083,0.260215942,0.210235072,0.163857277,0.120961279,0.080661196,0.042050903,0.004425333,-0.032618461,-0.069197534,-0.105238268,-0.140581336,-0.175056672,-0.208522313,-0.24087686,-0.248468919,-0.2720574,-0.302031536,-0.330788457,-0.358331264,-0.384671221,-0.409823816,-0.43380628,-0.456636114,-0.478330312,-0.498905004,-0.518375364,-0.53675567,-0.554059446,-0.570299662,-0.585488948,-0.599639828,-0.612764958,-0.624877357,-0.635990635,-0.646119212,-0.655278523,-0.663485208,-0.670757279,-0.677114269,-0.682577354,-0.687169443,-0.690915241,-0.693841279,-0.695975907,-0.697349251,-0.697993147,-0.697941029,-0.697227793,-0.695889643,-0.693963901,-0.691488807,-0.688503311,-0.685046851,-0.681159127,-0.676879886,-0.672248704,-0.667304784,-0.66208676,-0.65663252,-0.65097905,-0.645162294,-0.639217033,-0.633176792,-0.627073775,-0.620938812,-0.614801346,-0.608689427,-0.602629737,-0.596647625,-0.590767145,-0.585011106,-0.579401112,-0.573957584,-0.568699775,-0.56364575,-0.558812348,-0.554215114,-0.549868214,-0.545784326,-0.54197453,-0.538448196,-0.535212889,-0.532274286,-0.529636138,-0.527300254,-0.525266538,-0.523533054
0.983971801,1.06385815,1.029099707,0.994060503,0.973254928,0.944358577,0.892074415,0.832822599,0.782404326,0.716973252,0.633120157,0.537931286,0.442290072,0.352916985,0.285509853,0.226090596,0.17043411,0.11991234,0.073841857,0.030924946,-0.009978094,-0.049695095,-0.088693765,-0.127128043,-0.164948137,-0.202011845,-0.238161925,-0.273265866,-0.307228922,-0.315203119,-0.339992588,-0.371527196,-0.401823475,-0.430885272,-0.458724075,-0.485355271,-0.510795765,-0.535062585,-0.558172141,-0.580139904,-0.600980327,-0.620706924,-0.639332431,-0.65686901,-0.673328481,-0.688722565,-0.703063125,-0.716362413,-0.728633298,-0.739889494,-0.750145774,-0.759418159,-0.767724101,-0.77508263,-0.781514487,-0.78704222,-0.791690256,-0.795484935,-0.798454511,-0.80062912,-0.802040712,-0.802722952,-0.802711092,-0.802041806,-0.80075302,-0.798883706,-0.796473671,-0.793563338,-0.790193518,-0.786405186,-0.782239262,-0.777736396,-0.772936771,-0.767879913,-0.762604523,-0.757148327,-0.751547945,-0.745838788,-0.740054972,-0.734229262,-0.728393034,-0.722576265,-0.716807536,-0.711114053,-0.705521671,-0.700054922,-0.694737044,-0.689589985,-0.6846344,-0.679889621,-0.675373603,-0.671102852,-0.667092328,-0.663355336,-0.65990342,-0.656746253,-0.65389155,-0.651345001,-0.649110244,-0.647188867,-0.645580462,-0.644282705
0.983987189,1.062288681,1.027213674,0.992846744,0.972783135,0.944573407,0.892793349,0.833758985,0.783015273,0.716565267,0.630835342,0.532644638,0.432795736,0.337877382,0.263386451,0.197291145,0.13667137,0.08270264,0.034132621,-0.010746534,-0.053304714,-0.094489327,-0.134830442,-0.174517523,-0.213524157,-0.251725415,-0.288977268,-0.325157053,-0.360176949,-0.368402505,-0.393982981,-0.426548188,-0.457864716,-0.487936967,-0.516776432,-0.544398156,-0.570818486,-0.596053756,-0.620119598,-0.64303064,-0.664800461,-0.685441677,-0.704966118,-0.723385041,-0.740709377,-0.756949973,-0.772117849,-0.786224443,-0.799281852,-0.811303061,-0.822302158,-0.832294538,-0.841297078,-0.849328302,-0.856408507,-0.862559875,-0.867806539,-0.872174634,-0.875692296,-0.878389636,-0.88029868,-0.881453272,-0.881888948,-0.88164278,-0.880753198,-0.879259795,-0.877203109,-0.874624405,-0.871565443,-0.868068252,-0.8641749,-0.859927282,-0.855366906,-0.850534701,-0.84547084,-0.840214577,-0.834804109,-0.829276461,-0.823667387,-0.818011307,-0.812341253,-0.806688846,-0.801084284,-0.795556351,-0.790132423,-0.784838485,-0.779699133,-0.774737576,-0.769975609,-0.76543357,-0.76113028,-0.757082957,-0.753307114,-0.749816455,-0.746622761,-0.743735795,-0.74116322,-0.738910548,-0.736981125,-0.735376157,-0.734094771,-0.733134128
0.984003887,1.060815368,1.025465717,0.991802818,0.972512452,0.945029032,0.89381764,0.835117152,0.784245926,0.71711437,0.630048475,0.529594276,0.426355741,0.326685534,0.245861437,0.173834787,0.108989885,0.052286054,0.00190001,-0.04428075,-0.087850827,-0.129873058,-0.170937136,-0.211266633,-0.250858141,-0.289604237,-0.32737459,-0.364056854,-0.399570473,-0.40791379,-0.433866184,-0.466919765,-0.498724705,-0.529285814,-0.558614399,-0.586724962,-0.613633095,-0.639354252,-0.663903113,-0.68729332,-0.709537447,-0.730647104,-0.750633124,-0.769505788,-0.787275076,-0.803950918,-0.819543456,-0.834063293,-0.847521736,-0.859931032,-0.871304587,-0.881657166,-0.891005081,-0.89936635,-0.906760835,-0.91321035,-0.918738739,-0.923371919,-0.927137895,-0.93006673,-0.93219049,-0.93354315,-0.934160467,-0.934079834,-0.933340094,-0.931981346,-0.930044733,-0.927572212,-0.924606329,-0.921189979,-0.917366181,-0.913177852,-0.908667594,-0.903877488,-0.898848917,-0.893622387,-0.888237388,-0.882732265,-0.877144116,-0.871508707,-0.86586042,-0.860232211,-0.854655591,-0.849160612,-0.84377587,-0.8385285,-0.833444166,-0.828547045,-0.823859789,-0.819403469,-0.815197502,-0.811259558,-0.807605457,-0.804249057,-0.801202151,-0.798474376,-0.796073138,-0.794003584,-0.792268595,-0.790868832,-0.789802822,-0.789067078
0.984021662,1.05943358,1.023850047,0.990920143,0.972430367,0.945708212,0.895124545,0.836867115,0.786056743,0.718569417,0.630694309,0.528699967,0.422879138,0.31925235,0.232866792,0.155677425,0.087358136,0.02863256,-0.022890571,-0.069719151,-0.113665,-0.155901366,-0.197074548,-0.237440801,-0.277019414,-0.315720799,-0.35342887,-0.390042128,-0.425487672,-0.433815386,-0.459721165,-0.4927212,-0.524482567,-0.55501037,-0.584315579,-0.612411983,-0.639314247,-0.665036787,-0.68959319,-0.712995987,-0.735256641,-0.756385672,-0.776392847,-0.79528742,-0.81307838,-0.829774715,-0.845385672,-0.85992101,-0.873391249,-0.885807904,-0.897183704,-0.907532802,-0.916870956,-0.925215697,-0.932586462,-0.939004708,-0.944493993,-0.949080018,-0.952790643,-0.955655866,-0.957707759,-0.958980383,-0.95950966,-0.959333223,-0.958490235,-0.957021192,-0.954967708,-0.952372285,-0.949278081,-0.94572867,-0.941767814,-0.937439224,-0.932786349,-0.927852167,-0.922678989,-0.917308289,-0.911780549,-0.906135126,-0.90041014,-0.894642387,-0.888867271,-0.883118757,-0.877429338,-0.871830014,-0.866350276,-0.861018093,-0.855859887,-0.850900499,-0.846163142,-0.841669335,-0.837438815,-0.833489438,-0.829837077,-0.826495505,-0.8234763,-0.820788757,-0.818439832,-0.816434121,-0.814773877,-0.813459067,-0.812487483,-0.811854878
