Values,Values_23_41_22,Values_23_49_34,Values_23_57_48,Values_00_06_51,Values_00_16_20,Values_00_24_52,Values_00_34_09,Values_00_43_10,Values_00_52_37,Values_01_01_25,Values_01_10_40,Values_01_19_07,Values_01_27_29,Values_01_35_41,Values_01_44_11,Values_01_52_50,Values_02_01_10,Values_02_09_48,Values_02_18_21,Values_02_26_52,Values_02_35_23,Values_02_43_49,Values_02_52_05,Values_03_00_25,Values_03_08_42,Values_03_17_00,Values_03_25_14,Values_03_33_32,Values_03_41_45,Values_03_47_11
1.2684839355555069,1.2311533820757143,1.2091075554405186,1.1935729044481,1.1818678894337595,1.1723120506200289,1.1639547608816647,1.1562526017662809,1.1488933368967873,1.1416985576514258,1.134568606952012,1.1274506279427874,1.1203196023170965,1.1131669174591288,1.10599342337483,1.0988052236179402,1.091611150465215,1.0844212800127089,1.0772460851712855,1.070095973965031,1.0629810546455627,1.055911029176892,1.0488951550039,1.0419422393680993,1.035060645913071,1.02825830277444,1.0215427071729966,1.0149209248269837,1.0083995844536766,1.0019848684323556,0.9978123643924794
1.123115232542731,1.080933351169295,1.0592994406269414,1.044641184555736,1.033858186148593,1.025212815746109,1.017729328928899,1.0108512505736786,1.0042607715973646,0.9977784121514964,0.9913059924180804,0.9847934715674248,0.9782192593433644,0.9715783571700544,0.9648751736475144,0.9581191866326386,0.9513223576217372,0.944497626458628,0.9376580671406862,0.930816441450916,0.9239849853696454,0.91717532587548,0.9103984657567984,0.9036647994516402,0.8969841390589834,0.8903657395114883,0.8838183179582964,0.877350065824708,0.8709686540376012,0.8646812327271796,0.8605862624942038
0.9767169510778876,0.9298426731329004,0.9087121615621896,0.8950293302749133,0.8852752894181241,0.8776499021183622,0.8711491897601847,0.8652020338420253,0.859484299041614,0.8538151170740913,0.8480976913438417,0.8422848136645351,0.8363583905111219,0.8303171280617351,0.8241690911904417,0.8179272293779027,0.8116067269250132,0.8052234758784735,0.7987932342305565,0.7923311949419477,0.7858517939343953,0.779368650598186,0.7728945760864795,0.7664416111399069,0.760021071969326,0.7536435929717166,0.7473191613500393,0.7410571422477985,0.7348662951002758,0.7287547827464774,0.7247683455576193
0.8298652217493152,0.7784672010389052,0.7579366878250483,0.7453320277044817,0.7367165361876274,0.730222712256459,0.7248155238112193,0.7199077842205769,0.7151683598562256,0.7104147137068455,0.7055513516911912,0.7005339162929304,0.6953478752129425,0.6899957236665234,0.6844892735272785,0.6788450365816502,0.6730815075653358,0.6672176140327706,0.6612718765299705,0.6552619930034308,0.6492046685732478,0.6431155800499133,0.6370094080693091,0.6308998972901844,0.6247999225523598,0.6187215495448631,0.6126760850682863,0.6066741156377776,0.6007255353347092,0.5948395646781838,0.5909933059476298
0.6831596611811183,0.6274145838579712,0.6075841702853663,0.5961624541412274,0.5887960454093727,0.5835457582801469,0.5793430120004084,0.5755832991594232,0.5719278994410861,0.5681923623498837,0.5642824260665252,0.5601565998261601,0.5558039694845273,0.5512308939270641,0.5464530127993481,0.5414904814636206,0.5363651842002155,0.5310991598447686,0.525713763486865,0.5202292661786191,0.514664706587186,0.5090378797224541,0.5033653931772447,0.4976627500039667,0.4919444354823901,0.4862239960906754,0.4805141057672664,0.4748266183360656,0.4691726072004583,0.4635623942967893,0.459888334714134
0.5372185530616168,0.4773096493836499,0.4582811155498117,0.448147261808837,0.4421395485833979,0.4382433632658299,0.4353544228350887,0.4328498235789746,0.4303827531700547,0.4277666354129959,0.4249083771476896,0.421769364574182,0.4183423473168892,0.4146376094377295,0.4106746859835713,0.4064774448259209,0.4020712276887526,0.3974812504430445,0.3927317658295051,0.3878456782755686,0.3828444174067048,0.3777479510699643,0.3725748658380379,0.3673424727789068,0.362066915088449,0.3567632656486638,0.3514456095907749,0.3461271108502948,0.3408200640069757,0.3355359336106248,0.3320661731944061
0.3926738961308488,0.3287896642947069,0.3106645009480995,0.3019215591774232,0.2973792670193855,0.294944452333108,0.2934753275151109,0.2923296950100355,0.2911522253945597,0.2897540329681197,0.2880431318751065,0.2859837853881235,0.2835724372788872,0.280823341592367,0.277759980015024,0.2744099865632551,0.2708022143776697,0.2669651095939799,0.2629258745030682,0.2587100971553407,0.2543416465706156,0.2498427100095622,0.2452338977809769,0.2405343720146006,0.2357619753253987,0.2309333471686735,0.2260640229433978,0.2211685149323462,0.2162603765474348,0.2113522522810297,0.2081186518537211
0.2501663838343798,0.1824995259928125,0.1653768865730021,0.1581239471859697,0.1551488928346322,0.1542774896640493,0.1543289982395446,0.1546412053966369,0.1548499154959109,0.1547637731649108,0.1542918361036171,0.1534012303673905,0.1520921051269195,0.1503827090049112,0.1483005019980288,0.1458769197158856,0.1431443641163632,0.1401345498638539,0.1368776672242043,0.1334020259807768,0.1297339720230809,0.1258979486689699,0.1219166256817956,0.117811051041659,0.1136008007101806,0.1093041139092548,0.1049380089336674,0.1005183786724983,0.0960600674694702,0.0915769319106444,0.08861077507606839
0.1103403844787564,0.0390869444098501,0.0230615812189939,0.0173916657931777,0.0160787273481488,0.0168656132932832,0.0185315398289056,0.0203937281090894,0.0220788381522721,0.0233929034811581,0.0242459546757236,0.0246079477943139,0.0244827258581981,0.023892533147991,0.0228688170876276,0.0214468294225221,0.0196625392628334,0.0175509507971669,0.0151452650759347,0.0124765375860534,0.0095736157203209,0.0064632237888606,0.0031701160074586,-0.0002827488631114,-0.0038740366902424,-0.0075838837313091,-0.0113937640197149,-0.015286379131204,-0.0192455685541907,-0.0232562379018491,-0.025924598632794078
-0.0261610253382109,-0.1008023440372498,-0.1156420995638059,-0.1196441139877789,-0.119208990674415,-0.1166780022208166,-0.113312717236241,-0.1098168634413974,-0.1065731372327475,-0.1037782434540888,-0.101521260344135,-0.0998294567713874,-0.0986953334932179,-0.0980926759644288,-0.0979860654582578,-0.0983364429163552,-0.0991042750735526,-0.1002512665921911,-0.10174120040417,-0.1035402673272091,-0.1056171084066255,-0.1079427067536845,-0.1104902109812892,-0.1132347379621228,-0.1161531810938681,-0.1192240371638571,-0.1224272569254447,-0.1257441200918309,-0.1291571328431293,-0.13264994492589,-0.13499145367310916
-0.1587009274578384,-0.2365292936238976,-0.2501034525756567,-0.252362826084066,-0.2501045436869016,-0.2457545345417212,-0.2406155436630251,-0.235412468487856,-0.2305375121192839,-0.2261902346608756,-0.2224589192677147,-0.2193681398397785,-0.2169068073607332,-0.215044791386773,-0.2137427455521918,-0.2129578377999953,-0.2126469970172266,-0.212768656311888,-0.213283596677844,-0.2141552648618921,-0.2153497964142335,-0.216835885103361,-0.2185845833364016,-0.2205690827234331,-0.2227645017112563,-0.2251476937182574,-0.2276970809814308,-0.2303925147936474,-0.2332151601182749,-0.2361474015191255,-0.2381346715334319
-0.2866532927993527,-0.3674661699099915,-0.3797048630061578,-0.3801588582164067,-0.376014969314107,-0.3697836446375782,-0.3628088508655824,-0.355836717061885,-0.3492690446397032,-0.3433083581972533,-0.3380422587293653,-0.3334927326717066,-0.329645198571207,-0.3264656953674508,-0.3239110220903831,-0.3219346352198258,-0.320489977049025,-0.3195322514975618,-0.3190192724875009,-0.3189117713383612,-0.3191734016361314,-0.3197705871454765,-0.3206722999467894,-0.3218498193641227,-0.3232764993720765,-0.3249275582775175,-0.3267798960114619,-0.3288119397056604,-0.3310035154540503,-0.3333357430746765,-0.3349434309745131
-0.4094075320446647,-0.4930010361756901,-0.5038461083711756,-0.5024456902269799,-0.4963680499462076,-0.4882073330808492,-0.4793484277599448,-0.4705585994061341,-0.4622492822212698,-0.4546260682606003,-0.4477760074233963,-0.4417186348901619,-0.436436006309608,-0.4318904475173239,-0.4280350066496121,-0.424819518764447,-0.42219401701724,-0.4201105424963002,-0.4185239988866404,-0.4173924508863809,-0.4166771122172257,-0.4163421731506467,-0.4163545572676712,-0.4166836594596267,-0.4173010936438329,-0.4181804643816121,-0.4192971678860749,-0.4206282231169411,-0.4221521307993067,-0.4238487570800874,-0.42505393317823886
-0.5263728324862037,-0.6125420756498413,-0.6219484694282641,-0.6186598070342944,-0.6106160470451591,-0.6004935131955564,-0.5897173681609708,-0.5790757610961144,-0.568989736209519,-0.5596680496483996,-0.5511973495392932,-0.5435948850374811,-0.5368395111289911,-0.5308899909253665,-0.5256957567937061,-0.5212031417210921,-0.5173588742257201,-0.5141119237747187,-0.5114143634861227,-0.5092216612674685,-0.5074926524979856,-0.5061893484781282,-0.5052766728907759,-0.5047221797356819,-0.5044957820216142,-0.5045695058242288,-0.5049172753792823,-0.5055147299594166,-0.5063390703336585,-0.507368931443524,-0.5081514401078636
-0.6369822606153448,-0.725521729653864,-0.7334586375249085,-0.7282643820420707,-0.7182391801113862,-0.7061393037065066,-0.6934291932401813,-0.6809174695420426,-0.669034704972186,-0.6579929085849294,-0.6478784932236439,-0.6387066155779636,-0.6304531245606988,-0.6230734037420774,-0.6165134364048296,-0.6107162024265108,-0.6056252576432458,-0.601186616448898,-0.5973496244348734,-0.5940672441410129,-0.5912960141346554,-0.5889958398771717,-0.5871297111324543,-0.5856634008443632,-0.5845651756031236,-0.5838055327600662,-0.5833569700742622,-0.5831937887202079,-0.5832919274450376,-0.5836288244526959,-0.583971628165852
-0.7406966030036168,-0.8314006214194233,-0.837852397263516,-0.8307527164350668,-0.8187488401085432,-0.8046740336633484,-0.7900306638986395,-0.7756472482120308,-0.7619637429038473,-0.7491954881235094,-0.7374288428570951,-0.7266770915555464,-0.7169133028356927,-0.7080896959494378,-0.7001490028923231,-0.6930310287944084,-0.686676316186971,-0.6810280663741395,-0.6760330240239085,-0.6716417595846113,-0.6678086166618196,-0.6644914869661671,-0.6616515100725546,-0.6592527543916598,-0.6572619103341338,-0.6556480112097803,-0.6543821879923232,-0.6534374588911508,-0.6527885515362538,-0.6524117543219099,-0.6523012549315664
-0.8370079353093665,-0.9296712491494126,-0.9346380765664204,-0.9256514330069174,-0.9116905405888548,-0.895661966196199,-0.879104292080459,-0.8628651894936555,-0.8473937877315687,-0.8329088217103323,-0.819496789695524,-0.8071693482485358,-0.7958970407188519,-0.7856291678733356,-0.776305438303541,-0.7678626894420418,-0.7602386368418256,-0.7533738358456319,-0.7472125802106756,-0.7417031833734181,-0.7367979161758763,-0.7324527677109794,-0.7286271289798413,-0.7252834572402745,-0.7223869529110093,-0.7199052650884665,-0.7178082320876144,-0.716067658092756,-0.7146571237715815,-0.7135518273916562,-0.7129781580016058
-0.9254429121317932,-1.0198614315512848,-1.023359754887056,-1.0125234216504395,-0.9966466084281304,-0.978704746691109,-0.9602705595389834,-0.9422099570906264,-0.9249809590047712,-0.9088057394771348,-0.8937711368915292,-0.8798874450997544,-0.8671229638461389,-0.855424349816169,-0.8447285445990385,-0.8349696524755359,-0.8260827743974342,-0.8180060113478547,-0.8106813790994809,-0.8040550905997458,-0.7980774862182015,-0.7927027824345595,-0.7878887410679903,-0.783596318404614,-0.7797893269931147,-0.7764341267108752,-0.773499351827026,-0.7709556753253504,-0.7687756084174855,-0.7669333318053091,-0.7658906128533576
-1.0055657859766087,-1.1015375018772953,-1.103600231780635,-1.0909705447129614,-1.073238627228294,-1.0534435924504308,-1.0331898645024282,-1.0133605013058573,-0.9944220536508804,-0.9766001553747592,-0.9599821889945492,-0.9445773678047832,-0.9303520530625488,-0.9172505577792264,-0.9052073394099016,-0.8941540294923728,-0.8840233515067516,-0.8747511671178545,-0.8662774091273246,-0.8585463672961641,-0.8515066133702237,-0.8451107396583211,-0.8393150156138043,-0.8340790232465718,-0.8293653050589805,-0.825139041682974,-0.8213677662930056,-0.8180211172673231,-0.8150706271352722,-0.812489544415646,-0.8109760977223043
-1.076981161697912,-1.1743072426514134,-1.174983752565351,-1.1606361042882458,-1.141129640214695,-1.1195612348775803,-1.0975642110315318,-1.0760375053668507,-1.0554557597839245,-1.036048059082075,-1.0179025323676474,-1.0010276072895323,-0.9853880316024148,-0.9709260980665392,-0.9575740868774584,-0.9452614410834356,-0.9339187669170256,-0.9234799238375349,-0.9138829776395864,-0.9050704920275668,-0.8969894507244125,-0.8895909880602549,-0.8828300347701385,-0.8766649412822922,-0.8710571131274165,-0.8659706762481058,-0.8613721796631721,-0.8572303372008278,-0.8535158064754557,-0.8502010017854569,-0.8482195167337194
-1.1393365012832135,-1.237822560762099,-1.23717849350222,-1.2212070783442417,-1.200026123999652,-1.1767836298256056,-1.1531386607127347,-1.130004586162888,-1.107863615591293,-1.0869482427190549,-1.067347539522872,-1.0490694513434955,-1.0320774534545074,-1.016312161518422,-1.0017040065747098,-0.9881805489439036,-0.9756705589626395,-0.9641061514047836,-0.9534237605538718,-0.9435644397943074,-0.93447378311842,-0.9261016498887046,-0.9184018017752816,-0.9113315155796328,-0.9048512075200354,-0.8989240873830681,-0.8935158504060609,-0.8885944088763157,-0.884129661787975,-0.8800932993323822,-0.8776509458552973
-1.1923244123205037,-1.2917819211324009,-1.2898988256068022,-1.272416148231342,-1.2496797597688,-1.2248814668256502,-1.1997025815131157,-1.1750692881842302,-1.1514707558638968,-1.1291428085013953,-1.1081756468827957,-1.088577041592632,-1.0703095485893288,-1.0533124658743993,-1.0375147216716971,-1.0228423182683997,-1.009222490368426,-0.9965858840735744,-0.9848675555194442,-0.97400728065327,-0.9639494784266032,-0.9546429319064595,-0.946040418311586,-0.9380983130792044,-0.930776204484017,-0.9240365378583516,-0.9178442977155388,-0.9121667300628474,-0.9069731034388436,-0.9022345055744538,-0.8993429892895157
-1.2356847290357582,-1.335932533874472,-1.3329073511372131,-1.314043513896915,-1.2898890016072166,-1.2636714807925646,-1.2370907014466466,-1.211083882365723,-1.1861464618344464,-1.1625174768272442,-1.140288429127187,-1.119467222474568,-1.100015855050416,-1.0818726794457114,-1.064965482548143,-1.0492190495077738,-1.0345593961720596,-1.0209159923659734,-1.008222785438167,-0.9964185222597556,-0.9854466763275458,-0.9752551673828436,-0.9657959865176282,-0.9570247932214166,-0.948900521831036,-0.9413850170909768,-0.9344427075873792,-0.928040319668696,-0.9221466306080586,-0.9167322580540228,-0.9134078136969381
-1.2692064195863284,-1.3700723167396285,-1.3660167321742671,-1.3459185173533728,-1.3205004651979575,-1.2930175929229126,-1.2651839976356998,-1.2379460044396036,-1.2118045529681665,-1.1870017374226316,-1.163630516633836,-1.1416992324844335,-1.1211696918023957,-1.1019796834743378,-1.0840562265728977,-1.067323243408901,-1.0517058617500004,-1.037132681667642,-1.0235368250528332,-1.0108562717007488,-0.9990337924566418,-0.9880166694585324,-0.9777563182748992,-0.9682078796807868,-0.959329819461212,-0.9510835566170956,-0.9434331292175312,-0.9363449008615252,-0.9297873067485424,-0.9237306365743828,-0.9199939568598159
-1.292729328363468,-1.3940516326134114,-1.3890913074703968,-1.3679210706664304,-1.3414101351342016,-1.3128318820528635,-1.2839104256391451,-1.2555991415706185,-1.2284036335111332,-1.202568860411183,-1.178189376905282,-1.1552742625363488,-1.1337855010370086,-1.1136607056242334,-1.094826510119657,-1.077206338904779,-1.0607247738834424,-1.0453098636827345,-1.0308941998885324,-1.017415268886157,-1.0048153930638684,-0.9930414537312588,-0.9820445122218564,-0.97177939814409,-0.9622043040741576,-0.9532804077364736,-0.94497153141171,-0.9372438419058317,-0.930065590345514,-0.9234068892070728,-0.919282987389314
-1.3061457681699638,-1.4077748112934658,-1.402048502504304,-1.3799828926607551,-1.3525643963871992,-1.3230753945989333,-1.2932455004828265,-1.2640329824472625,-1.2359472129418203,-1.2092357905373874,-1.183994987326885,-1.160234912882186,-1.137918095419716,-1.1169823640490792,-1.097354356129177,-1.0789573709240483,-1.061715795577605,-1.0455574549859243,-1.0304147151861824,-1.0162248524137405,-1.0029300042435394,-0.9904768971548104,-0.9788164684887318,-0.9679034529034116,-0.95769597349424,-0.9481551592925076,-0.9392447993893788,-0.9309310374055776,-0.9231821058573514,-0.9159680980352528,-0.9114861037593195
-1.3094019604899452,-1.411201451741087,-1.4048600244066014,-1.382088544733475,-1.3539608811933674,-1.323758786554799,-1.2932127259117052,-1.2632836309161672,-1.234483704299212,-1.2070629325868982,-1.1811194114623895,-1.1566645649855969,-1.1336618308513362,-1.1120496467401857,-1.091755045980538,-1.072701580854343,-1.0548138012413055,-1.0380196430429245,-1.0222515588495986,-1.007446905460366,-0.9935479066984064,-0.9805013875003722,-0.9682583985651146,-0.9567738027155562,-0.9460058639782292,-0.9359158617512808,-0.9264677408213098,-0.9176278013493782,-0.9093644286783475,-0.9016478608041189,-0.8968407503157059
-1.3024993041709292,-1.4043474866637873,-1.3975528193895428,-1.374276241960139,-1.3456491081726736,-1.314942776332379,-1.2838838535077268,-1.253433668235837,-1.2241062892695704,-1.1961538209267994,-1.1696762759880983,-1.1446866696982678,-1.121149710354301,-1.0990048360061495,-1.0781798697165077,-1.0585989978285242,-1.04018729443476,-1.0228731458494775,-1.0065894083925755,-0.991273815410712,-0.976868953357572,-0.9633220041887248,-0.9505843744768712,-0.9386112833506612,-0.92736135105274,-0.9167962111305928,-0.9068801575353724,-0.8975798311584683,-0.8888639459730433,-0.8807030528636963,-0.8756073162588297
-1.285495450059946,-1.3872859918284732,-1.3802097716489443,-1.3566384172093495,-1.3277308920221929,-1.2967383886871766,-1.2653789546659528,-1.2346120502763,-1.2049526400845778,-1.1766546672027864,-1.1498201464481794,-1.124463954156623,-1.1005524257745718,-1.0780263890452724,-1.0568148498208678,-1.0368430102122894,-1.0180368316709456,-1.0003254926937832,-0.9836425733132984,-0.9679264824683196,-0.9531204488005478,-0.9391722730391782,-0.9260339632955088,-0.9136613262126944,-0.902013556505618,-0.8910528485267245,-0.8807440416449546,-0.871054304382806,-0.8619528578045415,-0.8534107364915753,-0.8480659863856553
-1.2585051258893167,-1.3601476921992908,-1.3529700936190674,-1.3293219874393618,-1.3003604738236387,-1.2693069417332663,-1.2378662601662398,-1.206993797667729,-1.177204459869016,-1.1487537517160664,-1.121745771399084,-1.0961975211057375,-1.0720773151876326,-1.0493277566848669,-1.0278794247817822,-1.00765891763856,-0.9885934466609516,-0.970613324398179,-0.9536531751274556,-0.9376523832585326,-0.9225551001722256,-0.9083100081884238,-0.8948699636922567,-0.88219159309242,-0.8702348848287902,-0.8589628016621825,-0.8483409255384214,-0.8383371403895672,-0.8289213536990694,-0.8200652554299628,-0.8145137831456578
-1.2217006573772475,-1.323121121153607,-1.3160293631504487,-1.292528277849751,-1.2637443289158026,-1.2328597361324602,-1.2015617291697436,-1.1707994439080651,-1.1410868099357103,-1.1126806306749586,-1.0856871709706422,-1.0601258205890207,-1.035967219892488,-1.0131561281171246,-0.9916250841907308,-0.9713024592118228,-0.9521170744384772,-0.9340007162135652,-0.9168893718893628,-0.9007236998193264,-0.8854490534576257,-0.8710152584239876,-0.8573762650582334,-0.8444897507506609,-0.8323167158863097,-0.820821098203731,-0.8099694183549976,-0.7997304624470831,-0.7900750027306267,-0.7809755553064528,-0.7752618423351688
-1.1753121027218083,-1.2764523622534805,-1.2696391381152066,-1.2465125354693671,-1.2181405856962135,-1.187657382153169,-1.1567282860721275,-1.1262941828939084,-1.0968671687349476,-1.0687051074143874,-1.0419165214126187,-1.0165234490953463,-0.9924991996224208,-0.9697910637857108,-0.9483339210248302,-0.9280582869767552,-0.9088949478453656,-0.8907774991684114,-0.8736436062487404,-0.8574354961947321,-0.8421000004162901,-0.8275883462333887,-0.8138558204080566,-0.8008613793801025,-0.7885672506015456,-0.7769385503058495,-0.7659429309797939,-0.7555502647322091,-0.745732364068091,-0.7364627392160252,-0.7306329332062753
-1.1196269202379876,-1.2204443071570366,-1.2141060847805594,-1.1915829705908327,-1.1638579960242874,-1.1340087077316523,-1.1036746709704637,-1.0737866643831997,-1.0448541738100396,-1.0171359218369938,-0.9907427928129118,-0.9656997362889728,-0.9419830690244244,-0.9195429823737172,-0.8983170699222967,-0.8782383562714724,-0.859239940754044,-0.8412575569439511,-0.8242308567476103,-0.8081039249033358,-0.7928253409509236,-0.7783479867794888,-0.7646287226472024,-0.751628006830277,-0.7393095037878917,-0.727639706680197,-0.7165875879725105,-0.7061242847286705,-0.6962228204457903,-0.6868578628606604,-0.6809592286328986
-1.054989078502942,-1.1554553539223886,-1.1497905485434847,-1.1280992575813948,-1.1012543913528263,-1.0722691840908312,-1.042753842635247,-1.0136273785641496,-0.9853959901800224,-0.9583191037116576,-0.9325100878051996,-0.9079970692858778,-0.884759707476864,-0.8627514560252769,-0.8419129876004403,-0.8221801910847552,-0.8034888180684003,-0.7857770601915216,-0.7689868561004831,-0.7530644288059937,-0.7379603681703902,-0.7236294557545644,-0.7100303548060408,-0.6971252408086087,-0.6848794179069154,-0.6732609475086209,-0.6622403032450048,-0.6517900592945993,-0.6418846142654746,-0.6324999503520342,-0.6265803073448178
-0.9817975270419944,-1.0818974791749951,-1.0771045061225493,-1.0564704377135734,-1.030734569919044,-1.0028388164089064,-0.9743608833005732,-0.946206580637158,-0.9188782574914256,-0.892635943489832,-0.8675956361544117,-0.8437889105195095,-0.8211990993813515,-0.7997832719770138,-0.7794855345867808,-0.7602449845423036,-0.7420003535477574,-0.7246926002260805,-0.7082662392551647,-0.6926699020110895,-0.6778564406075028,-0.6637827713797756,-0.6504095803002928,-0.6377009658995129,-0.625624065369427,-0.6141486905817042,-0.6032469886306576,-0.5928931342988176,-0.5830630569824597,-0.5737342020807218,-0.567841360127344
-0.9005039557537889,-1.0002336277740136,-0.9965088493237924,-0.9771521779327668,-0.952747571376897,-0.9261594575355484,-0.898930364326892,-0.8719517151434426,-0.8457215760909828,-0.8205005410245028,-0.7964074057035639,-0.7734774696796308,-0.7516980653401413,-0.7310302208853114,-0.7114218183863349,-0.6928154944569492,-0.6751532751857768,-0.6583791816181781,-0.6424405805475992,-0.6272887689285997,-0.6128791005124927,-0.5991708492965423,-0.5861269318095336,-0.5737135638605984,-0.5618998977304769,-0.5506576669320264,-0.5399608535604123,-0.5297853860147612,-0.5201088699677064,-0.5109103528755039,-0.5050915582471067
-0.8116098007893479,-0.9109743925215475,-0.9085099797473056,-0.8906433685717869,-0.8677833237877924,-0.8427115304686038,-0.8169331585137751,-0.7913243253920447,-0.7663785166112438,-0.7423569157941821,-0.7193813121366229,-0.6974910109239093,-0.6766776640936951,-0.6569065903573468,-0.6381297752065807,-0.6202937096755062,-0.6033440124997463,-0.587228046685502,-0.5718962916296559,-0.5573029518693019,-0.5434061073815728,-0.5301675983227981,-0.5175527656144627,-0.5055301229614922,-0.4940710065276974,-0.4831492297559203,-0.4727407587448178,-0.4628234163383921,-0.4533766181404761,-0.4443811410364298,-0.4386825442511848
-0.7156624699699285,-0.8146739705697205,-0.813655707700343,-0.7974820563550715,-0.7763686603549116,-0.7530101567228745,-0.7288726950962046,-0.7048164423629222,-0.6813301454197599,-0.6586756687092394,-0.6369780152013204,-0.6162807804743151,-0.5965802477453575,-0.5778463436084862,-0.5600354675652655,-0.5430982619773792,-0.5269842179588201,-0.5116443016423413,-0.497032347524439,-0.4831056922143459,-0.4698253494971144,-0.4571559176872838,-0.4450653399315811,-0.4335245929206118,-0.4225073504276678,-0.4119896494911307,-0.4019495750256382,-0.3923669713827035,-0.383223184405034,-0.3745008348464066,-0.36896699085009055
-0.6132508132948714,-0.7119254337223673,-0.7125304983912571,-0.6982407579289192,-0.6790627510892766,-0.6576007343374111,-0.6352806988358459,-0.6129464915849204,-0.5910821011449924,-0.5699502271921935,-0.549679329420746,-0.5303175788904162,-0.5118661908037025,-0.4943000000269736,-0.4775801108522046,-0.4616615929475742,-0.4464980684032847,-0.4320443467792944,-0.4182578398024753,-0.4050992208779637,-0.3925326260456113,-0.3805255852694758,-0.3690488038549813,-0.3580758692539377,-0.3475829298215699,-0.3375483736415133,-0.3279525235598085,-0.3187773573035596,-0.3100062565565625,-0.3016237861529934,-0.2962971961701353
-0.5049998924967111,-0.6033553756932866,-0.6057501331645953,-0.5935212226763129,-0.5764520169112936,-0.5570540303691881,-0.5367124745191353,-0.5162547752106418,-0.4961602750681547,-0.4766927216857214,-0.4579842927059046,-0.4400880166522657,-0.4230103269072362,-0.4067312467905772,-0.3912168533449885,-0.3764268957752488,-0.3623193619688132,-0.3488531218734205,-0.3359893638974268,-0.3236922810389829,-0.3119292988891519,-0.3006710321668019,-0.2898910886202344,-0.2795657952919737,-0.2696738938149033,-0.2601962331283011,-0.2511154760943664,-0.2424158292365952,-0.2340827997962621,-0.2261029815566852,-0.22102368426587807
-0.3915651484254386,-0.4896180411656964,-0.4939558938172715,-0.4839487525770291,-0.4691446315014003,-0.4519608894125957,-0.4337418338147318,-0.4152986211604608,-0.3971061818837101,-0.3794295745680726,-0.3624049682649756,-0.3460905228686471,-0.3304981575176787,-0.3156133403760809,-0.3014073631832646,-0.2878448802737023,-0.2748884537438291,-0.2625012051399736,-0.2506482741132124,-0.2392975320961746,-0.2284198385138235,-0.2179890238476008,-0.2079817173507116,-0.1983770940931614,-0.1891565880719557,-0.1803036000233225,-0.1718032167419308,-0.1636419514652262,-0.1558075098389441,-0.1482885832011508,-0.14349380099576345
-0.2736261004799987,-0.3713890735550051,-0.3778084084098517,-0.3701662159739162,-0.3577647442472955,-0.3429266868014441,-0.3269557877497214,-0.31064731678609,-0.2944721322499835,-0.2786969067724941,-0.2634620789697076,-0.2488312001822698,-0.234821919652031,-0.221425379147241,-0.2086182977404411,-0.1963704309667374,-0.1846490945744439,-0.1734218248804212,-0.1626578603928649,-0.1523288840114511,-0.1424093085919037,-0.1328762877784956,-0.1237095688046398,-0.114891261577534,-0.1064055708175333,-0.098238520115523,-0.0903776850235004,-0.0828119450646739,-0.0755312594947012,-0.0685264688379361,-0.06405031289779081
-0.1518797412144177,-0.2493590437960962,-0.2579813207276425,-0.2528279147357165,-0.2429465794452528,-0.2305656763267557,-0.2169491487540311,-0.2028769648186524,-0.1888163385653557,-0.1750358871789166,-0.1616805929106625,-0.1488196383443812,-0.1364766189837969,-0.1246485473503769,-0.1133177498781474,-0.102459247051502,-0.0920452563278301,-0.0820478618188488,-0.0724405197062148,-0.0631988299478344,-0.054300852297591,-0.0457271460801943,-0.0374606492627288,-0.0294864707783774,-0.021791642825262,-0.0143648622413953,-0.0071962383761247,-0.0002770576478144,0.0064004300645888,0.0128432008864619,0.016969965059249466
-0.0270338116928815,-0.1242269415428221,-0.135154963041968,-0.1325934809145733,-0.125328583003884,-0.1154953981175156,-0.1043192018914058,-0.0925654149728966,-0.0806981010220987,-0.0689881655247946,-0.0575853946644322,-0.0465648148851342,-0.0359561507729352,-0.0257624471622506,-0.0159717820824447,-0.0065645697676035,0.0024819561448082,0.011191062737903,0.0195849877373065,0.0276841373475585,0.0355067387511672,0.0430687703179228,0.0503840551584313,0.0574644444957902,0.0643200441494851,0.0709594548422092,0.0773900086251264,0.0836179909204221,0.0896488427269211,0.0954873403958166,0.09923746729728827
0.1001998544310836,0.003306190471307,-0.0100102098423754,-0.0101219764091684,-0.0055477850946684,0.001668690456025,0.0103393977013565,0.0197125777024262,0.0293267809065846,0.0389084718815134,0.0483028242232093,0.0574287892839167,0.0662503690046081,0.0747583641160508,0.0829588395415062,0.0908658958040981,0.0984972041106727,0.105871315308137,0.1130061042920542,0.1199179365251265,0.1266212881433585,0.1331286451962354,0.1394505688524348,0.145595853499326,0.151571731069481,0.1573840921340767,0.1630377057873467,0.1685364275181043,0.1738833893127677,0.1790811691160886,0.1824310496146367
0.2291117306516384,0.1325433012411583,0.116777313799389,0.1139336350573316,0.1157654567990991,0.120318201543795,0.1264393471188658,0.1333898189721648,0.14071022803496,0.1481240852877579,0.1554713222087662,0.1626647308828558,0.1696619387380444,0.1764475129094637,0.1830215972144201,0.1893927547474095,0.1955735196243964,0.201577693805702,0.2074187652404221,0.2131090423445241,0.2186592409545641,0.2240783517985757,0.2293736765266965,0.2345509597064214,0.2396145701758684,0.2445677021520717,0.2494125778111698,0.2541506403297768,0.2587827312677855,0.2633092491577373,0.2662389726631826
