Values,Values_14_53_36,Values_15_01_37,Values_15_09_35,Values_15_17_38,Values_15_25_36,Values_15_33_35,Values_15_41_34,Values_15_49_35,Values_15_57_35,Values_16_05_35,Values_16_13_33,Values_16_21_36,Values_16_29_37,Values_16_37_38,Values_16_45_36,Values_16_53_35,Values_17_01_34,Values_17_09_34,Values_17_17_33,Values_17_25_31,Values_17_33_31,Values_17_41_33,Values_17_49_31,Values_17_57_32,Values_18_05_30,Values_18_13_29,Values_18_21_31,Values_18_29_29,Values_18_37_32,Values_18_45_33,Values_18_53_31,Values_19_01_32,Values_19_09_30,Values_19_17_31,Values_19_25_29,Values_19_33_29,Values_19_41_28,Values_19_49_29,Values_19_57_31,Values_20_05_29,Values_20_13_28,Values_20_21_27,Values_20_29_29,Values_20_37_28,Values_20_45_27,Values_20_53_26,Values_21_01_27,Values_21_09_26,Values_21_17_24,Values_21_25_22,Values_21_33_22,Values_21_41_20,Values_21_49_21,Values_21_57_20,Values_22_05_19,Values_22_13_21,Values_22_21_21,Values_22_29_20,Values_22_37_19,Values_22_45_18,Values_22_53_18,Values_23_01_16,Values_23_09_18,Values_23_17_20,Values_23_25_22,Values_23_33_28,Values_23_41_44,Values_23_45_52
1.0135612470618691,1.1589124377992852,1.2144412700014675,1.2480996231243002,1.2722434936177602,1.2898082960342745,1.3027498794757035,1.31252416232107,1.3201656330062777,1.3263790726880784,1.3316320071800358,1.336229578692073,1.3403687186152895,1.3441751629336671,1.3477280774269973,1.3510763220113842,1.3542492698902553,1.3572641309315978,1.3601310126885062,1.3628564609584883,1.3654459064714477,1.3679052612090468,1.370241818883995,1.3724645856212814,1.374584168697909,1.376612359754744,1.3785615491401364,1.3804440940982567,1.3822717371972324,1.384055138439953,1.3858035517261418,1.387524649033612,1.389224476402119,1.39090751502303,1.392576817046848,1.3942341871386352,1.3958803851333583,1.3975153307831614,1.399138297238104,1.4007480848930411,1.402343171298605,1.4039218358285492,1.4054822598774854,1.4070226046890322,1.4085410696038034,1.4100359337780106,1.4115055844079436,1.4129485342547785,1.4143634309478814,1.4157490601627294,1.4171043444055202,1.4184283387829937,1.4197202248374676,1.4209793032371865,1.4222049859472703,1.423396788260081,1.4245543210044989,1.4256772830916469,1.4267654545033153,1.4278186897899603,1.4288369120616349,1.4298201074798802,1.43076832021267,1.4316816478202024,1.432560237020398,1.4334042798013529,1.4342140098422875,1.4349896992020363,1.4353648733790194
1.0452450046125117,1.190347170894421,1.2457685973126105,1.2793559750608134,1.30344331651414,1.3209601518934582,1.3338585574820951,1.3435919961814704,1.3511935361560972,1.3573672791145002,1.362580563214023,1.3671386527185498,1.371238785640661,1.3750071040032106,1.3785232198433326,1.3818364369765963,1.38497653873797,1.3879610882611553,1.3908004733971886,1.3935014376110064,1.3960695231073232,1.3985106692198823,1.400832119818585,1.4030427646757164,1.405153041319348,1.4071745323996672,1.4091193939600024,1.41099973631796,1.4128270532797156,1.4146117627992445,1.4163628897127196,1.4180878940919457,1.41979262960581,1.4214814055534195,1.423157122540631,1.4248214531533905,1.426475043249957,1.4281177150759268,1.429748659001292,1.4313666056234442,1.4329699740079256,1.4345569948045132,1.4361258090371165,1.437674544676964,1.439201373788112,1.4407045532890603,1.4421824523549602,1.443633569241942,1.4450565399981434,1.4464501411440167,1.447813288041159,1.449145030316276,1.450444545409567,1.4517111310281978,1.4529441971217731,1.4541432577516002,1.4553079231671346,1.456437892242053,1.4575329453719734,1.4585929378971634,1.4596177940307429,1.460607501298024,1.4615621054472103,1.4624817057977089,1.4633664509736826,1.4642165349891156,1.465032193645133,1.4658137011980024,1.4661917437662233
1.0829677181428925,1.2278092590697145,1.2831212015347553,1.3166394462053026,1.340673974857806,1.358147601982361,1.3710081904489464,1.380706502727774,1.3882740455543487,1.3944141556187053,1.3995939277233596,1.4041187085337488,1.4081860116370697,1.4119223586996683,1.4154077842506714,1.418692013930911,1.421805220492507,1.4247653009824812,1.4275829057295877,1.430264959811328,1.4328171028448946,1.4352452896232224,1.4375567045521862,1.439760113720091,1.4418657798029686,1.4438850734558075,1.445829915330444,1.4477121694364543,1.4495430829130134,1.4513328350065322,1.4530902258563894,1.454822508815468,1.4565353510039731,1.4582328961221918,1.459917899853466,1.461591909533202,1.4632554639744038,1.4649082948638343,1.4665495166839384,1.4681777970139414,1.469791503054197,1.4713888231552614,1.4729678641731994,1.4745267267688635,1.476063561438602,1.4775766083121389,1.4790642237303206,1.4805248963705109,1.481957255369761,1.4833600725141818,1.4847322602002797,1.4860728665224496,1.487381068544842,1.4886561645284428,1.4898975657216462,1.491104788078936,1.4922774442147475,1.4934152357398132,1.4945179460776843,1.4955854338211882,1.496617626606499,1.4976145155080305,1.4985761499125188,1.4995026328370578,1.5003941166374566,1.501250799072288,1.5020729196825462,1.5028607564447862,1.5032419149924747
1.1269960958362817,1.2715623954559845,1.326761828048781,1.360212506954624,1.384197928140062,1.401633251259888,1.4144616327640978,1.4241308579270229,1.4316707086287834,1.4377836534774269,1.442936473260988,1.4474345438976146,1.4514756110058404,1.455186537872992,1.4586477470554156,1.4619093543320127,1.465001892828473,1.4679435672979784,1.470745267496371,1.4734140805380287,1.4759557275860322,1.4783761668379762,1.4806825149470693,1.4828834096061556,1.4849889371975888,1.4870102578178117,1.488959060604036,1.4908469691252235,1.4926849912785574,1.4944830761892076,1.496249808699362,1.497992245360639,1.4997158769371366,1.5014246918026766,1.503121310917349,1.5048071663751383,1.5064826996754828,1.508147561337484,1.5098007989631252,1.5114410257084732,1.5130665650760151,1.514675570850838,1.5162661230230832,1.5178363018208914,1.5193842426382866,1.520908174884475,1.522406447754513,1.523877545674492,1.5253200958563513,1.526732870015949,1.5281147819463723,1.5294648822878896,1.5307823515414836,1.5320664920868408,1.533316719804363,1.5345325556585694,1.5357136175436852,1.5368596125335483,1.537970329629286,1.539045633060966,1.540085456118137,1.5410897955100955,1.542058706212475,1.5429922967634475,1.5438907249547589,1.5447541938820637,1.5455829483137524,1.5463772713356063,1.5467616192400897
1.1774420443455156,1.321715806134322,1.376798662940687,1.410182778368847,1.4341223756068768,1.4515239604050156,1.4643254659738874,1.4739714093228482,1.481489672812023,1.4875817435895118,1.4927140076738752,1.4971918070610588,1.5012130659846876,1.5049049418031664,1.5083482016978706,1.5115933118123273,1.514671129617364,1.517600135696559,1.5203914319887013,1.523052245438444,1.5255883618277752,1.5280057311426378,1.5303113957888503,1.5325138633028612,1.5346230462038268,1.536649900010259,1.5386058911926237,1.5405024139207202,1.542350249459348,1.5441591304384743,1.5459374405801798,1.5476920539860484,1.549428299295854,1.551150023449479,1.55285972607958,1.554558736831219,1.5562474120130547,1.557925332394258,1.5595914893971237,1.5612444517438218,1.5628825085346538,1.5645037876179986,1.566106350112383,1.5676882632090998,1.5692476540350622,1.5707827475918463,1.572291891757057,1.573773572085916,1.575226418832563,1.5766492082296797,1.5780408597043347,1.5794004303587048,1.5807271077512346,1.5820202017292853,1.583279135904208,1.5845034391191108,1.5856927372039835,1.586846745155336,1.5879652598296845,1.5890481532037142,1.5900953661734112,1.5911069028907572,1.5920828255929425,1.5930232498860069,1.5939283404270963,1.5947983069689535,1.5956334007252206,1.5964339110133654,1.5968212974180507
1.234231652357637,1.3781933487988969,1.4331544529103992,1.4664721332642834,1.4903683178760976,1.5077398567363842,1.520518953000081,1.530146570493333,1.537648518884716,1.5437251883595229,1.5488424848107103,1.5533056469987188,1.557312717406388,1.5609910927188435,1.5644218343573426,1.5676557126612154,1.5707238679179982,1.573645020301215,1.576430453626212,1.5790875107902085,1.581622024995203,1.5840399274573995,1.5863481820919358,1.588555167774243,1.590670629630302,1.5927053291698063,1.5946705239532868,1.5965773948141522,1.598436513950516,1.600257415872002,1.602048301793564,1.6038158817693653,1.6055653401716476,1.607300399580172,1.6090234544352937,1.610735747038874,1.6124375625443783,1.6141284249330954,1.6158072813596274,1.6174726670163242,1.619122846551827,1.6207559309364483,1.622369970649143,1.623963027315947,1.6255332265728557,1.627078795157055,1.6285980851979966,1.6300895884302609,1.63155194273186,1.6329839330113944,1.6343844881080298,1.635752675020296,1.6370876914882546,1.638388857670487,1.639655607498598,1.640887480052739,1.6420841112470048,1.643245225957204,1.6443706306765324,1.6454602067488515,1.6465139041494594,1.6475317358099708,1.6485137724407397,1.6494601378115366,1.6503710044337758,1.6512465896071633,1.6520871517888125,1.6528929872412226,1.6532829845952968
1.29708089763849,1.4407093365686925,1.4955423604339038,1.528792545966878,1.5526463824818677,1.5699901253343436,1.5827497893108555,1.5923625293514485,1.5998519249744565,1.6059171608443017,1.611023578814024,1.6154762432136969,1.619473250654668,1.6231421777596229,1.6265643249594066,1.6297907160751333,1.6328527288056889,1.6357692837303348,1.6385518143979043,1.6412077551393598,1.643742969939893,1.6461633623867622,1.6484758163682505,1.650688587133206,1.652811263050776,1.6548544267693013,1.656829145477802,1.6587464075324168,1.6606165982814882,1.6624490768691478,1.664251884633,1.66603158957595,1.6677932527975954,1.669540492264627,1.6712756155770283,1.6729997945809834,1.674713258687594,1.6764154890610097,1.678105401179215,1.679781507998037,1.6814420598033777,1.6830851596709615,1.6847088554181795,1.6863112101761868,1.687890354346194,1.6894445219304337,1.6909720741936547,1.6924715133607784,1.6939414887383837,1.6953807972684647,1.6967883801648094,1.698163316935864,1.6995048178081231,1.7008122152825722,1.702084955398969,1.7033225890457184,1.7045247635984853,1.7056912150160857,1.7068217604757612,1.7079162915948056,1.7089747682063714,1.7099972126843646,1.7109837047695755,1.7119343768567978,1.7128494096854656,1.713729028396102,1.7145734989101962,1.7153831245895963,1.7157749748892566
1.3654784489596543,1.508751450732449,1.5634489183689144,1.5966290585534453,1.6204397864055653,1.6377559595026838,1.6504970366820664,1.660096162605002,1.6675745602510996,1.6736301168858645,1.678727534310985,1.6831716338949263,1.6871605019173757,1.6908218336382133,1.6942371107218466,1.697457557206618,1.7005147406715255,1.703427741504409,1.7062081103231623,1.7088633488304956,1.711399336599074,1.7138219430903,1.71613797379324,1.718355569169219,1.7204841757270752,1.7225342169242333,1.7245165927171526,1.7264421243554784,1.7283210368388977,1.7301625406496188,1.7319745434144047,1.7337634961585606,1.7355343603003637,1.7372906710549183,1.7390346691813867,1.7407674741656156,1.742489275892191,1.7441995271169288,1.745897124347512,1.7475805694314648,1.749248107976864,1.7508978435445828,1.752527828501267,1.7541361336558574,1.755720899432048,1.7572803715522187,1.758812924172222,1.7603170731561002,1.7617914818626106,1.763234961437481,1.764646467248754,1.7660250927578791,1.7673700618308492,1.768680720213823,1.7699565267412531,1.7711970446088128,1.7724019329897882,1.773570939119946,1.7747038909301809,1.775800690271702,1.7768613066999448,1.777885771810773,1.7788741740801717,1.779826654166434,1.7807434006168317,1.7816246459406575,1.7824706630059726,1.7832817617159042,1.7836743228980436
1.4386771218131198,1.5815722938711043,1.6361256352440627,1.6692314175897005,1.6929959938495422,1.710282233856563,1.7230028082717008,1.7325867307254177,1.7400527883584571,1.7460975059538515,1.7511848838568425,1.7556194393305136,1.759599187088427,1.763251880685971,1.766659125126825,1.7698722909660085,1.772923087866013,1.7758307156399875,1.7786068101842414,1.7812589181274123,1.7837929217963011,1.786214653078282,1.7885308443168724,1.7907495340848272,1.79288004625833,1.7949326692095635,1.796918163181933,1.798847211874904,1.8007299103152967,1.8025753505030992,1.8043913355387688,1.8061842270700856,1.807958912449248,1.8097188675303155,1.8114662872873004,1.8132022575565343,1.8149269451259915,1.816639788607824,1.8183396777883687,1.820025113809288,1.82169434633486,1.823345486655624,1.8249765976163448,1.8265857624816229,1.82817113547736,1.829730976967057,1.83126367618515,1.8327677641998787,1.8342419194621853,1.8356849679208804,1.8370958793294832,1.838473761027274,1.8398178501903704,1.841127505270403,1.842402197183132,1.843641500574952,1.844845085442408,1.846012709227044,1.847144209462887,1.8482394970196907,1.8492985499070724,1.850321407632191,1.851308166061597,1.8522589727458023,1.8531740226482871,1.8540535542406265,1.8548978459207728,1.8557072127105756,1.856098906974335
1.5156945437090723,1.6581901319214871,1.7125897987517789,1.7456149304425423,1.7693276211963225,1.7865784555542576,1.799273264479285,1.808836917047912,1.8162857484503585,1.8223148928441,1.827387609053156,1.8318080612480816,1.8357741381950423,1.839413595307669,1.8428081054276129,1.8460091336905449,1.849048485723693,1.851945442297897,1.8547116951296945,1.857354816153272,1.8598806809349864,1.8622950840957424,1.864604694182595,1.866817465089754,1.8689426216777567,1.8709903456683,1.8729712892505817,1.8748960319673864,1.8767745726931524,1.878615918111613,1.8804277984676272,1.882216515598409,1.8839869098531403,1.885742422060204,1.8874852229342696,1.889216383405515,1.8909360632329928,1.892643700438981,1.8943381893250124,1.896018039461988,1.8976815118269028,1.8993267310387285,1.900951774573673,1.9025547410591928,1.9041338003678283,1.905687228451708,1.9072134298221808,1.9087109503306428,1.9101784825924328,1.91161486602151,1.9130190830907343,1.9143902530917227,1.915727624383169,1.917030565839859,1.9182985580605127,1.9195311846593992,1.920728123914441,1.9218891408926024,1.923014080128663,1.924102858899728,1.9251554610601351,1.9261719314290864,1.9271523706814608,1.928096930700276,1.9290058103324723,1.9298792515098024,1.9307175356917712,1.9315209805868256,1.9319097467471387
1.5953234179650448,1.7373992077814746,1.7916348581646846,1.824570921962124,1.8482229710394835,1.865429377218664,1.8780893051277705,1.8876235987344376,1.8950462038858205,1.901050882700616,1.9061001402856392,1.9104977555538032,1.9144414473861908,1.9180589234727987,1.9214318739267344,1.9246118105371088,1.9276305924457984,1.9305075465770167,1.9332543948402643,1.9358787189207576,1.9383863824065213,1.9407831474344552,1.94307563267294,1.9452717291075468,1.947380590641404,1.949412324995476,1.9513775118546333,1.953286663483203,1.955149719438677,1.956975636756556,1.9587721064628216,1.9605454015762795,1.9623003434016293,1.96404036246674,1.9657676266708577,1.967483210268922,1.9691872811614584,1.970879289100594,1.9725581426173613,1.974222367084249,1.9758702400898187,1.97749990307022,1.979109450063003,1.9806969956637417,1.982260724886329,1.983798927848064,1.98531002216572,1.986792565702691,1.988245261995541,1.9896669603165216,1.9910566519783128,1.9924134641483748,1.9937366521560007,1.9950255910019792,1.996279766625909,1.997498767254851,1.9986822751051017,1.999830058557572,2.000941964882802,2.002017913558071,2.0030578901415628,2.00406194069622,2.005030166714069,2.005962720499794,2.0068598009555654,2.0077216497291146,2.008548547682261,2.0093408116362523,2.0097240639581737
